position,solved,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,board_size,board_type,condition
0_2,validatedCorrect,38ebbf94,click,logs/6_hard_full_dec19,1,5.575,1.5136E+12,1.5136E+12,26,FALSE,5,6,hard,full
0_2,validatedCorrect,38ebbf94,reset,logs/6_hard_full_dec19,1,3.783,1.5136E+12,1.5136E+12,27,TRUE,1,6,hard,full
2_2,validatedCorrect,38ebbf94,click,logs/6_hard_full_dec19,2,1.203,1.5136E+12,1.5136E+12,28,FALSE,2,6,hard,full
0_3,validatedCorrect,38ebbf94,click,logs/6_hard_full_dec19,1,19.103,1.5136E+12,1.5136E+12,29,FALSE,3,6,hard,full
0_3,wrong,3df11bae,,logs/6_hard_full_dec19,1,0.002,1.51192E+12,1.51192E+12,1,TRUE,1,6,hard,full
3_0,wrong,3df11bae,click,logs/6_hard_full_dec19,2,5.475,1.51192E+12,1.51192E+12,2,FALSE,2,6,hard,full
0_2,wrong,3df11bae,click,logs/6_hard_full_dec19,1,22.03,1.51192E+12,1.51192E+12,3,FALSE,3,6,hard,full
0_5,wrong,3df11bae,click,logs/6_hard_full_dec19,2,1.613,1.51192E+12,1.51192E+12,4,FALSE,4,6,hard,full
4_2,wrong,3df11bae,click,logs/6_hard_full_dec19,1,12.185,1.51192E+12,1.51192E+12,5,FALSE,5,6,hard,full
4_3,wrong,3df11bae,click,logs/6_hard_full_dec19,2,39.775,1.51192E+12,1.51192E+12,6,FALSE,6,6,hard,full
2_0,wrong,3df11bae,click,logs/6_hard_full_dec19,1,37.357,1.51192E+12,1.51192E+12,7,FALSE,7,6,hard,full
2_2,wrong,3df11bae,click,logs/6_hard_full_dec19,2,6.474,1.51192E+12,1.51192E+12,8,FALSE,8,6,hard,full
3_2,wrong,3df11bae,click,logs/6_hard_full_dec19,1,1.529,1.51192E+12,1.51192E+12,9,FALSE,9,6,hard,full
3_0,wrong,3df11bae,reset,logs/6_hard_full_dec19,1,5.494,1.51192E+12,1.51192E+12,10,TRUE,1,6,hard,full
0_3,wrong,3df11bae,click,logs/6_hard_full_dec19,2,6.608,1.51192E+12,1.51192E+12,11,FALSE,2,6,hard,full
2_3,wrong,3df11bae,click,logs/6_hard_full_dec19,1,17.189,1.51192E+12,1.51192E+12,12,FALSE,3,6,hard,full
2_2,wrong,3df11bae,click,logs/6_hard_full_dec19,2,12.363,1.51192E+12,1.51192E+12,13,FALSE,4,6,hard,full
0_0,wrong,3df11bae,click,logs/6_hard_full_dec19,1,6.731,1.51192E+12,1.51192E+12,14,FALSE,5,6,hard,full
4_4,wrong,3df11bae,click,logs/6_hard_full_dec19,2,2.137,1.51192E+12,1.51192E+12,15,FALSE,6,6,hard,full
0_3,wrong,3df11bae,reset,logs/6_hard_full_dec19,1,14.923,1.51192E+12,1.51192E+12,16,TRUE,1,6,hard,full
3_0,wrong,3df11bae,click,logs/6_hard_full_dec19,2,8.284,1.51192E+12,1.51192E+12,17,FALSE,2,6,hard,full
0_2,wrong,3df11bae,click,logs/6_hard_full_dec19,1,13.147,1.51192E+12,1.51192E+12,18,FALSE,3,6,hard,full
0_5,wrong,3df11bae,click,logs/6_hard_full_dec19,2,4.268,1.51192E+12,1.51192E+12,19,FALSE,4,6,hard,full
2_2,wrong,3df11bae,click,logs/6_hard_full_dec19,1,14.575,1.51192E+12,1.51192E+12,20,FALSE,5,6,hard,full
3_2,wrong,3df11bae,click,logs/6_hard_full_dec19,2,7.308,1.51192E+12,1.51192E+12,21,FALSE,6,6,hard,full
2_3,wrong,3df11bae,click,logs/6_hard_full_dec19,1,9.365,1.51192E+12,1.51192E+12,22,FALSE,7,6,hard,full
2_0,wrong,3df11bae,click,logs/6_hard_full_dec19,2,1.899,1.51192E+12,1.51192E+12,23,FALSE,8,6,hard,full
2_4,wrong,3df11bae,click,logs/6_hard_full_dec19,1,1.263,1.51192E+12,1.51192E+12,24,FALSE,9,6,hard,full
2_3,solvedCorrect,44a4fa14,,logs/6_hard_full_dec19,1,0.001,1.51119E+12,1.51119E+12,1,TRUE,1,6,hard,full
2_2,solvedCorrect,44a4fa14,click,logs/6_hard_full_dec19,2,19.363,1.51119E+12,1.51119E+12,2,FALSE,2,6,hard,full
3_2,solvedCorrect,44a4fa14,click,logs/6_hard_full_dec19,1,10.839,1.51119E+12,1.51119E+12,3,FALSE,3,6,hard,full
5_0,solvedCorrect,44a4fa14,click,logs/6_hard_full_dec19,2,15.81,1.51119E+12,1.51119E+12,4,FALSE,4,6,hard,full
1_4,solvedCorrect,44a4fa14,click,logs/6_hard_full_dec19,1,0.942,1.51119E+12,1.51119E+12,5,FALSE,5,6,hard,full
0_3,wrong,5edbbf73,,logs/6_hard_full_dec19,1,0.001,1.5136E+12,1.5136E+12,1,TRUE,1,6,hard,full
3_0,wrong,5edbbf73,click,logs/6_hard_full_dec19,2,6.688,1.5136E+12,1.5136E+12,2,FALSE,2,6,hard,full
2_2,wrong,5edbbf73,click,logs/6_hard_full_dec19,1,7.911,1.5136E+12,1.5136E+12,3,FALSE,3,6,hard,full
2_2,wrong,5edbbf73,undo,logs/6_hard_full_dec19,1,7.841,1.5136E+12,1.5136E+12,4,TRUE,1,6,hard,full
2_3,wrong,5edbbf73,click,logs/6_hard_full_dec19,2,3.745,1.5136E+12,1.5136E+12,5,FALSE,2,6,hard,full
4_3,wrong,5edbbf73,click,logs/6_hard_full_dec19,1,2.088,1.5136E+12,1.5136E+12,6,FALSE,3,6,hard,full
4_2,wrong,5edbbf73,undo,logs/6_hard_full_dec19,1,51.088,1.5136E+12,1.5136E+12,7,TRUE,1,6,hard,full
2_3,wrong,5edbbf73,click,logs/6_hard_full_dec19,2,2.593,1.5136E+12,1.5136E+12,8,FALSE,2,6,hard,full
0_2,wrong,5edbbf73,undo,logs/6_hard_full_dec19,1,14.147,1.5136E+12,1.5136E+12,9,TRUE,1,6,hard,full
2_2,wrong,5edbbf73,click,logs/6_hard_full_dec19,2,1.12,1.5136E+12,1.5136E+12,10,FALSE,2,6,hard,full
0_3,wrong,5edbbf73,click,logs/6_hard_full_dec19,1,2.04,1.5136E+12,1.5136E+12,11,FALSE,3,6,hard,full
3_0,wrong,5edbbf73,click,logs/6_hard_full_dec19,2,4.625,1.5136E+12,1.5136E+12,12,FALSE,4,6,hard,full
0_5,wrong,5edbbf73,click,logs/6_hard_full_dec19,1,0.72,1.5136E+12,1.5136E+12,13,FALSE,5,6,hard,full
0_3,wrong,67eac875,,logs/6_hard_full_dec19,1,0.003,1.51354E+12,1.51354E+12,1,TRUE,1,6,hard,full
3_0,wrong,67eac875,click,logs/6_hard_full_dec19,2,1.367,1.51354E+12,1.51354E+12,2,FALSE,2,6,hard,full
0_2,wrong,67eac875,click,logs/6_hard_full_dec19,1,6.661,1.51354E+12,1.51354E+12,3,FALSE,3,6,hard,full
0_5,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.974,1.51354E+12,1.51354E+12,4,FALSE,4,6,hard,full
2_2,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.714,1.51354E+12,1.51354E+12,5,FALSE,5,6,hard,full
3_2,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.79,1.51354E+12,1.51354E+12,6,FALSE,6,6,hard,full
2_0,wrong,67eac875,click,logs/6_hard_full_dec19,1,2.216,1.51354E+12,1.51354E+12,7,FALSE,7,6,hard,full
2_3,wrong,67eac875,click,logs/6_hard_full_dec19,2,1.132,1.51354E+12,1.51354E+12,8,FALSE,8,6,hard,full
4_2,wrong,67eac875,click,logs/6_hard_full_dec19,1,4.539,1.51354E+12,1.51354E+12,9,FALSE,9,6,hard,full
4_3,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.991,1.51354E+12,1.51354E+12,10,FALSE,10,6,hard,full
2_4,wrong,67eac875,click,logs/6_hard_full_dec19,1,2.977,1.51354E+12,1.51354E+12,11,FALSE,11,6,hard,full
1_4,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.786,1.51354E+12,1.51354E+12,12,FALSE,12,6,hard,full
3_4,wrong,67eac875,click,logs/6_hard_full_dec19,1,0.724,1.51354E+12,1.51354E+12,13,FALSE,13,6,hard,full
4_4,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.788,1.51354E+12,1.51354E+12,14,FALSE,14,6,hard,full
3_5,wrong,67eac875,click,logs/6_hard_full_dec19,1,0.789,1.51354E+12,1.51354E+12,15,FALSE,15,6,hard,full
2_5,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.519,1.51354E+12,1.51354E+12,16,FALSE,16,6,hard,full
3_4,wrong,67eac875,reset,logs/6_hard_full_dec19,1,5.071,1.51354E+12,1.51354E+12,17,TRUE,1,6,hard,full
2_4,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.936,1.51354E+12,1.51354E+12,18,FALSE,2,6,hard,full
2_3,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.722,1.51354E+12,1.51354E+12,19,FALSE,3,6,hard,full
4_4,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.696,1.51354E+12,1.51354E+12,20,FALSE,4,6,hard,full
4_5,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.282,1.51354E+12,1.51354E+12,21,FALSE,5,6,hard,full
3_4,wrong,67eac875,reset,logs/6_hard_full_dec19,1,5.088,1.51354E+12,1.51354E+12,22,TRUE,1,6,hard,full
4_5,wrong,67eac875,click,logs/6_hard_full_dec19,2,2.112,1.51354E+12,1.51354E+12,23,FALSE,2,6,hard,full
2_3,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.451,1.51354E+12,1.51354E+12,24,FALSE,3,6,hard,full
4_5,wrong,67eac875,reset,logs/6_hard_full_dec19,1,1.966,1.51354E+12,1.51354E+12,25,TRUE,1,6,hard,full
3_4,wrong,67eac875,click,logs/6_hard_full_dec19,2,1,1.51354E+12,1.51354E+12,26,FALSE,2,6,hard,full
3_2,wrong,67eac875,reset,logs/6_hard_full_dec19,1,2.924,1.51354E+12,1.51354E+12,27,TRUE,1,6,hard,full
2_2,wrong,67eac875,click,logs/6_hard_full_dec19,2,1.685,1.51354E+12,1.51354E+12,28,FALSE,2,6,hard,full
4_3,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.833,1.51354E+12,1.51354E+12,29,FALSE,3,6,hard,full
4_2,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.588,1.51354E+12,1.51354E+12,30,FALSE,4,6,hard,full
1_0,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.187,1.51354E+12,1.51354E+12,31,FALSE,5,6,hard,full
3_2,wrong,67eac875,reset,logs/6_hard_full_dec19,1,0.942,1.51354E+12,1.51354E+12,32,TRUE,1,6,hard,full
1_0,wrong,67eac875,click,logs/6_hard_full_dec19,2,3.111,1.51354E+12,1.51354E+12,33,FALSE,2,6,hard,full
4_3,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.827,1.51354E+12,1.51354E+12,34,FALSE,3,6,hard,full
3_2,wrong,67eac875,reset,logs/6_hard_full_dec19,1,6.555,1.51354E+12,1.51354E+12,35,TRUE,1,6,hard,full
2_3,wrong,67eac875,click,logs/6_hard_full_dec19,2,1.753,1.51354E+12,1.51354E+12,36,FALSE,2,6,hard,full
2_2,wrong,67eac875,click,logs/6_hard_full_dec19,1,3.767,1.51354E+12,1.51354E+12,37,FALSE,3,6,hard,full
4_2,wrong,67eac875,click,logs/6_hard_full_dec19,2,3.921,1.51354E+12,1.51354E+12,38,FALSE,4,6,hard,full
4_3,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.551,1.51354E+12,1.51354E+12,39,FALSE,5,6,hard,full
1_0,wrong,67eac875,click,logs/6_hard_full_dec19,2,0.945,1.51354E+12,1.51354E+12,40,FALSE,6,6,hard,full
3_0,wrong,67eac875,click,logs/6_hard_full_dec19,1,3.336,1.51354E+12,1.51354E+12,41,FALSE,7,6,hard,full
0_3,wrong,67eac875,click,logs/6_hard_full_dec19,2,1.029,1.51354E+12,1.51354E+12,42,FALSE,8,6,hard,full
2_3,wrong,67eac875,reset,logs/6_hard_full_dec19,1,2.779,1.51354E+12,1.51354E+12,43,TRUE,1,6,hard,full
3_4,wrong,67eac875,click,logs/6_hard_full_dec19,2,7.197,1.51354E+12,1.51354E+12,44,FALSE,2,6,hard,full
2_4,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.531,1.51354E+12,1.51354E+12,45,FALSE,3,6,hard,full
2_2,wrong,67eac875,click,logs/6_hard_full_dec19,2,1.737,1.51354E+12,1.51354E+12,46,FALSE,4,6,hard,full
3_2,wrong,67eac875,click,logs/6_hard_full_dec19,1,1.304,1.51354E+12,1.51354E+12,47,FALSE,5,6,hard,full
1_4,wrong,67eac875,click,logs/6_hard_full_dec19,2,1.285,1.51354E+12,1.51354E+12,48,FALSE,6,6,hard,full
5_0,wrong,67eac875,click,logs/6_hard_full_dec19,1,2.502,1.51354E+12,1.51354E+12,49,FALSE,7,6,hard,full
2_2,wrong,69bad0fe,,logs/6_hard_full_dec19,1,0,1.51354E+12,1.51354E+12,1,TRUE,1,6,hard,full
5_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,10.668,1.51354E+12,1.51354E+12,2,FALSE,2,6,hard,full
5_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,1.522,1.51354E+12,1.51354E+12,3,FALSE,3,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,8.502,1.51354E+12,1.51354E+12,4,FALSE,4,6,hard,full
4_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,3.385,1.51354E+12,1.51354E+12,5,FALSE,5,6,hard,full
2_3,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,3.417,1.51354E+12,1.51354E+12,6,TRUE,1,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,1.966,1.51354E+12,1.51354E+12,7,FALSE,2,6,hard,full
3_0,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,10.257,1.51354E+12,1.51354E+12,8,TRUE,1,6,hard,full
0_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,0.917,1.51354E+12,1.51354E+12,9,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,11.985,1.51354E+12,1.51354E+12,10,FALSE,3,6,hard,full
4_3,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,9.641,1.51354E+12,1.51354E+12,11,TRUE,1,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,4.667,1.51354E+12,1.51354E+12,12,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,0.778,1.51354E+12,1.51354E+12,13,TRUE,1,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,1.462,1.51354E+12,1.51354E+12,14,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,3.832,1.51354E+12,1.51354E+12,15,TRUE,1,6,hard,full
0_3,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,5.209,1.51354E+12,1.51354E+12,16,TRUE,1,6,hard,full
3_0,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,2.258,1.51354E+12,1.51354E+12,17,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,13.679,1.51354E+12,1.51354E+12,18,FALSE,3,6,hard,full
5_3,wrong,69bad0fe,undo,logs/6_hard_full_dec19,1,2.638,1.51354E+12,1.51354E+12,19,FALSE,3,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,8.843,1.51354E+12,1.51354E+12,20,FALSE,4,6,hard,full
4_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,2.726,1.51354E+12,1.51354E+12,21,FALSE,5,6,hard,full
2_2,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,2.112,1.51354E+12,1.51354E+12,22,TRUE,1,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,1.164,1.51354E+12,1.51354E+12,23,FALSE,2,6,hard,full
2_3,wrong,69bad0fe,undo,logs/6_hard_full_dec19,1,1.055,1.51354E+12,1.51354E+12,24,TRUE,1,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,2.645,1.51354E+12,1.51354E+12,25,FALSE,2,6,hard,full
4_4,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,4.685,1.51354E+12,1.51354E+12,26,TRUE,1,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,2.295,1.51354E+12,1.51354E+12,27,FALSE,2,6,hard,full
4_4,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,1.496,1.51354E+12,1.51354E+12,28,TRUE,1,6,hard,full
4_3,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,0.382,1.51354E+12,1.51354E+12,29,TRUE,1,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,1.636,1.51354E+12,1.51354E+12,30,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,0.936,1.51354E+12,1.51354E+12,31,TRUE,1,6,hard,full
5_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,7.58,1.51354E+12,1.51354E+12,32,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,0.859,1.51354E+12,1.51354E+12,33,TRUE,1,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,0.353,1.51354E+12,1.51354E+12,34,FALSE,2,6,hard,full
2_3,wrong,69bad0fe,undo,logs/6_hard_full_dec19,1,8.924,1.51354E+12,1.51354E+12,35,TRUE,1,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,0.356,1.51354E+12,1.51354E+12,36,FALSE,2,6,hard,full
3_2,wrong,69bad0fe,undo,logs/6_hard_full_dec19,1,2.428,1.51354E+12,1.51354E+12,37,TRUE,1,6,hard,full
0_3,wrong,69bad0fe,undo,logs/6_hard_full_dec19,1,2.643,1.51354E+12,1.51354E+12,38,TRUE,1,6,hard,full
3_0,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,1.439,1.51354E+12,1.51354E+12,39,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,2.721,1.51354E+12,1.51354E+12,40,FALSE,3,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,7.973,1.51354E+12,1.51354E+12,41,FALSE,4,6,hard,full
4_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,0.647,1.51354E+12,1.51354E+12,42,FALSE,5,6,hard,full
5_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,11.111,1.51354E+12,1.51354E+12,43,FALSE,6,6,hard,full
5_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,0.594,1.51354E+12,1.51354E+12,44,FALSE,7,6,hard,full
3_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,12.039,1.51354E+12,1.51354E+12,45,FALSE,8,6,hard,full
4_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,1.343,1.51354E+12,1.51354E+12,46,FALSE,9,6,hard,full
3_4,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,0.865,1.51354E+12,1.51354E+12,47,FALSE,10,6,hard,full
4_4,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,0.501,1.51354E+12,1.51354E+12,48,FALSE,11,6,hard,full
0_3,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,0.535,1.51354E+12,1.51354E+12,49,TRUE,1,6,hard,full
3_0,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,3.183,1.51354E+12,1.51354E+12,50,FALSE,2,6,hard,full
3_0,wrong,69bad0fe,undo,logs/6_hard_full_dec19,1,0.527,1.51354E+12,1.51354E+12,51,TRUE,1,6,hard,full
0_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,1.569,1.51354E+12,1.51354E+12,52,FALSE,2,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,0.811,1.51354E+12,1.51354E+12,53,FALSE,3,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,2.228,1.51354E+12,1.51354E+12,54,FALSE,4,6,hard,full
0_3,wrong,69bad0fe,undo,logs/6_hard_full_dec19,1,0.855,1.51354E+12,1.51354E+12,55,TRUE,1,6,hard,full
3_0,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,0.811,1.51354E+12,1.51354E+12,56,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,5.798,1.51354E+12,1.51354E+12,57,FALSE,3,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,3.985,1.51354E+12,1.51354E+12,58,FALSE,4,6,hard,full
4_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,1.341,1.51354E+12,1.51354E+12,59,FALSE,5,6,hard,full
5_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,4.581,1.51354E+12,1.51354E+12,60,FALSE,6,6,hard,full
5_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,1.378,1.51354E+12,1.51354E+12,61,FALSE,7,6,hard,full
3_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,1.585,1.51354E+12,1.51354E+12,62,FALSE,8,6,hard,full
4_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,2.13,1.51354E+12,1.51354E+12,63,FALSE,9,6,hard,full
3_0,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,5.17,1.51354E+12,1.51354E+12,64,TRUE,1,6,hard,full
0_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,9.278,1.51354E+12,1.51354E+12,65,FALSE,2,6,hard,full
2_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,6.269,1.51354E+12,1.51354E+12,66,FALSE,3,6,hard,full
5_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,6.25,1.51354E+12,1.51354E+12,67,FALSE,4,6,hard,full
5_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,1.543,1.51354E+12,1.51354E+12,68,FALSE,5,6,hard,full
4_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,11.894,1.51354E+12,1.51354E+12,69,FALSE,6,6,hard,full
2_2,wrong,69bad0fe,undo,logs/6_hard_full_dec19,2,3.303,1.51354E+12,1.51354E+12,70,FALSE,6,6,hard,full
0_3,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,0.724,1.51354E+12,1.51354E+12,71,TRUE,1,6,hard,full
3_0,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,1.163,1.51354E+12,1.51354E+12,72,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,0.541,1.51354E+12,1.51354E+12,73,FALSE,3,6,hard,full
0_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,4.583,1.51354E+12,1.51354E+12,74,FALSE,4,6,hard,full
3_2,wrong,69bad0fe,undo,logs/6_hard_full_dec19,2,0.628,1.51354E+12,1.51354E+12,75,FALSE,4,6,hard,full
5_3,wrong,69bad0fe,undo,logs/6_hard_full_dec19,2,0.412,1.51354E+12,1.51354E+12,76,FALSE,4,6,hard,full
5_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,0.62,1.51354E+12,1.51354E+12,77,FALSE,5,6,hard,full
0_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,4.779,1.51354E+12,1.51354E+12,78,FALSE,6,6,hard,full
2_3,wrong,69bad0fe,undo,logs/6_hard_full_dec19,2,2,1.51354E+12,1.51354E+12,79,FALSE,6,6,hard,full
4_3,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,0.601,1.51354E+12,1.51354E+12,80,FALSE,7,6,hard,full
4_4,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,5.523,1.51354E+12,1.51354E+12,81,FALSE,8,6,hard,full
0_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,0.773,1.51354E+12,1.51354E+12,82,FALSE,9,6,hard,full
0_3,wrong,69bad0fe,reset,logs/6_hard_full_dec19,1,5.396,1.51354E+12,1.51354E+12,83,TRUE,1,6,hard,full
3_0,wrong,69bad0fe,click,logs/6_hard_full_dec19,2,1.781,1.51354E+12,1.51354E+12,84,FALSE,2,6,hard,full
2_2,wrong,69bad0fe,click,logs/6_hard_full_dec19,1,1.494,1.51354E+12,1.51354E+12,85,FALSE,3,6,hard,full
2_2,wrong,6bf51f66,,logs/6_hard_full_dec19,1,0,1.5112E+12,1.5112E+12,1,TRUE,1,6,hard,full
2_3,wrong,6bf51f66,click,logs/6_hard_full_dec19,2,3.565,1.5112E+12,1.5112E+12,2,FALSE,2,6,hard,full
2_3,wrong,6bf51f66,undo,logs/6_hard_full_dec19,1,0.704,1.5112E+12,1.5112E+12,3,TRUE,1,6,hard,full
4_4,wrong,6bf51f66,click,logs/6_hard_full_dec19,2,3.362,1.5112E+12,1.5112E+12,4,FALSE,2,6,hard,full
3_4,wrong,6bf51f66,undo,logs/6_hard_full_dec19,2,0.707,1.5112E+12,1.5112E+12,5,FALSE,2,6,hard,full
2_2,wrong,6bf51f66,click,logs/6_hard_full_dec19,1,5.18,1.5112E+12,1.5112E+12,6,FALSE,3,6,hard,full
2_0,wrong,6bf51f66,click,logs/6_hard_full_dec19,2,3.656,1.5112E+12,1.5112E+12,7,FALSE,4,6,hard,full
2_2,wrong,6bf51f66,undo,logs/6_hard_full_dec19,2,1.781,1.5112E+12,1.5112E+12,8,FALSE,2,6,hard,full
3_2,wrong,6bf51f66,click,logs/6_hard_full_dec19,1,7.84,1.5112E+12,1.5112E+12,9,FALSE,3,6,hard,full
1_4,wrong,6bf51f66,click,logs/6_hard_full_dec19,2,3.763,1.5112E+12,1.5112E+12,10,FALSE,4,6,hard,full
5_0,wrong,6bf51f66,click,logs/6_hard_full_dec19,1,0.766,1.5112E+12,1.5112E+12,11,FALSE,5,6,hard,full
4_2,wrong,70da8cfb,,logs/6_hard_full_dec19,1,0.001,1.51352E+12,1.51352E+12,1,TRUE,1,6,hard,full
4_3,wrong,70da8cfb,click,logs/6_hard_full_dec19,2,1.928,1.51352E+12,1.51352E+12,2,FALSE,2,6,hard,full
2_3,wrong,70da8cfb,click,logs/6_hard_full_dec19,1,2.286,1.51352E+12,1.51352E+12,3,FALSE,3,6,hard,full
2_2,wrong,70da8cfb,click,logs/6_hard_full_dec19,2,11.236,1.51352E+12,1.51352E+12,4,FALSE,4,6,hard,full
3_2,wrong,70da8cfb,click,logs/6_hard_full_dec19,1,1.056,1.51352E+12,1.51352E+12,5,FALSE,5,6,hard,full
5_0,wrong,70da8cfb,click,logs/6_hard_full_dec19,2,2.297,1.51352E+12,1.51352E+12,6,FALSE,6,6,hard,full
1_4,wrong,70da8cfb,click,logs/6_hard_full_dec19,1,0.9,1.51352E+12,1.51352E+12,7,FALSE,7,6,hard,full
4_2,wrong,70da8cfb,reset,logs/6_hard_full_dec19,1,14.638,1.51352E+12,1.51352E+12,8,TRUE,1,6,hard,full
4_3,wrong,70da8cfb,click,logs/6_hard_full_dec19,2,4.699,1.51352E+12,1.51352E+12,9,FALSE,2,6,hard,full
2_3,wrong,70da8cfb,click,logs/6_hard_full_dec19,1,3.301,1.51352E+12,1.51352E+12,10,FALSE,3,6,hard,full
2_2,wrong,70da8cfb,click,logs/6_hard_full_dec19,2,3.317,1.51352E+12,1.51352E+12,11,FALSE,4,6,hard,full
