userid,board_name,board_size,board_type,condition,player,blocking_score,win_score,heuristic,prob_move,prob_move_to_best_ratio,log_move,rank_move,move_number,move_number_in_path,path_number,prob_path,path
e3a4effd,10_medium_full,10,medium,full,1,10,100,linear,0.030942334739803096,0.9166666666666667,-3.475629976444925,1.0,41,3,10,1.7211722686226192e-05,"[[3, 5, 1], [5, 2, 2], [3, 6, 1]]"
e3a4effd,10_medium_full,10,medium,full,2,10,100,linear,0.012658227848101266,1.0,-4.3694478524670215,0.0,42,4,10,2.178699074205847e-07,"[[3, 5, 1], [5, 2, 2], [3, 6, 1], [3, 7, 2]]"
e3a4effd,10_medium_full,10,medium,full,1,10,100,linear,0.13717421124828533,1.0,-1.9865035460205667,0.0,43,5,10,2.988613270515565e-08,"[[3, 5, 1], [5, 2, 2], [3, 6, 1], [3, 7, 2], [3, 2, 1]]"
e5b69f84,10_medium_full,10,medium,full,1,10,100,linear,0.023543990086741014,0.7307692307692307,-3.7488846891035084,7.0,1,1,0,0.023543990086741014,"[[5, 2, 1]]"
e5b69f84,10_medium_full,10,medium,full,2,10,100,linear,1.0,1.0,0.0,0.0,2,2,1,0.023543990086741014,"[[5, 2, 1], [4, 1, 2]]"
e5b69f84,10_medium_full,10,medium,full,1,10,100,linear,0.03495630461922597,0.903225806451613,-3.3536564368931554,1.0,3,3,1,0.0008230108894241553,"[[5, 2, 1], [4, 1, 2], [5, 3, 1]]"
e5b69f84,10_medium_full,10,medium,full,2,10,100,linear,0.02269861286254729,0.5806451612903226,-3.785451463738683,7.0,4,4,1,1.8681205560699616e-05,"[[5, 2, 1], [4, 1, 2], [5, 3, 1], [5, 4, 2]]"
e5b69f84,10_medium_full,10,medium,full,1,10,100,linear,0.044270833333333336,1.0,-3.1174292085315107,0.0,5,5,1,8.270325378434726e-07,"[[5, 2, 1], [4, 1, 2], [5, 3, 1], [5, 4, 2], [4, 3, 1]]"
e5b69f84,10_medium_full,10,medium,full,2,10,100,linear,0.012987012987012988,1.0,-4.343805421853684,0.0,6,6,1,1.0740682309655489e-08,"[[5, 2, 1], [4, 1, 2], [5, 3, 1], [5, 4, 2], [4, 3, 1], [7, 3, 2]]"
e5b69f84,10_medium_full,10,medium,full,1,10,100,linear,0.1358695652173913,1.0,-1.9960599327407849,0.0,7,7,1,1.4593318355510174e-09,"[[5, 2, 1], [4, 1, 2], [5, 3, 1], [5, 4, 2], [4, 3, 1], [7, 3, 2], [2, 3, 1]]"
eaaff660,10_medium_full,10,medium,full,1,10,100,linear,0.02973977695167286,0.9230769230769231,-3.5152698379220033,3.0,1,1,0,0.02973977695167286,"[[4, 3, 1]]"
eaaff660,10_medium_full,10,medium,full,2,10,100,linear,0.03302509907529723,0.8333333333333335,-3.410487428569248,1.0,2,2,1,0.0009821590803062372,"[[4, 3, 1], [5, 3, 2]]"
eaaff660,10_medium_full,10,medium,full,1,10,100,linear,0.025139664804469275,0.6428571428571429,-3.6833084090644808,3.0,3,3,1,2.4691150063564624e-05,"[[4, 3, 1], [5, 3, 2], [5, 2, 1]]"
eaaff660,10_medium_full,10,medium,full,2,10,100,linear,1.0,1.0,0.0,0.0,4,4,1,2.4691150063564624e-05,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2]]"
eaaff660,10_medium_full,10,medium,full,1,10,100,linear,0.015759312320916905,0.3928571428571428,-4.150323829964002,18.0,5,5,1,3.8911554541434217e-07,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1]]"
eaaff660,10_medium_full,10,medium,full,2,10,100,linear,1.0,1.0,0.0,0.0,6,6,1,3.8911554541434217e-07,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2]]"
eaaff660,10_medium_full,10,medium,full,1,10,100,linear,0.02967359050445104,0.7142857142857143,-3.517497837358316,3.0,7,7,1,1.154645535354131e-08,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1]]"
eaaff660,10_medium_full,10,medium,full,2,10,100,linear,0.013293943870014771,0.3333333333333333,-4.320446695576056,27.0,8,8,1,1.5349792936760974e-10,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2]]"
eaaff660,10_medium_full,10,medium,full,1,10,100,linear,0.029548989113530325,0.76,-3.521705745071179,4.0,9,9,1,4.535708643832947e-12,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1]]"
eaaff660,10_medium_full,10,medium,full,2,10,100,linear,0.026905829596412557,0.6666666666666667,-3.615412302232064,6.0,10,10,1,1.2203700386994477e-13,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2]]"
eaaff660,10_medium_full,10,medium,full,1,10,100,linear,0.02608695652173913,0.6249999999999999,-3.6463198396951406,3.0,11,11,1,3.183574013998559e-15,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1]]"
eaaff660,10_medium_full,10,medium,full,2,10,100,linear,0.014084507042253521,1.0,-4.2626798770413155,0.0,12,12,1,4.4839070619698016e-17,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1], [7, 1, 2]]"
eaaff660,10_medium_full,10,medium,full,1,10,100,linear,0.014240506329113924,0.09,-4.251664816810638,18.0,13,13,1,6.385310689513957e-19,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1], [7, 1, 2], [8, 2, 1]]"
eaaff660,10_medium_full,10,medium,full,2,10,100,linear,0.014492753623188406,1.0,-4.23410650459726,0.0,14,14,1,9.254073463063706e-21,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1], [7, 1, 2], [8, 2, 1], [9, 2, 2]]"
eaaff660,10_medium_full,10,medium,full,1,10,100,linear,0.1589825119236884,1.0,-1.8389610707123492,0.0,15,15,1,1.471235844684214e-21,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1], [7, 1, 2], [8, 2, 1], [9, 2, 2], [7, 6, 1]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.026022304832713755,0.8076923076923078,-3.6488012305465256,6.0,1,1,0,0.026022304832713755,"[[3, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.025477707006369428,0.6250000000000001,-3.6699514442284173,6.0,2,2,1,0.0006629886581583122,"[[3, 2, 1], [4, 3, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,1.0,1.0,0.0,0.0,3,3,1,0.0006629886581583122,"[[3, 2, 1], [4, 3, 2], [4, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.023004059539918808,0.5312499999999999,-3.7720845768919857,6.0,4,4,1,1.5251430566564692e-05,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.03924418604651163,1.0,-3.2379519719290144,0.0,5,5,1,5.98529978629719e-07,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [3, 5, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.012987012987012988,1.0,-4.343805421853684,0.0,6,6,1,7.773116605580766e-09,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [3, 5, 1], [3, 1, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.14792899408284024,1.0,-1.9110228900548727,0.0,7,7,1,1.1498693203521843e-09,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [3, 5, 1], [3, 1, 2], [3, 6, 1]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.030978934324659233,0.9615384615384617,-3.474447843401748,1.0,8,1,1,0.030978934324659233,"[[3, 5, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.03314917127071823,1.0,-3.4067375620377707,0.0,9,2,2,0.0010269259997124607,"[[3, 5, 1], [3, 6, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.025780189959294438,0.76,-3.658148913022896,5.0,10,3,2,2.647434734672558e-05,"[[3, 5, 1], [3, 6, 2], [3, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,1.0,1.0,0.0,0.0,11,4,2,2.647434734672558e-05,"[[3, 5, 1], [3, 6, 2], [3, 2, 1], [3, 1, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.031161473087818695,0.8148148148148148,-3.4685727841349263,3.0,12,5,2,8.249796623625535e-07,"[[3, 5, 1], [3, 6, 2], [3, 2, 1], [3, 1, 2], [5, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,1.0,1.0,0.0,0.0,13,6,2,8.249796623625535e-07,"[[3, 5, 1], [3, 6, 2], [3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.027261462205700124,0.8461538461538463,-3.602281214911633,5.0,14,1,2,0.027261462205700124,"[[7, 3, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.02111801242236025,0.5666666666666667,-3.857628933362347,8.0,15,2,3,0.0005757078975116796,"[[7, 3, 1], [6, 6, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.03584672435105068,1.0,-3.3285030870720176,0.0,16,3,3,2.0637242308824114e-05,"[[7, 3, 1], [6, 6, 2], [7, 6, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.012658227848101266,1.0,-4.3694478524670215,0.0,17,4,3,2.6123091530157105e-07,"[[7, 3, 1], [6, 6, 2], [7, 6, 1], [7, 7, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.026022304832713755,0.8076923076923078,-3.6488012305465256,6.0,18,1,3,0.026022304832713755,"[[3, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.02929936305732484,0.71875,-3.5301895018532585,2.0,19,2,4,0.0007624369568820591,"[[3, 2, 1], [4, 2, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,20,3,4,7.624369568820591e-08,"[[3, 2, 1], [4, 2, 2], [5, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.025798525798525797,0.21,-3.6574379282791174,5.0,21,4,4,1.9669749501871304e-09,"[[3, 2, 1], [4, 2, 2], [5, 2, 1], [5, 3, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.02973977695167286,0.9230769230769231,-3.5152698379220033,3.0,22,1,4,0.02973977695167286,"[[4, 3, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.03302509907529723,0.8333333333333335,-3.410487428569248,1.0,23,2,5,0.0009821590803062372,"[[4, 3, 1], [5, 3, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.027932960893854747,0.7142857142857142,-3.577947893406655,2.0,24,3,5,2.7434611181738468e-05,"[[4, 3, 1], [5, 3, 2], [3, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.04807692307692308,1.0,-3.0349529867072724,0.0,25,4,5,1.318971691429734e-06,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.03017241379310345,0.9545454545454545,-3.5008272226109964,1.0,26,5,5,3.979655965520749e-08,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2], [5, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,1.0,1.0,0.0,0.0,27,6,5,3.979655965520749e-08,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.023543990086741014,0.7307692307692307,-3.7488846891035084,7.0,28,1,5,0.023543990086741014,"[[5, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,1.0,1.0,0.0,0.0,29,2,6,0.023543990086741014,"[[5, 2, 1], [4, 1, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.0149812734082397,0.38709677419354843,-4.200954297280359,20.0,30,3,6,0.0003527189526103523,"[[5, 2, 1], [4, 1, 2], [8, 3, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.01951219512195122,0.5333333333333333,-3.9367156180185177,10.0,31,4,6,6.882321026543459e-06,"[[5, 2, 1], [4, 1, 2], [8, 3, 1], [7, 3, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.023543990086741014,0.7307692307692307,-3.7488846891035084,7.0,32,1,6,0.023543990086741014,"[[5, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,1.0,1.0,0.0,0.0,33,2,7,0.023543990086741014,"[[5, 2, 1], [4, 1, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.02746566791510612,0.7096774193548387,-3.594818493710043,6.0,34,3,7,0.0006466514131189792,"[[5, 2, 1], [4, 1, 2], [7, 3, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.03178484107579462,0.8666666666666666,-3.448765798581265,2.0,35,4,7,2.0553712397424768e-05,"[[5, 2, 1], [4, 1, 2], [7, 3, 1], [7, 6, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.026022304832713755,0.8076923076923078,-3.6488012305465256,6.0,36,1,7,0.026022304832713755,"[[3, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.04076433121019108,1.0,-3.199947814982682,0.0,37,2,8,0.0010607818530532994,"[[3, 2, 1], [3, 5, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.02795425667090216,0.7586206896551725,-3.5771857950590875,4.0,38,3,8,2.9653368192087152e-05,"[[3, 2, 1], [3, 5, 2], [5, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,1.0,1.0,0.0,0.0,39,4,8,2.9653368192087152e-05,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.045992115637319315,1.0,-3.079285296372272,0.0,40,5,8,1.3638211389264787e-06,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1]]"
f8e11654,10_medium_full,10,medium,full,2,10,100,linear,0.012987012987012988,1.0,-4.343805421853684,0.0,41,6,8,1.7711962843201024e-08,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2]]"
f8e11654,10_medium_full,10,medium,full,1,10,100,linear,0.12422360248447205,1.0,-2.085672091430472,0.0,42,7,8,2.2002438314535434e-09,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2], [6, 2, 1]]"
19b680e2,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.0241423125794155,0.6551724137931034,-3.723789269250963,6.0,1,1,0,0.0241423125794155,"[[4, 1, 1]]"
19b680e2,10_medium_pruned,10,medium,pruned,2,10,100,linear,1.0,1.0,0.0,0.0,2,2,1,0.0241423125794155,"[[4, 1, 1], [5, 2, 2]]"
19b680e2,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.01092896174863388,0.2962962962962963,-4.516338972281476,36.0,3,3,1,0.00026385041070399457,"[[4, 1, 1], [5, 2, 2], [3, 0, 1]]"
19b680e2,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.01397712833545108,0.37931034482758624,-4.2703329756190325,24.0,4,1,1,0.01397712833545108,"[[3, 0, 1]]"
19b680e2,10_medium_pruned,10,medium,pruned,2,10,100,linear,1.0,1.0,0.0,0.0,5,2,2,0.01397712833545108,"[[3, 0, 1], [3, 1, 2]]"
19b680e2,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.02600780234070221,0.7407407407407407,-3.649358695951653,6.0,6,3,2,0.0003635143910390398,"[[3, 0, 1], [3, 1, 2], [4, 1, 1]]"
19b680e2,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.012987012987012988,1.0,-4.343805421853684,0.0,7,4,2,4.720966117390127e-06,"[[3, 0, 1], [3, 1, 2], [4, 1, 1], [5, 2, 2]]"
19b680e2,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.008733624454148471,0.24000000000000002,-4.740574822994295,47.0,8,5,2,4.123114513004478e-08,"[[3, 0, 1], [3, 1, 2], [4, 1, 1], [5, 2, 2], [1, 2, 1]]"
19b680e2,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.02795425667090216,0.7586206896551725,-3.5771857950590875,4.0,9,1,2,0.02795425667090216,"[[5, 2, 1]]"
19b680e2,10_medium_pruned,10,medium,pruned,2,10,100,linear,1.0,1.0,0.0,0.0,10,2,3,0.02795425667090216,"[[5, 2, 1], [4, 1, 2]]"
19b680e2,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.045992115637319315,1.0,-3.079285296372272,0.0,11,3,3,0.001285675405363437,"[[5, 2, 1], [4, 1, 2], [4, 2, 1]]"
19b680e2,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.012987012987012988,1.0,-4.343805421853684,0.0,12,4,3,1.6697083186538146e-05,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [6, 2, 2]]"
19b680e2,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.12594458438287154,1.0,-2.0719132752590443,0.0,13,5,3,2.102907202334779e-06,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [6, 2, 2], [1, 2, 1]]"
1feffe13,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.02795425667090216,0.7586206896551725,-3.5771857950590875,4.0,1,1,0,0.02795425667090216,"[[5, 2, 1]]"
1feffe13,10_medium_pruned,10,medium,pruned,2,10,100,linear,1.0,1.0,0.0,0.0,2,2,1,0.02795425667090216,"[[5, 2, 1], [4, 1, 2]]"
1feffe13,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.045992115637319315,1.0,-3.079285296372272,0.0,3,3,1,0.001285675405363437,"[[5, 2, 1], [4, 1, 2], [4, 2, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.022871664548919948,0.6206896551724138,-3.7778564905212386,7.0,1,1,0,0.022871664548919948,"[[2, 4, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.021798365122615803,0.6153846153846153,-3.8259203063747345,9.0,2,2,1,0.0004985648947993449,"[[2, 4, 1], [6, 8, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,1.0,1.0,0.0,0.0,3,3,1,0.0004985648947993449,"[[2, 4, 1], [6, 8, 2], [7, 9, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.02309782608695652,0.6538461538461539,-3.76801677467266,6.0,4,4,1,1.1515765233137042e-05,"[[2, 4, 1], [6, 8, 2], [7, 9, 1], [3, 6, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.014012738853503185,0.34375,-4.2677884449840375,23.0,5,5,1,1.6136741091020058e-07,"[[2, 4, 1], [6, 8, 2], [7, 9, 1], [3, 6, 2], [3, 0, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.02795425667090216,0.7586206896551725,-3.5771857950590875,4.0,6,1,1,0.02795425667090216,"[[5, 2, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,7,2,2,2.795425667090216e-06,"[[5, 2, 1], [6, 8, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.010273972602739725,0.09,-4.578141513600172,34.0,8,3,2,2.8720126716680303e-08,"[[5, 2, 1], [6, 8, 2], [7, 9, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.02243211334120425,0.18999999999999997,-3.797261715485614,6.0,9,4,2,6.442531376823208e-10,"[[5, 2, 1], [6, 8, 2], [7, 9, 1], [4, 1, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.036848792884371026,1.0,-3.3009324184309294,0.0,10,1,2,0.036848792884371026,"[[5, 3, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.026881720430107527,0.8,-3.6163087612791007,4.0,11,2,3,0.0009905589485045975,"[[5, 3, 1], [6, 8, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.01282051282051282,1.0,-4.356708826689592,0.0,12,3,3,1.269947369877689e-05,"[[5, 3, 1], [6, 8, 2], [7, 9, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.02916160388821385,0.24,-3.534902370329124,2.0,13,4,3,3.703370215925217e-07,"[[5, 3, 1], [6, 8, 2], [7, 9, 1], [4, 3, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.013157894736842105,1.0,-4.330733340286331,0.0,14,5,3,4.872855547270022e-09,"[[5, 3, 1], [6, 8, 2], [7, 9, 1], [4, 3, 2], [4, 2, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.02340702210663199,0.18,-3.7547192116094794,4.0,15,6,3,1.1405903751737373e-10,"[[5, 3, 1], [6, 8, 2], [7, 9, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.02795425667090216,0.7586206896551725,-3.5771857950590875,4.0,16,1,3,0.02795425667090216,"[[7, 3, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.0258732212160414,0.7407407407407408,-3.654546775033431,5.0,17,2,4,0.0007232666667762526,"[[7, 3, 1], [6, 8, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.01282051282051282,1.0,-4.356708826689592,0.0,18,3,4,9.27264957405452e-06,"[[7, 3, 1], [6, 8, 2], [7, 9, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.015258215962441314,0.13,-4.182637169367779,16.0,19,4,4,1.4148408974496334e-07,"[[7, 3, 1], [6, 8, 2], [7, 9, 1], [7, 2, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,20,5,4,1.4148408974496334e-11,"[[7, 3, 1], [6, 8, 2], [7, 9, 1], [7, 2, 2], [4, 3, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.024752475247524754,0.2,-3.698829784967104,3.0,21,6,4,3.502081429330776e-13,"[[7, 3, 1], [6, 8, 2], [7, 9, 1], [7, 2, 2], [4, 3, 1], [7, 6, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.13123359580052493,1.0,-2.030776369698555,0.0,22,7,4,4.595907387573196e-14,"[[7, 3, 1], [6, 8, 2], [7, 9, 1], [7, 2, 2], [4, 3, 1], [7, 6, 2], [5, 3, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.036848792884371026,1.0,-3.3009324184309294,0.0,23,1,4,0.036848792884371026,"[[5, 3, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.026881720430107527,0.8,-3.6163087612791007,4.0,24,2,5,0.0009905589485045975,"[[5, 3, 1], [6, 8, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.01282051282051282,1.0,-4.356708826689592,0.0,25,3,5,1.269947369877689e-05,"[[5, 3, 1], [6, 8, 2], [7, 9, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.02916160388821385,0.24,-3.534902370329124,2.0,26,4,5,3.703370215925217e-07,"[[5, 3, 1], [6, 8, 2], [7, 9, 1], [4, 3, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.013157894736842105,1.0,-4.330733340286331,0.0,27,5,5,4.872855547270022e-09,"[[5, 3, 1], [6, 8, 2], [7, 9, 1], [4, 3, 2], [4, 2, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.02080624187256177,0.15999999999999998,-3.872502247265863,8.0,28,6,5,1.0138581112655444e-10,"[[5, 3, 1], [6, 8, 2], [7, 9, 1], [4, 3, 2], [4, 2, 1], [6, 4, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.016518424396442185,0.4482758620689655,-4.103278890955867,17.0,29,1,5,0.016518424396442185,"[[3, 1, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,30,2,6,1.6518424396442186e-06,"[[3, 1, 1], [6, 8, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,1.0,1.0,0.0,0.0,31,2,6,0.016518424396442185,"[[3, 1, 1], [3, 0, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.024265644955300127,0.6129032258064515,-3.7186937168243626,6.0,32,3,6,0.00040083022162503383,"[[3, 1, 1], [3, 0, 2], [5, 2, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,1.0,1.0,0.0,0.0,33,4,6,0.00040083022162503383,"[[3, 1, 1], [3, 0, 2], [5, 2, 1], [4, 1, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.015247776365946633,0.4137931034482759,-4.183321598629403,20.0,34,1,6,0.015247776365946633,"[[5, 4, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.02666666666666667,0.7407407407407408,-3.624340932976365,3.0,35,2,7,0.0004066073697585769,"[[5, 4, 1], [6, 8, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.01282051282051282,1.0,-4.356708826689592,0.0,36,3,7,5.212914996904832e-06,"[[5, 4, 1], [6, 8, 2], [7, 9, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.027744270205066344,0.22999999999999998,-3.5847259392061455,3.0,37,4,7,1.4462852223017025e-07,"[[5, 4, 1], [6, 8, 2], [7, 9, 1], [4, 2, 2]]"
29e72a67,10_medium_pruned,10,medium,pruned,1,10,100,linear,0.0241423125794155,0.6551724137931034,-3.723789269250963,6.0,38,1,7,0.0241423125794155,"[[4, 1, 1]]"
29e72a67,10_medium_pruned,10,medium,pruned,2,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,39,2,8,2.4142312579415503e-06,"[[4, 1, 1], [6, 8, 2]]"
