board,heuristic,participants,prob,value
6_easy_full,blocking,all,0.22243529,-1.503119053
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.005001852,-5.297947085
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.22243529,-1.503119053
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.230085181,-1.469305688
6_easy_full,blocking,all,2.35E-03,-6.051718887
6_easy_full,blocking,all,0.014116631,-4.260401693
6_easy_full,blocking,all,0.019736719,-3.925274492
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.230085181,-1.469305688
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.230085181,-1.469305688
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.005001852,-5.297947085
6_easy_full,blocking,all,0.22243529,-1.503119053
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.22243529,-1.503119053
6_easy_full,blocking,all,0.22243529,-1.503119053
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,0.22243529,-1.503119053
6_easy_full,blocking,all,0.005001852,-5.297947085
6_easy_full,blocking,all,0.22243529,-1.503119053
6_easy_full,blocking,all,0.22243529,-1.503119053
6_easy_full,blocking,all,0.233910126,-1.452818314
6_easy_full,blocking,all,3.82E-03,-5.566211072
6_easy_full,blocking,all,0.012075059,-4.416613228
6_easy_full,blocking,all,0.22243529,-1.503119053
6_easy_full,non-linear,all,0.107142857,-2.233592222
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.050595238,-2.983897816
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.119047619,-2.128231706
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.130952381,-2.032921526
6_easy_full,non-linear,all,0.023809524,-3.737669618
6_easy_full,non-linear,all,0.06547619,-2.726068707
6_easy_full,non-linear,all,0.0625,-2.772588722
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.130952381,-2.032921526
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.130952381,-2.032921526
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.050595238,-2.983897816
6_easy_full,non-linear,all,0.119047619,-2.128231706
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.119047619,-2.128231706
6_easy_full,non-linear,all,0.119047619,-2.128231706
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.119047619,-2.128231706
6_easy_full,non-linear,all,0.050595238,-2.983897816
6_easy_full,non-linear,all,0.107142857,-2.233592222
6_easy_full,non-linear,all,0.107142857,-2.233592222
6_easy_full,non-linear,all,0.142857143,-1.945910149
6_easy_full,non-linear,all,0.038690476,-3.252161803
6_easy_full,non-linear,all,0.053571429,-2.926739402
6_easy_full,non-linear,all,0.119047619,-2.128231706
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.058823529,-2.833213344
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.117647059,-2.140066164
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.029411765,-3.526360525
6_easy_full,linear,all,0.147058824,-1.916922612
6_easy_full,linear,all,0.058823529,-2.833213344
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.058823529,-2.833213344
6_easy_full,linear,all,0.117647059,-2.140066164
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.117647059,-2.140066164
6_easy_full,linear,all,0.117647059,-2.140066164
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.117647059,-2.140066164
6_easy_full,linear,all,0.058823529,-2.833213344
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.088235294,-2.427748236
6_easy_full,linear,all,0.117647059,-2.140066164
6_easy_full,linear,all,0.117647059,-2.140066164
6_easy_full,non-linear_interaction,all,0.06886772,-2.67556771
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.032520868,-3.425873305
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.076519689,-2.570207194
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.118605518,-2.131952264
6_easy_full,non-linear_interaction,all,0.015303938,-4.179645107
6_easy_full,non-linear_interaction,all,0.091783025,-2.388327912
6_easy_full,non-linear_interaction,all,0.128323519,-2.053200712
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.118605518,-2.131952264
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.118605518,-2.131952264
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.032520868,-3.425873305
6_easy_full,non-linear_interaction,all,0.076519689,-2.570207194
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.076519689,-2.570207194
6_easy_full,non-linear_interaction,all,0.076519689,-2.570207194
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.076519689,-2.570207194
6_easy_full,non-linear_interaction,all,0.032520868,-3.425873305
6_easy_full,non-linear_interaction,all,0.06886772,-2.67556771
6_easy_full,non-linear_interaction,all,0.06886772,-2.67556771
6_easy_full,non-linear_interaction,all,0.143474417,-1.941598535
6_easy_full,non-linear_interaction,all,0.024868899,-3.694137291
6_easy_full,non-linear_interaction,all,0.078509201,-2.544539448
6_easy_full,non-linear_interaction,all,0.076519689,-2.570207194
6_easy_full,density,all,0.088607595,-2.423537703
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.025316456,-3.676300672
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.101265823,-2.290006311
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.025316456,-3.676300672
6_easy_full,density,all,0.075949367,-2.577688383
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.025316456,-3.676300672
6_easy_full,density,all,0.101265823,-2.290006311
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.101265823,-2.290006311
6_easy_full,density,all,0.101265823,-2.290006311
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.101265823,-2.290006311
6_easy_full,density,all,0.025316456,-3.676300672
6_easy_full,density,all,0.088607595,-2.423537703
6_easy_full,density,all,0.088607595,-2.423537703
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.113924051,-2.172223275
6_easy_full,density,all,0.050632911,-2.983153491
6_easy_full,density,all,0.101265823,-2.290006311
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_easy_full,chance,all,0.052631579,-2.944438979
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.085654955,-2.457428204
6_hard_full,blocking,all,0.009652334,-4.640555487
6_hard_full,blocking,all,5.12E-03,-5.273963257
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.085654955,-2.457428204
6_hard_full,blocking,all,0.056030852,-2.881852805
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.085654955,-2.457428204
6_hard_full,blocking,all,0.014255591,-4.250606096
6_hard_full,blocking,all,0.066682381,-2.707814517
6_hard_full,blocking,all,0.014255591,-4.250606096
6_hard_full,blocking,all,0.204275134,-1.588287496
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.066682381,-2.707814517
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.031869228,-3.446114366
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.014255591,-4.250606096
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.085654955,-2.457428204
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.036423979,-3.312527956
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.101173455,-2.290918863
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.006568281,-5.025503177
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.233567418,-1.454284517
6_hard_full,blocking,all,0.204275134,-1.588287496
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.079422383,-2.532975053
6_hard_full,non-linear,all,0.036101083,-3.321432413
6_hard_full,non-linear,all,0.02045728,-3.889416451
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.079422383,-2.532975053
6_hard_full,non-linear,all,0.068592058,-2.679578527
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.079422383,-2.532975053
6_hard_full,non-linear,all,0.031287605,-3.464533257
6_hard_full,non-linear,all,0.068592058,-2.679578527
6_hard_full,non-linear,all,0.031287605,-3.464533257
6_hard_full,non-linear,all,0.057761733,-2.851428784
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.068592058,-2.679578527
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.056558363,-2.872482193
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.031287605,-3.464533257
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.079422383,-2.532975053
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.057761733,-2.851428784
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.090252708,-2.405141681
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.030084236,-3.50375397
6_hard_full,non-linear,all,0.069795427,-2.662186784
6_hard_full,non-linear,all,0.069795427,-2.662186784
