,board,correct,inverse_computation,k,move_limit,noise,shutter_size
336,6_easy_full,0.75,0.00561987186692,10,50,0.5,0.5
337,6_easy_pruned,0.75,0.00930319099451,10,50,0.5,0.0
338,6_hard_full,0.14,0.00424466233711,10,50,0.5,0.0
339,6_hard_pruned,0.17,0.00467617488894,10,50,0.5,0.0
340,10_easy_full,0.29,0.00190675946229,5,50,0.75,0.0
341,10_easy_pruned,0.38,0.0029189410082,5,50,0.75,0.0
342,10_easy_pruned,0.48,0.00128511578893,5,50,0.75,0.5
343,10_hard_full,0.21,0.00186216271578,5,50,0.75,0.0
344,10_hard_pruned,0.12,0.00184702905377,5,50,0.75,0.0
345,10_medium_full,0.08,0.00167294019239,5,50,0.75,0.0
346,10_medium_full,0.17,0.000441411457276,5,50,0.75,2.0
347,10_medium_pruned,0.23,0.00247090509254,5,50,0.75,0.0
348,10_medium_pruned,0.33,0.00115130442792,5,50,0.75,0.5
349,6_easy_full,0.52,0.00904731747037,5,50,0.75,0.0
350,6_easy_full,0.72,0.00479064865383,5,50,0.75,1.0
351,6_easy_pruned,0.8,0.0136481506756,5,50,0.75,0.0
352,6_hard_full,0.2,0.00426803243705,5,50,0.75,0.0
353,6_hard_pruned,0.17,0.00465159549726,5,50,0.75,0.0
354,10_easy_full,0.21,0.00192908677032,10,50,0.75,0.0
355,10_easy_pruned,0.41,0.0019855058076,10,50,0.75,0.0
356,10_hard_full,0.17,0.00187575030012,10,50,0.75,0.0
357,10_hard_pruned,0.15,0.00187076738878,10,50,0.75,0.0
358,10_medium_full,0.04,0.00170668851228,10,50,0.75,0.0
359,10_medium_pruned,0.27,0.00169623774468,10,50,0.75,0.0
360,10_medium_pruned,0.38,0.000635845133559,10,50,0.75,1.0
361,6_easy_full,0.64,0.00905469032959,10,50,0.75,0.0
362,6_easy_pruned,0.91,0.00918273645546,10,50,0.75,0.0
363,6_hard_full,0.18,0.00433425797503,10,50,0.75,0.0
364,6_hard_pruned,0.14,0.00472813238771,10,50,0.75,0.0
365,10_easy_full,0.24,0.00190414532437,5,50,1.0,0.0
366,10_easy_pruned,0.44,0.00266545832556,5,50,1.0,0.0
367,10_hard_full,0.26,0.00185439305715,5,50,1.0,0.0
368,10_hard_pruned,0.13,0.00186776242062,5,50,1.0,0.0
369,10_medium_full,0.09,0.00166364437938,5,50,1.0,0.0
370,10_medium_pruned,0.3,0.00255316976026,5,50,1.0,0.0
371,6_easy_full,0.46,0.00869036238811,5,50,1.0,0.0
372,6_easy_full,0.61,0.00564652738566,5,50,1.0,0.5
373,6_easy_pruned,0.77,0.0141203049986,5,50,1.0,0.0
374,6_easy_pruned,0.86,0.00912408759124,5,50,1.0,0.5
375,6_hard_full,0.18,0.00430755976739,5,50,1.0,0.0
376,6_hard_pruned,0.24,0.00476508148289,5,50,1.0,0.0
377,10_easy_full,0.27,0.00195343022347,10,50,1.0,0.0
378,10_easy_pruned,0.41,0.00196509982707,10,50,1.0,0.0
379,10_hard_full,0.15,0.00188739784459,10,50,1.0,0.0
380,10_hard_pruned,0.05,0.00186563683513,10,50,1.0,0.0
381,10_hard_pruned,0.13,0.000876693113576,10,50,1.0,0.5
382,10_medium_full,0.11,0.00169353746105,10,50,1.0,0.0
383,10_medium_pruned,0.3,0.00173952371841,10,50,1.0,0.0
384,6_easy_full,0.53,0.0091399323645,10,50,1.0,0.0
385,6_easy_full,0.68,0.00551602404986,10,50,1.0,0.5
386,6_easy_pruned,0.64,0.00923872875092,10,50,1.0,0.0
387,6_easy_pruned,0.74,0.00562967967123,10,50,1.0,0.5
388,6_easy_pruned,0.85,0.00483582378258,10,50,1.0,1.0
389,6_hard_full,0.13,0.00421923125607,10,50,1.0,0.0
390,6_hard_pruned,0.16,0.00459453250632,10,50,1.0,0.0
391,10_easy_full,0.22,0.00193296478138,5,50,1.25,0.0
392,10_easy_pruned,0.37,0.00261342253816,5,50,1.25,0.0
393,10_hard_full,0.19,0.00188008798812,5,50,1.25,0.0
394,10_hard_pruned,0.13,0.00186487141712,5,50,1.25,0.0
395,10_medium_full,0.1,0.00166464135302,5,50,1.25,0.0
396,10_medium_pruned,0.26,0.00263692218443,5,50,1.25,0.0
397,6_easy_full,0.4,0.00907523368727,5,50,1.25,0.0
398,6_easy_full,0.58,0.0055417013023,5,50,1.25,0.5
399,6_easy_pruned,0.71,0.0138908181692,5,50,1.25,0.0
400,6_easy_pruned,0.88,0.0089102735454,5,50,1.25,0.5
401,6_hard_full,0.17,0.00430607587306,5,50,1.25,0.0
402,6_hard_pruned,0.16,0.00464770403421,5,50,1.25,0.0
403,10_easy_full,0.14,0.00197773075174,10,50,1.25,0.0
404,10_easy_full,0.22,0.000893439473943,10,50,1.25,0.5
405,10_easy_pruned,0.33,0.00198098256735,10,50,1.25,0.0
