userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540009797,107386,,,,,,,-10007.2087542517,3_2,0.172,1.989,undo,,1,,1513540009625
22dac859,6_hard_full,6,hard,full,wrong,click,1513540012108,109697,1,5.457121598639456,4,15.25,12.083333333333334,25,,2_2,2.311,4.3,undo,8,1,True,1513540009797
22dac859,6_hard_full,6,hard,full,wrong,click,1513540014435,112024,2,10000,0,10000,21.67,24,,2_3,2.327,2.327,click,9,2,False,1513540012108
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540018359,115948,,5.457121598639456,,,,,,2_3,3.924,3.924,click,,2,,1513540014435
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540018570,116159,,5.457121598639456,,,,,,2_2,0.211,4.135,undo,,1,,1513540018359
22dac859,6_hard_full,6,hard,full,wrong,click,1513540021900,119489,1,0.7100694444444444,12,15.25,12.083333333333334,25,,5_2,3.33,7.465,undo,10,1,True,1513540018570
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540031184,128773,,0.7100694444444444,,,,,,5_2,9.284,9.284,click,,1,,1513540021900
22dac859,6_hard_full,6,hard,full,wrong,click,1513540032158,129747,1,12.083333333333334,1,15.25,12.083333333333334,25,,3_0,0.974,10.258,undo,11,1,True,1513540031184
22dac859,6_hard_full,6,hard,full,wrong,click,1513540037238,134827,2,15.25,0,15.25,-10000,24,,0_3,5.08,5.08,click,12,2,False,1513540032158
22dac859,6_hard_full,6,hard,full,wrong,click,1513540040260,137849,1,-10000,1,12.70875425170068,-10000,23,-10012.083333333334,2_0,3.022,3.022,click,13,3,False,1513540037238
22dac859,6_hard_full,6,hard,full,wrong,click,1513540043643,141232,2,11.25,8,10000,10000,22,-4.0,4_2,3.383,3.383,click,14,4,False,1513540040260
22dac859,6_hard_full,6,hard,full,wrong,click,1513540046382,143971,1,-10000,0,-10000,-10000,21,0,2_3,2.739,2.739,click,15,5,False,1513540043643
22dac859,6_hard_full,6,hard,full,wrong,click,1513540048952,146541,2,10000,0,10000,10000,20,9988.75,2_2,2.57,2.57,click,16,6,False,1513540046382
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540054809,152398,,-10000,,,,,0,2_2,5.857,5.857,click,,6,,1513540048952
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540055225,152814,,-10000,,,,,0,2_3,0.416,6.273,undo,,5,,1513540054809
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540055557,153146,,,,,,,0,4_2,0.332,6.605,undo,,4,,1513540055225
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540055785,153374,,,,,,,0,2_0,0.228,6.833,undo,,3,,1513540055557
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540056001,153590,,,,,,,0,0_3,0.216,7.049,undo,,2,,1513540055785
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540056203,153792,,,,,,,0,3_0,0.202,7.251,undo,,1,,1513540056001
22dac859,6_hard_full,6,hard,full,wrong,click,1513540058199,155788,1,12.083333333333334,1,15.25,12.083333333333334,25,,3_0,1.996,9.247,undo,17,1,True,1513540056203
22dac859,6_hard_full,6,hard,full,wrong,click,1513540072195,169784,2,15.25,0,15.25,-10000,24,,0_3,13.996,13.996,click,18,2,False,1513540058199
22dac859,6_hard_full,6,hard,full,wrong,click,1513540088754,186343,1,-10000,1,12.70875425170068,-10000,23,-10012.083333333334,4_2,16.559,16.559,click,19,3,False,1513540072195
22dac859,6_hard_full,6,hard,full,wrong,click,1513540092668,190257,2,1.0834750566893425,13,10000,10000,22,-14.166524943310657,2_0,3.914,3.914,click,20,4,False,1513540088754
22dac859,6_hard_full,6,hard,full,wrong,click,1513540093664,191253,1,-10000,1,10.457121598639457,-10000,21,0,5_2,0.996,0.996,click,21,5,False,1513540092668
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540097863,195452,,-10000,,,,,0,5_2,4.199,4.199,click,,5,,1513540093664
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540121397,218986,,,,,,,0,2_0,23.534,27.733,undo,,4,,1513540097863
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540121671,219260,,,,,,,0,4_2,0.274,28.007,undo,,3,,1513540121397
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540121911,219500,,,,,,,0,0_3,0.24,28.247,undo,,2,,1513540121671
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540122121,219710,,,,,,,0,3_0,0.21,28.457,undo,,1,,1513540121911
22dac859,6_hard_full,6,hard,full,wrong,click,1513540129250,226839,1,2.334586167800454,7,15.25,12.083333333333334,25,,2_4,7.129,35.586,undo,22,1,True,1513540122121
22dac859,6_hard_full,6,hard,full,wrong,click,1513540131927,229516,2,0.8194798752834467,10,10000,10000,24,,3_4,2.677,2.677,click,23,2,False,1513540129250
22dac859,6_hard_full,6,hard,full,wrong,click,1513540133637,231226,1,23.08437641723356,1,23.084376417233564,23.08437641723356,23,20.749790249433108,2_3,1.71,1.71,click,24,3,False,1513540131927
22dac859,6_hard_full,6,hard,full,wrong,click,1513540147114,244703,2,10000,0,10000,-10000,22,9999.180520124717,2_2,13.477,13.477,click,25,4,False,1513540133637
22dac859,6_hard_full,6,hard,full,wrong,click,1513540161896,259485,1,-10000,0,-10000,-10000,21,-10023.084376417233,0_3,14.782,14.782,click,26,5,False,1513540147114
22dac859,6_hard_full,6,hard,full,wrong,click,1513540163939,261528,2,1.0,7,10000,10000,20,-9999.0,3_0,2.043,2.043,click,27,6,False,1513540161896
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540167579,265168,,-10000,,,,,-10023.084376417233,3_0,3.64,3.64,click,,6,,1513540163939
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540167931,265520,,-10000,,,,,-10023.084376417233,0_3,0.352,3.992,undo,,5,,1513540167579
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540168127,265716,,,,,,,-10023.084376417233,2_2,0.196,4.188,undo,,4,,1513540167931
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540168294,265883,,,,,,,-10023.084376417233,2_3,0.167,4.355,undo,,3,,1513540168127
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540168435,266024,,,,,,,-10023.084376417233,3_4,0.141,4.496,undo,,2,,1513540168294
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540168616,266205,,,,,,,-10023.084376417233,2_4,0.181,4.677,undo,,1,,1513540168435
22dac859,6_hard_full,6,hard,full,wrong,click,1513540192506,290095,1,5.457121598639456,4,15.25,12.083333333333334,25,,2_2,23.89,28.567,undo,28,1,True,1513540168616
22dac859,6_hard_full,6,hard,full,wrong,click,1513540195382,292971,2,0.4427437641723356,11,10000,21.67,24,,2_0,2.876,2.876,click,29,2,False,1513540192506
22dac859,6_hard_full,6,hard,full,wrong,click,1513540197224,294813,1,16.582743764172335,3,10000,27.72437641723356,23,11.125622165532878,2_4,1.842,1.842,click,30,3,False,1513540195382
22dac859,6_hard_full,6,hard,full,wrong,click,1513540198638,296227,2,10000,0,10000,-10000,22,9999.557256235828,2_3,1.414,1.414,click,31,4,False,1513540197224
22dac859,6_hard_full,6,hard,full,wrong,click,1513540200545,298134,1,-10000,0,-10000,-10000,21,-10016.582743764173,4_2,1.907,1.907,click,32,5,False,1513540198638
22dac859,6_hard_full,6,hard,full,wrong,click,1513540202089,299678,2,11.804376417233561,3,10000,10000,20,-9988.195623582766,3_2,1.544,1.544,click,33,6,False,1513540200545
22dac859,6_hard_full,6,hard,full,wrong,click,1513540208884,306473,1,-10000,0,-10000,-10000,19,0,4_4,6.795,6.795,click,34,7,False,1513540202089
22dac859,6_hard_full,6,hard,full,wrong,click,1513540210211,307800,2,10000,0,10000,10000,18,9988.195623582766,4_3,1.327,1.327,click,35,8,False,1513540208884
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540215050,312639,,-10000,,,,,0,4_3,4.839,4.839,click,,8,,1513540210211
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540215275,312864,,-10000,,,,,0,4_4,0.225,5.064,undo,,7,,1513540215050
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540215467,313056,,,,,,,0,3_2,0.192,5.256,undo,,6,,1513540215275
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540215654,313243,,,,,,,0,4_2,0.187,5.443,undo,,5,,1513540215467
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540215836,313425,,,,,,,0,2_3,0.182,5.625,undo,,4,,1513540215654
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540216022,313611,,,,,,,0,2_4,0.186,5.811,undo,,3,,1513540215836
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540216212,313801,,,,,,,0,2_0,0.19,6.001,undo,,2,,1513540216022
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540216389,313978,,,,,,,0,2_2,0.177,6.178,undo,,1,,1513540216212
22dac859,6_hard_full,6,hard,full,wrong,click,1513540222365,319954,1,5.457121598639456,4,15.25,12.083333333333334,25,,2_2,5.976,12.154,undo,36,1,True,1513540216389
22dac859,6_hard_full,6,hard,full,wrong,click,1513540247921,345510,2,10000,0,10000,21.67,24,,2_3,25.556,25.556,click,37,2,False,1513540222365
22dac859,6_hard_full,6,hard,full,wrong,click,1513540250751,348340,1,-10000,0,-10000,-10000,23,-10005.45712159864,4_3,2.83,2.83,click,38,3,False,1513540247921
22dac859,6_hard_full,6,hard,full,wrong,click,1513540254758,352347,2,4.08437641723356,5,10000,21.67,22,-9995.915623582767,3_2,4.007,4.007,click,39,4,False,1513540250751
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540261264,358853,,-10000,,,,,-10005.45712159864,3_2,6.506,6.506,click,,4,,1513540254758
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540261479,359068,,-10000,,,,,-10005.45712159864,4_3,0.215,6.721,undo,,3,,1513540261264
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540261818,359407,,,,,,,-10005.45712159864,2_3,0.339,7.06,undo,,2,,1513540261479
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540262018,359607,,,,,,,-10005.45712159864,2_2,0.2,7.26,undo,,1,,1513540261818
22dac859,6_hard_full,6,hard,full,wrong,click,1513540265327,362916,1,8.430386904761905,2,15.25,12.083333333333334,25,,2_3,3.309,10.569,undo,40,1,True,1513540262018
22dac859,6_hard_full,6,hard,full,wrong,click,1513540267812,365401,2,10000,0,10000,21.67,24,,2_2,2.485,2.485,click,41,2,False,1513540265327
22dac859,6_hard_full,6,hard,full,wrong,click,1513540271334,368923,1,-10000,0,-10000,-10000,23,-10008.430386904762,0_3,3.522,3.522,click,42,3,False,1513540267812
22dac859,6_hard_full,6,hard,full,wrong,click,1513540274462,372051,2,0.1111111111111111,17,10000,10000,22,-9999.888888888889,2_0,3.128,3.128,click,43,4,False,1513540271334
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540276373,373962,,-10000,,,,,-10008.430386904762,2_0,1.911,1.911,click,,4,,1513540274462
22dac859,6_hard_full,6,hard,full,wrong,click,1513540277260,374849,2,1.0,10,10000,10000,22,,3_0,0.887,2.798,undo,44,4,False,1513540276373
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540299743,397332,,-10000,,,,,-10008.430386904762,3_0,22.483,22.483,click,,4,,1513540277260
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540299963,397552,,-10000,,,,,-10008.430386904762,0_3,0.22,22.703,undo,,3,,1513540299743
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540300135,397724,,,,,,,-10008.430386904762,2_2,0.172,22.875,undo,,2,,1513540299963
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540300320,397909,,,,,,,-10008.430386904762,2_3,0.185,23.06,undo,,1,,1513540300135
22dac859,6_hard_full,6,hard,full,wrong,click,1513540302484,400073,1,8.430386904761905,2,15.25,12.083333333333334,25,,2_3,2.164,25.224,undo,45,1,True,1513540300320
22dac859,6_hard_full,6,hard,full,wrong,click,1513540316294,413883,2,1.5827437641723356,8,10000,21.67,24,,3_4,13.81,13.81,click,46,2,False,1513540302484
22dac859,6_hard_full,6,hard,full,wrong,click,1513540319101,416690,1,10000,0,10000,10000,23,9991.569613095238,2_2,2.807,2.807,click,47,3,False,1513540316294
22dac859,6_hard_full,6,hard,full,wrong,click,1513540320629,418218,2,-10000,0,-10000,-10000,22,-10001.582743764173,2_0,1.528,1.528,click,48,4,False,1513540319101
22dac859,6_hard_full,6,hard,full,wrong,click,1513540332656,430245,1,10000,0,10000,10000,21,0,2_4,12.027,12.027,click,49,5,False,1513540320629
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540334757,432346,,10000,,,,,0,2_4,2.101,2.101,click,,5,,1513540332656
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540335388,432977,,,,,,,0,2_0,0.631,2.732,undo,,4,,1513540334757
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540336432,434021,,,,,,,0,2_2,1.044,3.776,undo,,3,,1513540335388
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540337525,435114,,,,,,,0,3_4,1.093,4.869,undo,,2,,1513540336432
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540339155,436744,,,,,,,0,2_3,1.63,6.499,undo,,1,,1513540337525
22dac859,6_hard_full,6,hard,full,wrong,click,1513540341809,439398,1,8.430386904761905,2,15.25,12.083333333333334,25,,2_3,2.654,9.153,undo,50,1,True,1513540339155
22dac859,6_hard_full,6,hard,full,wrong,click,1513540353276,450865,2,10000,0,10000,21.67,24,,2_2,11.467,11.467,click,51,2,False,1513540341809
22dac859,6_hard_full,6,hard,full,wrong,click,1513540361221,458810,1,-10000,0,-10000,-10000,23,-10008.430386904762,4_5,7.945,7.945,click,52,3,False,1513540353276
22dac859,6_hard_full,6,hard,full,wrong,click,1513540367219,464808,2,0.25,16,10000,10000,22,-9999.75,3_0,5.998,5.998,click,53,4,False,1513540361221
22dac859,6_hard_full,6,hard,full,wrong,click,1513540372229,469818,1,10000,0,10000,10000,21,20000,3_4,5.01,5.01,click,54,5,False,1513540367219
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540378605,476194,,10000,,,,,20000,3_4,6.376,6.376,click,,5,,1513540372229
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540378922,476511,,,,,,,20000,3_0,0.317,6.693,undo,,4,,1513540378605
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540379406,476995,,,,,,,20000,4_5,0.484,7.177,undo,,3,,1513540378922
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540379870,477459,,,,,,,20000,2_2,0.464,7.641,undo,,2,,1513540379406
22dac859,6_hard_full,6,hard,full,wrong,click,1513540388091,485680,2,10000,0,10000,21.67,24,,2_2,8.221,15.862,undo,55,2,False,1513540379870
22dac859,6_hard_full,6,hard,full,wrong,click,1513540391564,489153,1,-10000,0,-10000,-10000,23,,4_5,3.473,3.473,click,56,3,False,1513540388091
22dac859,6_hard_full,6,hard,full,wrong,click,1513540395343,492932,2,2.5011111111111113,8,10000,10000,22,-9997.49888888889,3_4,3.779,3.779,click,57,4,False,1513540391564
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540401187,498776,,-10000,,,,,20000,3_4,5.844,5.844,click,,4,,1513540395343
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540401376,498965,,-10000,,,,,20000,4_5,0.189,6.033,undo,,3,,1513540401187
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540401548,499137,,,,,,,20000,2_2,0.172,6.205,undo,,2,,1513540401376
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540401697,499286,,,,,,,20000,2_3,0.149,6.354,undo,,1,,1513540401548
22dac859,6_hard_full,6,hard,full,wrong,click,1513540405561,503150,1,8.430386904761905,2,15.25,12.083333333333334,25,,2_3,3.864,10.218,undo,58,1,True,1513540401697
22dac859,6_hard_full,6,hard,full,wrong,click,1513540409989,507578,2,10000,0,10000,21.67,24,,2_2,4.428,4.428,click,59,2,False,1513540405561
22dac859,6_hard_full,6,hard,full,wrong,click,1513540412945,510534,1,-10000,0,-10000,-10000,23,-10008.430386904762,3_0,2.956,2.956,click,60,3,False,1513540409989
22dac859,6_hard_full,6,hard,full,wrong,click,1513540414443,512032,2,1.6111111111111112,8,10000,10000,22,-9998.388888888889,0_3,1.498,1.498,click,61,4,False,1513540412945
22dac859,6_hard_full,6,hard,full,wrong,click,1513540417562,515151,1,-10000,0,-10000,-10000,21,0,4_5,3.119,3.119,click,62,5,False,1513540414443
22dac859,6_hard_full,6,hard,full,wrong,click,1513540419773,517362,2,2.5011111111111113,9,10000,10000,20,0.8900000000000001,3_4,2.211,2.211,click,63,6,False,1513540417562
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540424382,521971,,-10000,,,,,0,3_4,4.609,4.609,click,,6,,1513540419773
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540424708,522297,,-10000,,,,,0,4_5,0.326,4.935,undo,,5,,1513540424382
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540424914,522503,,,,,,,0,0_3,0.206,5.141,undo,,4,,1513540424708
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540425086,522675,,,,,,,0,3_0,0.172,5.313,undo,,3,,1513540424914
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540425224,522813,,,,,,,0,2_2,0.138,5.451,undo,,2,,1513540425086
22dac859,6_hard_full,6,hard,full,wrong,undo,1513540425437,523026,,,,,,,0,2_3,0.213,5.664,undo,,1,,1513540425224
22dac859,6_hard_full,6,hard,full,wrong,click,1513540428886,526475,1,8.430386904761905,2,15.25,12.083333333333334,25,,2_3,3.449,9.113,undo,64,1,True,1513540425437
22dac859,6_hard_full,6,hard,full,wrong,click,1513540432807,530396,2,10000,0,10000,21.67,24,,2_2,3.921,3.921,click,65,2,False,1513540428886
22dac859,6_hard_full,6,hard,full,wrong,click,1513540438212,535801,1,-10000,0,-10000,-10000,23,-10008.430386904762,4_4,5.405,5.405,click,66,3,False,1513540432807
22dac859,6_hard_full,6,hard,full,wrong,click,1513540451862,549451,2,0.25,14,10000,17.03,22,-9999.75,3_0,13.65,13.65,click,67,4,False,1513540438212
22dac859,6_hard_full,6,hard,full,wrong,click,1513540454990,552579,1,-10000,1,0,-10000,21,0,3_4,3.128,3.128,click,68,5,False,1513540451862
22dac859,6_hard_full,6,hard,full,wrong,click,1513540458681,556270,2,1.3611111111111112,9,10000,17.03,20,1.1111111111111112,4_5,3.691,3.691,click,69,6,False,1513540454990
22dac859,6_hard_full,6,hard,full,wrong,click,1513540462422,560011,1,-10000,1,0,-10000,19,0,1_4,3.741,3.741,click,70,7,False,1513540458681
22dac859,6_hard_full,6,hard,full,wrong,click,1513540465056,562645,2,16.14,2,10000,17.03,18,14.77888888888889,2_4,2.634,2.634,click,71,8,False,1513540462422
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066058744,10708,1,15.25,0,15.25,12.083333333333334,25,,0_3,10.694,0,,1,1,True,1522066048050
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066061304,13268,2,1.0,0,1.0,-10000,24,,3_0,2.56,2.56,click,2,2,False,1522066058744
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066069688,21652,1,5.207121598639455,5,15.25,11.737847222222221,23,-10.042878401360545,4_2,8.384,8.384,click,3,3,False,1522066061304
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066074734,26698,2,0.75,14,10000,17.03,22,-0.25,4_0,5.046,5.046,click,4,4,False,1522066069688
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066080101,32065,1,11.0,6,29.976009070294786,23.08437641723356,21,5.792878401360545,5_3,5.367,5.367,click,5,5,False,1522066074734
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066081490,33454,2,10000,0,10000,-10000,20,9999.25,2_0,1.389,1.389,click,6,6,False,1522066080101
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066084211,36175,1,-10000,0,-10000,-10000,19,-10011.0,4_3,2.721,2.721,click,7,7,False,1522066081490
24a5e25a,6_hard_full,6,hard,full,wrong,reset,1522066087703,39667,,-10000,,,,,-10011.0,,3.492,3.492,click,,7,,1522066084211
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066089937,41901,1,15.25,0,15.25,12.083333333333334,25,,0_3,2.234,5.726,reset,8,1,True,1522066087703
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066098728,50692,2,1.0,0,1.0,-10000,24,,3_0,8.791,8.791,click,9,2,False,1522066089937
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066113070,65034,1,5.457121598639456,4,15.25,11.737847222222221,23,-9.792878401360543,2_2,14.342,14.342,click,10,3,False,1522066098728
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066119110,71074,2,2.483998015873016,6,21.67,17.03,22,1.483998015873016,3_2,6.04,6.04,click,11,4,False,1522066113070
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066122252,74216,1,10000,0,10000,16.582743764172335,21,9994.54287840136,2_3,3.142,3.142,click,12,5,False,1522066119110
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066128983,80947,2,-10000,0,-10000,-10000,20,-10002.483998015872,2_0,6.731,6.731,click,13,6,False,1522066122252
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066129873,81837,1,10000,0,10000,16.069479875283445,19,0,2_4,0.89,0.89,click,14,7,False,1522066128983
24a5e25a,6_hard_full,6,hard,full,wrong,reset,1522066130880,82844,,10000,,,,,0,,1.007,1.007,click,,7,,1522066129873
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066131899,83863,1,15.25,0,15.25,12.083333333333334,25,,0_3,1.019,2.026,reset,15,1,True,1522066130880
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066132805,84769,2,1.0,0,1.0,-10000,24,,3_0,0.906,0.906,click,16,2,False,1522066131899
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066133685,85649,1,5.457121598639456,4,15.25,11.737847222222221,23,-9.792878401360543,2_2,0.88,0.88,click,17,3,False,1522066132805
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066141781,93745,2,11.25,3,21.67,17.03,22,10.25,2_3,8.096,8.096,click,18,4,False,1522066133685
24a5e25a,6_hard_full,6,hard,full,wrong,click,1522066144117,96081,1,-10000,1,7.844377834467121,-10000,21,-10005.45712159864,3_2,2.336,2.336,click,19,5,False,1522066141781
24a5e25a,6_hard_full,6,hard,full,wrong,reset,1522066188355,140319,,-10000,,,,,-10005.45712159864,,44.238,44.238,click,,5,,1522066144117
24f4c091,6_hard_full,6,hard,full,wrong,click,1521992072816,31614,1,15.25,0,15.25,12.083333333333334,25,,0_3,31.552,0,,1,1,True,1521992041264
24f4c091,6_hard_full,6,hard,full,wrong,click,1521992082548,41346,2,1.0,0,1.0,-10000,24,,3_0,9.732,9.732,click,2,2,False,1521992072816
