,board,counts,path,path_length,path_number,probability
5126,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]
 [2 2 1]
 [2 4 2]]",4,7,0.0454545454545
5127,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]]",4,7,0.0454545454545
5128,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]]",4,7,0.136363636364
5129,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]]",4,7,0.0454545454545
5130,6_hard_full,1.0,"[[2 5 1]
 [2 2 2]
 [1 4 1]
 [2 4 2]]",4,7,0.0454545454545
5131,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]
 [2 2 1]
 [4 2 2]]",4,7,0.0454545454545
5132,6_hard_full,1.0,"[[2 2 1]
 [2 3 2]
 [0 3 1]
 [4 3 2]]",4,7,0.0454545454545
5133,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]]",4,7,0.136363636364
5134,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [2 4 1]
 [1 4 2]
 [3 4 1]]",5,7,0.047619047619
5135,6_hard_full,1.0,"[[0 3 1]
 [2 3 2]
 [4 3 1]
 [5 3 2]
 [5 2 1]]",5,7,0.047619047619
5136,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]
 [1 4 1]]",5,7,0.047619047619
5137,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [4 2 1]
 [2 0 2]
 [5 2 1]]",5,7,0.047619047619
5138,6_hard_full,1.0,"[[0 5 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [0 2 1]]",5,7,0.047619047619
5139,6_hard_full,1.0,"[[2 5 1]
 [2 2 2]
 [1 4 1]
 [2 4 2]
 [3 4 1]]",5,7,0.047619047619
5140,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]]",5,7,0.142857142857
5141,6_hard_full,1.0,"[[4 0 1]
 [2 2 2]
 [4 4 1]
 [4 3 2]
 [4 2 1]]",5,7,0.047619047619
5142,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]
 [2 2 1]
 [2 4 2]
 [2 0 1]]",5,7,0.047619047619
5143,6_hard_full,1.0,"[[0 2 1]
 [2 2 2]
 [0 3 1]
 [3 0 2]
 [0 5 1]]",5,7,0.047619047619
5144,6_hard_full,1.0,"[[0 5 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]
 [1 4 1]]",5,7,0.047619047619
5145,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]
 [0 0 1]]",5,7,0.047619047619
5146,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]]",5,7,0.142857142857
5147,6_hard_full,1.0,"[[2 2 1]
 [0 2 2]
 [3 2 1]
 [1 0 2]
 [4 3 1]]",5,7,0.047619047619
5148,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]
 [2 2 1]
 [4 2 2]
 [4 3 1]]",5,7,0.047619047619
5149,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [3 2 1]]",5,7,0.047619047619
5150,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]
 [2 2 1]]",5,7,0.047619047619
5151,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]]",6,7,0.153846153846
5152,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]]",6,7,0.230769230769
5153,6_hard_full,1.0,"[[0 3 1]
 [2 3 2]
 [4 3 1]
 [5 3 2]
 [5 2 1]
 [4 4 2]]",6,7,0.0769230769231
5154,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]
 [2 2 1]
 [4 2 2]
 [4 3 1]
 [1 0 2]]",6,7,0.0769230769231
5155,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]
 [1 4 1]
 [2 3 2]]",6,7,0.0769230769231
5156,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [2 4 1]
 [1 4 2]
 [3 4 1]
 [3 2 2]]",6,7,0.0769230769231
5157,6_hard_full,1.0,"[[0 5 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]
 [1 4 1]
 [3 2 2]]",6,7,0.0769230769231
5158,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [3 2 1]
 [1 0 2]]",6,7,0.0769230769231
5159,6_hard_full,1.0,"[[2 5 1]
 [2 2 2]
 [1 4 1]
 [2 4 2]
 [3 4 1]
 [3 5 2]]",6,7,0.0769230769231
5160,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [4 4 2]
 [2 2 1]
 [2 0 2]]",6,7,0.0769230769231
5161,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]
 [2 2 1]
 [4 2 2]
 [4 3 1]
 [1 0 2]
 [3 0 1]]",7,7,0.0833333333333
5162,6_hard_full,1.0,"[[2 5 1]
 [2 2 2]
 [1 4 1]
 [2 4 2]
 [3 4 1]
 [3 5 2]
 [2 3 1]]",7,7,0.0833333333333
5163,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]]",7,7,0.25
5164,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [4 4 2]
 [2 2 1]
 [2 0 2]
 [2 4 1]]",7,7,0.0833333333333
5165,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [2 4 1]
 [1 4 2]
 [3 4 1]
 [3 2 2]
 [4 4 1]]",7,7,0.0833333333333
5166,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]
 [1 4 1]
 [2 3 2]
 [4 3 1]]",7,7,0.0833333333333
5167,6_hard_full,1.0,"[[0 5 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]
 [1 4 1]
 [3 2 2]
 [2 4 1]]",7,7,0.0833333333333
5168,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [4 2 1]]",7,7,0.166666666667
5169,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [3 2 1]
 [1 0 2]
 [4 2 1]]",7,7,0.0833333333333
5170,6_hard_full,1.0,"[[2 5 1]
 [2 2 2]
 [1 4 1]
 [2 4 2]
 [3 4 1]
 [3 5 2]
 [2 3 1]
 [3 2 2]]",8,7,0.111111111111
5171,6_hard_full,1.0,"[[0 5 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]
 [1 4 1]
 [3 2 2]
 [2 4 1]
 [3 4 2]]",8,7,0.111111111111
5172,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 4 2]]",8,7,0.111111111111
5173,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [4 4 2]
 [2 2 1]
 [2 0 2]
 [2 4 1]
 [3 5 2]]",8,7,0.111111111111
5174,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [4 2 1]
 [4 4 2]]",8,7,0.222222222222
5175,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]
 [1 4 1]
 [2 3 2]
 [4 3 1]
 [4 2 2]]",8,7,0.111111111111
5176,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 0 2]]",8,7,0.111111111111
5177,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]
 [2 2 1]
 [4 2 2]
 [4 3 1]
 [1 0 2]
 [3 0 1]
 [0 3 2]]",8,7,0.111111111111
5178,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]
 [1 4 1]
 [2 3 2]
 [4 3 1]
 [4 2 2]
 [2 4 1]]",9,7,0.166666666667
5179,6_hard_full,1.0,"[[0 5 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]
 [1 4 1]
 [3 2 2]
 [2 4 1]
 [3 4 2]
 [3 5 1]]",9,7,0.166666666667
5180,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 4 2]
 [2 0 1]]",9,7,0.166666666667
5181,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [4 4 2]
 [2 2 1]
 [2 0 2]
 [2 4 1]
 [3 5 2]
 [4 5 1]]",9,7,0.166666666667
5182,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [4 2 1]
 [4 4 2]
 [4 0 1]]",9,7,0.333333333333
5183,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]
 [1 4 1]
 [2 3 2]
 [4 3 1]
 [4 2 2]
 [2 4 1]
 [3 4 2]]",10,7,0.5
5184,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [4 4 2]
 [2 2 1]
 [2 0 2]
 [2 4 1]
 [3 5 2]
 [4 5 1]
 [5 5 2]]",10,7,0.5
5185,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [4 4 2]
 [2 2 1]
 [2 0 2]
 [2 4 1]
 [3 5 2]
 [4 5 1]
 [5 5 2]
 [1 5 1]]",11,7,1.0
5186,6_hard_full,1.0,[[4 3 1]],1,8,0.0416666666667
5187,6_hard_full,1.0,[[2 4 1]],1,8,0.0416666666667
5188,6_hard_full,3.0,[[2 2 1]],1,8,0.125
5189,6_hard_full,1.0,[[2 0 1]],1,8,0.0416666666667
5190,6_hard_full,1.0,[[5 2 1]],1,8,0.0416666666667
5191,6_hard_full,4.0,[[2 3 1]],1,8,0.166666666667
5192,6_hard_full,2.0,[[3 2 1]],1,8,0.0833333333333
5193,6_hard_full,1.0,[[0 2 1]],1,8,0.0416666666667
5194,6_hard_full,1.0,[[3 0 1]],1,8,0.0416666666667
5195,6_hard_full,9.0,[[0 3 1]],1,8,0.375
5196,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]]",2,8,0.0416666666667
5197,6_hard_full,1.0,"[[2 4 1]
 [3 4 2]]",2,8,0.0416666666667
5198,6_hard_full,1.0,"[[0 2 1]
 [0 3 2]]",2,8,0.0416666666667
5199,6_hard_full,1.0,"[[4 3 1]
 [4 2 2]]",2,8,0.0416666666667
5200,6_hard_full,9.0,"[[0 3 1]
 [3 0 2]]",2,8,0.375
5201,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]]",2,8,0.0416666666667
5202,6_hard_full,1.0,"[[2 0 1]
 [2 3 2]]",2,8,0.0416666666667
5203,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]]",2,8,0.0416666666667
5204,6_hard_full,1.0,"[[0 3 1]
 [2 3 2]]",2,8,0.0416666666667
5205,6_hard_full,2.0,"[[3 0 1]
 [0 3 2]]",2,8,0.0833333333333
5206,6_hard_full,1.0,"[[3 2 1]
 [2 2 2]]",2,8,0.0416666666667
5207,6_hard_full,1.0,"[[2 2 1]
 [2 3 2]]",2,8,0.0416666666667
5208,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]]",2,8,0.0416666666667
5209,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]]",2,8,0.0416666666667
5210,6_hard_full,1.0,"[[5 2 1]
 [5 3 2]]",2,8,0.0416666666667
5211,6_hard_full,1.0,"[[5 2 1]
 [5 3 2]
 [4 3 1]]",3,8,0.0434782608696
5212,6_hard_full,1.0,"[[2 4 1]
 [3 4 2]
 [2 3 1]]",3,8,0.0434782608696
5213,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]]",3,8,0.130434782609
5214,6_hard_full,1.0,"[[4 3 1]
 [4 2 2]
 [2 4 1]]",3,8,0.0434782608696
5215,6_hard_full,1.0,"[[2 2 1]
 [2 3 2]
 [4 3 1]]",3,8,0.0434782608696
5216,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]
 [3 2 1]]",3,8,0.0434782608696
5217,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [4 2 1]]",3,8,0.0434782608696
5218,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]
 [2 2 1]]",3,8,0.0434782608696
5219,6_hard_full,1.0,"[[2 0 1]
 [2 3 2]
 [2 2 1]]",3,8,0.0434782608696
5220,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]]",3,8,0.0434782608696
5221,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]]",3,8,0.0869565217391
5222,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]]",3,8,0.0869565217391
5223,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]]",3,8,0.0869565217391
5224,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [5 3 1]]",3,8,0.0434782608696
5225,6_hard_full,1.0,"[[0 3 1]
 [2 3 2]
 [3 0 1]]",3,8,0.0434782608696
5226,6_hard_full,1.0,"[[0 2 1]
 [0 3 2]
 [2 2 1]]",3,8,0.0434782608696
5227,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]
 [2 4 1]]",3,8,0.0434782608696
5228,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]]",3,8,0.0434782608696
5229,6_hard_full,1.0,"[[0 2 1]
 [0 3 2]
 [2 2 1]
 [3 2 2]]",4,8,0.05
5230,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [3 2 2]]",4,8,0.05
5231,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]
 [2 4 1]
 [2 2 2]]",4,8,0.05
5232,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]]",4,8,0.05
5233,6_hard_full,1.0,"[[5 2 1]
 [5 3 2]
 [4 3 1]
 [4 2 2]]",4,8,0.05
5234,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]]",4,8,0.1
5235,6_hard_full,1.0,"[[2 2 1]
 [0 2 2]
 [3 2 1]
 [4 3 2]]",4,8,0.05
5236,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [0 0 2]]",4,8,0.05
5237,6_hard_full,1.0,"[[4 3 1]
 [4 2 2]
 [2 4 1]
 [0 3 2]]",4,8,0.05
5238,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [5 3 1]
 [2 3 2]]",4,8,0.05
5239,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]]",4,8,0.15
5240,6_hard_full,1.0,"[[2 0 1]
 [2 3 2]
 [2 2 1]
 [3 2 2]]",4,8,0.05
5241,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [2 2 2]]",4,8,0.05
5242,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]
 [3 2 1]
 [2 3 2]]",4,8,0.05
5243,6_hard_full,1.0,"[[2 4 1]
 [3 4 2]
 [2 3 1]
 [2 2 2]]",4,8,0.05
5244,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]]",4,8,0.1
5245,6_hard_full,1.0,"[[5 2 1]
 [5 3 2]
 [4 3 1]
 [4 2 2]
 [2 4 1]]",5,8,0.0666666666667
5246,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [0 0 2]
 [0 2 1]]",5,8,0.0666666666667
5247,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]
 [2 4 1]]",5,8,0.0666666666667
5248,6_hard_full,1.0,"[[2 0 1]
 [2 3 2]
 [2 2 1]
 [3 2 2]
 [4 2 1]]",5,8,0.0666666666667
5249,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]]",5,8,0.2
5250,6_hard_full,1.0,"[[2 2 1]
 [0 2 2]
 [3 2 1]
 [4 3 2]
 [2 3 1]]",5,8,0.0666666666667
5251,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]]",5,8,0.133333333333
5252,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]
 [2 4 1]
 [2 2 2]
 [3 2 1]]",5,8,0.0666666666667
5253,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [5 3 1]
 [2 3 2]
 [4 3 1]]",5,8,0.0666666666667
5254,6_hard_full,1.0,"[[2 4 1]
 [3 4 2]
 [2 3 1]
 [2 2 2]
 [0 3 1]]",5,8,0.0666666666667
5255,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]
 [3 2 1]
 [2 3 2]
 [4 3 1]]",5,8,0.0666666666667
5256,6_hard_full,1.0,"[[4 3 1]
 [4 2 2]
 [2 4 1]
 [0 3 2]
 [2 3 1]]",5,8,0.0666666666667
5257,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]
 [2 4 1]
 [2 2 2]]",6,8,0.0714285714286
5258,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [2 4 2]]",6,8,0.0714285714286
5259,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]]",6,8,0.0714285714286
5260,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]]",6,8,0.214285714286
5261,6_hard_full,1.0,"[[2 2 1]
 [0 2 2]
 [3 2 1]
 [4 3 2]
 [2 3 1]
 [4 2 2]]",6,8,0.0714285714286
5262,6_hard_full,1.0,"[[2 4 1]
 [3 4 2]
 [2 3 1]
 [2 2 2]
 [0 3 1]
 [3 0 2]]",6,8,0.0714285714286
5263,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [0 0 2]
 [0 2 1]
 [2 2 2]]",6,8,0.0714285714286
5264,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]
 [2 4 1]
 [2 2 2]
 [3 2 1]
 [1 4 2]]",6,8,0.0714285714286
5265,6_hard_full,1.0,"[[5 2 1]
 [5 3 2]
 [4 3 1]
 [4 2 2]
 [2 4 1]
 [2 2 2]]",6,8,0.0714285714286
5266,6_hard_full,1.0,"[[2 0 1]
 [2 3 2]
 [2 2 1]
 [3 2 2]
 [4 2 1]
 [4 3 2]]",6,8,0.0714285714286
5267,6_hard_full,1.0,"[[4 3 1]
 [4 2 2]
 [2 4 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]]",6,8,0.0714285714286
5268,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]
 [3 2 1]
 [2 3 2]
 [4 3 1]
 [1 0 2]]",6,8,0.0714285714286
5269,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [2 4 2]
 [3 2 1]]",7,8,0.0909090909091
5270,6_hard_full,1.0,"[[2 2 1]
 [0 2 2]
 [3 2 1]
 [4 3 2]
 [2 3 1]
 [4 2 2]
 [1 4 1]]",7,8,0.0909090909091
5271,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]]",7,8,0.272727272727
5272,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]
 [2 4 1]
 [2 2 2]
 [4 4 1]]",7,8,0.0909090909091
5273,6_hard_full,1.0,"[[5 2 1]
 [5 3 2]
 [4 3 1]
 [4 2 2]
 [2 4 1]
 [2 2 2]
 [3 4 1]]",7,8,0.0909090909091
5274,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]]",7,8,0.0909090909091
5275,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]
 [2 4 1]
 [2 2 2]
 [3 2 1]
 [1 4 2]
 [5 0 1]]",7,8,0.0909090909091
5276,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [4 2 1]]",7,8,0.0909090909091
5277,6_hard_full,1.0,"[[2 0 1]
 [2 3 2]
 [2 2 1]
 [3 2 2]
 [4 2 1]
 [4 3 2]
 [4 4 1]]",7,8,0.0909090909091
5278,6_hard_full,1.0,"[[2 0 1]
 [2 3 2]
 [2 2 1]
 [3 2 2]
 [4 2 1]
 [4 3 2]
 [4 4 1]
 [4 0 2]]",8,8,0.166666666667
5279,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [2 4 2]
 [3 2 1]
 [3 5 2]]",8,8,0.166666666667
5280,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 4 2]]",8,8,0.166666666667
5281,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]
 [2 4 1]
 [2 2 2]
 [4 4 1]
 [0 0 2]]",8,8,0.166666666667
5282,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]
 [2 3 2]]",8,8,0.166666666667
5283,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 0 2]]",8,8,0.166666666667
5284,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [2 4 2]
 [3 2 1]
 [3 5 2]
 [1 0 1]]",9,8,0.25
5285,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]
 [2 3 2]
 [4 2 1]]",9,8,0.25
5286,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 0 2]
 [2 4 1]]",9,8,0.25
5287,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 4 2]
 [2 0 1]]",9,8,0.25
5288,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]
 [2 3 2]
 [4 2 1]
 [5 3 2]]",10,8,1.0
5289,6_hard_full,1.0,[[4 5 1]],1,9,0.0416666666667
5290,6_hard_full,1.0,[[4 3 1]],1,9,0.0416666666667
5291,6_hard_full,1.0,[[4 4 1]],1,9,0.0416666666667
5292,6_hard_full,4.0,[[2 2 1]],1,9,0.166666666667
5293,6_hard_full,1.0,[[4 0 1]],1,9,0.0416666666667
5294,6_hard_full,3.0,[[2 3 1]],1,9,0.125
5295,6_hard_full,1.0,[[3 2 1]],1,9,0.0416666666667
5296,6_hard_full,3.0,[[3 0 1]],1,9,0.125
5297,6_hard_full,9.0,[[0 3 1]],1,9,0.375
5298,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]]",2,9,0.0454545454545
5299,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]]",2,9,0.0454545454545
5300,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]]",2,9,0.0454545454545
5301,6_hard_full,1.0,"[[4 0 1]
 [2 2 2]]",2,9,0.0454545454545
5302,6_hard_full,8.0,"[[0 3 1]
 [3 0 2]]",2,9,0.363636363636
5303,6_hard_full,2.0,"[[2 2 1]
 [2 3 2]]",2,9,0.0909090909091
5304,6_hard_full,3.0,"[[3 0 1]
 [0 3 2]]",2,9,0.136363636364
5305,6_hard_full,1.0,"[[4 4 1]
 [2 3 2]]",2,9,0.0454545454545
5306,6_hard_full,1.0,"[[0 3 1]
 [4 0 2]]",2,9,0.0454545454545
5307,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]]",2,9,0.0454545454545
5308,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]]",2,9,0.0454545454545
5309,6_hard_full,1.0,"[[4 5 1]
 [3 5 2]]",2,9,0.0454545454545
5310,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [0 2 1]]",3,9,0.0526315789474
5311,6_hard_full,5.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]]",3,9,0.263157894737
5312,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]]",3,9,0.0526315789474
5313,6_hard_full,2.0,"[[3 0 1]
 [0 3 2]
 [2 2 1]]",3,9,0.105263157895
5314,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]
 [2 4 1]]",3,9,0.0526315789474
5315,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]]",3,9,0.157894736842
5316,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [3 2 1]]",3,9,0.0526315789474
5317,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]
 [2 2 1]]",3,9,0.0526315789474
5318,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]]",3,9,0.0526315789474
5319,6_hard_full,1.0,"[[4 4 1]
 [2 3 2]
 [0 3 1]]",3,9,0.0526315789474
5320,6_hard_full,1.0,"[[4 5 1]
 [3 5 2]
 [2 3 1]]",3,9,0.0526315789474
5321,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]]",3,9,0.0526315789474
5322,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]]",4,9,0.0666666666667
5323,6_hard_full,1.0,"[[4 5 1]
 [3 5 2]
 [2 3 1]
 [2 4 2]]",4,9,0.0666666666667
5324,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]
 [2 2 1]
 [0 2 2]]",4,9,0.0666666666667
5325,6_hard_full,1.0,"[[4 4 1]
 [2 3 2]
 [0 3 1]
 [4 3 2]]",4,9,0.0666666666667
5326,6_hard_full,4.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]]",4,9,0.266666666667
5327,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [3 2 1]
 [4 4 2]]",4,9,0.0666666666667
5328,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]]",4,9,0.0666666666667
5329,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [2 2 2]]",4,9,0.0666666666667
5330,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]]",4,9,0.0666666666667
5331,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [3 2 2]]",4,9,0.0666666666667
