userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,78198,1,100,,,,,-100.3611111,-0.361111111,"[[2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",0.655270368,1.14E-05,1,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [0, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.996,3.996,click,,5,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,124952,2,-100,,,,,107.8443778,7.844377834,"[[2, 2, 1], [2, 3, 2], [3, 0, 1], [0, 3, 2]]",0.281929475,0.000138816,2,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.27,2.27,click,,4,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,169029,1,100,,,,,0,100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.055555556,0.000609901,3,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.19,5.486,undo,,7,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,190461,1,-100,,,,,89,-11,"[[3, 0, 1], [0, 3, 2], [2, 2, 1]]",0.0001,1.76E-09,4,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,10.239,10.239,click,,3,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,202261,1,5.457121599,,,,,-5.707121599,-0.25,"[[2, 2, 1]]",0.079285732,0.006286227,5,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,9.773,9.773,click,,1,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,238937,2,100,,,,,0,100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2]]",0.055555556,3.39E-05,6,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [2, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.236,3.236,click,,8,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,350412,1,15.25,,,,,84.75,100,"[[0, 3, 1]]",0.221564526,0.049090839,7,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,110.644,110.644,click,,1,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,64514,1,7.844377834,,,,,-8.094377834,-0.25,"[[2, 2, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 3, 1]]",1,6.87E-06,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.154,2.154,click,,5,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,93998,2,-100,,,,,0,-100,"[[0, 2, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2]]",0.53419935,0.000202048,2,"[[0, 2, 1, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,0.909,0.909,click,,4,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,108271,1,5.457121599,,,,,-5.707121599,-0.25,"[[2, 2, 1]]",0.079285732,0.006286227,3,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,8.834,8.834,click,,1,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,112334,1,8.430386905,,,,,-23.6803869,-15.25,"[[2, 3, 1]]",0.122483716,0.015002261,4,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.344,3.344,click,,1,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,156522,1,-100,,,,,100,0,"[[2, 2, 1], [2, 3, 2], [0, 3, 1]]",0.043478261,7.59E-05,5,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.499,3.499,click,,3,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,187396,2,-1.611111111,,,,,-98.38888889,-100,"[[2, 3, 1], [2, 2, 2], [3, 0, 1], [0, 3, 2]]",0.005493097,8.09E-08,6,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,8.466,8.466,click,,4,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,229490,2,-4.084376417,,,,,104.0843764,100,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2]]",0.057936197,3.74E-10,8,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.77,2.77,click,,6,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,628182,1,100,,,,,0,100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",0.73677487,0.11851031,12,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [2, 1, 1, 1, 1, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,108.658,108.658,click,,9,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,57491,2,-1,,,,,16.25,15.25,"[[0, 3, 1], [3, 0, 2]]",1,0.221564526,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,14.349,14.349,click,,2,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,145705,2,-100,,,,,0,-100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [5, 3, 2]]",0.290416052,8.31E-06,2,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 0, 2, 2, 0]]",,3.678,3.678,click,,10,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,168443,2,-15.25,,,,,27.95875425,12.70875425,"[[3, 0, 1], [0, 3, 2]]",1,0.175556652,3,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,13.433,13.433,click,,2,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,245500,2,-100,,,,,0,-100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [5, 3, 2], [4, 0, 1], [4, 3, 2]]",0.282419226,1.52E-07,4,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [1, 1, 1, 2, 0, 0], [0, 2, 0, 2, 2, 0]]",,3.326,3.326,click,,12,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,275787,2,0,,,,,27.55600907,27.55600907,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2]]",1,0.051847082,5,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,12.94,12.94,click,,4,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,290616,2,-15.25,,,,,27.95875425,12.70875425,"[[3, 0, 1], [0, 3, 2]]",1,0.175556652,6,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,11.521,11.521,click,,2,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,351159,2,-100,,,,,0,-100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [5, 3, 2]]",0.290416052,8.31E-06,7,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 0, 2, 2, 0]]",,10.94,10.94,click,,10,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,395589,2,,,,,,-84.75,-100,"[[3, 0, 1], [0, 3, 2]]",0.0001,1.76E-05,8,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,5.786,15.959,undo,,2,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,409181,1,15.25,,,,,84.75,100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1]]",0.234004438,0.012132447,9,"[[0, 2, 1, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,7.345,7.345,click,,3,,1.52208E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,81514,2,-1.611111111,,,,,10.94986395,9.338752834,"[[0, 3, 1], [3, 0, 2], [0, 5, 1], [0, 2, 2]]",1,0.039906451,1,"[[0, 2, 2, 1, 1, 1], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,8.471,8.471,click,,4,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,112697,1,100,,,,,0,100,"[[2, 2, 1], [0, 3, 2], [2, 3, 1]]",1,0.006125721,2,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,12.004,12.004,click,,3,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,163872,1,-100,,,,,100,0,"[[2, 2, 1], [2, 3, 2], [0, 3, 1]]",0.043478261,7.59E-05,3,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,47.411,47.411,click,,3,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,174707,1,8.430386905,,,,,-23.6803869,-15.25,"[[2, 3, 1]]",0.122483716,0.015002261,4,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,7.338,7.338,click,,1,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,202766,2,-0.442743764,,,,,100.4427438,100,"[[2, 2, 1], [2, 0, 2]]",0.002243178,3.99E-07,5,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [2, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,15.602,15.602,click,,2,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,213186,1,15.25,,,,,84.75,100,"[[0, 3, 1]]",0.221564526,0.049090839,6,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,6.55,6.55,click,,1,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,233920,1,5.457121599,,,,,-5.707121599,-0.25,"[[2, 2, 1]]",0.079285732,0.006286227,7,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,19.605,19.605,click,,1,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,317865,1,100,,,,,0,100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.723243707,0.007939927,8,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,10.83,10.83,click,,7,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,390494,1,100,,,,,0,100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.723243707,0.007939927,9,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,47.044,47.044,click,,7,,1.52199E+12
50c60ba6,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,132141,1,100,,,,,0,100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.723243707,0.007939927,1,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,68.25,68.25,click,,7,,1.52208E+12
54f4bf95,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,205410,1,100,,,,,-100,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",0.806795649,9.66E-05,2,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,95.854,95.854,click,,9,,1.52199E+12
57a4bf4b,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,273836,1,100,,,,,-100,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",0.806795649,0.000396996,2,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,146.341,146.341,click,,9,,1.52199E+12
5ce612bc,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,58651,2,100,,,,,0,100,"[[3, 0, 1], [4, 2, 2]]",0.0001,1.76E-09,1,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 2, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,4.193,4.193,click,,2,,1.52208E+12
5ce612bc,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,80287,1,-100,,,,,89,-11,"[[3, 0, 1], [0, 3, 2], [2, 2, 1]]",0.0001,1.76E-09,2,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,6.449,6.449,click,,3,,1.52208E+12
5ce612bc,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,192396,1,100,,,,,-200,-100,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [2, 0, 2], [3, 2, 1], [1, 0, 2], [0, 2, 1]]",0.391634338,1.12E-07,3,"[[0, 2, 1, 1, 1, 0], [2, 2, 1, 2, 0, 0], [2, 1, 1, 2, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,45.003,45.003,click,,9,,1.52208E+12
63e5efe1,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,33621,2,-15.25,,,,,27.95875425,12.70875425,"[[3, 0, 1], [0, 3, 2]]",1,0.175556652,2,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,5.33,5.33,click,,2,,1.52207E+12
63e5efe1,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,65321,2,,,,,,-78.33,-0.25,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 4, 2]]",0.0001,4.18E-07,3,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 2, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,7.648,11.185,undo,,4,,1.52207E+12
63e5efe1,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,151911,1,100,,,,,-100,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",0.806795649,0.000396996,4,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,57.555,57.555,click,,9,,1.52207E+12
64f61543,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,137982,1,100,,,,,-200,-100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [1, 0, 2], [4, 2, 1], [4, 0, 2], [4, 4, 1]]",0.38560374,1.48E-09,1,"[[0, 2, 1, 1, 1, 2], [2, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 1, 2, 0, 0], [2, 1, 1, 1, 1, 0], [0, 2, 0, 0, 2, 0]]",,9,9,click,,11,,1.52208E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,142589,2,-0.222222222,,,,,100.2222222,100,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [4, 3, 2], [2, 4, 1], [1, 4, 2], [3, 4, 1], [4, 4, 2], [3, 5, 1], [2, 5, 2]]",0.001972561,5.05E-25,1,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 2, 0], [1, 1, 1, 2, 1, 2], [2, 1, 2, 2, 1, 1], [0, 1, 1, 2, 2, 0], [0, 2, 0, 0, 2, 0]]",,0.817,0.817,click,,16,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,161480,1,100,,,,,-115.25,-15.25,"[[3, 4, 1], [2, 4, 2], [2, 3, 1], [4, 4, 2], [4, 5, 1]]",0.327234289,6.10E-15,2,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 2, 0], [0, 1, 0, 2, 1, 0], [0, 1, 0, 0, 2, 1], [0, 2, 0, 0, 2, 0]]",,9.184,9.184,click,,5,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,171935,1,5.457121599,,,,,-20.7071216,-15.25,"[[3, 4, 1], [4, 5, 2], [2, 3, 1]]",0.054546565,6.87E-13,3,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 2, 1, 0], [0, 1, 0, 0, 0, 2], [0, 2, 0, 0, 2, 0]]",,1.804,1.804,click,,3,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,176714,2,-1.582743764,,,,,16.83274376,15.25,"[[4, 5, 1], [3, 4, 2]]",0.004829367,6.78E-12,4,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 2, 2, 0], [0, 1, 0, 0, 0, 1], [0, 2, 0, 0, 2, 0]]",,1.813,1.813,click,,2,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,186576,1,100,,,,,-200,-100,"[[3, 2, 1], [2, 2, 2], [4, 3, 1], [4, 2, 2], [1, 0, 1]]",0.360153842,6.52E-06,5,"[[0, 2, 0, 0, 1, 0], [1, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [0, 1, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.645,1.645,click,,5,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,195152,1,1.262223639,,,,,-21.40222364,-20.14,"[[3, 2, 1], [1, 0, 2], [4, 3, 1]]",0.004136087,1.38E-09,6,"[[0, 2, 0, 0, 1, 0], [2, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.696,2.696,click,,3,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,222652,2,-100,,,,,200,100,"[[3, 2, 1], [2, 3, 2], [2, 2, 1], [4, 2, 2], [4, 3, 1], [1, 0, 2], [3, 0, 1], [0, 3, 2]]",0.41857478,1.88E-10,7,"[[0, 2, 0, 2, 1, 0], [2, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,4.643,4.643,click,,8,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,245973,1,100,,,,,-200,-100,"[[2, 3, 1], [3, 4, 2], [2, 4, 1], [2, 2, 2], [3, 2, 1], [1, 4, 2], [5, 0, 1]]",0.577121681,1.24E-08,8,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 2, 0], [0, 1, 2, 1, 1, 0], [0, 1, 1, 2, 2, 0], [0, 1, 0, 0, 0, 0], [1, 2, 0, 0, 2, 0]]",,4.986,4.986,click,,7,,1.51354E+12
68d5e249,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,52543,2,-0.442743764,,,,,100.4427438,100,"[[2, 2, 1], [2, 0, 2]]",0.002243178,3.99E-07,1,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [2, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,16.319,16.319,click,,2,,1.52207E+12
68d5e249,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,128786,2,-11.25,,,,,19.09437783,7.844377834,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2]]",0.116920323,0.000253629,2,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,17.542,17.542,click,,4,,1.52207E+12
68d5e249,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,172689,1,-100,,,,,84.75,-15.25,"[[4, 2, 1], [2, 3, 2], [2, 0, 1]]",0.043478261,4.83E-05,3,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,13.265,13.265,click,,3,,1.52207E+12
