,entropy,condition
7335,1.2798542258336674,Full
7336,1.1369165918330006,Full
7337,0.9075352941050093,Full
7338,0.9830877585747855,Full
7339,0.7937300551584247,Full
7340,0.8979457248567798,Full
7341,1.2650013752730702,Full
7342,0.9881542242901942,Full
7343,1.39539709232679,Full
7344,0.8486855577264172,Full
7345,0.8018185525433373,Full
7346,1.1163670752893367,Full
7347,0.8239592165010823,Full
7348,1.2711814802605796,Full
7349,0.410116318288409,Full
7350,1.5247073930301438,Full
7351,1.1189688668816267,Full
7352,0.937155853065701,Full
7353,1.39539709232679,Full
7354,1.0053874327555714,Full
7355,1.1209503926735833,Full
7356,1.3689223607402192,Full
7357,0.639031859650177,Full
7358,0.6365141682948128,Full
7359,1.2720898688202853,Full
7360,1.3579778549873245,Full
7361,0.8855741515766717,Full
7362,1.4241299173467734,Full
7363,1.2047933096947843,Full
7364,0.8675632284814613,Full
7365,0.848685557726417,Full
7366,1.0579054247036734,Full
7367,0.8855741515766717,Full
7368,0.5359610497090694,Full
7369,0.8305178252872478,Full
7370,0.37677016125643675,Full
7371,0.9556998911125343,Full
7372,1.2130075659799042,Full
7373,1.0280940565630374,Full
7374,1.4180693652516905,Full
7375,1.303875529336385,Full
7376,1.234267866079077,Full
7377,1.0751393240053735,Full
7378,1.2868726303980165,Full
7379,1.519382664642301,Full
7380,0.9002560512685369,Full
7381,1.020036958401841,Full
7382,0.8369882167858358,Full
7383,1.1209503926735833,Full
7384,0.8018185525433373,Full
7385,1.2206072645530175,Full
7386,0.7595473914748635,Full
7387,1.2275294114572126,Full
7388,0.7937300551584247,Full
7389,0.7356219397587946,Full
7390,1.0547209169068121,Full
7391,1.3143738430069454,Full
7392,1.1973401339967784,Full
7393,0.6870920273799715,Full
7394,0.9830877585747855,Full
7395,0.8675632284814613,Full
7396,0.8921178708188161,Full
7397,1.1490596969706204,Full
7398,1.3862943611198906,Full
7399,1.4941751382893085,Full
7400,1.0905994737794786,Full
7401,0.8953326659680909,Full
7402,1.3535913521346064,Full
7403,0.8486855577264172,Full
7404,1.1032634988483543,Full
7405,1.0547209169068121,Full
7406,1.2047933096947843,Full
7407,1.4270610433807247,Full
7408,1.545422903193594,Full
7409,1.0335620542068176,Full
7410,1.1988493129136213,Full
7411,0.6001660731596457,Full
7412,0.760755259244303,Full
7413,0.8305178252872478,Full
7414,0.639031859650177,Full
7415,1.1685184057430877,Full
7416,1.3667110520552042,Full
7417,0.6870920273799715,Full
7418,1.0905994737794789,Full
7419,1.3778195080390327,Full
7420,0.857174043642079,Full
7421,0.2868359830561607,Full
7422,0.8587409130062867,Full
7423,0.9943536917623689,Full
7424,1.2798542258336676,Full
7425,0.7214636866925115,Full
7426,0.7086880282185832,Full
7427,1.3929083621209033,Full
7428,0.5004024235381879,Full
7429,0.9911388966130941,Full
7430,0.9502705392332347,Full
7431,1.1988493129136213,Full
7432,0.8852888344409023,Full
7433,1.252762968495368,Full
7434,0.7902679680745903,Full
7435,0.5859526183035508,Full
7436,0.6001660731596457,Full
7437,0.937155853065701,Full
7438,1.2947749214475035,Full
7439,0.410116318288409,Full
7440,1.2440166957928942,Full
7441,0.8979457248567798,Full
7442,1.2206072645530175,Full
7443,1.1988493129136213,Full
7444,1.1490596969706204,Full
7445,1.1685184057430877,Full
7446,0.8979457248567798,Full
7447,1.0335620542068176,Full
7448,1.083172808538253,Full
7449,1.3862943611198906,Full
7450,1.1209503926735833,Full
7451,0.8675632284814613,Full
7452,0.410116318288409,Full
7453,0.9736489231972634,Full
7454,0.6001660731596457,Full
7455,0.6001660731596457,Full
7456,1.1685184057430877,Full
7457,1.4226300262075475,Full
7458,1.040839837423239,Full
7459,0.8855741515766717,Full
7460,1.3896811919839047,Full
7461,1.2730283365896256,Full
7462,1.0547209169068121,Full
7463,1.1561356696498262,Full
7464,1.0042424730540764,Full
7465,1.1942726843483227,Full
7466,0.8239592165010823,Full
7467,0.5402041423888608,Full
7468,1.0608569471580214,Full
7469,0.9830877585747855,Full
7470,0.7298712099831165,Full
7471,1.3778195080390327,Full
7472,0.37677016125643675,Full
7473,1.040839837423239,Full
7474,1.3143738430069454,Full
7475,1.1682824501765625,Full
7476,1.310783678099714,Full
7477,0.8222653373287878,Full
7478,1.3605138827424867,Full
7479,1.162225544921092,Full
7480,0.8675632284814613,Full
7481,1.4735023850806486,Full
7482,0.8953326659680909,Full
7483,0.5799151714181009,Full
7484,1.1973401339967784,Full
7485,1.2636256721237276,Full
7486,1.0335620542068176,Full
7487,0.6870920273799715,Full
7488,1.0905994737794789,Full
7489,0.8018185525433373,Full
7490,1.1246702892376166,Full
7491,1.1569876443452742,Full
7492,1.0905994737794789,Full
7493,0.8855741515766717,Full
7494,1.3050963719483404,Full
7495,1.1187433359857524,Full
7496,1.2868726303980162,Full
7497,1.2148896539491205,Full
7498,1.1699929969668565,Full
7499,1.412744636863848,Full
7500,1.5443819809168389,Full
7501,1.4791328074296433,Full
7502,1.3690391777047681,Full
7503,0.7214636866925115,Full
7504,0.6019239717322894,Full
7505,1.1269287948006759,Full
7506,1.236684869140504,Full
7507,1.204793309694784,Full
7508,1.194453006323357,Full
7509,1.351783994289646,Full
7510,1.1786549963416462,Full
7511,1.377819508039033,Full
7512,1.2636256721237276,Full
7513,0.8486855577264172,Full
7514,0.8018185525433373,Full
7515,1.5171063970610277,Full
7516,1.4735023850806486,Full
7517,1.2153881010836145,Full
7518,1.1685184057430877,Full
7519,0.857174043642079,Full
7520,1.3917397695183338,Full
7521,1.303875529336385,Full
7522,1.2440166957928942,Full
7523,0.6615632381579821,Full
7524,0.9911388966130941,Full
7525,1.564957250242801,Full
7526,0.6870920273799715,Full
7527,0.34883209584303193,Full
7528,1.043793880844154,Full
7529,0.9943536917623689,Full
7530,0.6837389058487535,Full
7531,0.639031859650177,Full
7532,0.3250829733914482,Full
7533,0.7214636866925115,Full
7534,1.2636256721237276,Full
7535,0.6829081047004717,Full
7536,0.8599672810355049,Full
7537,1.3579778549873245,Full
7538,0.7902679680745903,Full
7539,1.2650013752730702,Full
7540,1.1187433359857524,Full
7541,1.3437898946147138,Full
7542,1.1988493129136213,Full
7543,1.0053874327555714,Full
7544,0.8938885362449964,Full
7545,0.9743147528693494,Full
7546,1.2882523050229002,Full
7547,0.9840865030829147,Full
7548,1.0877612930687806,Full
7549,1.0027182645175161,Full
7550,0.9743147528693494,Full
7551,0.9368883075390159,Full
7552,0.6277052571971504,Full
7553,1.5229550675313184,Full
7554,1.1685184057430877,Full
7555,1.2650013752730702,Full
7556,1.4681399390162087,Full
7557,1.430349831409688,Full
7558,1.1187433359857524,Full
7559,0.7298712099831164,Full
7560,0.857174043642079,Full
7561,0.6837389058487535,Full
7562,0.25731864054383163,Full
7563,1.3322449224385327,Full
7564,0.9214934308679616,Full
7565,0.8823109245150755,Full
7566,0.8304717124362917,Full
7567,1.4791328074296435,Full
7568,1.2730283365896258,Full
7569,0.887694275799104,Full
7570,1.0285137640248474,Full
7571,0.30463609734923813,Full
7572,0.6885673693022827,Full
7573,1.2882523050229004,Full
7574,1.2798542258336676,Full
7575,1.0317671113505356,Full
7576,0.9743147528693494,Full
7577,1.4013926466081228,Full
7578,1.5941666991180168,Full
7579,1.4677339293271525,Full
7580,0.9911388966130941,Full
7581,0.8838756262717337,Full
7582,0.9596147939120492,Full
7583,1.0888999753452235,Full
7584,1.178654996341646,Full
7585,1.39539709232679,Full
7586,1.0775733728921972,Full
7587,0.7937300551584247,Full
7588,1.4735023850806486,Full
7589,1.4377014436429416,Full
7590,0.7595473914748635,Full
7591,0.8760057656431737,Full
7592,1.4142790651247086,Full
7593,0.7902679680745903,Full
7594,0.8486855577264172,Full
7595,1.159588814308626,Full
7596,0.6559757323365467,Full
7597,0.5359610497090694,Full
7598,0.6001660731596457,Full
7599,1.0789922078775833,Full
7600,1.1988493129136213,Full
7601,0.45056120886630463,Full
7602,0.410116318288409,Full
7603,1.2868726303980165,Full
7604,1.0335620542068176,Full
7605,0.9950269901795212,Full
7606,0.37677016125643675,Full
7607,1.2342678660790765,Full
7608,0.9433483923290393,Full
7609,1.159588814308626,Full
7610,0.9949236325717752,Full
7611,1.3579778549873245,Full
7612,1.0335620542068176,Full
7613,0.8855741515766717,Full
7614,0.5623351446188083,Full
7615,0.6870920273799715,Full
7616,0.7356219397587946,Full
7617,1.303875529336385,Full
7618,0.9881542242901943,Full
7619,0.8065046098752218,Full
7620,1.1682824501765625,Full
7621,1.1499171377909299,Full
7622,0.8222653373287878,Full
7623,0.9743147528693494,Full
7624,0.5359610497090694,Full
7625,1.4553330351928317,Full
7626,1.2275294114572126,Full
7627,0.6559757323365467,Full
7628,1.0100997593541636,Full
7629,0.6365141682948128,Full
7630,0.6870920273799715,Full
7631,1.334592953237241,Full
7632,1.094780226007948,Full
7633,1.0337005498525014,Full
7634,0.7214636866925115,Full
7635,0.9404479886553264,Full
7636,1.2767197047781784,Full
7637,1.3321790402101223,Full
7638,1.286057336874379,Full
7639,0.37677016125643675,Full
7640,1.0549201679861442,Full
7641,1.331664310293015,Full
7642,1.3337360272028096,Full
7643,0.6001660731596457,Full
7644,0.6365141682948128,Full
7645,0.9830877585747855,Full
7646,1.277034259466139,Full
7647,0.7214636866925115,Full
7648,0.8486855577264172,Full
7649,1.0296530140645737,Full
7650,0.6931471805599453,Full
7651,1.2406842919533958,Full
7652,0.937155853065701,Full
7653,1.366158847569202,Full
7654,1.2798542258336676,Full
7655,0.0,Full
7656,0.6365141682948128,Full
7657,0.410116318288409,Full
7658,1.2047933096947843,Full
7659,1.072016968563193,Full
7660,1.0369938685184663,Full
7661,1.5810937501718234,Full
7662,0.8979457248567798,Full
7663,1.0296530140645737,Full
7664,0.8305178252872478,Full
7665,0.5359610497090694,Full
7666,1.1569876443452742,Full
7667,0.5623351446188083,Full
7668,0.7963116401738131,Full
7669,1.0114042647073518,Full
7670,0.6870920273799715,Full
7671,1.18030455699462,Full
7672,1.1432752061942137,Full
7673,1.0733942812811266,Full
7674,1.0285137640248474,Full
7675,0.410116318288409,Full
7676,0.6365141682948128,Full
7677,1.252762968495368,Full
7678,0.9251290835720823,Full
7679,0.639031859650177,Full
7680,0.8018185525433373,Full
7681,1.2636256721237276,Full
7682,1.0042424730540764,Full
7683,1.2130075659799042,Full
7684,0.7356219397587946,Full
7685,1.2730283365896256,Full
7686,0.9160681370152876,Full
7687,0.8599672810355049,Full
7688,1.1682824501765625,Full
7689,0.6829081047004717,Full
7690,1.39539709232679,Full
7691,1.0337005498525014,Full
7692,0.6001660731596457,Full
7693,0.9556998911125343,Full
7694,1.0285137640248474,Full
7695,0.8599672810355049,Full
7696,0.9596147939120492,Full
7697,0.9404479886553264,Full
7698,1.1685184057430877,Full
7699,1.1569876443452742,Full
7700,1.0751393240053735,Full
7701,0.509137344082687,Full
7702,1.2527629684953683,Full
7703,0.8239592165010823,Full
7704,1.2730283365896256,Full
7705,0.7214636866925115,Full
7706,0.7595473914748635,Full
7707,1.1163670752893367,Full
7708,1.0296530140645737,Full
7709,0.8599672810355049,Full
7710,1.4708084763221114,Full
7711,1.0285137640248474,Full
7712,0.2711893730418441,Full
7713,1.2424533248940002,Full
7714,1.4241299173467734,Full
7715,1.2153881010836147,Full
7716,0.8587409130062867,Full
7717,1.0888999753452235,Full
7718,1.1952684170869834,Full
7719,1.2554823251787537,Full
7720,1.1369165918330009,Full
7721,1.036993868518466,Full
7722,0.8018185525433373,Full
7723,0.8608513906312316,Full
7724,0.9371558530657009,Full
7725,1.0280940565630374,Full
7726,0.8018185525433373,Full
7727,1.0335620542068176,Full
7728,1.2868726303980165,Full
7729,0.9371558530657009,Full
7730,0.8608513906312316,Full
7731,1.4735023850806486,Full
7732,1.1988493129136213,Full
7733,0.7589367727620596,Full
7734,1.3667110520552042,Full
7735,1.4377014436429414,Full
7736,0.8305178252872478,Full
7737,1.4270610433807247,Full
7738,0.8599672810355049,Full
7739,1.1569876443452742,Full
7740,1.1537419427010902,Full
7741,1.1274832349932322,Full
7742,1.2798542258336676,Full
7743,1.1490596969706202,Full
7744,0.7902679680745903,Full
7745,1.2366848691405041,Full
7746,0.6019239717322894,Full
7747,1.0317671113505356,Full
7748,1.2206072645530175,Full
7749,0.7937300551584247,Full
7750,1.5571130980576453,Full
7751,0.8486855577264172,Full
7752,1.412744636863848,Full
7753,1.0285137640248474,Full
7754,0.8855741515766717,Full
7755,0.8239592165010823,Full
7756,1.4241299173467734,Full
7757,1.2798542258336676,Full
7758,0.8979457248567797,Full
7759,1.0609581504393426,Full
7760,1.2048762065511598,Full
7761,1.0789922078775833,Full
7762,0.8304717124362917,Full
7763,0.8953326659680909,Full
7764,0.9371558530657009,Full
7765,1.0888999753452238,Full
7766,0.9868994488385301,Full
7767,1.2868726303980165,Full
7768,0.8599672810355049,Full
7769,1.3316643102930148,Full
7770,1.2636256721237276,Full
7771,0.9950269901795212,Full
7772,0.8486855577264172,Full
7773,1.364719375140803,Full
7774,0.8587409130062867,Full
7775,0.8033149761408755,Full
7776,0.639031859650177,Full
7777,1.0335620542068176,Full
7778,0.9830877585747855,Full
7779,1.072016968563193,Full
7780,0.8760057656431737,Full
7781,1.0027182645175161,Full
7782,0.7595473914748635,Full
7783,0.8018185525433373,Full
7784,1.0114042647073518,Full
7785,0.25731864054383163,Full
7786,0.9002560512685369,Full
7787,0.9002560512685369,Full
7788,1.1685184057430877,Full
7789,1.2882523050229002,Full
7790,1.1209503926735833,Full
7791,1.0335620542068176,Full
7792,0.7214636866925115,Full
7793,1.4681399390162087,Full
7794,1.0335620542068176,Full
7795,0.8760057656431737,Full
7796,1.3421131789144003,Full
7797,1.1163670752893367,Full
7798,1.0027182645175161,Full
7799,0.7595473914748635,Full
7800,1.1124565824765005,Full
7801,0.7589367727620595,Full
7802,1.234267866079077,Full
7803,1.034601232910181,Full
7804,1.0285137640248474,Full
7805,1.2424533248940002,Full
7806,0.8033149761408755,Full
7807,1.194453006323357,Full
7808,0.7356219397587946,Full
7809,1.1699929969668565,Full
7810,1.2047933096947843,Full
7811,1.232643284498737,Full
7812,1.0296530140645737,Full
7813,0.8532361505557784,Full
7814,1.3904377949394804,Full
7815,0.8953326659680909,Full
7816,1.2396593920543857,Full
7817,1.1187433359857524,Full
7818,0.7595473914748635,Full
7819,1.0775733728921972,Full
7820,1.377819508039033,Full
7821,0.9736489231972634,Full
7822,0.7595473914748635,Full
7823,1.0335620542068176,Full
7824,0.6277052571971504,Full
7825,1.020036958401841,Full
7826,0.7595473914748635,Full
7827,1.2868726303980162,Full
7828,0.5402041423888608,Full
7829,1.464816384890813,Full
7830,1.0579054247036734,Full
7831,0.8304717124362917,Full
7832,1.412744636863848,Full
7833,0.6365141682948128,Full
7834,1.2342678660790765,Full
7835,1.2963611597910563,Full
7836,1.2636544318820966,Full
7837,0.9830877585747856,Full
7838,0.9404479886553264,Full
7839,1.2406842919533958,Full
7840,0.9950269901795212,Full
7841,1.14370838942625,Full
7842,0.6001660731596457,Full
7843,1.1786549963416462,Full
7844,0.9830877585747855,Full
7845,0.9002560512685369,Full
7846,1.0317671113505356,Full
7847,1.2047933096947843,Full
7848,1.1189688668816267,Full
7849,1.0775733728921972,Full
7850,1.072016968563193,Full
7851,1.1952684170869836,Full
7852,0.9180459180656309,Full
7853,0.9404479886553264,Full
7854,0.9371558530657009,Full
7855,0.6615632381579821,Full
7856,1.294545165844896,Full
7857,1.4142790651247086,Full
7858,0.9830877585747856,Full
7859,0.5297061990576545,Full
7860,0.6837389058487535,Full
7861,0.9371558530657009,Full
7862,1.1209503926735833,Full
7863,1.1187433359857524,Full
7864,1.3730039128771998,Full
7865,0.7214636866925115,Full
7866,1.4019454593787286,Full
7867,0.9949236325717752,Full
7868,1.4327570529970877,Full
7869,1.310783678099714,Full
7870,1.072016968563193,Full
7871,1.0775733728921972,Full
7872,1.0905994737794786,Full
7873,1.39539709232679,Full
7874,1.3208883431493221,Full
7875,0.9556998911125343,Full
7876,1.1275347898191255,Full
7877,0.5799151714181009,Full
7878,0.45056120886630463,Full
7879,1.366158847569202,Full
7880,1.286057336874379,Full
7881,0.887694275799104,Full
7882,0.8018185525433373,Full
7883,1.240684291953396,Full
7884,1.2148896539491203,Full
7885,1.2868726303980162,Full
7886,0.9950269901795212,Full
7887,0.9943536917623689,Full
7888,1.3421131789144003,Full
7889,0.639031859650177,Full
7890,0.8979457248567797,Full
7891,1.0710178890244566,Full
7892,0.9502705392332347,Full
7893,1.0888999753452235,Full
7894,0.5660857389596289,Full
7895,1.4241299173467734,Full
7896,0.9075352941050092,Full
7897,0.8982053397041498,Full
7898,1.240684291953396,Full
7899,0.7589367727620595,Full
7900,0.410116318288409,Full
7901,0.8018185525433373,Full
7902,0.5660857389596289,Full
7903,1.3143738430069454,Full
7904,1.1685184057430877,Full
7905,0.47413931305783735,Full
7906,1.358007318173581,Full
7907,0.45056120886630463,Full
7908,0.8599672810355049,Full
7909,1.4594818738690847,Full
7910,1.3516811946858949,Full
7911,0.9830877585747855,Full
7912,0.8305178252872478,Full
7913,0.9404479886553264,Full
7914,1.357977854987324,Full
7915,1.0805738483648537,Full
7916,1.2945451658448959,Full
7917,0.8314025204956377,Full
7918,0.8018185525433373,Full
7919,1.3208883431493221,Full
7920,1.4241299173467734,Full
7921,0.639031859650177,Full
7922,1.1275347898191255,Full
7923,1.2730283365896258,Full
7924,1.1490596969706202,Full
7925,0.45056120886630463,Full
7926,1.294545165844896,Full
7927,0.3250829733914482,Full
7928,0.936888307539016,Full
7929,1.331664310293015,Full
7930,0.5660857389596289,Full
7931,0.857174043642079,Full
7932,1.3038755293363848,Full
7933,1.3316643102930148,Full
7934,0.9502705392332347,Full
7935,0.9371558530657009,Full
7936,0.8675632284814613,Full
7937,0.9596147939120492,Full
7938,1.2033320406994705,Full
7939,0.7356219397587946,Full
7940,0.8239592165010823,Full
7941,1.1822230016451067,Full
7942,1.308605387253449,Full
7943,0.887694275799104,Full
7944,1.0775733728921972,Full
7945,1.0317671113505356,Full
7946,0.9404479886553264,Full
7947,1.2963611597910565,Full
7948,1.3038755293363848,Full
7949,1.2798542258336674,Full
7950,1.2048762065511598,Full
7951,1.0751393240053735,Full
7952,1.0285137640248474,Full
7953,1.240684291953396,Full
7954,1.1685184057430877,Full
7955,0.8369882167858358,Full
7956,0.7595473914748635,Full
7957,0.9002560512685369,Full
7958,0.6837389058487535,Full
7959,1.0751393240053733,Full
7960,0.8608513906312316,Full
7961,0.0,Full
7962,1.2105578441774711,Full
7963,1.0335620542068176,Full
7964,0.9507489270509151,Full
7965,0.8369882167858358,Full
7966,1.0905994737794786,Full
7967,1.1163670752893367,Full
7968,0.9830877585747855,Full
7969,1.303875529336385,Full
7970,1.1187433359857524,Full
7971,0.9404479886553264,Full
7972,1.240684291953396,Full
7973,1.4985690796770057,Full
7974,1.1163670752893367,Full
7975,0.848685557726417,Full
7976,1.2440166957928942,Full
7977,1.235144651532666,Full
7978,0.639031859650177,Full
7979,1.1163670752893367,Full
7980,0.9830877585747855,Full
7981,0.8855741515766717,Full
7982,0.8018185525433373,Full
7983,0.887694275799104,Full
7984,0.9911388966130941,Full
7985,1.294545165844896,Full
7986,1.2275294114572126,Full
7987,1.1685184057430877,Full
7988,1.1490596969706204,Full
7989,1.020036958401841,Full
7990,1.1601862439785164,Full
7991,0.7356219397587946,Full
7992,0.7549967581308247,Full
7993,0.9881542242901943,Full
7994,1.3667110520552042,Full
7995,1.2206072645530173,Full
7996,0.8675632284814613,Full
7997,1.2148896539491203,Full
7998,0.8608513906312316,Full
7999,1.1163670752893367,Full
8000,0.887694275799104,Full
8001,1.1369165918330009,Full
8002,0.7902679680745903,Full
8003,1.294545165844896,Full
8004,0.9404479886553264,Full
8005,1.3130105920403288,Full
8006,0.8239592165010823,Full
8007,1.2206072645530175,Full
8008,0.9251290835720822,Full
8009,1.1786549963416462,Full
8010,1.4180693652516905,Full
8011,0.9368883075390159,Full
8012,1.1209503926735833,Full
8013,1.0335620542068176,Full
8014,1.0317671113505356,Full
8015,0.8239592165010823,Full
8016,1.0296530140645737,Full
8017,0.5660857389596289,Full
8018,1.0317671113505356,Full
8019,1.3579778549873245,Full
8020,0.8979457248567797,Full
8021,0.6837389058487535,Full
8022,1.0888999753452235,Full
8023,0.9830877585747855,Full
8024,1.0296530140645737,Full
8025,1.0751393240053735,Full
8026,1.0905994737794786,Full
8027,1.0114042647073518,Full
8028,0.8953326659680909,Full
8029,1.0888999753452235,Full
8030,1.4270610433807247,Full
8031,0.8599672810355049,Full
8032,0.9164648855394713,Full
8033,1.2148896539491205,Full
8034,0.9404479886553264,Full
8035,0.8018185525433373,Full
8036,1.0373923246209082,Full
8037,0.9502705392332347,Full
8038,0.8239592165010823,Full
8039,1.294545165844896,Full
8040,1.1490596969706202,Full
8041,0.5297061990576545,Full
8042,1.1275347898191255,Full
8043,1.0888999753452238,Full
8044,0.509137344082687,Full
8045,1.3605138827424867,Full
8046,0.410116318288409,Full
8047,0.9596147939120492,Full
8048,1.1490596969706202,Full
8049,0.8953326659680909,Full
8050,0.9404479886553264,Full
8051,1.3316643102930148,Full
8052,1.303875529336385,Full
8053,0.6885673693022827,Full
8054,1.3730039128771996,Full
8055,1.0735428464085233,Full
8056,0.6172417697303416,Full
8057,1.286057336874379,Full
8058,1.0114042647073518,Full
8059,0.7549967581308247,Full
8060,0.5660857389596289,Full
8061,0.7963116401738131,Full
8062,1.4184836619456562,Full
8063,0.6365141682948128,Full
8064,1.3130105920403288,Full
8065,0.8369882167858358,Full
8066,0.6001660731596457,Full
8067,1.5229550675313184,Full
8068,1.1369165918330009,Full
8069,1.194453006323357,Full
8070,1.0751393240053735,Full
8071,1.4451858789480823,Full
8072,0.8018185525433373,Full
8073,0.5623351446188083,Full
8074,1.1685184057430877,Full
8075,0.5004024235381879,Full
8076,0.887694275799104,Full
8077,1.2275294114572126,Full
8078,1.0335620542068176,Full
8079,0.8587409130062869,Full
8080,1.1209503926735835,Full
8081,0.9949236325717752,Full
8082,1.0888999753452235,Full
8083,1.0027182645175161,Full
8084,0.5359610497090694,Full
8085,1.3321790402101223,Full
8086,1.331664310293015,Full
8087,1.1569876443452742,Full
8088,1.2406842919533958,Full
8089,1.470131920408841,Full
8090,1.5157079520857129,Full
8091,1.3421131789144003,Full
8092,0.5297061990576545,Full
8093,0.34883209584303193,Full
8094,0.7963116401738131,Full
8095,1.1275347898191255,Full
8096,1.3421131789144005,Full
8097,1.14370838942625,Full
8098,0.9371558530657009,Full
8099,0.47413931305783735,Full
8100,1.294545165844896,Full
8101,1.1935496040981333,Full
8102,1.0735428464085233,Full
8103,1.1709971261162124,Full
8104,1.4377014436429414,Full
8105,0.7595473914748635,Full
8106,1.1209503926735833,Full
8107,0.7356219397587946,Full
8108,1.5229550675313184,Full
8109,1.1685184057430877,Full
8110,1.4241299173467734,Full
8111,0.9502705392332347,Full
8112,0.8921178708188162,Full
8113,1.1786549963416462,Full
8114,0.8855741515766717,Full
8115,0.9433483923290392,Full
8116,0.9649629230074277,Full
8117,1.1187433359857524,Full
8118,1.040839837423239,Full
8119,1.0751393240053735,Full
8120,0.9495936677167384,Full
8121,0.8486855577264172,Full
8122,1.4583192224643482,Full
8123,1.0027182645175161,Full
8124,1.2730283365896256,Full
8125,1.2206072645530175,Full
8126,1.3421131789144005,Full
8127,1.0789922078775833,Full
8128,0.8855741515766717,Full
8129,0.9556998911125343,Full
8130,1.072016968563193,Full
8131,1.2206072645530175,Full
8132,1.430349831409688,Full
8133,0.8599672810355049,Full
8134,1.376055285260417,Full
8135,1.1187433359857524,Full
8136,0.9075352941050092,Full
8137,1.4142790651247086,Full
8138,0.9404479886553264,Full
8139,1.4708084763221114,Full
8140,1.1187433359857524,Full
8141,0.6730116670092565,Full
8142,0.5623351446188083,Full
8143,0.6730116670092565,Full
8144,0.0,Full
8145,0.6829081047004717,Full
8146,0.5982695885852573,Full
8147,0.45056120886630463,Full
8148,0.6931471805599453,Full
8149,0.6730116670092565,Full
8150,0.6365141682948128,Full
8151,0.6931471805599453,Full
8152,0.410116318288409,Full
8153,0.6931471805599453,Full
8154,0.5004024235381879,Full
8155,0.0,Full
8156,0.0,Full
8157,0.0,Full
8158,0.6730116670092565,Full
8159,0.6931471805599453,Full
8160,0.0,Full
8161,0.0,Full
8162,0.6730116670092565,Full
8163,0.6730116670092565,Full
8164,0.0,Full
8165,0.6365141682948128,Full
8166,0.6829081047004717,Full
8167,0.6730116670092565,Full
8168,0.5004024235381879,Full
8169,0.6365141682948128,Full
8170,0.6730116670092565,Full
8171,0.6829081047004717,Full
8172,0.0,Full
8173,0.0,Full
8174,0.6365141682948128,Full
8175,0.45056120886630463,Full
8176,0.5004024235381879,Full
8177,0.6730116670092565,Full
8178,0.6730116670092565,Full
8179,0.6931471805599453,Full
8180,0.6931471805599453,Full
8181,0.410116318288409,Full
8182,0.6730116670092565,Full
8183,0.45056120886630463,Full
8184,0.6730116670092565,Full
8185,0.410116318288409,Full
8186,0.5004024235381879,Full
8187,0.6365141682948128,Full
8188,0.45056120886630463,Full
8189,0.5004024235381879,Full
8190,0.6730116670092565,Full
8191,0.6730116670092565,Full
8192,0.6931471805599453,Full
8193,0.5004024235381879,Full
8194,0.6730116670092565,Full
8195,0.6615632381579821,Full
8196,0.5004024235381879,Full
8197,0.6730116670092565,Full
8198,0.5004024235381879,Full
8199,0.5004024235381879,Full
8200,0.6730116670092565,Full
8201,0.6730116670092565,Full
8202,0.6365141682948128,Full
8203,0.6730116670092565,Full
8204,0.6365141682948128,Full
8205,0.6730116670092565,Full
8206,0.6829081047004717,Full
8207,0.45056120886630463,Full
8208,0.6730116670092565,Full
8209,0.0,Full
8210,0.410116318288409,Full
8211,0.6730116670092565,Full
8212,0.6730116670092565,Full
8213,0.6931471805599453,Full
8214,0.0,Full
8215,0.0,Full
8216,0.6730116670092565,Full
8217,0.6730116670092565,Full
8218,0.5004024235381879,Full
8219,0.0,Full
8220,0.6730116670092565,Full
8221,0.6730116670092565,Full
8222,0.6730116670092565,Full
8223,0.6730116670092565,Full
8224,0.6931471805599453,Full
8225,0.6730116670092565,Full
8226,0.5004024235381879,Full
8227,0.6730116670092565,Full
8228,0.6615632381579821,Full
8229,0.410116318288409,Full
8230,0.5004024235381879,Full
8231,0.5004024235381879,Full
8232,0.6730116670092565,Full
8233,0.5004024235381879,Full
8234,0.5982695885852573,Full
8235,0.5004024235381879,Full
8236,0.5004024235381879,Full
8237,0.6365141682948128,Full
8238,0.6365141682948128,Full
8239,0.0,Full
8240,0.5004024235381879,Full
8241,0.6730116670092565,Full
8242,0.45056120886630463,Full
8243,0.6730116670092565,Full
8244,0.0,Full
8245,0.5004024235381879,Full
8246,0.5004024235381879,Full
8247,0.5004024235381879,Full
8248,0.6365141682948128,Full
8249,0.5004024235381879,Full
8250,0.5004024235381879,Full
8251,0.6730116670092565,Full
8252,0.0,Full
8253,0.5004024235381879,Full
8254,0.5004024235381879,Full
8255,0.6931471805599453,Full
8256,0.5004024235381879,Full
8257,0.6365141682948128,Full
8258,0.45056120886630463,Full
8259,0.6931471805599453,Full
8260,0.6730116670092565,Full
8261,0.6829081047004717,Full
8262,0.0,Full
8263,0.6365141682948128,Full
8264,0.6730116670092565,Full
8265,0.5004024235381879,Full
8266,0.6365141682948128,Full
8267,0.0,Full
8268,0.6931471805599453,Full
8269,0.0,Full
8270,0.5004024235381879,Full
8271,0.0,Full
8272,0.6730116670092565,Full
8273,0.0,Full
8274,0.410116318288409,Full
8275,0.6730116670092565,Full
8276,0.45056120886630463,Full
8277,0.6730116670092565,Full
8278,0.6730116670092565,Full
8279,0.5004024235381879,Full
8280,0.6931471805599453,Full
8281,0.6730116670092565,Full
8282,0.0,Full
8283,0.45056120886630463,Full
