position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,condition
4_9,validatedCorrect,244245,d4cbca4e,click,logs/10_easy_full_dec19,2,2.745,1513606251717,1513606248972,29,False,2,"10,easy,full"
1_8,validatedCorrect,246176,d4cbca4e,click,logs/10_easy_full_dec19,1,1.931,1513606253648,1513606251717,30,False,3,"10,easy,full"
1_9,validatedCorrect,247319,d4cbca4e,click,logs/10_easy_full_dec19,2,1.143,1513606254791,1513606253648,31,False,4,"10,easy,full"
2_8,validatedCorrect,259775,d4cbca4e,click,logs/10_easy_full_dec19,1,12.456,1513606267247,1513606254791,32,False,5,"10,easy,full"
0_8,validatedCorrect,261024,d4cbca4e,click,logs/10_easy_full_dec19,2,1.249,1513606268496,1513606267247,33,False,6,"10,easy,full"
0_9,validatedCorrect,269424,d4cbca4e,click,logs/10_easy_full_dec19,1,8.4,1513606276896,1513606268496,34,False,7,"10,easy,full"
0_9,validatedCorrect,296750,d4cbca4e,reset,logs/10_easy_full_dec19,1,24.207,1513606304222,1513606280015,35,True,1,"10,easy,full"
1_9,validatedCorrect,304431,d4cbca4e,click,logs/10_easy_full_dec19,2,7.681,1513606311903,1513606304222,36,False,2,"10,easy,full"
3_2,validatedCorrect,330452,d4cbca4e,reset,logs/10_easy_full_dec19,1,17.578,1513606337924,1513606320346,37,True,1,"10,easy,full"
4_1,validatedCorrect,331459,d4cbca4e,click,logs/10_easy_full_dec19,2,1.007,1513606338931,1513606337924,38,False,2,"10,easy,full"
5_2,validatedCorrect,334935,d4cbca4e,click,logs/10_easy_full_dec19,1,3.476,1513606342407,1513606338931,39,False,3,"10,easy,full"
4_2,validatedCorrect,340710,d4cbca4e,click,logs/10_easy_full_dec19,2,5.775,1513606348182,1513606342407,40,False,4,"10,easy,full"
6_3,validatedCorrect,345954,d4cbca4e,click,logs/10_easy_full_dec19,1,5.244,1513606353426,1513606348182,41,False,5,"10,easy,full"
6_2,validatedCorrect,347677,d4cbca4e,click,logs/10_easy_full_dec19,2,1.723,1513606355149,1513606353426,42,False,6,"10,easy,full"
0_5,validatedCorrect,374182,d4cbca4e,reset,logs/10_easy_full_dec19,1,13.709,1513606381654,1513606367945,43,True,1,"10,easy,full"
4_9,validatedCorrect,376030,d4cbca4e,click,logs/10_easy_full_dec19,2,1.848,1513606383502,1513606381654,44,False,2,"10,easy,full"
1_9,validatedCorrect,379812,d4cbca4e,click,logs/10_easy_full_dec19,1,3.782,1513606387284,1513606383502,45,False,3,"10,easy,full"
1_8,validatedCorrect,380616,d4cbca4e,click,logs/10_easy_full_dec19,2,0.804,1513606388088,1513606387284,46,False,4,"10,easy,full"
8_7,validatedCorrect,413196,d4cbca4e,reset,logs/10_easy_full_dec19,1,19.765,1513606420668,1513606400903,47,True,1,"10,easy,full"
6_5,validatedCorrect,415605,d4cbca4e,click,logs/10_easy_full_dec19,2,2.409,1513606423077,1513606420668,48,False,2,"10,easy,full"
8_4,validatedCorrect,420414,d4cbca4e,click,logs/10_easy_full_dec19,1,4.809,1513606427886,1513606423077,49,False,3,"10,easy,full"
8_5,validatedCorrect,421567,d4cbca4e,click,logs/10_easy_full_dec19,2,1.153,1513606429039,1513606427886,50,False,4,"10,easy,full"
7_2,validatedCorrect,467947,d4cbca4e,reset,logs/10_easy_full_dec19,1,37.068,1513606475419,1513606438351,51,True,1,"10,easy,full"
7_3,validatedCorrect,470242,d4cbca4e,click,logs/10_easy_full_dec19,2,2.295,1513606477714,1513606475419,52,False,2,"10,easy,full"
9_4,validatedCorrect,472380,d4cbca4e,click,logs/10_easy_full_dec19,1,2.138,1513606479852,1513606477714,53,False,3,"10,easy,full"
8_3,validatedCorrect,473462,d4cbca4e,click,logs/10_easy_full_dec19,2,1.082,1513606480934,1513606479852,54,False,4,"10,easy,full"
5_4,validatedCorrect,489995,d4cbca4e,click,logs/10_easy_full_dec19,1,16.533,1513606497467,1513606480934,55,False,5,"10,easy,full"
6_5,validatedCorrect,492373,d4cbca4e,click,logs/10_easy_full_dec19,2,2.378,1513606499845,1513606497467,56,False,6,"10,easy,full"
4_7,validatedCorrect,527409,d4cbca4e,reset,logs/10_easy_full_dec19,1,2.874,1513606534881,1513606532007,57,True,1,"10,easy,full"
5_6,validatedCorrect,532608,d4cbca4e,click,logs/10_easy_full_dec19,2,5.199,1513606540080,1513606534881,58,False,2,"10,easy,full"
5_8,validatedCorrect,536740,d4cbca4e,click,logs/10_easy_full_dec19,1,4.132,1513606544212,1513606540080,59,False,3,"10,easy,full"
6_9,validatedCorrect,538956,d4cbca4e,click,logs/10_easy_full_dec19,2,2.216,1513606546428,1513606544212,60,False,4,"10,easy,full"
6_2,wrong,1,d6c10e9a,,logs/10_easy_full_dec19,1,0.001,1511919645951,1511919645950,1,True,1,"10,easy,full"
4_4,wrong,3538,d6c10e9a,click,logs/10_easy_full_dec19,2,3.537,1511919649488,1511919645951,2,False,2,"10,easy,full"
5_4,wrong,7049,d6c10e9a,click,logs/10_easy_full_dec19,1,3.511,1511919652999,1511919649488,3,False,3,"10,easy,full"
4_7,wrong,9067,d6c10e9a,click,logs/10_easy_full_dec19,2,2.018,1511919655017,1511919652999,4,False,4,"10,easy,full"
4_8,wrong,10322,d6c10e9a,click,logs/10_easy_full_dec19,1,1.255,1511919656272,1511919655017,5,False,5,"10,easy,full"
6_5,wrong,24788,d6c10e9a,click,logs/10_easy_full_dec19,2,14.466,1511919670738,1511919656272,6,False,6,"10,easy,full"
4_9,wrong,46394,d6c10e9a,click,logs/10_easy_full_dec19,1,21.606,1511919692344,1511919670738,7,False,7,"10,easy,full"
0_5,wrong,47979,d6c10e9a,click,logs/10_easy_full_dec19,2,1.585,1511919693929,1511919692344,8,False,8,"10,easy,full"
2_9,wrong,56451,d6c10e9a,click,logs/10_easy_full_dec19,1,8.472,1511919702401,1511919693929,9,False,9,"10,easy,full"
1_9,wrong,59807,d6c10e9a,click,logs/10_easy_full_dec19,2,3.356,1511919705757,1511919702401,10,False,10,"10,easy,full"
2_8,wrong,73540,d6c10e9a,click,logs/10_easy_full_dec19,1,13.733,1511919719490,1511919705757,11,False,11,"10,easy,full"
5_8,wrong,77013,d6c10e9a,click,logs/10_easy_full_dec19,2,3.473,1511919722963,1511919719490,12,False,12,"10,easy,full"
1_8,wrong,79735,d6c10e9a,click,logs/10_easy_full_dec19,1,2.722,1511919725685,1511919722963,13,False,13,"10,easy,full"
0_8,wrong,80669,d6c10e9a,click,logs/10_easy_full_dec19,2,0.934,1511919726619,1511919725685,14,False,14,"10,easy,full"
5_7,wrong,86813,d6c10e9a,click,logs/10_easy_full_dec19,1,6.144,1511919732763,1511919726619,15,False,15,"10,easy,full"
6_6,wrong,89380,d6c10e9a,click,logs/10_easy_full_dec19,2,2.567,1511919735330,1511919732763,16,False,16,"10,easy,full"
4_9,wrong,202824,d6c10e9a,reset,logs/10_easy_full_dec19,1,110.35,1511919848774,1511919738424,17,True,1,"10,easy,full"
0_5,wrong,203676,d6c10e9a,click,logs/10_easy_full_dec19,2,0.852,1511919849626,1511919848774,18,False,2,"10,easy,full"
2_9,wrong,206825,d6c10e9a,click,logs/10_easy_full_dec19,1,3.149,1511919852775,1511919849626,19,False,3,"10,easy,full"
4_4,wrong,213595,d6c10e9a,click,logs/10_easy_full_dec19,2,6.77,1511919859545,1511919852775,20,False,4,"10,easy,full"
5_4,wrong,215773,d6c10e9a,click,logs/10_easy_full_dec19,1,2.178,1511919861723,1511919859545,21,False,5,"10,easy,full"
1_9,wrong,220466,d6c10e9a,click,logs/10_easy_full_dec19,2,4.693,1511919866416,1511919861723,22,False,6,"10,easy,full"
5_9,wrong,225661,d6c10e9a,click,logs/10_easy_full_dec19,1,5.195,1511919871611,1511919866416,23,False,7,"10,easy,full"
6_9,wrong,226940,d6c10e9a,click,logs/10_easy_full_dec19,2,1.279,1511919872890,1511919871611,24,False,8,"10,easy,full"
1_8,wrong,238720,d6c10e9a,reset,logs/10_easy_full_dec19,1,10.177,1511919884670,1511919874493,25,True,1,"10,easy,full"
1_9,wrong,239369,d6c10e9a,click,logs/10_easy_full_dec19,2,0.649,1511919885319,1511919884670,26,False,2,"10,easy,full"
4_9,wrong,245275,d6c10e9a,click,logs/10_easy_full_dec19,1,5.906,1511919891225,1511919885319,27,False,3,"10,easy,full"
0_5,wrong,246257,d6c10e9a,click,logs/10_easy_full_dec19,2,0.982,1511919892207,1511919891225,28,False,4,"10,easy,full"
2_8,wrong,247464,d6c10e9a,click,logs/10_easy_full_dec19,1,1.207,1511919893414,1511919892207,29,False,5,"10,easy,full"
4_4,wrong,252635,d6c10e9a,click,logs/10_easy_full_dec19,2,5.171,1511919898585,1511919893414,30,False,6,"10,easy,full"
4_8,wrong,253475,d6c10e9a,click,logs/10_easy_full_dec19,1,0.84,1511919899425,1511919898585,31,False,7,"10,easy,full"
0_8,wrong,255165,d6c10e9a,click,logs/10_easy_full_dec19,2,1.69,1511919901115,1511919899425,32,False,8,"10,easy,full"
5_8,wrong,256227,d6c10e9a,click,logs/10_easy_full_dec19,1,1.062,1511919902177,1511919901115,33,False,9,"10,easy,full"
6_7,wrong,327914,d6c10e9a,reset,logs/10_easy_full_dec19,1,70.27,1511919973864,1511919903594,34,True,1,"10,easy,full"
4_4,wrong,330850,d6c10e9a,click,logs/10_easy_full_dec19,2,2.936,1511919976800,1511919973864,35,False,2,"10,easy,full"
5_4,wrong,331601,d6c10e9a,click,logs/10_easy_full_dec19,1,0.751,1511919977551,1511919976800,36,False,3,"10,easy,full"
4_7,wrong,335219,d6c10e9a,click,logs/10_easy_full_dec19,2,3.618,1511919981169,1511919977551,37,False,4,"10,easy,full"
4_8,wrong,336130,d6c10e9a,click,logs/10_easy_full_dec19,1,0.911,1511919982080,1511919981169,38,False,5,"10,easy,full"
5_5,wrong,341811,d6c10e9a,click,logs/10_easy_full_dec19,2,5.681,1511919987761,1511919982080,39,False,6,"10,easy,full"
1_8,wrong,356884,d6c10e9a,reset,logs/10_easy_full_dec19,1,10.926,1511920002834,1511919991908,40,True,1,"10,easy,full"
1_9,wrong,358242,d6c10e9a,click,logs/10_easy_full_dec19,2,1.358,1511920004192,1511920002834,41,False,2,"10,easy,full"
2_8,wrong,365433,d6c10e9a,click,logs/10_easy_full_dec19,1,7.191,1511920011383,1511920004192,42,False,3,"10,easy,full"
4_4,wrong,367338,d6c10e9a,click,logs/10_easy_full_dec19,2,1.905,1511920013288,1511920011383,43,False,4,"10,easy,full"
5_4,wrong,368521,d6c10e9a,click,logs/10_easy_full_dec19,1,1.183,1511920014471,1511920013288,44,False,5,"10,easy,full"
4_7,wrong,376587,d6c10e9a,click,logs/10_easy_full_dec19,2,8.066,1511920022537,1511920014471,45,False,6,"10,easy,full"
4_8,wrong,378244,d6c10e9a,click,logs/10_easy_full_dec19,1,1.657,1511920024194,1511920022537,46,False,7,"10,easy,full"
5_8,wrong,386771,d6c10e9a,click,logs/10_easy_full_dec19,2,8.527,1511920032721,1511920024194,47,False,8,"10,easy,full"
0_8,wrong,387706,d6c10e9a,click,logs/10_easy_full_dec19,1,0.935,1511920033656,1511920032721,48,False,9,"10,easy,full"
0_5,wrong,4,dacfd3d4,,logs/10_easy_full_dec19,1,0.004,1511904877180,1511904877176,1,True,1,"10,easy,full"
4_9,wrong,5190,dacfd3d4,click,logs/10_easy_full_dec19,2,5.186,1511904882366,1511904877180,2,False,2,"10,easy,full"
1_8,wrong,8045,dacfd3d4,click,logs/10_easy_full_dec19,1,2.855,1511904885221,1511904882366,3,False,3,"10,easy,full"
1_9,wrong,9057,dacfd3d4,click,logs/10_easy_full_dec19,2,1.012,1511904886233,1511904885221,4,False,4,"10,easy,full"
2_8,wrong,10525,dacfd3d4,click,logs/10_easy_full_dec19,1,1.468,1511904887701,1511904886233,5,False,5,"10,easy,full"
4_4,wrong,29408,dacfd3d4,reset,logs/10_easy_full_dec19,1,16.958,1511904906584,1511904889626,6,True,1,"10,easy,full"
5_2,wrong,30928,dacfd3d4,click,logs/10_easy_full_dec19,2,1.52,1511904908104,1511904906584,7,False,2,"10,easy,full"
4_1,wrong,35044,dacfd3d4,click,logs/10_easy_full_dec19,1,4.116,1511904912220,1511904908104,8,False,3,"10,easy,full"
4_2,wrong,37100,dacfd3d4,click,logs/10_easy_full_dec19,2,2.056,1511904914276,1511904912220,9,False,4,"10,easy,full"
3_2,wrong,38013,dacfd3d4,click,logs/10_easy_full_dec19,1,0.913,1511904915189,1511904914276,10,False,5,"10,easy,full"
1_9,wrong,43725,dacfd3d4,click,logs/10_easy_full_dec19,2,5.712,1511904920901,1511904915189,11,False,6,"10,easy,full"
1_8,wrong,44517,dacfd3d4,click,logs/10_easy_full_dec19,1,0.792,1511904921693,1511904920901,12,False,7,"10,easy,full"
2_9,wrong,46421,dacfd3d4,click,logs/10_easy_full_dec19,2,1.904,1511904923597,1511904921693,13,False,8,"10,easy,full"
2_8,wrong,47276,dacfd3d4,click,logs/10_easy_full_dec19,1,0.855,1511904924452,1511904923597,14,False,9,"10,easy,full"
4_9,wrong,48577,dacfd3d4,click,logs/10_easy_full_dec19,2,1.301,1511904925753,1511904924452,15,False,10,"10,easy,full"
4_9,wrong,73601,dacfd3d4,reset,logs/10_easy_full_dec19,1,20.604,1511904950777,1511904930173,16,True,1,"10,easy,full"
0_5,wrong,75413,dacfd3d4,click,logs/10_easy_full_dec19,2,1.812,1511904952589,1511904950777,17,False,2,"10,easy,full"
1_8,wrong,77829,dacfd3d4,click,logs/10_easy_full_dec19,1,2.416,1511904955005,1511904952589,18,False,3,"10,easy,full"
1_9,wrong,79970,dacfd3d4,click,logs/10_easy_full_dec19,2,2.141,1511904957146,1511904955005,19,False,4,"10,easy,full"
2_8,wrong,82376,dacfd3d4,click,logs/10_easy_full_dec19,1,2.406,1511904959552,1511904957146,20,False,5,"10,easy,full"
2_9,wrong,85111,dacfd3d4,click,logs/10_easy_full_dec19,2,2.735,1511904962287,1511904959552,21,False,6,"10,easy,full"
0_8,wrong,86072,dacfd3d4,click,logs/10_easy_full_dec19,1,0.961,1511904963248,1511904962287,22,False,7,"10,easy,full"
4_8,wrong,92504,dacfd3d4,undo,logs/10_easy_full_dec19,1,2.458,1511904969680,1511904967222,23,False,7,"10,easy,full"
0_8,wrong,99877,dacfd3d4,click,logs/10_easy_full_dec19,2,7.373,1511904977053,1511904969680,24,False,8,"10,easy,full"
4_9,wrong,109674,dacfd3d4,reset,logs/10_easy_full_dec19,1,6.486,1511904986850,1511904980364,25,True,1,"10,easy,full"
0_5,wrong,112871,dacfd3d4,click,logs/10_easy_full_dec19,2,3.197,1511904990047,1511904986850,26,False,2,"10,easy,full"
1_8,wrong,120143,dacfd3d4,click,logs/10_easy_full_dec19,1,7.272,1511904997319,1511904990047,27,False,3,"10,easy,full"
1_9,wrong,121345,dacfd3d4,click,logs/10_easy_full_dec19,2,1.202,1511904998521,1511904997319,28,False,4,"10,easy,full"
2_8,wrong,126335,dacfd3d4,click,logs/10_easy_full_dec19,1,4.99,1511905003511,1511904998521,29,False,5,"10,easy,full"
0_8,wrong,127991,dacfd3d4,click,logs/10_easy_full_dec19,2,1.656,1511905005167,1511905003511,30,False,6,"10,easy,full"
4_8,wrong,129113,dacfd3d4,click,logs/10_easy_full_dec19,1,1.122,1511905006289,1511905005167,31,False,7,"10,easy,full"
5_8,wrong,130961,dacfd3d4,click,logs/10_easy_full_dec19,2,1.848,1511905008137,1511905006289,32,False,8,"10,easy,full"
5_7,wrong,132469,dacfd3d4,click,logs/10_easy_full_dec19,1,1.508,1511905009645,1511905008137,33,False,9,"10,easy,full"
6_6,wrong,134358,dacfd3d4,click,logs/10_easy_full_dec19,2,1.889,1511905011534,1511905009645,34,False,10,"10,easy,full"
6_5,wrong,137708,dacfd3d4,click,logs/10_easy_full_dec19,1,3.35,1511905014884,1511905011534,35,False,11,"10,easy,full"
6_4,wrong,138934,dacfd3d4,click,logs/10_easy_full_dec19,2,1.226,1511905016110,1511905014884,36,False,12,"10,easy,full"
6_2,wrong,140030,dacfd3d4,click,logs/10_easy_full_dec19,1,1.096,1511905017206,1511905016110,37,False,13,"10,easy,full"
6_3,wrong,141601,dacfd3d4,click,logs/10_easy_full_dec19,2,1.571,1511905018777,1511905017206,38,False,14,"10,easy,full"
5_3,wrong,142754,dacfd3d4,click,logs/10_easy_full_dec19,1,1.153,1511905019930,1511905018777,39,False,15,"10,easy,full"
5_2,wrong,150915,dacfd3d4,reset,logs/10_easy_full_dec19,1,2.184,1511905028091,1511905025907,40,True,1,"10,easy,full"
6_2,wrong,156165,dacfd3d4,click,logs/10_easy_full_dec19,2,5.25,1511905033341,1511905028091,41,False,2,"10,easy,full"
5_1,wrong,157542,dacfd3d4,click,logs/10_easy_full_dec19,1,1.377,1511905034718,1511905033341,42,False,3,"10,easy,full"
5_3,wrong,159459,dacfd3d4,click,logs/10_easy_full_dec19,2,1.917,1511905036635,1511905034718,43,False,4,"10,easy,full"
8_0,wrong,164131,dacfd3d4,click,logs/10_easy_full_dec19,1,4.672,1511905041307,1511905036635,44,False,5,"10,easy,full"
4_9,wrong,168178,dacfd3d4,click,logs/10_easy_full_dec19,2,4.047,1511905045354,1511905041307,45,False,6,"10,easy,full"
0_5,wrong,189738,dacfd3d4,reset,logs/10_easy_full_dec19,1,17.897,1511905066914,1511905049017,46,True,1,"10,easy,full"
4_9,wrong,191479,dacfd3d4,click,logs/10_easy_full_dec19,2,1.741,1511905068655,1511905066914,47,False,2,"10,easy,full"
1_8,wrong,194572,dacfd3d4,click,logs/10_easy_full_dec19,1,3.093,1511905071748,1511905068655,48,False,3,"10,easy,full"
1_9,wrong,196060,dacfd3d4,click,logs/10_easy_full_dec19,2,1.488,1511905073236,1511905071748,49,False,4,"10,easy,full"
5_2,wrong,220448,dacfd3d4,click,logs/10_easy_full_dec19,1,24.388,1511905097624,1511905073236,50,False,5,"10,easy,full"
4_4,wrong,224006,dacfd3d4,click,logs/10_easy_full_dec19,2,3.558,1511905101182,1511905097624,51,False,6,"10,easy,full"
4_7,wrong,225814,dacfd3d4,click,logs/10_easy_full_dec19,1,1.808,1511905102990,1511905101182,52,False,7,"10,easy,full"
8_5,wrong,258111,dacfd3d4,reset,logs/10_easy_full_dec19,1,15.594,1511905135287,1511905119693,53,True,1,"10,easy,full"
1_8,wrong,264973,dacfd3d4,click,logs/10_easy_full_dec19,2,6.862,1511905142149,1511905135287,54,False,2,"10,easy,full"
4_4,wrong,269978,dacfd3d4,undo,logs/10_easy_full_dec19,2,1.235,1511905147154,1511905145919,55,False,2,"10,easy,full"
5_4,wrong,273616,dacfd3d4,click,logs/10_easy_full_dec19,1,3.638,1511905150792,1511905147154,56,False,3,"10,easy,full"
9_4,wrong,282137,dacfd3d4,click,logs/10_easy_full_dec19,2,8.521,1511905159313,1511905150792,57,False,4,"10,easy,full"
9_8,wrong,284657,dacfd3d4,click,logs/10_easy_full_dec19,1,2.52,1511905161833,1511905159313,58,False,5,"10,easy,full"
9_8,wrong,288973,dacfd3d4,undo,logs/10_easy_full_dec19,2,1.855,1511905166149,1511905164294,59,False,4,"10,easy,full"
9_4,wrong,290407,dacfd3d4,click,logs/10_easy_full_dec19,1,1.434,1511905167583,1511905166149,60,False,5,"10,easy,full"
6_7,wrong,293621,dacfd3d4,click,logs/10_easy_full_dec19,2,3.214,1511905170797,1511905167583,61,False,6,"10,easy,full"
4_4,wrong,309667,dacfd3d4,undo,logs/10_easy_full_dec19,1,4.747,1511905186843,1511905182096,62,True,1,"10,easy,full"
9_8,wrong,311061,dacfd3d4,click,logs/10_easy_full_dec19,2,1.394,1511905188237,1511905186843,63,False,2,"10,easy,full"
9_8,wrong,317151,dacfd3d4,undo,logs/10_easy_full_dec19,1,1.503,1511905194327,1511905192824,64,True,1,"10,easy,full"
4_4,wrong,318750,dacfd3d4,click,logs/10_easy_full_dec19,2,1.599,1511905195926,1511905194327,65,False,2,"10,easy,full"
5_4,wrong,319805,dacfd3d4,click,logs/10_easy_full_dec19,1,1.055,1511905196981,1511905195926,66,False,3,"10,easy,full"
4_7,wrong,327983,dacfd3d4,click,logs/10_easy_full_dec19,2,8.178,1511905205159,1511905196981,67,False,4,"10,easy,full"
9_4,wrong,332578,dacfd3d4,undo,logs/10_easy_full_dec19,2,1.423,1511905209754,1511905208331,68,False,4,"10,easy,full"
4_7,wrong,340286,dacfd3d4,undo,logs/10_easy_full_dec19,2,1.973,1511905217462,1511905215489,69,False,4,"10,easy,full"
4_8,wrong,342595,dacfd3d4,click,logs/10_easy_full_dec19,1,2.309,1511905219771,1511905217462,70,False,5,"10,easy,full"
6_5,wrong,345447,dacfd3d4,click,logs/10_easy_full_dec19,2,2.852,1511905222623,1511905219771,71,False,6,"10,easy,full"
9_4,wrong,350365,dacfd3d4,undo,logs/10_easy_full_dec19,2,0.905,1511905227541,1511905226636,72,False,6,"10,easy,full"
9_3,wrong,351354,dacfd3d4,click,logs/10_easy_full_dec19,1,0.989,1511905228530,1511905227541,73,False,7,"10,easy,full"
6_4,wrong,355293,dacfd3d4,click,logs/10_easy_full_dec19,2,3.939,1511905232469,1511905228530,74,False,8,"10,easy,full"
1_8,wrong,36005,daf74d3f,,logs/10_easy_full_dec19,1,36.005,1512328712521,1512328676516,1,True,1,"10,easy,full"
0_5,wrong,75079,daf74d3f,undo,logs/10_easy_full_dec19,1,31.923,1512328751595,1512328719672,2,True,1,"10,easy,full"
4_7,wrong,82427,daf74d3f,click,logs/10_easy_full_dec19,2,7.348,1512328758943,1512328751595,3,False,2,"10,easy,full"
1_8,wrong,110773,daf74d3f,undo,logs/10_easy_full_dec19,1,25.801,1512328787289,1512328761488,4,True,1,"10,easy,full"
1_9,wrong,121889,daf74d3f,click,logs/10_easy_full_dec19,2,11.116,1512328798405,1512328787289,5,False,2,"10,easy,full"
4_9,wrong,166481,daf74d3f,undo,logs/10_easy_full_dec19,1,24.981,1512328842997,1512328818016,6,True,1,"10,easy,full"
0_5,wrong,179123,daf74d3f,click,logs/10_easy_full_dec19,2,12.642,1512328855639,1512328842997,7,False,2,"10,easy,full"
1_9,wrong,189653,daf74d3f,click,logs/10_easy_full_dec19,1,10.53,1512328866169,1512328855639,8,False,3,"10,easy,full"
1_8,wrong,193017,daf74d3f,click,logs/10_easy_full_dec19,2,3.364,1512328869533,1512328866169,9,False,4,"10,easy,full"
2_9,wrong,207518,daf74d3f,click,logs/10_easy_full_dec19,1,14.501,1512328884034,1512328869533,10,False,5,"10,easy,full"
5_9,wrong,209223,daf74d3f,click,logs/10_easy_full_dec19,2,1.705,1512328885739,1512328884034,11,False,6,"10,easy,full"
0_9,wrong,212586,daf74d3f,click,logs/10_easy_full_dec19,1,3.363,1512328889102,1512328885739,12,False,7,"10,easy,full"
1_9,validatedCorrect,1,e6abcdb2,,logs/10_easy_full_dec19,1,0.001,1513606820092,1513606820091,1,True,1,"10,easy,full"
1_8,validatedCorrect,2729,e6abcdb2,click,logs/10_easy_full_dec19,2,2.728,1513606822820,1513606820092,2,False,2,"10,easy,full"
2_8,validatedCorrect,6395,e6abcdb2,click,logs/10_easy_full_dec19,1,3.666,1513606826486,1513606822820,3,False,3,"10,easy,full"
4_7,validatedCorrect,10746,e6abcdb2,click,logs/10_easy_full_dec19,2,4.351,1513606830837,1513606826486,4,False,4,"10,easy,full"
4_8,validatedCorrect,11329,e6abcdb2,click,logs/10_easy_full_dec19,1,0.583,1513606831420,1513606830837,5,False,5,"10,easy,full"
5_7,validatedCorrect,12226,e6abcdb2,click,logs/10_easy_full_dec19,2,0.897,1513606832317,1513606831420,6,False,6,"10,easy,full"
5_9,validatedCorrect,14026,e6abcdb2,click,logs/10_easy_full_dec19,1,1.8,1513606834117,1513606832317,7,False,7,"10,easy,full"
4_9,validatedCorrect,21698,e6abcdb2,undo,logs/10_easy_full_dec19,1,4.78,1513606841789,1513606837009,8,False,3,"10,easy,full"
0_5,validatedCorrect,23779,e6abcdb2,click,logs/10_easy_full_dec19,2,2.081,1513606843870,1513606841789,9,False,4,"10,easy,full"
2_9,validatedCorrect,31009,e6abcdb2,click,logs/10_easy_full_dec19,1,7.23,1513606851100,1513606843870,10,False,5,"10,easy,full"
0_9,validatedCorrect,33266,e6abcdb2,click,logs/10_easy_full_dec19,2,2.257,1513606853357,1513606851100,11,False,6,"10,easy,full"
5_9,validatedCorrect,34971,e6abcdb2,click,logs/10_easy_full_dec19,1,1.705,1513606855062,1513606853357,12,False,7,"10,easy,full"
1_8,validatedCorrect,0,e9bbf006,,logs/10_easy_full_dec19,1,0.0,1513615691908,1513615691908,1,True,1,"10,easy,full"
1_9,validatedCorrect,2579,e9bbf006,click,logs/10_easy_full_dec19,2,2.579,1513615694487,1513615691908,2,False,2,"10,easy,full"
2_8,validatedCorrect,3533,e9bbf006,click,logs/10_easy_full_dec19,1,0.954,1513615695441,1513615694487,3,False,3,"10,easy,full"
4_9,validatedCorrect,23043,e9bbf006,click,logs/10_easy_full_dec19,2,19.51,1513615714951,1513615695441,4,False,4,"10,easy,full"
1_8,validatedCorrect,42271,e9bbf006,undo,logs/10_easy_full_dec19,1,6.972,1513615734179,1513615727207,5,True,1,"10,easy,full"
1_9,validatedCorrect,43476,e9bbf006,click,logs/10_easy_full_dec19,2,1.205,1513615735384,1513615734179,6,False,2,"10,easy,full"
4_8,validatedCorrect,59514,e9bbf006,click,logs/10_easy_full_dec19,1,16.038,1513615751422,1513615735384,7,False,3,"10,easy,full"
4_9,validatedCorrect,60136,e9bbf006,click,logs/10_easy_full_dec19,2,0.622,1513615752044,1513615751422,8,False,4,"10,easy,full"
4_9,validatedCorrect,73655,e9bbf006,undo,logs/10_easy_full_dec19,1,8.93,1513615765563,1513615756633,9,True,1,"10,easy,full"
0_5,validatedCorrect,75411,e9bbf006,click,logs/10_easy_full_dec19,2,1.756,1513615767319,1513615765563,10,False,2,"10,easy,full"
1_8,validatedCorrect,77178,e9bbf006,click,logs/10_easy_full_dec19,1,1.767,1513615769086,1513615767319,11,False,3,"10,easy,full"
1_9,validatedCorrect,77779,e9bbf006,click,logs/10_easy_full_dec19,2,0.601,1513615769687,1513615769086,12,False,4,"10,easy,full"
2_8,validatedCorrect,80810,e9bbf006,click,logs/10_easy_full_dec19,1,3.031,1513615772718,1513615769687,13,False,5,"10,easy,full"
4_8,validatedCorrect,100803,e9bbf006,undo,logs/10_easy_full_dec19,1,9.464,1513615792711,1513615783247,14,True,1,"10,easy,full"
9_4,validatedCorrect,107868,e9bbf006,click,logs/10_easy_full_dec19,2,7.065,1513615799776,1513615792711,15,False,2,"10,easy,full"
9_3,validatedCorrect,109874,e9bbf006,click,logs/10_easy_full_dec19,1,2.006,1513615801782,1513615799776,16,False,3,"10,easy,full"
2_8,validatedCorrect,111420,e9bbf006,click,logs/10_easy_full_dec19,2,1.546,1513615803328,1513615801782,17,False,4,"10,easy,full"
1_8,validatedCorrect,131249,e9bbf006,undo,logs/10_easy_full_dec19,1,14.429,1513615823157,1513615808728,18,False,3,"10,easy,full"
1_9,validatedCorrect,140674,e9bbf006,click,logs/10_easy_full_dec19,2,9.425,1513615832582,1513615823157,19,False,4,"10,easy,full"
4_9,validatedCorrect,158486,e9bbf006,undo,logs/10_easy_full_dec19,1,10.516,1513615850394,1513615839878,20,True,1,"10,easy,full"
0_5,validatedCorrect,161226,e9bbf006,click,logs/10_easy_full_dec19,2,2.74,1513615853134,1513615850394,21,False,2,"10,easy,full"
1_8,validatedCorrect,165101,e9bbf006,click,logs/10_easy_full_dec19,1,3.875,1513615857009,1513615853134,22,False,3,"10,easy,full"
1_9,validatedCorrect,172668,e9bbf006,click,logs/10_easy_full_dec19,2,7.567,1513615864576,1513615857009,23,False,4,"10,easy,full"
