,userid,blocking_score,Unnamed: 0,board_size,win_score,Density,Linear,Non-linear,Interaction,Forcing,interaction_blind,blocking_blind
3583,e2b10de5,160,24467.5,10,1875,-3.600799301,-3.354827716,-3.163877442,-3.315005143,-3.058264924,-2.580781236,-2.793864479
3584,e2b10de5,180,25010.5,10,1875,-3.600799301,-3.354827716,-3.163877442,-3.315005143,-3.064167882,-2.576978385,-2.809227915
3585,e2b10de5,200,25553.5,10,1875,-3.600799301,-3.354827716,-3.163877442,-3.315005143,-3.070546322,-2.573731779,-2.823880648
3586,e2bbe5e1,2,6981,10,505,-3.2444627,-3.502229226,-3.266883642,-3.188696277,-3.139070221,-3.423656711,-3.385735141
3587,e2bbe5e1,20,7524,10,505,-3.2444627,-3.502229226,-3.266883642,-3.188696277,-3.103168294,-3.430015405,-3.384737788
3588,e2bbe5e1,40,8067,10,505,-3.2444627,-3.502229226,-3.266883642,-3.188696277,-3.14110015,-3.435963404,-3.441433642
3589,e2bbe5e1,60,8610,10,505,-3.2444627,-3.502229226,-3.266883642,-3.188696277,-3.181781631,-3.441060783,-3.492938233
3590,e2bbe5e1,80,9153,10,505,-3.2444627,-3.502229226,-3.266883642,-3.188696277,-3.219910397,-3.445520671,-3.537490091
3591,e2bbe5e1,100,9696,10,505,-3.2444627,-3.502229226,-3.266883642,-3.188696277,-3.254898433,-3.449484941,-3.576320666
3592,e2bbe5e1,120,23542.5,10,1875,-3.228698026,-3.420489556,-3.228150079,-3.095811924,-3.178148804,-3.481410173,-3.692164698
3593,e2bbe5e1,140,24085.5,10,1875,-3.228698026,-3.420489556,-3.228150079,-3.095811924,-3.207986478,-3.484653764,-3.728894754
3594,e2bbe5e1,160,24628.5,10,1875,-3.228698026,-3.420489556,-3.228150079,-3.095811924,-3.235562831,-3.487627141,-3.762046855
3595,e2bbe5e1,180,25171.5,10,1875,-3.228698026,-3.420489556,-3.228150079,-3.095811924,-3.261199699,-3.490371883,-3.792247928
3596,e2bbe5e1,200,25714.5,10,1875,-3.228698026,-3.420489556,-3.228150079,-3.095811924,-3.285162629,-3.492920656,-3.819977509
3597,e3a4effd,2,7020,10,505,-4.001001705,-3.828875318,-3.682989481,-3.464348599,-3.426700781,-3.151489604,-3.109779114
3598,e3a4effd,20,7563,10,505,-4.001001705,-3.828875318,-3.682989481,-3.464348599,-3.348953328,-3.116449369,-2.972873993
3599,e3a4effd,40,8106,10,505,-4.001001705,-3.828875318,-3.682989481,-3.464348599,-3.356232556,-3.117281583,-2.96268219
3600,e3a4effd,60,8649,10,505,-4.001001705,-3.828875318,-3.682989481,-3.464348599,-3.377316371,-3.12216262,-2.971489353
3601,e3a4effd,80,9192,10,505,-4.001001705,-3.828875318,-3.682989481,-3.464348599,-3.401685376,-3.127859353,-2.985420018
3602,e3a4effd,100,9735,10,505,-4.001001705,-3.828875318,-3.682989481,-3.464348599,-3.426235916,-3.133592206,-3.000689098
3603,e3a4effd,120,23581.5,10,1875,-4.117215874,-3.896623021,-3.779570806,-3.603519507,-3.558694754,-3.225929562,-3.084247715
3604,e3a4effd,140,24124.5,10,1875,-4.117215874,-3.896623021,-3.779570806,-3.603519507,-3.582109862,-3.2311813,-3.099543077
3605,e3a4effd,160,24667.5,10,1875,-4.117215874,-3.896623021,-3.779570806,-3.603519507,-3.604398765,-3.236143341,-3.114262613
3606,e3a4effd,180,25210.5,10,1875,-4.117215874,-3.896623021,-3.779570806,-3.603519507,-3.625568171,-3.240825959,-3.128333069
3607,e3a4effd,200,25753.5,10,1875,-4.117215874,-3.896623021,-3.779570806,-3.603519507,-3.645675386,-3.245247737,-3.141749181
3608,e5b69f84,2,7021,10,505,-3.801136069,-2.739243,-2.524647415,-2.071167974,-2.055034751,-1.948488198,-1.92857224
3609,e5b69f84,20,7564,10,505,-3.801136069,-2.739243,-2.524647415,-2.071167974,-2.019196561,-1.948488198,-1.863929741
3610,e5b69f84,40,8107,10,505,-3.801136069,-2.739243,-2.524647415,-2.071167974,-2.028378081,-1.948488198,-1.850312252
3611,e5b69f84,60,8650,10,505,-3.801136069,-2.739243,-2.524647415,-2.071167974,-2.045881651,-1.948488198,-1.848735066
3612,e5b69f84,80,9193,10,505,-3.801136069,-2.739243,-2.524647415,-2.071167974,-2.065871147,-1.948488198,-1.852386476
3613,e5b69f84,100,9736,10,505,-3.801136069,-2.739243,-2.524647415,-2.071167974,-2.086139008,-1.948488198,-1.85837443
3614,e5b69f84,120,23582.5,10,1875,-3.788144095,-2.670428391,-2.490184758,-1.937659007,-1.914581965,-1.824674618,-1.657282503
3615,e5b69f84,140,24125.5,10,1875,-3.788144095,-2.670428391,-2.490184758,-1.937659007,-1.930619158,-1.824674618,-1.658879445
3616,e5b69f84,160,24668.5,10,1875,-3.788144095,-2.670428391,-2.490184758,-1.937659007,-1.946200043,-1.824674618,-1.661347544
3617,e5b69f84,180,25211.5,10,1875,-3.788144095,-2.670428391,-2.490184758,-1.937659007,-1.96125818,-1.824674618,-1.664397589
3618,e5b69f84,200,25754.5,10,1875,-3.788144095,-2.670428391,-2.490184758,-1.937659007,-1.975780044,-1.824674618,-1.667844855
3619,e6abcdb2,2,6948,10,505,-3.370949079,-3.122856552,-2.883006759,-3.020146622,-3.003758038,-2.764204464,-2.749451445
3620,e6abcdb2,20,7491,10,505,-3.370949079,-3.122856552,-2.883006759,-3.020146622,-3.041201319,-2.764204464,-2.793799515
3621,e6abcdb2,40,8034,10,505,-3.370949079,-3.122856552,-2.883006759,-3.020146622,-3.097594259,-2.764204464,-2.85231866
3622,e6abcdb2,60,8577,10,505,-3.370949079,-3.122856552,-2.883006759,-3.020146622,-3.146896081,-2.764204464,-2.900047607
3623,e6abcdb2,80,9120,10,505,-3.370949079,-3.122856552,-2.883006759,-3.020146622,-3.190938368,-2.764204464,-2.940784049
3624,e6abcdb2,100,9663,10,505,-3.370949079,-3.122856552,-2.883006759,-3.020146622,-3.230453929,-2.764204464,-2.976209547
3625,e6abcdb2,120,23509.5,10,1875,-3.362903448,-3.084068343,-2.864226212,-3.222558575,-3.436506579,-2.712790155,-2.97165804
3626,e6abcdb2,140,24052.5,10,1875,-3.362903448,-3.084068343,-2.864226212,-3.222558575,-3.468972467,-2.712790155,-3.003035555
3627,e6abcdb2,160,24595.5,10,1875,-3.362903448,-3.084068343,-2.864226212,-3.222558575,-3.49878846,-2.712790155,-3.031399004
3628,e6abcdb2,180,25138.5,10,1875,-3.362903448,-3.084068343,-2.864226212,-3.222558575,-3.526387203,-2.712790155,-3.057297483
3629,e6abcdb2,200,25681.5,10,1875,-3.362903448,-3.084068343,-2.864226212,-3.222558575,-3.552105078,-2.712790155,-3.081143391
3630,e6efec72,2,6821,10,505,-3.632636478,-3.275271263,-3.050275886,-2.658253485,-2.633962988,-2.230573339,-2.178672571
3631,e6efec72,20,7364,10,505,-3.632636478,-3.275271263,-3.050275886,-2.658253485,-2.548274888,-2.243488764,-2.033791376
3632,e6efec72,40,7907,10,505,-3.632636478,-3.275271263,-3.050275886,-2.658253485,-2.527722122,-2.254870152,-1.998971675
3633,e6efec72,60,8450,10,505,-3.632636478,-3.275271263,-3.050275886,-2.658253485,-2.524971513,-2.264255469,-1.987922005
3634,e6efec72,80,8993,10,505,-3.632636478,-3.275271263,-3.050275886,-2.658253485,-2.529622612,-2.272262108,-1.985918868
3635,e6efec72,100,9536,10,505,-3.632636478,-3.275271263,-3.050275886,-2.658253485,-2.53751127,-2.279254117,-1.988020115
3636,e6efec72,120,23382.5,10,1875,-3.698126727,-3.326654021,-3.110557604,-2.816639957,-2.621013538,-2.457019087,-2.110201854
3637,e6efec72,140,23925.5,10,1875,-3.698126727,-3.326654021,-3.110557604,-2.816639957,-2.627260858,-2.462605311,-2.112866345
3638,e6efec72,160,24468.5,10,1875,-3.698126727,-3.326654021,-3.110557604,-2.816639957,-2.634353246,-2.467686871,-2.11648855
3639,e6efec72,180,25011.5,10,1875,-3.698126727,-3.326654021,-3.110557604,-2.816639957,-2.641910663,-2.472348841,-2.120674919
3640,e6efec72,200,25554.5,10,1875,-3.698126727,-3.326654021,-3.110557604,-2.816639957,-2.649703669,-2.476656203,-2.125189061
3641,e9b10766,2,7056,10,505,-4.618820834,-2.553407916,-2.290284452,-1.781244024,-1.773582287,-1.525222057,-1.51942836
3642,e9b10766,20,7599,10,505,-4.618820834,-2.553407916,-2.290284452,-1.781244024,-1.793210199,-1.525222057,-1.54599855
3643,e9b10766,40,8142,10,505,-4.618820834,-2.553407916,-2.290284452,-1.781244024,-1.81870563,-1.525222057,-1.573469554
3644,e9b10766,60,8685,10,505,-4.618820834,-2.553407916,-2.290284452,-1.781244024,-1.844454828,-1.525222057,-1.599006867
3645,e9b10766,80,9228,10,505,-4.618820834,-2.553407916,-2.290284452,-1.781244024,-1.869409652,-1.525222057,-1.622734026
3646,e9b10766,100,9771,10,505,-4.618820834,-2.553407916,-2.290284452,-1.781244024,-1.892933192,-1.525222057,-1.644563081
3647,e9b10766,120,23617.5,10,1875,-4.605215335,-2.486493533,-2.255580117,-1.747830064,-1.780643037,-1.403511507,-1.462802112
3648,e9b10766,140,24160.5,10,1875,-4.605215335,-2.486493533,-2.255580117,-1.747830064,-1.795816766,-1.403511507,-1.47742971
3649,e9b10766,160,24703.5,10,1875,-4.605215335,-2.486493533,-2.255580117,-1.747830064,-1.81037571,-1.403511507,-1.491245377
3650,e9b10766,180,25246.5,10,1875,-4.605215335,-2.486493533,-2.255580117,-1.747830064,-1.824348698,-1.403511507,-1.504343549
3651,e9b10766,200,25789.5,10,1875,-4.605215335,-2.486493533,-2.255580117,-1.747830064,-1.837774189,-1.403511507,-1.516805161
3652,e9bbf006,2,6949,10,505,-4.163442009,-3.36360711,-3.109708043,-3.321085123,-3.231234291,-3.09710837,-3.023835944
3653,e9bbf006,20,7492,10,505,-4.163442009,-3.36360711,-3.109708043,-3.321085123,-3.081197661,-3.09710837,-2.924274914
3654,e9bbf006,40,8035,10,505,-4.163442009,-3.36360711,-3.109708043,-3.321085123,-3.077584091,-3.09710837,-2.93967076
3655,e9bbf006,60,8578,10,505,-4.163442009,-3.36360711,-3.109708043,-3.321085123,-3.092132247,-3.09710837,-2.962474222
3656,e9bbf006,80,9121,10,505,-4.163442009,-3.36360711,-3.109708043,-3.321085123,-3.111028123,-3.09710837,-2.984753113
3657,e9bbf006,100,9664,10,505,-4.163442009,-3.36360711,-3.109708043,-3.321085123,-3.130741982,-3.09710837,-3.005270122
3658,e9bbf006,120,23510.5,10,1875,-4.255333204,-3.4264298,-3.191603917,-3.620330624,-3.354921756,-3.20050615,-3.124029681
3659,e9bbf006,140,24053.5,10,1875,-4.255333204,-3.4264298,-3.191603917,-3.620330624,-3.368274479,-3.20050615,-3.143020176
3660,e9bbf006,160,24596.5,10,1875,-4.255333204,-3.4264298,-3.191603917,-3.620330624,-3.381433571,-3.20050615,-3.160467873
3661,e9bbf006,180,25139.5,10,1875,-4.255333204,-3.4264298,-3.191603917,-3.620330624,-3.394277908,-3.20050615,-3.176585514
3662,e9bbf006,200,25682.5,10,1875,-4.255333204,-3.4264298,-3.191603917,-3.620330624,-3.406758798,-3.20050615,-3.191554169
3663,e9dbbf8a,2,6748,6,505,-2.677862908,-3.016800224,-2.945908305,-3.074889385,-3.02120547,-2.060239253,-2.000046513
3664,e9dbbf8a,20,7291,6,505,-2.677862908,-3.016800224,-2.945908305,-3.074889385,-2.958205077,-2.065335444,-1.910331373
3665,e9dbbf8a,40,7834,6,505,-2.677862908,-3.016800224,-2.945908305,-3.074889385,-2.97036026,-2.070071256,-1.914896977
3666,e9dbbf8a,60,8377,6,505,-2.677862908,-3.016800224,-2.945908305,-3.074889385,-2.990612913,-2.07416966,-1.927725051
3667,e9dbbf8a,80,8920,6,505,-2.677862908,-3.016800224,-2.945908305,-3.074889385,-3.012087964,-2.077818206,-1.942061533
3668,e9dbbf8a,100,9463,6,505,-2.677862908,-3.016800224,-2.945908305,-3.074889385,-3.032842773,-2.081128346,-1.956087885
3669,e9dbbf8a,120,23309.5,6,1875,-2.783780718,-3.091717998,-3.034859137,-3.250413934,-3.108303343,-2.03615949,-1.875498833
3670,e9dbbf8a,140,23852.5,6,1875,-2.783780718,-3.091717998,-3.034859137,-3.250413934,-3.121619365,-2.036802895,-1.885159748
3671,e9dbbf8a,160,24395.5,6,1875,-2.783780718,-3.091717998,-3.034859137,-3.250413934,-3.134518068,-2.037439431,-1.89441855
3672,e9dbbf8a,180,24938.5,6,1875,-2.783780718,-3.091717998,-3.034859137,-3.250413934,-3.146956557,-2.038069251,-1.903260054
3673,e9dbbf8a,200,25481.5,6,1875,-2.783780718,-3.091717998,-3.034859137,-3.250413934,-3.158932353,-2.038692499,-1.911697302
3674,eaaff660,2,7022,10,505,-4.01609321,-3.225545602,-3.016345632,-2.599819223,-2.537370995,-2.274020006,-2.211499164
3675,eaaff660,20,7565,10,505,-4.01609321,-3.225545602,-3.016345632,-2.599819223,-2.390143612,-2.274020006,-2.074251247
3676,eaaff660,40,8108,10,505,-4.01609321,-3.225545602,-3.016345632,-2.599819223,-2.362766238,-2.274020006,-2.052352344
3677,eaaff660,60,8651,10,505,-4.01609321,-3.225545602,-3.016345632,-2.599819223,-2.357598776,-2.274020006,-2.050648742
3678,eaaff660,80,9194,10,505,-4.01609321,-3.225545602,-3.016345632,-2.599819223,-2.360102135,-2.274020006,-2.055606933
3679,eaaff660,100,9737,10,505,-4.01609321,-3.225545602,-3.016345632,-2.599819223,-2.365865947,-2.274020006,-2.063205961
3680,eaaff660,120,23583.5,10,1875,-4.123956894,-3.288005517,-3.10867601,-2.657847407,-2.360022815,-2.34253798,-2.068717773
3681,eaaff660,140,24126.5,10,1875,-4.123956894,-3.288005517,-3.10867601,-2.657847407,-2.364137004,-2.34253798,-2.0741131
3682,eaaff660,160,24669.5,10,1875,-4.123956894,-3.288005517,-3.10867601,-2.657847407,-2.369068991,-2.34253798,-2.080089347
3683,eaaff660,180,25212.5,10,1875,-4.123956894,-3.288005517,-3.10867601,-2.657847407,-2.374473752,-2.34253798,-2.086362379
3684,eaaff660,200,25755.5,10,1875,-4.123956894,-3.288005517,-3.10867601,-2.657847407,-2.38014391,-2.34253798,-2.092766425
3685,eba732b3,2,6750,6,505,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-1.993876496,-2.093421355,-1.860411834
3686,eba732b3,20,7293,6,505,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-1.26931955,-2.093421355,-1.186461653
3687,eba732b3,40,7836,6,505,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-1.105330305,-2.093421355,-1.043492453
3688,eba732b3,60,8379,6,505,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-1.027637375,-2.093421355,-0.976580696
3689,eba732b3,80,8922,6,505,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.983060694,-2.093421355,-0.938651831
3690,eba732b3,100,9465,6,505,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.954104694,-2.093421355,-0.91420155
3691,eba732b3,120,23311.5,6,1875,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.838888003,-2.093421355,-0.813689858
3692,eba732b3,140,23854.5,6,1875,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.820052216,-2.093421355,-0.797929725
3693,eba732b3,160,24397.5,6,1875,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.805532474,-2.093421355,-0.785816758
3694,eba732b3,180,24940.5,6,1875,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.793996672,-2.093421355,-0.776215578
3695,eba732b3,200,25483.5,6,1875,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.7846101,-2.093421355,-0.768417967
3696,ecefd3a0,2,7057,10,505,-4.941454599,-2.878452653,-2.692887162,-2.682063786,-2.624943621,-2.173353665,-2.115164092
3697,ecefd3a0,20,7600,10,505,-4.941454599,-2.878452653,-2.692887162,-2.682063786,-2.501352862,-2.173353665,-1.987983516
3698,ecefd3a0,40,8143,10,505,-4.941454599,-2.878452653,-2.692887162,-2.682063786,-2.484639539,-2.173353665,-1.970626453
3699,ecefd3a0,60,8686,10,505,-4.941454599,-2.878452653,-2.692887162,-2.682063786,-2.487717228,-2.173353665,-1.971432437
3700,ecefd3a0,80,9229,10,505,-4.941454599,-2.878452653,-2.692887162,-2.682063786,-2.49719382,-2.173353665,-1.977489235
3701,ecefd3a0,100,9772,10,505,-4.941454599,-2.878452653,-2.692887162,-2.682063786,-2.508970269,-2.173353665,-1.985325846
3702,ecefd3a0,120,23618.5,10,1875,-4.96116608,-2.893909406,-2.71098595,-2.962742473,-2.726043495,-2.247270312,-2.03518981
3703,ecefd3a0,140,24161.5,10,1875,-4.96116608,-2.893909406,-2.71098595,-2.962742473,-2.735403848,-2.247270312,-2.043390113
3704,ecefd3a0,160,24704.5,10,1875,-4.96116608,-2.893909406,-2.71098595,-2.962742473,-2.745057081,-2.247270312,-2.051583163
3705,ecefd3a0,180,25247.5,10,1875,-4.96116608,-2.893909406,-2.71098595,-2.962742473,-2.754756127,-2.247270312,-2.059617775
3706,ecefd3a0,200,25790.5,10,1875,-4.96116608,-2.893909406,-2.71098595,-2.962742473,-2.764366814,-2.247270312,-2.067423318
3707,edbbcb60,2,6900,6,505,-2.749123695,-2.95459055,-2.864716564,-3.513075625,-3.379992395,-3.921798033,-3.837362827
3708,edbbcb60,20,7443,6,505,-2.749123695,-2.95459055,-2.864716564,-3.513075625,-3.301156024,-3.809164127,-3.721271911
3709,edbbcb60,40,7986,6,505,-2.749123695,-2.95459055,-2.864716564,-3.513075625,-3.317850759,-3.778543468,-3.719367306
3710,edbbcb60,60,8529,6,505,-2.749123695,-2.95459055,-2.864716564,-3.513075625,-3.336445307,-3.761925968,-3.724362697
3711,edbbcb60,80,9072,6,505,-2.749123695,-2.95459055,-2.864716564,-3.513075625,-3.354152376,-3.750835284,-3.730932197
3712,edbbcb60,100,9615,6,505,-2.749123695,-2.95459055,-2.864716564,-3.513075625,-3.370487708,-3.74267829,-3.737747812
3713,edbbcb60,120,23461.5,6,1875,-2.839364335,-2.995114245,-2.907352464,-3.825985506,-3.623666962,-3.941221682,-3.941665042
3714,edbbcb60,140,24004.5,6,1875,-2.839364335,-2.995114245,-2.907352464,-3.825985506,-3.634202485,-3.93373359,-3.946405669
3715,edbbcb60,160,24547.5,6,1875,-2.839364335,-2.995114245,-2.907352464,-3.825985506,-3.644074965,-3.92730053,-3.950916621
3716,edbbcb60,180,25090.5,6,1875,-2.839364335,-2.995114245,-2.907352464,-3.825985506,-3.653374376,-3.921672735,-3.955213879
3717,edbbcb60,200,25633.5,6,1875,-2.839364335,-2.995114245,-2.907352464,-3.825985506,-3.662175991,-3.91667968,-3.959317119
3718,edbbea2c,2,6901,6,505,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-2.176518912,-2.188744657,-2.112893416
3719,edbbea2c,20,7444,6,505,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-2.402311035,-2.188744657,-2.469323886
3720,edbbea2c,40,7987,6,505,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-2.587382981,-2.188744657,-2.680264562
3721,edbbea2c,60,8530,6,505,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-2.712702987,-2.188744657,-2.81579677
3722,edbbea2c,80,9073,6,505,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-2.808380263,-2.188744657,-2.917054028
3723,edbbea2c,100,9616,6,505,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-2.885666792,-2.188744657,-2.997857476
3724,edbbea2c,120,23462.5,6,1875,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-3.088274032,-2.188744657,-3.214627202
3725,edbbea2c,140,24005.5,6,1875,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-3.158002092,-2.188744657,-3.286563317
3726,edbbea2c,160,24548.5,6,1875,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-3.219206026,-2.188744657,-3.349450184
3727,edbbea2c,180,25091.5,6,1875,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-3.273740837,-2.188744657,-3.405310227
3728,edbbea2c,200,25634.5,6,1875,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-3.322916023,-2.188744657,-3.455556032
3729,edf12206,2,6789,10,505,-4.006445539,-3.944465282,-3.80889343,-3.357590844,-3.351653607,-2.619114175,-2.625596687
3730,edf12206,20,7332,10,505,-4.006445539,-3.944465282,-3.80889343,-3.357590844,-3.387562746,-2.547917476,-2.621288346
3731,edf12206,40,7875,10,505,-4.006445539,-3.944465282,-3.80889343,-3.357590844,-3.427401161,-2.530062898,-2.650473723
3732,edf12206,60,8418,10,505,-4.006445539,-3.944465282,-3.80889343,-3.357590844,-3.465712122,-2.521082173,-2.679662784
3733,edf12206,80,8961,10,505,-4.006445539,-3.944465282,-3.80889343,-3.357590844,-3.501960372,-2.515483853,-2.707517975
3734,edf12206,100,9504,10,505,-4.006445539,-3.944465282,-3.80889343,-3.357590844,-3.535759677,-2.511609645,-2.733289215
3735,edf12206,120,23350.5,10,1875,-4.240424882,-4.141481007,-4.029853303,-3.730544438,-3.831287527,-2.736418885,-2.94022664
3736,edf12206,140,23893.5,10,1875,-4.240424882,-4.141481007,-4.029853303,-3.730544438,-3.854545099,-2.734216199,-2.96218491
3737,edf12206,160,24436.5,10,1875,-4.240424882,-4.141481007,-4.029853303,-3.730544438,-3.876675114,-2.732463075,-2.982630042
3738,edf12206,180,24979.5,10,1875,-4.240424882,-4.141481007,-4.029853303,-3.730544438,-3.897769427,-2.731032789,-3.001748837
3739,edf12206,200,25522.5,10,1875,-4.240424882,-4.141481007,-4.029853303,-3.730544438,-3.917919094,-2.729842661,-3.019702449
3740,edfff93e,2,6822,10,505,-3.544663429,-2.96767147,-2.670416469,-2.138304529,-2.069617837,-3.217091306,-3.199059303
3741,edfff93e,20,7365,10,505,-3.544663429,-2.96767147,-2.670416469,-2.138304529,-1.90347403,-2.871257368,-2.820880192
3742,edfff93e,40,7908,10,505,-3.544663429,-2.96767147,-2.670416469,-2.138304529,-1.877246703,-2.773077374,-2.73425471
3743,edfff93e,60,8451,10,505,-3.544663429,-2.96767147,-2.670416469,-2.138304529,-1.87675886,-2.718431202,-2.697240334
3744,edfff93e,80,8994,10,505,-3.544663429,-2.96767147,-2.670416469,-2.138304529,-1.885022059,-2.681325439,-2.679609481
3745,edfff93e,100,9537,10,505,-3.544663429,-2.96767147,-2.670416469,-2.138304529,-1.896657761,-2.653670604,-2.67121007
3746,edfff93e,120,23383.5,10,1875,-3.544663429,-2.96767147,-2.670416469,-2.082611615,-1.783940149,-2.799303045,-2.780380192
3747,edfff93e,140,23926.5,10,1875,-3.544663429,-2.96767147,-2.670416469,-2.082611615,-1.79509504,-2.777127149,-2.775108608
3748,edfff93e,160,24469.5,10,1875,-3.544663429,-2.96767147,-2.670416469,-2.082611615,-1.806724022,-2.758107507,-2.772290814
3749,edfff93e,180,25012.5,10,1875,-3.544663429,-2.96767147,-2.670416469,-2.082611615,-1.818471008,-2.741495087,-2.771153075
3750,edfff93e,200,25555.5,10,1875,-3.544663429,-2.96767147,-2.670416469,-2.082611615,-1.830139146,-2.726778551,-2.771203
3751,eec719ce,2,6982,10,505,-3.75973526,-3.040983955,-2.880856758,-3.126024904,-3.11134157,-3.231932157,-3.227081409
3752,eec719ce,20,7525,10,505,-3.75973526,-3.040983955,-2.880856758,-3.126024904,-3.115543844,-3.134650164,-3.18141116
3753,eec719ce,40,8068,10,505,-3.75973526,-3.040983955,-2.880856758,-3.126024904,-3.142759098,-3.110145255,-3.214747961
3754,eec719ce,60,8611,10,505,-3.75973526,-3.040983955,-2.880856758,-3.126024904,-3.172069681,-3.097780831,-3.250412241
3755,eec719ce,80,9154,10,505,-3.75973526,-3.040983955,-2.880856758,-3.126024904,-3.20127244,-3.090055191,-3.283528233
3756,eec719ce,100,9697,10,505,-3.75973526,-3.040983955,-2.880856758,-3.126024904,-3.229170163,-3.084699051,-3.313548477
3757,eec719ce,120,23543.5,10,1875,-3.755346734,-3.01982675,-2.870612824,-3.519175456,-3.580636348,-3.052697885,-3.352557642
3758,eec719ce,140,24086.5,10,1875,-3.755346734,-3.01982675,-2.870612824,-3.519175456,-3.602348531,-3.049644486,-3.382458495
3759,eec719ce,160,24629.5,10,1875,-3.755346734,-3.01982675,-2.870612824,-3.519175456,-3.622898322,-3.047211817,-3.409734392
3760,eec719ce,180,25172.5,10,1875,-3.755346734,-3.01982675,-2.870612824,-3.519175456,-3.642379766,-3.045225417,-3.434797577
3761,eec719ce,200,25715.5,10,1875,-3.755346734,-3.01982675,-2.870612824,-3.519175456,-3.660891887,-3.043571329,-3.457976927
3762,eec7360c,2,6628,6,505,-3.032173052,-2.780928314,-2.786118903,-2.638530677,-2.675168037,-2.1423047,-2.171477581
3763,eec7360c,20,7171,6,505,-3.032173052,-2.780928314,-2.786118903,-2.638530677,-2.912006683,-2.1423047,-2.358983573
3764,eec7360c,40,7714,6,505,-3.032173052,-2.780928314,-2.786118903,-2.638530677,-3.032531891,-2.1423047,-2.454951841
3765,eec7360c,60,8257,6,505,-3.032173052,-2.780928314,-2.786118903,-2.638530677,-3.1237653,-2.1423047,-2.524830993
3766,eec7360c,80,8800,6,505,-3.032173052,-2.780928314,-2.786118903,-2.638530677,-3.200449794,-2.1423047,-2.582241834
3767,eec7360c,100,9343,6,505,-3.032173052,-2.780928314,-2.786118903,-2.638530677,-3.266972835,-2.1423047,-2.631308725
3768,eec7360c,120,23189.5,6,1875,-3.22773845,-2.951432564,-2.967107329,-2.941726569,-3.444230498,-2.106562495,-2.565126987
3769,eec7360c,140,23732.5,6,1875,-3.22773845,-2.951432564,-2.967107329,-2.941726569,-3.490818801,-2.106562495,-2.602354342
3770,eec7360c,160,24275.5,6,1875,-3.22773845,-2.951432564,-2.967107329,-2.941726569,-3.533529725,-2.106562495,-2.63599365
3771,eec7360c,180,24818.5,6,1875,-3.22773845,-2.951432564,-2.967107329,-2.941726569,-3.573066164,-2.106562495,-2.666755659
3772,eec7360c,200,25361.5,6,1875,-3.22773845,-2.951432564,-2.967107329,-2.941726569,-3.609944748,-2.106562495,-2.695153126
3773,eefbf52d,2,7058,10,505,-4.607518809,-2.595499563,-2.380101956,-2.015978953,-2.009000316,-1.995422693,-1.984442957
3774,eefbf52d,20,7601,10,505,-4.607518809,-2.595499563,-2.380101956,-2.015978953,-2.031282084,-1.995422693,-1.979498743
3775,eefbf52d,40,8144,10,505,-4.607518809,-2.595499563,-2.380101956,-2.015978953,-2.065097507,-1.995422693,-1.997225739
3776,eefbf52d,60,8687,10,505,-4.607518809,-2.595499563,-2.380101956,-2.015978953,-2.098255049,-1.995422693,-2.017900364
3777,eefbf52d,80,9230,10,505,-4.607518809,-2.595499563,-2.380101956,-2.015978953,-2.129917782,-1.995422693,-2.03865065
3778,eefbf52d,100,9773,10,505,-4.607518809,-2.595499563,-2.380101956,-2.015978953,-2.159473967,-1.995422693,-2.058439961
3779,eefbf52d,120,23619.5,10,1875,-4.596777625,-2.542672419,-2.352703797,-2.073690423,-2.170813125,-1.902900641,-1.924741943
3780,eefbf52d,140,24162.5,10,1875,-4.596777625,-2.542672419,-2.352703797,-2.073690423,-2.193240128,-1.902900641,-1.939703956
3781,eefbf52d,160,24705.5,10,1875,-4.596777625,-2.542672419,-2.352703797,-2.073690423,-2.21438065,-1.902900641,-1.953947979
3782,eefbf52d,180,25248.5,10,1875,-4.596777625,-2.542672419,-2.352703797,-2.073690423,-2.234367618,-1.902900641,-1.967510327
3783,eefbf52d,200,25791.5,10,1875,-4.596777625,-2.542672419,-2.352703797,-2.073690423,-2.253323109,-1.902900641,-1.980440375
