,board,continued,count,path_length,probability,state
5285,10_medium_full,1.0,1.0,5,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 1 2 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 1 1 1 2 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5286,10_medium_full,0.0,1.0,8,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 1 2 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 1 1 0 2 2 0 0 0]
 [0 0 2 1 1 1 1 2 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5287,10_medium_full,1.0,1.0,3,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 1 1 1 1 2 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5288,10_medium_full,1.0,2.0,3,0.5,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 2 0 0 0 0]
 [0 0 1 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5289,10_medium_full,1.0,1.0,3,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 2 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 1 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5290,10_medium_full,0.0,1.0,1,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 2 0 1 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5291,10_medium_full,1.0,1.0,3,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 1 0 2 0 0 0 0]
 [0 0 0 1 1 2 0 0 0 0]
 [0 0 0 1 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5292,10_medium_full,1.0,1.0,3,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 1 1 1 2 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5293,10_medium_full,2.0,3.0,6,0.666666666667,"[[0 0 2 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 0 0 0 0 0]
 [0 0 1 2 2 2 2 1 2 0]
 [0 0 2 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5294,10_medium_full,1.0,1.0,5,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 2 1 1 1 1 0 0 0 0]
 [0 0 1 0 2 2 2 1 2 0]
 [0 0 2 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5295,10_medium_full,1.0,1.0,7,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 2 0 0 0 0 0 0]
 [0 0 1 1 0 2 0 0 0 0]
 [0 2 1 1 1 1 0 0 0 0]
 [0 0 0 1 2 2 2 1 2 0]
 [0 0 0 2 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5296,10_medium_full,1.0,1.0,4,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 2 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 0 0 0 0 0]
 [0 0 2 0 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5297,10_medium_full,1.0,1.0,22,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 2 0 2 0 0 0 0]
 [0 0 1 1 1 2 0 0 0 0]
 [0 2 1 1 1 1 2 0 0 0]
 [0 0 1 1 2 2 2 1 2 0]
 [0 2 0 2 1 1 2 2 0 0]
 [0 0 0 1 2 2 1 2 0 0]
 [0 0 0 0 1 1 1 2 0 0]
 [0 0 0 0 1 1 2 0 0 0]
 [0 0 0 0 2 1 2 0 0 0]]"
5298,10_medium_full,183.0,187.0,0,0.978609625668,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5299,10_medium_full,1.0,4.0,5,0.25,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 0 0 0 0 0]
 [0 2 1 2 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5300,10_medium_full,1.0,1.0,5,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 2 1 1 2 2 0 0]
 [0 0 0 1 1 2 0 0 0 0]
 [0 0 0 1 1 1 0 0 0 0]
 [0 0 0 0 2 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5301,10_medium_full,1.0,2.0,5,0.5,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 1 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 2 1 1 1 1 2 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5302,10_medium_full,0.0,1.0,6,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 2 1 1 1 0 0 0 0 0]
 [0 0 1 2 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 2 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5303,10_medium_full,0.0,1.0,6,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 2 1 2 2 2 2 1 2 0]
 [0 0 1 1 0 1 2 2 0 0]
 [0 0 0 1 1 2 0 0 0 0]
 [0 0 0 2 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5304,10_medium_full,1.0,1.0,3,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 2 1 1 1 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5305,10_medium_full,1.0,1.0,3,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 1 2 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5306,10_medium_full,2.0,4.0,3,0.5,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 2 1 1 1 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5307,10_medium_full,1.0,1.0,10,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 2 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 2 1 1 1 1 2 0 0 0]
 [0 2 1 1 2 2 2 1 2 0]
 [0 0 1 2 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5308,10_medium_full,1.0,1.0,5,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [2 0 1 1 1 1 2 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5309,10_medium_full,1.0,1.0,7,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 1 0 2 0 0 0 0]
 [0 2 1 1 1 1 2 0 0 0]
 [0 0 0 1 2 2 2 1 2 0]
 [0 0 0 2 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5310,10_medium_full,1.0,2.0,10,0.5,"[[0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 2 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 2 1 1 2 0 0 0 0]
 [0 0 1 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 1 2 0 0 0 0]
 [0 0 2 1 1 1 1 2 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5311,10_medium_full,1.0,1.0,6,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 2 1 1 1 1 2 0 0 0]
 [0 0 0 1 2 2 2 1 2 0]
 [0 0 0 2 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5312,10_medium_full,1.0,1.0,4,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 2 0 0 0]
 [0 0 0 1 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 2 0 0 0]
 [0 0 0 0 1 1 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5313,10_medium_full,1.0,1.0,5,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 2 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 2 0 1 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 1 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5314,10_medium_full,0.0,1.0,5,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 1 0 1 2 2 0 0]
 [0 0 0 1 1 2 1 0 0 0]
 [0 0 0 2 1 1 2 0 0 0]
 [0 0 0 0 0 1 2 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5315,10_medium_full,1.0,1.0,4,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 1 0 2 2 2 2 1 2 0]
 [0 0 2 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 1 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5316,10_medium_full,1.0,1.0,5,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 2 1 1 1 1 2 0 0 0]
 [0 0 1 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5317,10_medium_full,1.0,1.0,25,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 1 1 1 0 0 0 0 0]
 [0 0 1 0 0 2 1 2 0 0]
 [0 0 2 1 1 0 2 1 0 0]
 [0 2 1 2 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 1 1 0 2 1 2 0 1]
 [0 0 2 0 1 1 1 2 2 2]
 [0 0 0 0 0 1 0 1 0 1]
 [0 0 0 0 0 2 2 2 0 0]]"
5318,10_medium_full,1.0,1.0,3,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 1 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 2 1 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5319,10_medium_full,1.0,2.0,6,0.5,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 2 1 2 2 2 2 1 2 0]
 [0 0 1 1 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 1 1 1 2 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5320,10_medium_full,47.0,57.0,1,0.824561403509,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5321,10_medium_full,1.0,1.0,19,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 1 2 0 0]
 [0 0 2 1 1 0 2 1 0 0]
 [0 2 1 0 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 1 1 0 2 1 2 0 1]
 [0 0 2 0 1 1 1 2 2 2]
 [0 0 0 0 0 1 0 1 0 1]
 [0 0 0 0 0 0 2 0 0 0]]"
5322,10_medium_full,0.0,1.0,8,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 2 0 2 0 0 0 0]
 [1 1 1 1 1 2 0 0 0 0]
 [0 2 2 1 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5323,10_medium_full,1.0,1.0,5,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 1 2 2 2 2 1 2 0]
 [0 0 0 2 0 1 2 2 0 0]
 [0 0 0 1 1 2 0 0 0 0]
 [0 0 0 1 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5324,10_medium_full,1.0,1.0,4,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 1 2 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 2 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5325,10_medium_full,9.0,11.0,2,0.818181818182,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 2 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5326,10_medium_full,0.0,1.0,7,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 0 0 0 0 0]
 [0 2 1 2 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 2 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5327,10_medium_full,0.0,1.0,5,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 2 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 2 0 1 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 1 0 1 0 2 0 0 0 0]
 [2 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5328,10_medium_full,3.0,3.0,2,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 0 2 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 1 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5329,10_medium_full,2.0,2.0,3,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 0 0 0 0 0]
 [0 0 0 1 2 2 2 1 2 0]
 [0 0 0 2 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5330,10_medium_full,3.0,3.0,3,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 0 0 0 0 0]
 [0 0 2 0 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5331,10_medium_full,0.0,1.0,7,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [2 1 0 0 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [2 0 1 1 1 1 2 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5332,10_medium_full,0.0,1.0,5,0.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 1 2 2 2 2 1 2 0]
 [0 0 0 2 0 1 2 2 0 0]
 [0 0 0 1 1 2 0 0 0 0]
 [0 0 0 1 1 1 0 0 0 0]
 [0 0 2 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5333,10_medium_full,24.0,29.0,1,0.827586206897,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 0 0 0 0 0]
 [0 0 0 0 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5334,10_medium_full,1.0,2.0,4,0.5,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 1 0 0 0 0]
 [0 0 1 2 2 2 2 1 2 0]
 [0 0 2 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5335,10_medium_full,1.0,1.0,5,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 1 1 1 1 0 0 0 0]
 [0 2 2 0 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5336,10_medium_full,1.0,1.0,9,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 2 1 1 0 0 1 0 0]
 [0 2 1 0 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 1 1 0 2 0 0 0 0]
 [0 0 2 0 1 1 1 2 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5337,10_medium_full,1.0,1.0,5,1.0,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 2 1 1 1 1 2 0 0 0]
 [0 0 0 1 2 2 2 1 2 0]
 [0 0 0 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
5338,10_medium_full,1.0,2.0,2,0.5,"[[0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 2 0 0 0 0]
 [0 0 0 1 1 0 0 0 0 0]
 [0 1 0 2 2 2 2 1 2 0]
 [0 0 1 0 0 1 2 2 0 0]
 [0 0 0 1 0 2 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0]]"
