userid,board_name,board_size,board_type,condition,sizeType,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,delta_score_direction,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.5112E+12,252488,,10000,,,,,0,1,,7.009,7.009,click,,5,,1.5112E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,click,1.5112E+12,253885,1,40.21448694,0,40.21448694,21.1574622,80,,0,5_2,1.397,8.406,reset,46,1,TRUE,1.5112E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,click,1.5112E+12,256361,2,0,0,0,-10000,79,,0,4_1,2.476,2.476,click,47,2,FALSE,1.5112E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,click,1.5112E+12,263991,1,10000,0,10000,14.74173563,78,9959.785513,1,4_2,7.63,7.63,click,48,3,FALSE,1.5112E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,click,1.5112E+12,267554,2,-10000,0,-10000,-10000,77,-10000,-1,6_2,3.563,3.563,click,49,4,FALSE,1.5112E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,click,1.5112E+12,268644,1,10000,0,10000,26.88088435,76,0,1,1_2,1.09,1.09,click,50,5,FALSE,1.5112E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.5112E+12,311772,,10000,,,,,0,1,,43.128,43.128,click,,5,,1.5112E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,59416,1,21.1574622,1,40.21448694,21.1574622,80,,0,3_0,59.393,0,,1,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,61576,2,-10000,1,0,-10000,79,,0,4_1,2.16,2.16,click,2,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,64699,,21.1574622,,,,,,0,4_1,3.123,3.123,click,,2,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,70104,2,0,0,0,-10000,79,,0,3_1,5.405,8.528,undo,3,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,79611,,21.1574622,,,,,,0,3_1,9.507,9.507,click,,2,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,79994,,21.1574622,,,,,,0,3_0,0.383,9.89,undo,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,134529,1,14.40284014,3,40.21448694,21.1574622,80,,0,3_1,54.535,64.425,undo,4,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,141536,2,0,0,0,-10000,79,,0,3_0,7.007,7.007,click,5,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,161164,,14.40284014,,,,,,0,3_0,19.628,19.628,click,,2,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,161354,,14.40284014,,,,,,0,3_1,0.19,19.818,undo,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,170304,1,15.53507604,2,40.21448694,21.1574622,80,,0,4_1,8.95,28.768,undo,6,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,177984,2,0,0,0,-10000,79,,0,5_2,7.68,7.68,click,7,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,179459,,15.53507604,,,,,,0,5_2,1.475,1.475,click,,2,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,179922,,15.53507604,,,,,,0,4_1,0.463,1.938,undo,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,249312,1,21.1574622,1,40.21448694,21.1574622,80,,0,3_0,69.39,71.328,undo,8,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,249897,2,0,0,0,-10000,79,,0,3_1,0.585,0.585,click,9,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,251320,1,16.54776077,1,57.75193452,16.54776077,78,-4.609701425,-1,4_1,1.423,1.423,click,10,3,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,251857,2,-10000,0,-10000,-10000,77,-10000,-1,5_2,0.537,0.537,click,11,4,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,254864,1,2.953731098,5,13.64654571,7.194178005,76,-13.59402967,-1,4_2,3.007,3.007,click,12,5,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,255881,2,0.662335601,19,10000,10000,75,10000.66234,1,4_3,1.017,1.017,click,13,6,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,257937,1,1.598854875,10,11.52083333,6.597178749,74,-1.354876223,-1,5_3,2.056,2.056,click,14,7,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,258769,2,1.072777778,14,10000,10000,73,0.410442177,1,5_4,0.832,0.832,click,15,8,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,259201,1,14.30333333,1,17.55405376,14.30333333,72,12.70447846,1,6_4,0.432,0.432,click,16,9,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,260389,,14.30333333,,,,,12.70447846,1,6_4,1.188,1.188,click,,9,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,260580,,,,,,,12.70447846,1,5_4,0.191,1.379,undo,,8,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,260812,,,,,,,12.70447846,1,5_3,0.232,1.611,undo,,7,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,281036,,,,,,,12.70447846,1,4_3,20.224,21.835,undo,,6,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,281236,,,,,,,12.70447846,1,4_2,0.2,22.035,undo,,5,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51192E+12,281899,,,,,,,12.70447846,1,,0.663,22.698,undo,,4,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,324457,1,0,42,40.21448694,21.1574622,80,,0,5_0,42.558,65.256,reset,17,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,333008,2,13.22222222,3,10000,10000,79,,0,1_5,8.551,8.551,click,18,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,341115,,0,,,,,,0,1_5,8.107,8.107,click,,2,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,341274,,0,,,,,,0,5_0,0.159,8.266,undo,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,343664,1,14.40284014,3,40.21448694,21.1574622,80,,0,3_1,2.39,10.656,undo,19,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,345555,,14.40284014,,,,,,0,3_1,1.891,1.891,click,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,346057,1,15.53507604,2,40.21448694,21.1574622,80,,0,4_1,0.502,2.393,undo,20,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,367803,,15.53507604,,,,,,0,4_1,21.746,21.746,click,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,380569,1,2.18622449,13,40.21448694,21.1574622,80,,0,6_4,12.766,34.512,undo,21,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,382307,,2.18622449,,,,,,0,6_4,1.738,1.738,click,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,383601,1,14.40284014,3,40.21448694,21.1574622,80,,0,3_1,1.294,3.032,undo,22,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,385042,2,0,0,0,-10000,79,,0,3_0,1.441,1.441,click,23,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,390058,1,18.90150227,1,35.41860118,18.90150227,78,4.498662132,1,4_1,5.016,5.016,click,24,3,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,392170,2,0,0,0,-10000,77,0,1,5_2,2.112,2.112,click,25,4,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,405853,,18.90150227,,,,,4.498662132,1,5_2,13.683,13.683,click,,4,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,406147,,18.90150227,,,,,4.498662132,1,4_1,0.294,13.977,undo,,3,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,406340,,,,,,,4.498662132,1,3_0,0.193,14.17,undo,,2,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,406514,,,,,,,4.498662132,1,3_1,0.174,14.344,undo,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,422241,1,7.369451992,6,40.21448694,21.1574622,80,,0,5_3,15.727,30.071,undo,26,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,426969,2,13.22222222,2,10000,10000,79,,0,1_5,4.728,4.728,click,27,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,432867,,7.369451992,,,,,,0,1_5,5.898,5.898,click,,2,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,436938,,7.369451992,,,,,,0,5_3,4.071,9.969,undo,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,447864,1,11.00169689,5,40.21448694,21.1574622,80,,0,4_2,10.926,20.895,undo,28,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,453056,2,0.783429705,15,10000,10000,79,,0,4_3,5.192,5.192,click,29,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,455176,1,10000,0,10000,10000,78,9988.998303,1,5_2,2.12,2.12,click,30,3,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,462393,2,-10000,0,-10000,-10000,77,-10000.78343,-1,6_2,7.217,7.217,click,31,4,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,463097,1,10000,0,10000,10000,76,0,1,4_1,0.704,0.704,click,32,5,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,480052,,10000,,,,,0,1,4_1,16.955,16.955,click,,5,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,480220,,,,,,,0,1,6_2,0.168,17.123,undo,,4,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,480405,,,,,,,0,1,5_2,0.185,17.308,undo,,3,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,480573,,,,,,,0,1,4_3,0.168,17.476,undo,,2,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,480852,,,,,,,0,1,4_2,0.279,17.755,undo,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,486753,1,11.00169689,5,40.21448694,21.1574622,80,,0,4_2,5.901,23.656,undo,33,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,499203,,11.00169689,,,,,,0,4_2,12.45,12.45,click,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,504697,1,11.00169689,5,40.21448694,21.1574622,80,,0,4_2,5.494,17.944,undo,34,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,507449,2,0,26,10000,10000,79,,0,5_2,2.752,2.752,click,35,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,511756,,11.00169689,,,,,,0,5_2,4.307,4.307,click,,2,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,512139,,11.00169689,,,,,,0,4_2,0.383,4.69,undo,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,518137,1,15.53507604,2,40.21448694,21.1574622,80,,0,4_1,5.998,10.688,undo,36,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,undo,1.51192E+12,527194,,15.53507604,,,,,,0,4_1,9.057,9.057,click,,1,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,528448,1,14.40284014,3,40.21448694,21.1574622,80,,0,3_1,1.254,10.311,undo,37,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,529512,2,0,0,0,-10000,79,,0,3_0,1.064,1.064,click,38,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,531161,1,35.41860118,0,35.41860118,18.90150227,78,21.01576105,1,5_2,1.649,1.649,click,39,3,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,532433,2,0,0,0,-10000,77,0,1,4_1,1.272,1.272,click,40,4,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51192E+12,560490,,35.41860118,,,,,21.01576105,1,,28.057,28.057,click,,4,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,561624,1,2.073837868,14,40.21448694,21.1574622,80,,0,8_6,1.134,29.191,reset,41,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,571048,2,0,25,10000,10000,79,,0,9_7,9.424,9.424,click,42,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,572256,1,9.826901441,5,40.21448694,16.04817128,78,7.753063573,1,5_3,1.208,1.208,click,43,3,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,573225,2,0.969876692,16,10000,10000,77,0.969876692,1,6_4,0.969,0.969,click,44,4,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51192E+12,578050,,9.826901441,,,,,7.753063573,1,,4.825,4.825,click,,4,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51192E+12,578290,,,,,,,,0,,0.24,5.065,reset,,0,,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,579064,1,11.00169689,5,40.21448694,21.1574622,80,,0,4_2,0.774,5.839,reset,45,1,TRUE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,579536,2,0.783429705,15,10000,10000,79,,0,4_3,0.472,0.472,click,46,2,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,583129,1,10000,0,10000,10000,78,9988.998303,1,5_2,3.593,3.593,click,47,3,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,583729,2,-10000,0,-10000,-10000,77,-10000.78343,-1,4_1,0.6,0.6,click,48,4,FALSE,1.51192E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51192E+12,584185,1,10000,0,10000,10000,76,0,1,6_2,0.456,0.456,click,49,5,FALSE,1.51192E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,click,1.51361E+12,7185,1,40.21448694,0,40.21448694,21.1574622,80,,0,5_2,6.985,0,,1,1,TRUE,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,click,1.51361E+12,14914,2,0,0,0,-10000,79,,0,4_1,7.729,7.729,click,2,2,FALSE,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,click,1.51361E+12,17588,1,13.52735261,3,10000,14.74173563,78,-26.68713434,-1,3_1,2.674,2.674,click,3,3,FALSE,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,click,1.51361E+12,23217,2,0,0,0,-10000,77,0,1,3_0,5.629,5.629,click,4,4,FALSE,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,click,1.51361E+12,30110,1,8.265539488,5,10000,19.18821429,76,-5.26181312,-1,4_3,6.893,6.893,click,5,5,FALSE,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51361E+12,35690,,8.265539488,,,,,-5.26181312,-1,,5.58,5.58,click,,5,,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,click,1.51361E+12,38151,1,40.21448694,0,40.21448694,21.1574622,80,,0,5_2,2.461,8.041,reset,6,1,TRUE,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,click,1.51361E+12,40380,2,0,0,0,-10000,79,,0,4_1,2.229,2.229,click,7,2,FALSE,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,click,1.51361E+12,41867,1,10000,0,10000,14.74173563,78,9959.785513,1,4_2,1.487,1.487,click,8,3,FALSE,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,click,1.51361E+12,45773,2,-10000,0,-10000,-10000,77,-10000,-1,6_2,3.906,3.906,click,9,4,FALSE,1.51361E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51361E+12,75564,,10000,,,,,9959.785513,1,,29.791,29.791,click,,4,,1.51361E+12
abd12ee2,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51193E+12,98743,1,11.00169689,5,40.21448694,21.1574622,80,,0,4_2,98.684,0,,1,1,TRUE,1.51193E+12
abd12ee2,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51193E+12,102781,2,0,26,10000,10000,79,,0,5_2,4.038,4.038,click,2,2,FALSE,1.51193E+12
abd12ee2,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51193E+12,104410,1,11.52083333,4,24.01406084,13.64654571,78,0.519136444,1,1_2,1.629,1.629,click,3,3,FALSE,1.51193E+12
abd12ee2,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51193E+12,107379,2,0,0,0,-10000,77,0,1,0_2,2.969,2.969,click,4,4,FALSE,1.51193E+12
abd12ee2,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,click,1.51193E+12,109290,1,24.01406084,0,24.01406084,13.64654571,76,12.4932275,1,3_1,1.911,1.911,click,5,5,FALSE,1.51193E+12
abd12ee2,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51193E+12,116780,,24.01406084,,,,,12.4932275,1,,7.49,7.49,click,,5,,1.51193E+12
