userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
48ec02bc,10_medium_full,10,medium,full,interaction_blind,200,1250,-4.185942851357357,-3.031398464672435,-2.8481046659939513,-2.9244319626710844,-2.8326041354543436,-2.802348910523612,-2.875328823106046
4cb73467,10_medium_full,10,medium,full,blocking_blind,200,1250,-4.447841161883812,-2.9775959490570822,-2.79735719267487,-2.5831370198861245,-2.483824481885994,-2.261046483508289,-2.0951809809411404
4cffe209,10_medium_full,10,medium,full,interaction_blind,200,1250,-4.286220819201344,-3.482379141879506,-3.3288727321196254,-2.8515835320366905,-2.9914337910992344,-2.445700484435984,-2.542007036499167
4de4f27d,10_medium_full,10,medium,full,blocking_blind,200,1250,-4.471523737453623,-3.4573718559265743,-3.332548349280383,-3.094807461903783,-3.19846210252169,-2.6718397250714156,-2.6248776353514143
4ffbe4e0,10_medium_full,10,medium,full,density,200,1250,-3.0550488507104103,-4.192680462942962,-4.1816482941326845,-3.969293061828784,-5.463454253226259,-3.8605828285820576,-5.463159426249723
53d72c88,10_medium_full,10,medium,full,blocking_blind,200,1250,-3.6428355156125294,-3.7652364481160228,-3.2830571393579304,-2.5750282600041645,-0.9041822277878777,-2.4373133300142573,-0.87488270406816
54d4fd9d,10_medium_full,10,medium,full,interaction_blind,200,1250,-4.599338058013318,-3.186109897536548,-3.020108517637296,-2.94018416647721,-3.091549719594186,-2.5764851321254967,-2.598406252899777
54f6b927,10_medium_full,10,medium,full,blocking_blind,200,1250,-3.999179795872075,-3.084653799170473,-2.92603623284714,-2.8837388698479542,-2.9410554445172976,-2.667706909677909,-2.567836909117945
72e6961c,10_medium_full,10,medium,full,blocking,200,1250,-3.6573585116169403,-2.896472750730889,-2.6393536018408637,-1.9305145620283437,-1.777846890654382,-2.1629823464584765,-2.5881268589027018
76abf978,10_medium_full,10,medium,full,non-linear,200,1250,-3.877967337945504,-3.696395567497414,-3.6612494859063904,-4.851397778499652,-4.9746282267461055,-4.173475386769872,-4.192645358801763
