,fitted_heuristic,log_likelihood,userid
13415,interaction,-1.982941227,a2ebe618
13416,blocking,-2.2720735614285714,aafbd6ab
13417,interaction,-1.7735002868181817,b0e1157c
13418,blocking,-1.3578325243571427,b9e512db
13419,blocking,-2.207306276666667,c7fffe38
13420,linear,-2.398093448125,d4fac87b
13421,interaction,-1.7720111633333333,daefd33a
13422,blocking,-1.4143509710000002,e1e500d7
13423,blocking,-2.3111462724545455,e9dbbf8a
13424,density,-2.783817432523809,fdaa7ebb
13425,blocking,-2.470531391722222,13f4ff5a
13426,blocking,-1.3799683701666667,1df6940e
13427,interaction,-2.4181552622142855,1ff4f828
13428,blocking,-2.4917251609166677,21abc061
13429,blocking,-1.3275498778333332,28e67c08
13430,blocking,-1.4077729065714288,2fb4f99a
13431,blocking,-1.6743695520000001,65f68460
13432,blocking,-2.391128331727273,84dbf4f9
13433,blocking,-0.555129854,92e6f512
13434,blocking,-1.7544454738,98d105c1
13435,interaction,-1.7330266413,9befd8ad
13436,interaction,-2.5205382188235292,a3eacaa9
13437,blocking,-2.939314286791666,a4f74985
13438,blocking,-1.0027267817777779,abc728e1
13439,blocking,-2.6235088891875,aceaccbc
13440,interaction,-2.325550664933333,d2ac158a
13441,interaction,-3.0388262654444445,13b7468e
13442,blocking,-3.1417894609523804,13dbbfb8
13443,blocking,-2.276823952428572,16f6e58d
13444,blocking,-3.6998171503333332,1bd72c42
13445,interaction,-2.7989975584999995,28d4fefb
13446,blocking,-2.032116291375,32fad07f
13447,blocking,-2.8870618495333336,41bad9a2
13448,blocking,-1.630056595888889,5bc4f225
13449,blocking,-2.4590940885,7dea8d37
13450,blocking,-2.0387153606521746,8aa6d830
13451,blocking,-1.8338411682162166,8ea50714
13452,blocking,-2.2917533048,98c10b8a
13453,blocking,-2.911795353051282,acdac85f
13454,blocking,-0.47553919433333336,bacbc468
13455,blocking,-1.641911608,bcf51783
13456,blocking,-2.739178826829788,cdc514e1
13457,density,-1.8860390329999999,d9e4f7e5
13458,blocking,-2.77841212976,e2b10de5
13459,blocking,-2.623111305222223,e6efec72
13460,blocking,-1.7120470609999998,edfff93e
13461,non-linear,-3.369990148777778,efd4fa4a
13462,density,-3.0159485295000006,f4c4f33c
13463,blocking,-2.290682514882353,fcb764e3
13464,blocking,-1.2568062847857142,25dfef96
13465,blocking,-1.3959781753529414,2aabe76a
13466,linear,-2.7775560408235296,34cffc40
13467,blocking,-0.703615348,38abe966
13468,density,-2.900587177,3acff9fa
13469,blocking,-0.9776334664,3bac0799
13470,interaction,-2.2588749367714285,3fcbc0ab
13471,interaction,-1.1698665116363633,40a74de0
13472,linear,-1.4922725152000003,4ed755f1
13473,non-linear,-2.427603838458334,59d51c4c
13474,blocking,-0.5729661130000001,5acfeabc
13475,linear,-2.69542415940625,5de11557
13476,non-linear,-1.8990971669047616,6bca8117
13477,linear,-2.8400908507956975,86f6e2cb
13478,non-linear,-1.7037305359200001,8df4f6e8
13479,blocking,-2.0073655815862073,9defd82d
13480,density,-2.9157475324761912,a6bff327
13481,blocking,-0.6808462580714286,aedbea55
13482,density,-1.8531154829999998,b3e4f78d
13483,blocking,-1.2327304455,b4abeb7e
13484,non-linear,-2.060393687,b7eae04f
13485,density,-2.7479528378095246,cfd6ff5a
13486,linear,-2.564709083027027,d3b525de
13487,blocking,-1.8506147716666668,d6b67ee1
13488,density,-2.839840218642857,d6d500ab
13489,non-linear,-2.317257252321429,dabbe6bb
13490,density,-2.9010751604230767,efa7383d
13491,blocking,-0.6632866522941177,f9c123d7
13492,interaction,-2.4369658107777776,fda4f169
13493,non-linear,-1.5816960864545455,11dfe866
13494,interaction,-0.24737950966666666,12ebbfd2
13495,non-linear,-1.9112975936666663,16e512d0
13496,blocking,-1.8041412247435902,19a105e3
13497,density,-2.1879945800000002,1de715c7
13498,density,-1.5186154143333335,1fdbc072
13499,density,-2.52075880284,2dca846d
13500,interaction,-1.77700420625,2dfbc35a
13501,density,-2.168479672947368,33b693e2
13502,interaction,-0.9362387619285714,33ebe68d
13503,non-linear,-1.5464532351,48c70a00
13504,non-linear,-2.3239046056470585,4dc50d03
13505,interaction,-2.1494742290714286,55a709fd
13506,blocking,-1.2267009562142857,58e72ee8
13507,density,-2.6607387770298514,67abc3ab
13508,density,-2.71807995724,67abf219
13509,non-linear,-1.5400414198095238,6cbbcdf7
13510,non-linear,-1.9615279680476188,6fc70a09
13511,non-linear,-1.7491747110000004,7acbc3e2
13512,linear,-1.9697086652666667,7cc119e0
13513,blocking,-1.1844144983636367,7db4f1d2
13514,interaction,-0.6008840301428571,8ab71c6b
13515,blocking,-0.5857479548888889,94abbfb2
13516,non-linear,-2.4313269185,96afd320
13517,density,-2.2066001075999995,9db10b00
13518,linear,-2.420933010666667,adfac866
13519,interaction,-0.0378316365,b7e510d3
13520,interaction,-2.4881197252500002,c0cbeef2
13521,blocking,-1.8555717754642858,c8afed22
13522,interaction,-0.9325248086666665,c9c757af
13523,non-linear,-1.818529526,d2d73ea5
13524,non-linear,-2.0771241807500003,dcfbe5af
13525,density,-2.0644913881666667,ddb7456a
13526,non-linear,-2.5786540361562498,dfa705b9
13527,blocking,-2.5924607410666667,e1b100ae
13528,density,-2.7548721183703697,edbbcb60
13529,blocking,-2.7464126269999993,26e680e4
13530,blocking,-0.7456711469999999,2fe692a5
13531,blocking,-1.4277636940000002,31b4fc9e
13532,blocking,-1.6252687673333337,3ac5170c
13533,blocking,-3.0092938455238096,56e6f5d2
13534,blocking,-2.449824466322581,5cd6bb63
13535,blocking,-2.064856356714286,67f69d24
13536,blocking,-2.1902689257142853,6ac7311a
13537,blocking,-1.8660454459999998,6dfbeafe
13538,blocking,-2.597451410612245,70bffd4d
13539,blocking,-0.6766666115000001,8de6a2af
13540,blocking,-2.8961660305454546,92a70054
13541,blocking,-1.26082290076,9ae751bc
13542,blocking,-2.2480622486734694,abdacc98
13543,blocking,-2.3818069291960784,acc6e9d4
13544,blocking,-2.2590984658043483,b4a4f22a
13545,blocking,-1.2957388914285717,c8c4f85a
13546,non-linear,-2.887061507523809,cff10c9a
13547,blocking,-2.6061684948787875,d6c10e9a
13548,blocking,-2.5596466933750004,daf74d3f
13549,interaction,-2.4887874335,e6abcdb2
13550,blocking,-2.905670584578947,e9bbf006
13551,blocking,-2.4381813449285716,f1fbe0de
13552,blocking,-1.8399168106666666,39afd1eb
13553,blocking,-0.7002993743333334,4eb4f441
13554,non-linear,-2.9498495717692306,5aebf3c2
13555,blocking,-1.8995667960000002,92f69945
13556,interaction,-0.37573960999999995,acb11b17
13557,blocking,-1.9829400435333333,b9e10f8b
13558,blocking,-2.2215361760000003,c7c6f18d
13559,interaction,-3.091136444909091,ceafe698
13560,blocking,-1.8480758383333333,cec10cc8
13561,blocking,-2.7469767339333333,eec719ce
13562,blocking,-2.9287092927272727,f8efd664
13563,interaction,-2.4542450561052633,fdc4f07b
13564,interaction,-1.735557245681818,18c75602
13565,blocking,-1.9454234308666665,33bbca9a
13566,blocking,-2.01651847275,34d51755
13567,blocking,-2.6648233203333334,36ebe4da
13568,blocking,-2.5931118920588236,38cbc1f6
13569,blocking,-2.6118938088378374,48ec02bc
13570,blocking,-2.3157587459999998,4cb73467
13571,blocking,-2.3152672956999996,4cffe209
13572,blocking,-2.816245003870967,4de4f27d
13573,blocking,-2.5099366499999998,54d4fd9d
13574,interaction,-2.5120775790588237,54f6b927
13575,blocking,-2.124633406666667,72e6961c
13576,blocking,-2.272976245888889,81a10227
13577,blocking,-2.1706434205625005,85e50169
13578,blocking,-3.6472826240000003,89fbc220
13579,blocking,-2.2988035074999997,93c70cc1
13580,blocking,-1.9161527715000002,96abd246
13581,interaction,-2.1599334278571427,9ea4fe94
13582,density,-2.900577142666666,a5e116c5
13583,blocking,-2.5800518421470597,a7b511d6
13584,interaction,-2.7834030774285714,b3dbd892
13585,blocking,-2.5215369694545453,b9bbc96c
13586,interaction,-1.5611906594999998,bca124ea
13587,interaction,-2.7016511252857143,bfabcc7d
13588,blocking,-2.378351758137255,c6c100be
13589,blocking,-2.1799326024,e0a10efa
13590,blocking,-1.78751041425,e5b69f84
13591,blocking,-2.3755590636,eaaff660
13592,blocking,-2.407433389137931,f8e11654
13593,blocking,-2.3094633662222224,19b680e2
13594,interaction,-2.2517051433333335,2bd72f3e
13595,blocking,-2.5252761285681826,33a74451
13596,density,-2.308884897,3ed1161d
13597,interaction,-2.2517051433333335,42f75809
13598,blocking,-1.5701687528888888,43c516b5
13599,blocking,-0.8908343272222221,4fba815c
13600,interaction,-2.4587122204,5efbf191
13601,blocking,-1.5565177857777774,6db76212
13602,blocking,-1.8564171238333331,71ebc315
13603,blocking,-2.805315721642858,93ebead7
13604,blocking,-1.237537539142857,94a4f5d4
13605,blocking,-1.4928033035714283,95e69707
13606,non-linear,-2.057169391,9ba1165f
13607,interaction,-2.3368356889428576,9da51cdd
13608,blocking,-2.904012898441177,9dd11e8e
13609,blocking,-1.8113587163333333,a9cbcabb
13610,blocking,-2.834689008833333,abd12ee2
13611,blocking,-2.8094487416875,b0c6f3a8
13612,interaction,-1.494296361,bdd7483e
13613,blocking,-2.3955345733846154,cefc077d
13614,blocking,-2.971823352923077,d0f687f1
13615,blocking,-1.23435476625,d1bbc1e6
13616,non-linear,-1.5775505726666665,d8aacc7a
13617,blocking,-2.435777549,daa11f50
13618,blocking,-2.1718319279,e9b10766
13619,blocking,-2.3809036624166664,ecefd3a0
13620,blocking,-2.423071408923077,eefbf52d
13621,interaction,-2.3042419253571427,17e120dd
13622,density,-1.8666069929999998,18dac9ef
13623,non-linear,-1.7963434384285715,20bfd7bd
13624,interaction,-0.7697763831111111,26dbf6e9
13625,interaction,-1.1474371592380952,32ebf2e8
13626,non-linear,-1.9810658665000003,38ebbf94
13627,blocking,-1.6386858654375,3df11bae
13628,linear,-2.62931144,44a4fa14
13629,interaction,-2.0287707253333336,5edbbf73
13630,linear,-2.7526662766470587,67eac875
13631,blocking,-1.840372970440678,69bad0fe
13632,interaction,-1.9003093545714285,6bf51f66
13633,blocking,-2.0507768118636367,70da8cfb
13634,interaction,-1.6914209474500002,87b50908
13635,blocking,-1.7819437160749998,8fc76287
13636,blocking,-1.7325109493548385,91cfd7fb
13637,blocking,-2.0830406312173912,92b722f3
13638,interaction,-2.2585150595428565,94d6ef33
13639,density,-2.3509650355000002,9adbc2df
13640,linear,-2.784832417244898,9dc50a3d
13641,density,-1.39248047825,a2f6ba1d
13642,interaction,-3.145440786021739,b0d518a1
13643,blocking,-1.3438643588333334,b7a4fe27
13644,blocking,-0.8797397142222221,bae515f2
13645,blocking,-1.228398314,bed50a1d
13646,density,-2.711364773914286,c7a67aab
13647,blocking,-2.870712020081082,c8a4fa50
13648,linear,-2.4062705989,cceac8ca
13649,density,-2.318674023111111,dbe71b15
13650,density,-2.0577340681,dcc4f10e
13651,density,-2.316126066111111,dfcbf407
13652,blocking,-2.4120306540434786,dfe6bee3
13653,interaction,-1.9065763113333336,eec7360c
13654,linear,-1.943347828,f3dbeb7e
13655,linear,-2.9733640549193554,f6fbf6b1
13656,linear,-2.7189528673888885,fac10d6e
13657,blocking,-1.050631325,16d516ad
13658,blocking,-1.4174066069444446,1dac01e7
13659,non-linear,-1.9330888336999998,25cfdeaf
13660,blocking,-2.640978911692308,2afbbf79
13661,blocking,-1.2791579610000001,2ff50f64
13662,linear,-2.8258549015,30e4feac
13663,interaction,-1.10835695,49c72e9b
13664,blocking,-2.9943431245000003,4bca7fc9
13665,blocking,-2.1358819114000003,5adff9a5
13666,interaction,-1.8906800513333333,5dbfe29c
13667,interaction,-0.48394518225000005,6bb10472
13668,linear,-2.5514965341428573,6dd103e2
13669,blocking,-1.7492818122000005,7dd704e0
13670,interaction,-1.0601331706,81c11c9f
13671,non-linear,-2.2776756284583337,92a74a76
13672,interaction,-2.240491228,a2ebe618
13673,blocking,-2.4146613247857145,aafbd6ab
13674,interaction,-1.5710791222727272,b0e1157c
13675,blocking,-1.1961465817142858,b9e512db
13676,blocking,-2.388977356333333,c7fffe38
13677,density,-2.8600585439999997,d4fac87b
13678,density,-1.9775848539999998,daefd33a
13679,blocking,-1.4143509710000002,e1e500d7
13680,density,-2.506629402727272,e9dbbf8a
13681,density,-2.569911496523809,fdaa7ebb
13682,blocking,-2.6938941818333326,13f4ff5a
13683,blocking,-0.7730931105000001,1df6940e
13684,interaction,-2.8095687650714285,1ff4f828
13685,blocking,-2.53677993125,21abc061
13686,blocking,-1.523896513333333,28e67c08
13687,blocking,-0.6992691197142856,2fb4f99a
13688,blocking,-2.58234572475,65f68460
13689,blocking,-2.499180624818182,84dbf4f9
13690,blocking,-0.673635065,92e6f512
13691,blocking,-1.4776698399,98d105c1
13692,interaction,-1.3740220909,9befd8ad
13693,blocking,-2.2257501686470587,a3eacaa9
13694,blocking,-2.943602422208333,a4f74985
13695,blocking,-1.189550633888889,abc728e1
13696,interaction,-2.359466767312501,aceaccbc
13697,blocking,-2.6416293607333334,d2ac158a
13698,interaction,-3.1626151645555556,13b7468e
13699,blocking,-2.994132186285714,13dbbfb8
13700,blocking,-2.3165643618928575,16f6e58d
13701,density,-2.5361837973333334,1bd72c42
13702,blocking,-3.0222717844375,28d4fefb
13703,blocking,-2.19888730425,32fad07f
13704,blocking,-2.5238286158000007,41bad9a2
13705,blocking,-1.2671578915555555,5bc4f225
13706,blocking,-2.4538333258636364,7dea8d37
13707,blocking,-1.9070386019565218,8aa6d830
13708,blocking,-2.5682217474324336,8ea50714
13709,interaction,-1.4471241293,98c10b8a
13710,blocking,-3.0694694105384617,acdac85f
13711,blocking,-0.8682324653333334,bacbc468
13712,interaction,-1.28093653,bcf51783
13713,blocking,-2.9582215189999994,cdc514e1
13714,density,-2.789010205,d9e4f7e5
13715,blocking,-3.0035355771200005,e2b10de5
13716,blocking,-2.646556105222223,e6efec72
13717,blocking,-1.5713559745555554,edfff93e
13718,blocking,-2.623235549333334,efd4fa4a
13719,blocking,-2.8282954476874997,f4c4f33c
13720,blocking,-1.7871934503529414,fcb764e3
13721,blocking,-1.2897448914999998,25dfef96
13722,blocking,-1.6970454471764709,2aabe76a
13723,linear,-2.895428807176471,34cffc40
13724,blocking,-0.6105079242727274,38abe966
13725,density,-2.72105005625,3acff9fa
13726,blocking,-0.5050431832,3bac0799
13727,linear,-2.312041929114286,3fcbc0ab
13728,interaction,-1.605921091363637,40a74de0
13729,density,-2.9994531752,4ed755f1
13730,non-linear,-2.44775803525,59d51c4c
13731,interaction,-0.2013447535,5acfeabc
13732,non-linear,-2.5163320600937498,5de11557
13733,non-linear,-1.9108584017619048,6bca8117
13734,density,-2.861097222311828,86f6e2cb
13735,interaction,-1.5307086365200004,8df4f6e8
13736,density,-2.6961890292068964,9defd82d
13737,density,-2.7176900535714283,a6bff327
13738,blocking,-0.7088806735714285,aedbea55
13739,density,-1.8915210028,b3e4f78d
13740,blocking,-1.06266994325,b4abeb7e
13741,non-linear,-2.0066419179599997,b7eae04f
13742,density,-2.807309030873016,cfd6ff5a
13743,density,-2.5767956551351348,d3b525de
13744,blocking,-2.3915935722777775,d6b67ee1
13745,density,-2.6943143624285715,d6d500ab
13746,linear,-2.7297244447857145,dabbe6bb
13747,density,-2.9118677019230765,efa7383d
13748,blocking,-0.7226918693529414,f9c123d7
13749,interaction,-2.4642762137777776,fda4f169
13750,non-linear,-1.602146111818182,11dfe866
13751,interaction,-0.9049068676666666,12ebbfd2
13752,blocking,-1.8126194384999996,16e512d0
13753,non-linear,-1.81980347448718,19a105e3
13754,density,-1.4331389046666665,1de715c7
13755,interaction,-0.47954712866666666,1fdbc072
13756,density,-2.5560170545199994,2dca846d
13757,non-linear,-1.89257446375,2dfbc35a
13758,non-linear,-1.7575330516842103,33b693e2
13759,interaction,-1.0410522480714286,33ebe68d
13760,non-linear,-1.8358682516999996,48c70a00
13761,non-linear,-2.1486507748823533,4dc50d03
13762,non-linear,-2.310818815642857,55a709fd
13763,blocking,-1.4620075549285718,58e72ee8
13764,density,-2.5820570101492537,67abc3ab
13765,density,-2.6356837435199996,67abf219
13766,non-linear,-2.4017013333809523,6cbbcdf7
13767,non-linear,-2.0136337126190473,6fc70a09
13768,linear,-2.6569001064545454,7acbc3e2
13769,interaction,-1.4874892394666668,7cc119e0
13770,blocking,-0.9566397343636364,7db4f1d2
13771,interaction,-0.7397207308571428,8ab71c6b
13772,blocking,-1.005358734888889,94abbfb2
13773,non-linear,-2.3753163810833335,96afd320
13774,density,-2.1462664445999997,9db10b00
13775,linear,-2.082494534333333,adfac866
13776,interaction,-0.2044504505,b7e510d3
13777,density,-2.7494988572499994,c0cbeef2
13778,blocking,-1.3952301370714284,c8afed22
13779,interaction,-1.1270652863333332,c9c757af
13780,non-linear,-1.9398765934615385,d2d73ea5
13781,non-linear,-2.13607746475,dcfbe5af
13782,density,-2.128109891833333,ddb7456a
13783,non-linear,-2.515351399875,dfa705b9
13784,blocking,-2.6453834425999996,e1b100ae
13785,density,-2.911372100666666,edbbcb60
13786,blocking,-2.7410778089999996,26e680e4
13787,blocking,-0.633755084,2fe692a5
13788,blocking,-1.4674883059444446,31b4fc9e
13789,blocking,-1.7643885224,3ac5170c
13790,blocking,-2.1885215217142853,56e6f5d2
13791,blocking,-2.0831740742580647,5cd6bb63
13792,interaction,-2.4524968254285717,67f69d24
13793,blocking,-1.9943618581020408,6ac7311a
13794,blocking,-1.8416737559999996,6dfbeafe
13795,blocking,-2.5299763408571425,70bffd4d
13796,blocking,-0.99389185625,8de6a2af
13797,blocking,-2.625754745121212,92a70054
13798,blocking,-1.4991806751199999,9ae751bc
13799,blocking,-2.3285845566734698,abdacc98
13800,blocking,-2.266747920607843,acc6e9d4
13801,blocking,-2.7308279988913053,b4a4f22a
13802,blocking,-2.035047070785714,c8c4f85a
13803,blocking,-2.777330851714286,cff10c9a
13804,non-linear,-2.3899368513636365,d6c10e9a
13805,blocking,-1.510790692375,daf74d3f
13806,non-linear,-3.464337961125,e6abcdb2
13807,blocking,-2.617023105473683,e9bbf006
13808,blocking,-2.660594630571428,f1fbe0de
13809,interaction,-1.5474873623333332,39afd1eb
13810,blocking,-0.6689537040000001,4eb4f441
13811,non-linear,-3.0431022093076923,5aebf3c2
13812,blocking,-2.2137276471250003,92f69945
13813,blocking,-0.877645023,acb11b17
13814,blocking,-2.082513829666666,b9e10f8b
13815,blocking,-2.157190101571429,c7c6f18d
13816,blocking,-2.6522173395454547,ceafe698
13817,blocking,-1.8480758383333333,cec10cc8
13818,non-linear,-2.8427396063333332,eec719ce
13819,blocking,-3.031228860909091,f8efd664
13820,interaction,-2.4003899706842105,fdc4f07b
13821,interaction,-1.8753585221818179,18c75602
13822,blocking,-1.8671321477333334,33bbca9a
13823,blocking,-2.01651847275,34d51755
13824,blocking,-1.7711997091666667,36ebe4da
13825,blocking,-2.448046663235294,38cbc1f6
13826,blocking,-2.639048183729729,48ec02bc
13827,blocking,-2.509881174521739,4cb73467
13828,blocking,-2.4740170511666664,4cffe209
13829,blocking,-3.0039709103870966,4de4f27d
13830,blocking,-2.545386821984615,54d4fd9d
13831,blocking,-3.1133139357647064,54f6b927
13832,blocking,-1.1455424113333332,72e6961c
13833,blocking,-2.1490035295555554,81a10227
13834,blocking,-2.5897783909375,85e50169
13835,blocking,-3.098850274,89fbc220
13836,blocking,-2.9985516069999996,93c70cc1
13837,non-linear,-2.932632453,96abd246
13838,blocking,-2.192981307571429,9ea4fe94
13839,density,-2.114952341,a5e116c5
13840,blocking,-2.4209110005882364,a7b511d6
13841,blocking,-2.811957118,b3dbd892
13842,blocking,-2.314682246090909,b9bbc96c
13843,interaction,-2.16685574025,bca124ea
13844,interaction,-2.640353453428571,bfabcc7d
13845,blocking,-2.2944669969803924,c6c100be
13846,blocking,-3.0687833926,e0a10efa
13847,blocking,-1.78751041425,e5b69f84
13848,blocking,-2.3436750245,eaaff660
13849,blocking,-2.2657861158275856,f8e11654
13850,blocking,-2.2459074598888886,19b680e2
13851,interaction,-0.5800534433333333,2bd72f3e
13852,blocking,-2.5076909968181824,33a74451
13853,density,-1.55390092825,3ed1161d
13854,blocking,-1.9740805853333334,42f75809
13855,blocking,-1.712515492111111,43c516b5
13856,blocking,-1.477933653888889,4fba815c
13857,blocking,-2.6028459734,5efbf191
13858,blocking,-1.7758289876666664,6db76212
13859,blocking,-0.8455495981666665,71ebc315
13860,blocking,-2.8754604946071436,93ebead7
13861,interaction,-1.4106806442857143,94a4f5d4
13862,blocking,-1.5342847054285715,95e69707
13863,blocking,-1.34504221675,9ba1165f
13864,interaction,-2.272720396485714,9da51cdd
13865,non-linear,-3.2086647796470587,9dd11e8e
13866,blocking,-2.2992476343333332,a9cbcabb
13867,blocking,-1.8548559041666666,abd12ee2
13868,blocking,-2.33144538796875,b0c6f3a8
13869,blocking,-2.21779669775,bdd7483e
13870,blocking,-2.348311914384615,cefc077d
13871,blocking,-2.936156551923077,d0f687f1
13872,non-linear,-1.17421884775,d1bbc1e6
13873,interaction,-2.314005899333333,d8aacc7a
13874,blocking,-2.079903301909091,daa11f50
13875,interaction,-1.6655307159,e9b10766
13876,blocking,-2.4037015651833333,ecefd3a0
13877,interaction,-2.2793811554615377,eefbf52d
13878,interaction,-1.831292442107143,17e120dd
13879,blocking,-1.199862275,18dac9ef
13880,blocking,-1.9603981818571428,20bfd7bd
13881,blocking,-1.024339648888889,26dbf6e9
13882,non-linear,-2.0088128820952385,32ebf2e8
13883,non-linear,-1.9411018923500003,38ebbf94
13884,blocking,-1.2011879869375,3df11bae
13885,interaction,-2.4605223219999997,44a4fa14
13886,interaction,-2.092163528777778,5edbbf73
13887,linear,-2.6873082079705877,67eac875
13888,blocking,-1.7786995148983051,69bad0fe
13889,interaction,-1.5039554492857141,6bf51f66
13890,blocking,-2.222933921409091,70da8cfb
13891,interaction,-1.6618061997499995,87b50908
13892,blocking,-1.8878564450999995,8fc76287
13893,blocking,-1.5566799223548384,91cfd7fb
13894,linear,-2.8238440846956525,92b722f3
13895,interaction,-2.3520638935142855,94d6ef33
13896,density,-2.6168767664,9adbc2df
13897,density,-3.0730605615306117,9dc50a3d
13898,density,-2.0777290675,a2f6ba1d
13899,blocking,-2.945177189304349,b0d518a1
13900,blocking,-1.5638696973333335,b7a4fe27
13901,blocking,-1.2729635714444447,bae515f2
13902,blocking,-1.927932899352941,bed50a1d
13903,density,-2.7470532901142857,c7a67aab
13904,blocking,-2.5575722648378374,c8a4fa50
13905,blocking,-2.0017645661000003,cceac8ca
13906,interaction,-2.5356927496666666,dbe71b15
13907,linear,-2.4924348618000005,dcc4f10e
13908,blocking,-2.1333425044444443,dfcbf407
13909,density,-2.7224545576956527,dfe6bee3
13910,interaction,-2.344213512833333,eec7360c
13911,blocking,-1.9498222948125004,f3dbeb7e
13912,linear,-3.1644657358548387,f6fbf6b1
13913,linear,-3.037159881444444,fac10d6e
13914,non-linear,-0.7715931187499999,16d516ad
13915,blocking,-1.3077131469444445,1dac01e7
13916,interaction,-1.5888119353,25cfdeaf
13917,linear,-2.428493895076923,2afbbf79
13918,non-linear,-2.10530101,2ff50f64
13919,density,-2.6318211882500004,30e4feac
13920,density,-2.474333232333333,49c72e9b
13921,non-linear,-0.77882968425,4bca7fc9
13922,density,-2.4404220514,5adff9a5
13923,interaction,-1.3296219255555557,5dbfe29c
13924,blocking,-1.202136508,6bb10472
13925,non-linear,-1.8433873885714291,6dd103e2
13926,interaction,-1.637280259538461,7dd704e0
13927,interaction,-1.0601331706,81c11c9f
13928,interaction,-2.2975560727916666,92a74a76
13929,density,-1.769123064,a2ebe618
13930,density,-2.4298415479999997,aafbd6ab
13931,interaction,-1.4810750813636362,b0e1157c
13932,blocking,-1.1859372283571428,b9e512db
13933,density,-2.471033732277778,c7fffe38
13934,density,-2.6646585105,d4fac87b
13935,density,-2.665738232,daefd33a
13936,blocking,-0.7919247420000001,e1e500d7
13937,density,-2.2764650714545454,e9dbbf8a
13938,density,-2.7413433074761904,fdaa7ebb
13939,blocking,-2.5358551091111106,13f4ff5a
13940,blocking,-0.8501753598333331,1df6940e
13941,interaction,-2.7040305161428577,1ff4f828
13942,blocking,-2.7815625777083337,21abc061
13943,blocking,-1.6424017243333335,28e67c08
13944,blocking,-1.5410583608571429,2fb4f99a
13945,blocking,-2.0584613083750005,65f68460
13946,blocking,-2.4616667564545454,84dbf4f9
13947,blocking,-1.186130145,92e6f512
13948,interaction,-1.7679145563000003,98d105c1
13949,blocking,-2.2570418021,9befd8ad
13950,interaction,-3.1371830999999997,a3eacaa9
13951,blocking,-2.717383914958333,a4f74985
13952,blocking,-1.5383807124444442,abc728e1
13953,interaction,-1.9856835102187502,aceaccbc
13954,blocking,-1.6778525905333332,d2ac158a
13955,interaction,-1.9716530587777779,13b7468e
13956,blocking,-2.9395879908571434,13dbbfb8
13957,blocking,-1.8424162297500002,16f6e58d
13958,blocking,-1.2123386876666666,1bd72c42
13959,interaction,-2.50971530478125,28d4fefb
13960,blocking,-1.7115691773125001,32fad07f
13961,blocking,-2.849177169833334,41bad9a2
13962,blocking,-1.2895593660000002,5bc4f225
13963,blocking,-2.3828151597272735,7dea8d37
13964,blocking,-1.6340656957608697,8aa6d830
13965,blocking,-2.1703022776486494,8ea50714
13966,blocking,-1.7977536020999998,98c10b8a
13967,blocking,-3.0344743712307687,acdac85f
13968,blocking,-1.3437716596666667,bacbc468
13969,blocking,-0.8936163858333334,bcf51783
13970,blocking,-2.9249597192978727,cdc514e1
13971,interaction,-2.07669723625,d9e4f7e5
13972,blocking,-2.7663742428399996,e2b10de5
13973,blocking,-2.597630734944445,e6efec72
13974,blocking,-1.809458463222222,edfff93e
13975,blocking,-2.4863469757222223,efd4fa4a
13976,interaction,-1.9622216636249998,f4c4f33c
13977,blocking,-1.7387989,fcb764e3
13978,blocking,-1.2372269748571427,25dfef96
13979,blocking,-1.6221234216470588,2aabe76a
13980,linear,-2.840913393529412,34cffc40
13981,blocking,-0.5722545872727273,38abe966
13982,density,-2.1412389912500003,3acff9fa
13983,blocking,-1.197088832,3bac0799
13984,interaction,-2.4595609043428577,3fcbc0ab
13985,interaction,-1.870095998136364,40a74de0
13986,density,-3.0195857538000004,4ed755f1
13987,linear,-2.255759441750001,59d51c4c
13988,interaction,-0.84529896475,5acfeabc
13989,linear,-2.5558515323750006,5de11557
13990,non-linear,-2.0256212014285717,6bca8117
13991,density,-2.8353767258924742,86f6e2cb
13992,blocking,-1.4910905913999997,8df4f6e8
13993,non-linear,-2.350630807275862,9defd82d
13994,density,-2.8393193881904764,a6bff327
13995,blocking,-0.829933850142857,aedbea55
13996,density,-1.4658797248,b3e4f78d
13997,blocking,-1.0858702500000001,b4abeb7e
13998,non-linear,-2.5721200572800003,b7eae04f
13999,density,-2.9480609309365087,cfd6ff5a
14000,density,-2.678833232378378,d3b525de
14001,density,-2.4312506214444443,d6b67ee1
14002,density,-2.998576855428571,d6d500ab
14003,non-linear,-1.8257882201785711,dabbe6bb
14004,density,-3.0073870340384614,efa7383d
14005,blocking,-0.8050149188235295,f9c123d7
14006,interaction,-2.453064853,fda4f169
14007,non-linear,-1.4594929617272727,11dfe866
14008,interaction,-0.04630125266666666,12ebbfd2
14009,blocking,-1.8857870502777776,16e512d0
14010,non-linear,-2.108279362615385,19a105e3
14011,density,-1.5392901483333334,1de715c7
14012,interaction,-0.4443168373333333,1fdbc072
14013,density,-2.4818911432800004,2dca846d
14014,interaction,-0.861109086,2dfbc35a
14015,density,-2.1630428903684207,33b693e2
14016,blocking,-0.6746046875714287,33ebe68d
14017,linear,-1.9894685581500002,48c70a00
14018,non-linear,-2.3929633419411767,4dc50d03
14019,density,-2.716541143357143,55a709fd
14020,blocking,-1.7378828070000003,58e72ee8
14021,density,-2.7262773049552247,67abc3ab
