,blocking,blocking_blind,blocking_player,board,density,heuristic,interaction,interaction_blind,interaction_player,linear,userid
483,-2.71838633207,-2.40471301556,-2.96375248986,10_medium_full,-4.57360498723,blocking_blind,-2.81047126643,-2.51020075399,-3.04574364699,-2.94871259531,54d4fd9d
484,-2.70179312213,-2.47942251525,-3.03489823793,10_medium_full,-4.00125416594,blocking_blind,-2.78440987245,-2.57536305928,-3.13549090418,-2.87612870702,54f6b927
485,-1.81420374773,-2.45941284772,-2.53104590355,10_medium_full,-3.65735851162,blocking,-1.98812543224,-2.3704723435,-2.72343413027,-2.31838243456,72e6961c
486,-3.94479967923,-3.78087948302,-4.32510990548,10_medium_full,-3.82267980362,blocking_blind,-3.93638033462,-3.7958709865,-4.31088387322,-3.79200653636,76abf978
487,-2.59697892786,-2.33981724725,-3.04319962896,10_medium_full,-4.49778582239,blocking_blind,-2.71816724361,-2.42990022258,-3.15527514575,-2.91097215801,81a10227
488,-4.03965994403,-4.3389002036,-4.64298134627,10_medium_full,-4.11806863353,linear,-4.03406884337,-4.3201803708,-4.63604238352,-3.85488650279,81a6c621
489,-2.24480057269,-1.86539921699,-2.74597737946,10_medium_full,-4.43812529649,blocking_blind,-2.3637239394,-2.05560249662,-2.90355732598,-2.63879451258,85e50169
490,-2.43152174938,-2.21204876737,-2.61651109484,10_medium_full,-5.04992833995,blocking_blind,-2.61144483722,-2.46832474797,-2.85097480712,-2.84137658844,89fbc220
491,-2.66787537792,-2.22287105685,-2.76623426029,10_medium_full,-3.72925192368,blocking_blind,-2.77791456353,-2.28800026314,-2.94968010296,-3.04218854444,93c70cc1
492,-2.26747693786,-2.1420385848,-2.28040958181,10_medium_full,-4.11742243918,blocking_blind,-2.32283406347,-2.19230423415,-2.33067523116,-2.56414724817,96abd246
493,-1.86884189721,-1.7380035981,-2.04722442115,10_medium_full,-3.4124209634,interaction_blind,-1.82914224495,-1.68309982246,-1.99232064551,-2.21791183203,9ea4fe94
494,-3.24508201797,-3.49354639005,-3.4275417614,10_medium_full,-3.55626779358,blocking,-3.39573429675,-3.52425551929,-3.57668081491,-3.61540739455,a0a4f4ea
495,-2.79290290933,-2.89842871265,-2.73714341079,10_medium_full,-2.26539538844,density,-2.80832430368,-2.90606341156,-2.74477810969,-3.16629734096,a5e116c5
496,-2.44945176028,-2.90057886801,-2.63295964036,10_medium_full,-3.83310480008,blocking,-2.57688424817,-2.89131943599,-2.77265528316,-2.86355547232,a7b511d6
497,-3.15960646376,-3.09283588,-3.40989913849,10_medium_full,-3.9972427732,blocking_blind,-3.2306297234,-3.17295199025,-3.49280129279,-3.39826765806,b0d5043d
498,-2.62287824389,-2.29193775353,-2.79898654908,10_medium_full,-4.43528854852,blocking_blind,-2.67787648655,-2.35773183535,-2.84514958942,-2.88282065014,b3dbd892
499,-2.23638180407,-2.48976187556,-2.46757148156,10_medium_full,-3.65387325582,blocking,-2.29324052785,-2.42360733665,-2.52551088122,-2.57425023303,b9bbc96c
500,-1.82498355543,-1.78376654024,-1.76658449437,10_medium_full,-3.86257574791,interaction_player,-1.74599258307,-1.71617939941,-1.67095300855,-2.18955270353,bca124ea
501,-2.9928669893,-2.84367697887,-3.47883345839,10_medium_full,-3.1647485111,interaction_blind,-2.88353075585,-2.74120411827,-3.3542159179,-3.1224924851,bfabcc7d
502,-2.3376515509,-2.00258314826,-2.68785099764,10_medium_full,-4.32406384075,blocking_blind,-2.45673773209,-2.11217298102,-2.82786851766,-2.75779603533,c6c100be
503,-2.47675760352,-2.44643644831,-2.50603700261,10_medium_full,-4.00390745463,blocking_blind,-2.46789822423,-2.45401397068,-2.48126602346,-2.74374376203,e0a10efa
504,-3.28135607365,-2.95229131801,-3.53695130935,10_medium_full,-3.9265258569,blocking_blind,-3.37368353491,-3.06420920344,-3.63995836348,-3.56350289583,e3a4effd
505,-2.12464838817,-1.97724726346,-2.10609682984,10_medium_full,-3.80329616642,blocking_blind,-2.15770127993,-2.02744970206,-2.12877118248,-2.38116235455,e5b69f84
506,-2.40576623699,-2.07817369169,-2.71335722424,10_medium_full,-3.94560889848,blocking_blind,-2.55870211009,-2.22551540077,-2.86069893332,-2.81894302775,eaaff660
507,-2.29278694486,-2.18249150147,-2.46950688907,10_medium_full,-4.18505836163,blocking_blind,-2.33271946841,-2.19615716205,-2.50759624979,-2.63605126349,f8e11654
508,-2.05441631156,-1.97575461759,-1.97575461759,10_medium_pruned,-4.52755119282,blocking_blind,-2.32233913008,-2.23539711361,-2.23539711361,-2.62773841739,19b680e2
509,-0.8413161078,-0.776634081756,-0.776634081756,10_medium_pruned,-5.31438228283,interaction_blind,-0.803770002539,-0.723548811406,-0.723548811406,-1.35046071948,1feffe13
510,-3.30370140081,-4.19653977809,-3.65980194263,10_medium_pruned,-5.17257694897,blocking,-3.37669633844,-4.19931390678,-3.73929136333,-3.47134264119,29e72a67
511,-1.58793153447,-1.53414750397,-1.53414750397,10_medium_pruned,-5.05635409815,interaction_blind,-1.54372934566,-1.47883398621,-1.47883398621,-1.96275631393,2bd72f3e
512,-2.65917720831,-2.55051814184,-2.55051814184,10_medium_pruned,-3.38680864421,interaction_blind,-2.42951605869,-2.29077530187,-2.29077530187,-2.82847575656,31cfd831
513,-2.47477435101,-2.32220496364,-2.68379047651,10_medium_pruned,-4.55326774102,blocking_blind,-2.57078185387,-2.33903438686,-2.78139399881,-2.74968781947,33a74451
514,-3.6352968684,-3.23153264175,-3.98588734594,10_medium_pruned,-2.60743654302,density,-3.52454143848,-3.12922799464,-3.86496728561,-3.62069880864,3ed1161d
515,-1.58793153447,-1.53414750397,-1.53414750397,10_medium_pruned,-5.05635409815,interaction_blind,-1.54372934566,-1.47883398621,-1.47883398621,-1.96275631393,42f75809
516,-1.67577253128,-1.42264608623,-1.9342251569,10_medium_pruned,-4.53220811317,blocking_blind,-1.88052787545,-1.62622779468,-2.12780772329,-2.16840537478,43c516b5
517,-3.07019663895,-3.0283629536,-3.0283629536,10_medium_pruned,-4.90120208532,interaction_blind,-3.04554515209,-2.98990966863,-2.98990966863,-3.36954821905,43cad2c3
518,-1.51912921058,-1.46501196828,-1.46501196828,10_medium_pruned,-4.13781128892,blocking_blind,-1.65903784955,-1.5991836336,-1.5991836336,-1.97611341202,4fba815c
519,-2.70642036479,-2.17581546238,-3.29834366865,10_medium_pruned,-5.12693249118,blocking_blind,-2.75512127331,-2.25052403171,-3.33085581473,-2.90341330612,5efbf191
520,-1.39432836481,-1.3287810702,-1.3287810702,10_medium_pruned,-4.60705609259,blocking_blind,-1.65442584054,-1.57669899405,-1.57669899405,-1.98323784271,6db76212
521,-1.33476686317,-1.27602001356,-1.27602001356,10_medium_pruned,-4.59721747144,blocking_blind,-1.44842108107,-1.37876189027,-1.37876189027,-1.81620821629,71ebc315
522,-3.16951008978,-2.35330816578,-3.6624528732,10_medium_pruned,-4.46737763948,interaction_blind,-3.20841782924,-2.33374235155,-3.7199332043,-3.29528901141,76f6a1e9
523,-2.85955026191,-2.89441073362,-3.12948844222,10_medium_pruned,-4.55090435982,blocking,-2.97994148313,-2.86691232911,-3.24055627374,-2.99922097647,93ebead7
524,-1.41134281864,-1.77399270981,-1.4820166674,10_medium_pruned,-4.54360324997,blocking,-1.44158986367,-1.80514194392,-1.49626156002,-1.85134089636,94a4f5d4
525,-1.29459749303,-1.23747602872,-1.23747602872,10_medium_pruned,-4.93209153912,blocking_blind,-1.42189072527,-1.35316124997,-1.35316124997,-1.76332243281,95e69707
526,-1.54762050191,-1.4993949573,-1.4993949573,10_medium_pruned,-4.18652864257,blocking_blind,-1.68934587731,-1.63937915402,-1.63937915402,-1.99860471557,9ba1165f
527,-2.17210239058,-1.81321386919,-2.52718514051,10_medium_pruned,-4.39139090733,interaction_blind,-2.1468771564,-1.77277600155,-2.49777322961,-2.39736519555,9da51cdd
528,-2.95246700655,-2.68624822863,-3.15162857598,10_medium_pruned,-4.32694340445,blocking_blind,-3.10943195735,-2.80913593548,-3.29436986432,-3.12813341163,9dd11e8e
529,-1.63788864398,-1.59791009212,-1.59791009212,10_medium_pruned,-4.92248478914,blocking_blind,-1.7468624271,-1.70121170875,-1.70121170875,-2.07673807103,a9cbcabb
530,-2.72675068301,-2.36543515986,-3.10438270639,10_medium_pruned,-4.1318518414,blocking_blind,-2.93238595169,-2.56510597825,-3.28961031959,-3.36789678605,abd12ee2
531,-2.83273500359,-2.30505662591,-3.03011600934,10_medium_pruned,-4.70486938352,blocking_blind,-2.87177882708,-2.36819448531,-3.07677464605,-3.03275928407,b0c6f3a8
532,-1.90346246241,-1.8364281926,-1.8364281926,10_medium_pruned,-3.95915987671,blocking_blind,-1.97393886452,-1.88978189664,-1.88978189664,-2.32244746207,bdd7483e
533,-2.21352650333,-2.16415288247,-2.16415288247,10_medium_pruned,-4.84480232349,blocking_blind,-2.26636084635,-2.204985606,-2.204985606,-2.64449962397,cefc077d
534,-2.9297632106,-3.31524771976,-3.0466438762,10_medium_pruned,-4.49801945708,blocking,-3.17468320627,-3.36072555934,-3.3046332453,-3.18334277638,d0f687f1
535,-1.54762050191,-1.4993949573,-1.4993949573,10_medium_pruned,-4.18652864257,blocking_blind,-1.68934587731,-1.63937915402,-1.63937915402,-1.99860471557,d1bbc1e6
536,-1.58793153447,-1.53414750397,-1.53414750397,10_medium_pruned,-5.05635409815,interaction_blind,-1.54372934566,-1.47883398621,-1.47883398621,-1.96275631393,d8aacc7a
537,-1.57843633369,-1.46977726723,-1.46977726723,10_medium_pruned,-3.54095932404,blocking_blind,-1.63468097702,-1.4959402202,-1.4959402202,-2.67051918731,d9fa7f02
538,-2.53421849157,-2.42267620488,-2.64765133156,10_medium_pruned,-4.48955945143,blocking_blind,-2.64586707549,-2.46354240092,-2.76089568179,-2.76122646808,daa11f50
539,-5.39438835283,-5.3400588196,-5.3400588196,10_medium_pruned,-4.33542901948,density,-5.4225106745,-5.35314029609,-5.35314029609,-5.94042977964,e1b6994c
540,-1.79491513562,-1.59612259228,-1.7778764226,10_medium_pruned,-4.62129509305,interaction_blind,-1.78832398598,-1.58571904625,-1.75507635947,-2.1662797598,e9b10766
541,-2.3596403064,-1.97342706907,-2.58180672958,10_medium_pruned,-4.92910745772,blocking_blind,-2.4972617227,-2.12062489881,-2.70750608431,-2.6635785496,ecefd3a0
542,-1.98162358222,-2.03412247669,-2.4999911977,10_medium_pruned,-4.60947217113,interaction,-1.97341728002,-2.04674869892,-2.498951782,-2.27226887193,eefbf52d
