,board,correct,inverse_computation,k,move_limit,noise,shutter_size
397,10_easy_pruned,0.315789473684,0.0017007523827,10,100,1.5,0.0
398,10_hard_full,0.146814404432,0.00102722575064,10,100,1.5,0.0
399,10_hard_pruned,0.0775623268698,0.00099911712365,10,100,1.5,0.0
400,10_medium_full,0.0775623268698,0.000899771443099,10,100,1.5,0.0
401,10_medium_pruned,0.235457063712,0.0014703546365,10,100,1.5,0.0
402,6_easy_full,0.39,0.00520107350157,10,100,1.5,0.0
403,6_easy_full,0.534,0.00306827526111,10,100,1.5,0.5
404,6_easy_pruned,0.674,0.00743207087223,10,100,1.5,0.0
405,6_hard_full,0.146,0.00244919152188,10,100,1.5,0.0
406,6_hard_pruned,0.122,0.00261649964677,10,100,1.5,0.0
407,6_easy_full,0.308,0.00967305088025,3,100,2.0,0.0
408,6_easy_full,0.398,0.00689721766239,3,100,2.0,0.5
409,6_easy_pruned,0.632,0.0198807157058,3,100,2.0,0.0
410,6_hard_full,0.182,0.00436765142647,3,100,2.0,0.0
411,6_hard_pruned,0.142,0.00610948191593,3,100,2.0,0.0
412,10_easy_full,0.16,0.00122003591786,5,100,2.0,0.0
413,10_easy_pruned,0.362,0.00281872762635,5,100,2.0,0.0
414,10_hard_full,0.138,0.00104775455721,5,100,2.0,0.0
415,10_hard_pruned,0.092,0.00119588615164,5,100,2.0,0.0
416,10_medium_full,0.076,0.00103616849758,5,100,2.0,0.0
417,10_medium_pruned,0.28,0.00255707388921,5,100,2.0,0.0
418,6_easy_full,0.35,0.00587054279039,5,100,2.0,0.0
419,6_easy_full,0.468,0.00371545555201,5,100,2.0,0.5
420,6_easy_pruned,0.64,0.0131482065846,5,100,2.0,0.0
421,6_easy_pruned,0.732,0.00846711373027,5,100,2.0,0.5
422,6_hard_full,0.204,0.00268411700603,5,100,2.0,0.0
423,6_hard_pruned,0.132,0.00316913013716,5,100,2.0,0.0
424,10_easy_full,0.146,0.00106156436371,10,100,2.0,0.0
425,10_easy_pruned,0.256,0.00165352117334,10,100,2.0,0.0
426,10_hard_full,0.112,0.00103249893653,10,100,2.0,0.0
427,10_hard_pruned,0.072,0.00100659521183,10,100,2.0,0.0
428,10_medium_full,0.076,0.000910771696859,10,100,2.0,0.0
429,10_medium_pruned,0.208,0.00148825026416,10,100,2.0,0.0
430,6_easy_full,0.366,0.0051590536232,10,100,2.0,0.0
431,6_easy_pruned,0.606,0.00727982178996,10,100,2.0,0.0
432,6_hard_full,0.124,0.00246851410262,10,100,2.0,0.0
433,6_hard_pruned,0.178,0.00260580886913,10,100,2.0,0.0
434,6_easy_full,0.272,0.00963391136802,3,100,2.5,0.0
435,6_easy_pruned,0.582,0.0195167649011,3,100,2.5,0.0
436,6_hard_full,0.16,0.0043233147719,3,100,2.5,0.0
437,6_hard_pruned,0.146,0.00605180343742,3,100,2.5,0.0
438,10_easy_full,0.112,0.00123396462964,5,100,2.5,0.0
439,10_easy_pruned,0.274,0.00268752183611,5,100,2.5,0.0
440,10_hard_full,0.11,0.0010585169331,5,100,2.5,0.0
441,10_hard_pruned,0.064,0.00119961612284,5,100,2.5,0.0
442,10_medium_full,0.062,0.00103149356142,5,100,2.5,0.0
443,10_medium_pruned,0.264,0.00253670613781,5,100,2.5,0.0
444,6_easy_full,0.29,0.0057229191466,5,100,2.5,0.0
445,6_easy_full,0.404,0.00365812616146,5,100,2.5,0.5
446,6_easy_pruned,0.596,0.0132163248044,5,100,2.5,0.0
447,6_easy_pruned,0.684,0.00795076883935,5,100,2.5,0.5
448,6_hard_full,0.154,0.00272313356426,5,100,2.5,0.0
449,6_hard_pruned,0.154,0.00312724770929,5,100,2.5,0.0
450,10_easy_full,0.12,0.00106370304815,10,100,2.5,0.0
451,10_easy_pruned,0.254,0.00167940213284,10,100,2.5,0.0
452,10_hard_full,0.104,0.00103327347236,10,100,2.5,0.0
453,10_hard_pruned,0.086,0.0010065526578,10,100,2.5,0.0
454,10_medium_full,0.064,0.000903402756824,10,100,2.5,0.0
455,10_medium_pruned,0.178,0.00148475894938,10,100,2.5,0.0
456,6_easy_full,0.33,0.00507037683041,10,100,2.5,0.0
457,6_easy_full,0.44,0.0031330676492,10,100,2.5,0.5
458,6_easy_pruned,0.542,0.00725910654917,10,100,2.5,0.0
459,6_hard_full,0.096,0.00246892853439,10,100,2.5,0.0
460,6_hard_pruned,0.122,0.00264771608011,10,100,2.5,0.0
461,10_easy_full,0.23,0.00185001554013,3,200,0.5,0.0
462,10_easy_pruned,0.386,0.00369137178758,3,200,0.5,0.0
463,10_hard_full,0.212,0.00131303555438,3,200,0.5,0.0
464,10_hard_pruned,0.142,0.00224434649119,3,200,0.5,0.0
465,10_medium_full,0.1,0.00202006326838,3,200,0.5,0.0
466,10_medium_pruned,0.28,0.00341399464686,3,200,0.5,0.0
467,6_easy_full,0.566,0.00890249982195,3,200,0.5,0.0
468,6_easy_pruned,0.756,0.0182495072633,3,200,0.5,0.0
469,6_easy_pruned,0.832,0.0124084874054,3,200,0.5,0.5
470,6_hard_full,0.308,0.00410081442174,3,200,0.5,0.0
471,6_hard_pruned,0.236,0.00601967228904,3,200,0.5,0.0
472,10_easy_full,0.238,0.00107761407623,5,200,0.5,0.0
473,10_easy_pruned,0.414,0.00261852765427,5,200,0.5,0.0
474,10_hard_full,0.216,0.000591474486748,5,200,0.5,0.0
475,10_hard_pruned,0.126,0.00118307353039,5,200,0.5,0.0
476,10_medium_full,0.094,0.000990524641282,5,200,0.5,0.0
477,10_medium_pruned,0.288,0.00248097095279,5,200,0.5,0.0
478,6_easy_full,0.532,0.00517362691942,5,200,0.5,0.0
479,6_easy_full,0.648,0.00337304532024,5,200,0.5,0.5
480,6_easy_pruned,0.808,0.0143176221293,5,200,0.5,0.0
481,6_hard_full,0.298,0.00171539533001,5,200,0.5,0.0
482,6_hard_pruned,0.234,0.00322160796897,5,200,0.5,0.0
483,10_easy_full,0.162,0.000558977116595,10,200,0.5,0.0
484,10_easy_pruned,0.414,0.00127799773539,10,200,0.5,0.0
485,10_hard_full,0.176,0.000549775581608,10,200,0.5,0.0
486,10_hard_pruned,0.128,0.000556814575178,10,200,0.5,0.0
487,10_medium_full,0.12,0.000482231226015,10,200,0.5,0.0
488,10_medium_pruned,0.286,0.00125569142137,10,200,0.5,0.0
489,6_easy_full,0.487333333333,0.00297741925239,10,200,0.5,0.0
490,6_easy_full,0.606,0.00169810711999,10,200,0.5,0.5
491,6_easy_pruned,0.782,0.00705686421182,10,200,0.5,0.0
492,6_easy_pruned,0.863,0.00435214038264,10,200,0.5,0.5
493,6_hard_full,0.203333333333,0.00146220207633,10,200,0.5,0.0
494,6_hard_pruned,0.166,0.00165067892424,10,200,0.5,0.0
495,10_easy_full,0.196,0.00184569270693,3,200,1.0,0.0
496,10_easy_pruned,0.318,0.00360672293154,3,200,1.0,0.0
497,10_hard_full,0.182,0.0012335932103,3,200,1.0,0.0
498,10_hard_pruned,0.128,0.00216020979958,3,200,1.0,0.0
499,10_medium_full,0.1,0.00199738741726,3,200,1.0,0.0
500,10_medium_pruned,0.306,0.00339369587055,3,200,1.0,0.0
501,6_easy_full,0.428,0.00909752547307,3,200,1.0,0.0
502,6_easy_pruned,0.716,0.0183891136447,3,200,1.0,0.0
503,6_hard_full,0.222,0.00438977708712,3,200,1.0,0.0
504,6_hard_pruned,0.168,0.00608820592748,3,200,1.0,0.0
505,10_easy_full,0.182,0.00106713108211,5,200,1.0,0.0
506,10_easy_pruned,0.36,0.00265080425401,5,200,1.0,0.0
507,10_hard_full,0.164,0.000582311473749,5,200,1.0,0.0
508,10_hard_pruned,0.132,0.00116855466148,5,200,1.0,0.0
509,10_medium_full,0.094,0.000979439603836,5,200,1.0,0.0
510,10_medium_pruned,0.232,0.00250180129693,5,200,1.0,0.0
511,6_easy_full,0.446,0.00511048876715,5,200,1.0,0.0
512,6_easy_full,0.59,0.00339162404526,5,200,1.0,0.5
513,6_easy_pruned,0.732,0.0137389058335,5,200,1.0,0.0
514,6_easy_pruned,0.836,0.00862232492369,5,200,1.0,0.5
515,6_hard_full,0.214,0.00183105245233,5,200,1.0,0.0
516,6_hard_pruned,0.212,0.00311466321147,5,200,1.0,0.0
517,10_easy_full,0.172,0.00056024480457,10,200,1.0,0.0
518,10_easy_pruned,0.362,0.00136279886179,10,200,1.0,0.0
519,10_hard_full,0.142,0.000550311696545,10,200,1.0,0.0
520,10_hard_pruned,0.102,0.000548025682676,10,200,1.0,0.0
521,10_medium_full,0.082,0.00047728823914,10,200,1.0,0.0
522,10_medium_pruned,0.258,0.00127463226859,10,200,1.0,0.0
523,6_easy_full,0.411333333333,0.00292631537876,10,200,1.0,0.0
524,6_easy_full,0.489,0.00173192862376,10,200,1.0,0.5
525,6_easy_pruned,0.701333333333,0.00709840759056,10,200,1.0,0.0
526,6_easy_pruned,0.817,0.0042560979243,10,200,1.0,0.5
527,6_hard_full,0.191333333333,0.00148060993233,10,200,1.0,0.0
528,6_hard_pruned,0.182,0.00162161460923,10,200,1.0,0.0
529,10_easy_full,0.164,0.00181774555925,3,200,1.5,0.0
530,10_easy_pruned,0.332,0.00369781459158,3,200,1.5,0.0
531,10_hard_full,0.166,0.00118018887743,3,200,1.5,0.0
532,10_hard_pruned,0.126,0.0021262842757,3,200,1.5,0.0
533,10_medium_full,0.074,0.00195725358177,3,200,1.5,0.0
534,10_medium_pruned,0.282,0.00343583576705,3,200,1.5,0.0
535,6_easy_full,0.38,0.00898957209637,3,200,1.5,0.0
536,6_easy_pruned,0.66,0.0179565451607,3,200,1.5,0.0
537,6_hard_full,0.202,0.00428401292058,3,200,1.5,0.0
538,6_hard_pruned,0.172,0.00610262168628,3,200,1.5,0.0
539,10_easy_full,0.16,0.00107032919045,5,200,1.5,0.0
540,10_easy_pruned,0.35,0.00266534465572,5,200,1.5,0.0
541,10_hard_full,0.13,0.000576405420517,5,200,1.5,0.0
542,10_hard_pruned,0.126,0.00116292592162,5,200,1.5,0.0
543,10_medium_full,0.086,0.00100579741631,5,200,1.5,0.0
544,10_medium_pruned,0.254,0.00251691365979,5,200,1.5,0.0
545,6_easy_full,0.342,0.00519691095613,5,200,1.5,0.0
546,6_easy_full,0.468,0.00335125135726,5,200,1.5,0.5
547,6_easy_pruned,0.69,0.0134026698118,5,200,1.5,0.0
548,6_hard_full,0.18,0.00181095774311,5,200,1.5,0.0
549,6_hard_pruned,0.158,0.00310752019888,5,200,1.5,0.0
550,10_easy_full,0.12,0.000570769088516,10,200,1.5,0.0
551,10_easy_pruned,0.332,0.00138125362579,10,200,1.5,0.0
552,10_hard_full,0.14,0.000546045863484,10,200,1.5,0.0
553,10_hard_pruned,0.08,0.000543674456434,10,200,1.5,0.0
554,10_medium_full,0.076,0.000477391228795,10,200,1.5,0.0
555,10_medium_pruned,0.22,0.00128836426696,10,200,1.5,0.0
556,6_easy_full,0.350666666667,0.00291783380019,10,200,1.5,0.0
557,6_easy_full,0.453,0.00173997470077,10,200,1.5,0.5
558,6_easy_pruned,0.647333333333,0.00691629895011,10,200,1.5,0.0
559,6_easy_pruned,0.74,0.00418054957505,10,200,1.5,0.5
560,6_hard_full,0.141333333333,0.00149172836621,10,200,1.5,0.0
561,6_hard_pruned,0.15,0.00161277316345,10,200,1.5,0.0
562,10_easy_full,0.148,0.00175200692393,3,200,2.0,0.0
563,10_easy_pruned,0.316,0.00360370749427,3,200,2.0,0.0
564,10_hard_full,0.126,0.00114752330046,3,200,2.0,0.0
565,10_hard_pruned,0.096,0.00203097645286,3,200,2.0,0.0
566,10_medium_full,0.082,0.00197349205472,3,200,2.0,0.0
567,10_medium_pruned,0.242,0.00338771749146,3,200,2.0,0.0
568,6_easy_full,0.332,0.00932731410663,3,200,2.0,0.0
569,6_easy_pruned,0.619,0.0187567993398,3,200,2.0,0.0
570,6_hard_full,0.165,0.00431527391201,3,200,2.0,0.0
571,6_hard_pruned,0.176,0.00602572986653,3,200,2.0,0.0
572,10_easy_full,0.14,0.0011102007465,5,200,2.0,0.0
573,10_easy_pruned,0.31,0.00273457154733,5,200,2.0,0.0
574,10_hard_full,0.11,0.000580154088926,5,200,2.0,0.0
575,10_hard_pruned,0.084,0.00117671146799,5,200,2.0,0.0
576,10_medium_full,0.074,0.00101093630899,5,200,2.0,0.0
577,10_medium_pruned,0.27,0.00256012452446,5,200,2.0,0.0
578,6_easy_full,0.304,0.00509902302719,5,200,2.0,0.0
579,6_easy_full,0.416,0.00343394801003,5,200,2.0,0.5
580,6_easy_pruned,0.666,0.0133354670081,5,200,2.0,0.0
581,6_hard_full,0.148,0.00179852233405,5,200,2.0,0.0
582,6_hard_pruned,0.182,0.00305477828419,5,200,2.0,0.0
583,10_easy_full,0.134,0.000578869190614,10,200,2.0,0.0
584,10_easy_pruned,0.25,0.00163471881202,10,200,2.0,0.0
585,10_easy_pruned,0.368,0.000437826837734,10,200,2.0,2.0
586,10_hard_full,0.128,0.000545417457067,10,200,2.0,0.0
587,10_hard_pruned,0.074,0.000552919358923,10,200,2.0,0.0
588,10_medium_full,0.078,0.000469828550165,10,200,2.0,0.0
589,10_medium_pruned,0.226,0.00145987958913,10,200,2.0,0.0
590,6_easy_full,0.264,0.00287283675392,10,200,2.0,0.0
591,6_easy_full,0.408,0.00172210110111,10,200,2.0,0.5
592,6_easy_pruned,0.594,0.00723557587948,10,200,2.0,0.0
593,6_easy_pruned,0.696,0.00415223764086,10,200,2.0,0.5
594,6_hard_full,0.126,0.00147750644193,10,200,2.0,0.0
595,6_hard_pruned,0.148,0.00155813236023,10,200,2.0,0.0
596,10_easy_full,0.132,0.00171810088001,3,200,2.5,0.0
597,10_easy_pruned,0.278,0.00362636804735,3,200,2.5,0.0
598,10_hard_full,0.13,0.00111877096297,3,200,2.5,0.0
599,10_hard_pruned,0.084,0.0020308939589,3,200,2.5,0.0
600,10_medium_full,0.078,0.00194169478888,3,200,2.5,0.0
601,10_medium_pruned,0.216,0.0033315565032,3,200,2.5,0.0
602,6_easy_full,0.319,0.00942054243483,3,200,2.5,0.0
603,6_easy_pruned,0.588,0.0185645861954,3,200,2.5,0.0
604,6_hard_full,0.166,0.00421803886501,3,200,2.5,0.0
605,6_hard_pruned,0.137,0.00587882564579,3,200,2.5,0.0
606,10_easy_full,0.152,0.00110794239586,5,200,2.5,0.0
607,10_easy_pruned,0.368,0.00268439080435,5,200,2.5,0.0
608,10_hard_full,0.12,0.000581273011145,5,200,2.5,0.0
609,10_hard_pruned,0.074,0.00115925362615,5,200,2.5,0.0
610,10_medium_full,0.058,0.001013838901,5,200,2.5,0.0
611,10_medium_pruned,0.23,0.00252902051036,5,200,2.5,0.0
612,6_easy_full,0.292,0.00509756744082,5,200,2.5,0.0
613,6_easy_full,0.402,0.00327810813823,5,200,2.5,0.5
614,6_easy_pruned,0.602,0.0132341653212,5,200,2.5,0.0
615,6_easy_pruned,0.704,0.00822896265697,5,200,2.5,0.5
616,6_hard_full,0.154,0.00180789326198,5,200,2.5,0.0
617,6_hard_pruned,0.136,0.00302469359854,5,200,2.5,0.0
618,10_easy_full,0.096,0.000579675196394,10,200,2.5,0.0
619,10_easy_pruned,0.232,0.00160198389686,10,200,2.5,0.0
620,10_hard_full,0.098,0.000542950064883,10,200,2.5,0.0
621,10_hard_pruned,0.078,0.000545457322328,10,200,2.5,0.0
622,10_medium_full,0.076,0.000475955218325,10,200,2.5,0.0
623,10_medium_pruned,0.212,0.00150463276428,10,200,2.5,0.0
624,6_easy_full,0.254,0.00288307404887,10,200,2.5,0.0
625,6_easy_full,0.34,0.00176597946519,10,200,2.5,0.5
626,6_easy_pruned,0.522,0.00702701183349,10,200,2.5,0.0
627,6_easy_pruned,0.634,0.00406437977565,10,200,2.5,0.5
628,6_hard_full,0.11,0.00148050763646,10,200,2.5,0.0
629,6_hard_pruned,0.12,0.00158003343351,10,200,2.5,0.0
