position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,condition
7_7,wrong,70175,38cbc1f6,click,logs/10_medium_full_dec19,2,6.499,1513603988163,1513603981664,8,False,2,"10,medium,full"
7_3,wrong,80402,38cbc1f6,click,logs/10_medium_full_dec19,1,10.227,1513603998390,1513603988163,9,False,3,"10,medium,full"
7_2,wrong,82408,38cbc1f6,click,logs/10_medium_full_dec19,2,2.006,1513604000396,1513603998390,10,False,4,"10,medium,full"
8_3,wrong,86377,38cbc1f6,click,logs/10_medium_full_dec19,1,3.969,1513604004365,1513604000396,11,False,5,"10,medium,full"
9_3,wrong,87836,38cbc1f6,click,logs/10_medium_full_dec19,2,1.459,1513604005824,1513604004365,12,False,6,"10,medium,full"
5_3,wrong,91819,38cbc1f6,click,logs/10_medium_full_dec19,1,3.983,1513604009807,1513604005824,13,False,7,"10,medium,full"
4_3,wrong,94795,38cbc1f6,click,logs/10_medium_full_dec19,2,2.976,1513604012783,1513604009807,14,False,8,"10,medium,full"
3_5,wrong,106654,38cbc1f6,reset,logs/10_medium_full_dec19,1,7.955,1513604024642,1513604016687,15,True,1,"10,medium,full"
3_6,wrong,108614,38cbc1f6,click,logs/10_medium_full_dec19,2,1.96,1513604026602,1513604024642,16,False,2,"10,medium,full"
3_1,wrong,120781,38cbc1f6,click,logs/10_medium_full_dec19,1,12.167,1513604038769,1513604026602,17,False,3,"10,medium,full"
3_2,wrong,129456,38cbc1f6,click,logs/10_medium_full_dec19,2,8.675,1513604047444,1513604038769,18,False,4,"10,medium,full"
4_1,wrong,135498,38cbc1f6,click,logs/10_medium_full_dec19,1,6.042,1513604053486,1513604047444,19,False,5,"10,medium,full"
5_2,wrong,138499,38cbc1f6,click,logs/10_medium_full_dec19,2,3.001,1513604056487,1513604053486,20,False,6,"10,medium,full"
5_1,wrong,142473,38cbc1f6,click,logs/10_medium_full_dec19,1,3.974,1513604060461,1513604056487,21,False,7,"10,medium,full"
6_1,wrong,144761,38cbc1f6,click,logs/10_medium_full_dec19,2,2.288,1513604062749,1513604060461,22,False,8,"10,medium,full"
4_3,wrong,152340,38cbc1f6,reset,logs/10_medium_full_dec19,1,2.574,1513604070328,1513604067754,23,True,1,"10,medium,full"
5_3,wrong,159361,38cbc1f6,click,logs/10_medium_full_dec19,2,7.021,1513604077349,1513604070328,24,False,2,"10,medium,full"
3_2,wrong,161608,38cbc1f6,click,logs/10_medium_full_dec19,1,2.247,1513604079596,1513604077349,25,False,3,"10,medium,full"
3_5,wrong,165076,38cbc1f6,click,logs/10_medium_full_dec19,2,3.468,1513604083064,1513604079596,26,False,4,"10,medium,full"
3_1,wrong,175805,38cbc1f6,click,logs/10_medium_full_dec19,1,10.729,1513604093793,1513604083064,27,False,5,"10,medium,full"
3_0,wrong,177007,38cbc1f6,click,logs/10_medium_full_dec19,2,1.202,1513604094995,1513604093793,28,False,6,"10,medium,full"
4_1,wrong,179873,38cbc1f6,click,logs/10_medium_full_dec19,1,2.866,1513604097861,1513604094995,29,False,7,"10,medium,full"
5_2,wrong,184019,38cbc1f6,click,logs/10_medium_full_dec19,2,4.146,1513604102007,1513604097861,30,False,8,"10,medium,full"
7_8,wrong,202498,38cbc1f6,reset,logs/10_medium_full_dec19,1,16.01,1513604120486,1513604104476,31,True,1,"10,medium,full"
3_0,wrong,214600,38cbc1f6,undo,logs/10_medium_full_dec19,1,5.282,1513604132588,1513604127306,32,True,1,"10,medium,full"
3_1,wrong,218982,38cbc1f6,click,logs/10_medium_full_dec19,2,4.382,1513604136970,1513604132588,33,False,2,"10,medium,full"
5_4,wrong,227726,38cbc1f6,reset,logs/10_medium_full_dec19,1,5.957,1513604145714,1513604139757,34,True,1,"10,medium,full"
5_3,wrong,231139,38cbc1f6,click,logs/10_medium_full_dec19,2,3.413,1513604149127,1513604145714,35,False,2,"10,medium,full"
6_4,wrong,232295,38cbc1f6,click,logs/10_medium_full_dec19,1,1.156,1513604150283,1513604149127,36,False,3,"10,medium,full"
8_4,wrong,234588,38cbc1f6,click,logs/10_medium_full_dec19,2,2.293,1513604152576,1513604150283,37,False,4,"10,medium,full"
7_3,wrong,237516,38cbc1f6,click,logs/10_medium_full_dec19,1,2.928,1513604155504,1513604152576,38,False,5,"10,medium,full"
7_2,wrong,240797,38cbc1f6,click,logs/10_medium_full_dec19,2,3.281,1513604158785,1513604155504,39,False,6,"10,medium,full"
5_2,wrong,244045,38cbc1f6,click,logs/10_medium_full_dec19,1,3.248,1513604162033,1513604158785,40,False,7,"10,medium,full"
4_1,wrong,246879,38cbc1f6,click,logs/10_medium_full_dec19,2,2.834,1513604164867,1513604162033,41,False,8,"10,medium,full"
7_6,wrong,250197,38cbc1f6,click,logs/10_medium_full_dec19,1,3.318,1513604168185,1513604164867,42,False,9,"10,medium,full"
8_4,wrong,260400,38cbc1f6,reset,logs/10_medium_full_dec19,1,4.715,1513604178388,1513604173673,43,True,1,"10,medium,full"
4_3,wrong,264756,38cbc1f6,click,logs/10_medium_full_dec19,2,4.356,1513604182744,1513604178388,44,False,2,"10,medium,full"
4_2,wrong,267606,38cbc1f6,click,logs/10_medium_full_dec19,1,2.85,1513604185594,1513604182744,45,False,3,"10,medium,full"
6_6,wrong,273815,38cbc1f6,click,logs/10_medium_full_dec19,2,6.209,1513604191803,1513604185594,46,False,4,"10,medium,full"
7_6,wrong,275640,38cbc1f6,click,logs/10_medium_full_dec19,1,1.825,1513604193628,1513604191803,47,False,5,"10,medium,full"
6_7,wrong,279701,38cbc1f6,click,logs/10_medium_full_dec19,2,4.061,1513604197689,1513604193628,48,False,6,"10,medium,full"
7_7,wrong,281808,38cbc1f6,click,logs/10_medium_full_dec19,1,2.107,1513604199796,1513604197689,49,False,7,"10,medium,full"
4_3,wrong,71442,39b67ab6,,logs/10_medium_full_dec19,1,71.395,1512275164044,1512275092649,1,True,1,"10,medium,full"
6_6,wrong,83566,39b67ab6,click,logs/10_medium_full_dec19,2,12.124,1512275176168,1512275164044,2,False,2,"10,medium,full"
7_6,wrong,87075,39b67ab6,click,logs/10_medium_full_dec19,1,3.509,1512275179677,1512275176168,3,False,3,"10,medium,full"
3_6,wrong,95857,39b67ab6,click,logs/10_medium_full_dec19,2,8.782,1512275188459,1512275179677,4,False,4,"10,medium,full"
2_6,wrong,97392,39b67ab6,click,logs/10_medium_full_dec19,1,1.535,1512275189994,1512275188459,5,False,5,"10,medium,full"
5_3,wrong,100512,39b67ab6,click,logs/10_medium_full_dec19,2,3.12,1512275193114,1512275189994,6,False,6,"10,medium,full"
2_3,wrong,104398,39b67ab6,click,logs/10_medium_full_dec19,1,3.886,1512275197000,1512275193114,7,False,7,"10,medium,full"
1_6,wrong,119594,39b67ab6,undo,logs/10_medium_full_dec19,1,7.44,1512275212196,1512275204756,8,False,7,"10,medium,full"
5_2,wrong,134547,39b67ab6,undo,logs/10_medium_full_dec19,1,6.172,1512275227149,1512275220977,9,False,7,"10,medium,full"
6_7,wrong,141796,39b67ab6,click,logs/10_medium_full_dec19,2,7.249,1512275234398,1512275227149,10,False,8,"10,medium,full"
4_1,wrong,143194,39b67ab6,click,logs/10_medium_full_dec19,1,1.398,1512275235796,1512275234398,11,False,9,"10,medium,full"
5_2,wrong,38088,40f6b779,,logs/10_medium_full_dec19,1,37.891,1512290480665,1512290442774,1,True,1,"10,medium,full"
5_3,wrong,50435,48ec02bc,,logs/10_medium_full_dec19,1,50.397,1513620533724,1513620483327,1,True,1,"10,medium,full"
4_3,wrong,58316,48ec02bc,undo,logs/10_medium_full_dec19,1,4.093,1513620541605,1513620537512,2,True,1,"10,medium,full"
5_3,wrong,60169,48ec02bc,click,logs/10_medium_full_dec19,2,1.853,1513620543458,1513620541605,3,False,2,"10,medium,full"
4_2,wrong,83601,48ec02bc,undo,logs/10_medium_full_dec19,1,20.008,1513620566890,1513620546882,4,True,1,"10,medium,full"
3_2,wrong,87336,48ec02bc,click,logs/10_medium_full_dec19,2,3.735,1513620570625,1513620566890,5,False,2,"10,medium,full"
6_4,wrong,93173,48ec02bc,click,logs/10_medium_full_dec19,1,5.837,1513620576462,1513620570625,6,False,3,"10,medium,full"
3_5,wrong,97501,48ec02bc,click,logs/10_medium_full_dec19,2,4.328,1513620580790,1513620576462,7,False,4,"10,medium,full"
7_3,wrong,102424,48ec02bc,click,logs/10_medium_full_dec19,1,4.923,1513620585713,1513620580790,8,False,5,"10,medium,full"
1_5,wrong,105144,48ec02bc,click,logs/10_medium_full_dec19,2,2.72,1513620588433,1513620585713,9,False,6,"10,medium,full"
0_5,wrong,110576,48ec02bc,click,logs/10_medium_full_dec19,1,5.432,1513620593865,1513620588433,10,False,7,"10,medium,full"
7_2,wrong,112454,48ec02bc,click,logs/10_medium_full_dec19,2,1.878,1513620595743,1513620593865,11,False,8,"10,medium,full"
7_6,wrong,113642,48ec02bc,click,logs/10_medium_full_dec19,1,1.188,1513620596931,1513620595743,12,False,9,"10,medium,full"
7_7,wrong,115390,48ec02bc,click,logs/10_medium_full_dec19,2,1.748,1513620598679,1513620596931,13,False,10,"10,medium,full"
8_4,wrong,116141,48ec02bc,click,logs/10_medium_full_dec19,1,0.751,1513620599430,1513620598679,14,False,11,"10,medium,full"
4_2,wrong,135628,48ec02bc,reset,logs/10_medium_full_dec19,1,17.67,1513620618917,1513620601247,15,True,1,"10,medium,full"
7_6,wrong,165328,48ec02bc,reset,logs/10_medium_full_dec19,1,24.305,1513620648617,1513620624312,16,True,1,"10,medium,full"
7_7,wrong,170811,48ec02bc,click,logs/10_medium_full_dec19,2,5.483,1513620654100,1513620648617,17,False,2,"10,medium,full"
7_3,wrong,173351,48ec02bc,click,logs/10_medium_full_dec19,1,2.54,1513620656640,1513620654100,18,False,3,"10,medium,full"
7_2,wrong,174517,48ec02bc,click,logs/10_medium_full_dec19,2,1.166,1513620657806,1513620656640,19,False,4,"10,medium,full"
4_3,wrong,183896,48ec02bc,reset,logs/10_medium_full_dec19,1,5.861,1513620667185,1513620661324,20,True,1,"10,medium,full"
5_3,wrong,185987,48ec02bc,click,logs/10_medium_full_dec19,2,2.091,1513620669276,1513620667185,21,False,2,"10,medium,full"
2_3,wrong,188190,48ec02bc,click,logs/10_medium_full_dec19,1,2.203,1513620671479,1513620669276,22,False,3,"10,medium,full"
3_5,wrong,191426,48ec02bc,click,logs/10_medium_full_dec19,2,3.236,1513620674715,1513620671479,23,False,4,"10,medium,full"
1_3,wrong,195029,48ec02bc,click,logs/10_medium_full_dec19,1,3.603,1513620678318,1513620674715,24,False,5,"10,medium,full"
0_3,wrong,198305,48ec02bc,click,logs/10_medium_full_dec19,2,3.276,1513620681594,1513620678318,25,False,6,"10,medium,full"
1_5,wrong,199677,48ec02bc,click,logs/10_medium_full_dec19,1,1.372,1513620682966,1513620681594,26,False,7,"10,medium,full"
4_2,wrong,214846,48ec02bc,reset,logs/10_medium_full_dec19,1,13.209,1513620698135,1513620684926,27,True,1,"10,medium,full"
4_3,wrong,217809,48ec02bc,click,logs/10_medium_full_dec19,2,2.963,1513620701098,1513620698135,28,False,2,"10,medium,full"
5_2,wrong,219990,48ec02bc,undo,logs/10_medium_full_dec19,2,0.753,1513620703279,1513620702526,29,False,2,"10,medium,full"
3_2,wrong,221540,48ec02bc,click,logs/10_medium_full_dec19,1,1.55,1513620704829,1513620703279,30,False,3,"10,medium,full"
3_1,wrong,230053,48ec02bc,click,logs/10_medium_full_dec19,2,8.513,1513620713342,1513620704829,31,False,4,"10,medium,full"
3_5,wrong,236074,48ec02bc,click,logs/10_medium_full_dec19,1,6.021,1513620719363,1513620713342,32,False,5,"10,medium,full"
3_6,wrong,238197,48ec02bc,click,logs/10_medium_full_dec19,2,2.123,1513620721486,1513620719363,33,False,6,"10,medium,full"
1_2,wrong,240860,48ec02bc,click,logs/10_medium_full_dec19,1,2.663,1513620724149,1513620721486,34,False,7,"10,medium,full"
0_2,wrong,242611,48ec02bc,click,logs/10_medium_full_dec19,2,1.751,1513620725900,1513620724149,35,False,8,"10,medium,full"
4_3,wrong,249732,48ec02bc,reset,logs/10_medium_full_dec19,1,3.025,1513620733021,1513620729996,36,True,1,"10,medium,full"
3_2,wrong,252117,48ec02bc,undo,logs/10_medium_full_dec19,1,0.861,1513620735406,1513620734545,37,True,1,"10,medium,full"
4_3,wrong,253240,48ec02bc,click,logs/10_medium_full_dec19,2,1.123,1513620736529,1513620735406,38,False,2,"10,medium,full"
4_2,wrong,255262,48ec02bc,click,logs/10_medium_full_dec19,1,2.022,1513620738551,1513620736529,39,False,3,"10,medium,full"
6_2,wrong,256241,48ec02bc,click,logs/10_medium_full_dec19,2,0.979,1513620739530,1513620738551,40,False,4,"10,medium,full"
5_2,wrong,258414,48ec02bc,undo,logs/10_medium_full_dec19,2,0.75,1513620741703,1513620740953,41,False,4,"10,medium,full"
1_2,wrong,259277,48ec02bc,click,logs/10_medium_full_dec19,1,0.863,1513620742566,1513620741703,42,False,5,"10,medium,full"
0_2,wrong,260747,48ec02bc,click,logs/10_medium_full_dec19,2,1.47,1513620744036,1513620742566,43,False,6,"10,medium,full"
3_1,wrong,266841,48ec02bc,click,logs/10_medium_full_dec19,1,6.094,1513620750130,1513620744036,44,False,7,"10,medium,full"
3_5,wrong,268056,48ec02bc,click,logs/10_medium_full_dec19,2,1.215,1513620751345,1513620750130,45,False,8,"10,medium,full"
3_0,wrong,269967,48ec02bc,click,logs/10_medium_full_dec19,1,1.911,1513620753256,1513620751345,46,False,9,"10,medium,full"
3_2,wrong,280665,48ec02bc,reset,logs/10_medium_full_dec19,1,1.047,1513620763954,1513620762907,47,True,1,"10,medium,full"
4_3,wrong,281701,48ec02bc,click,logs/10_medium_full_dec19,2,1.036,1513620764990,1513620763954,48,False,2,"10,medium,full"
4_2,wrong,282605,48ec02bc,click,logs/10_medium_full_dec19,1,0.904,1513620765894,1513620764990,49,False,3,"10,medium,full"
5_2,wrong,284062,48ec02bc,click,logs/10_medium_full_dec19,2,1.457,1513620767351,1513620765894,50,False,4,"10,medium,full"
1_2,wrong,285767,48ec02bc,click,logs/10_medium_full_dec19,1,1.705,1513620769056,1513620767351,51,False,5,"10,medium,full"
0_2,wrong,288476,48ec02bc,click,logs/10_medium_full_dec19,2,2.709,1513620771765,1513620769056,52,False,6,"10,medium,full"
3_1,wrong,289672,48ec02bc,click,logs/10_medium_full_dec19,1,1.196,1513620772961,1513620771765,53,False,7,"10,medium,full"
3_5,wrong,295582,48ec02bc,click,logs/10_medium_full_dec19,2,5.91,1513620778871,1513620772961,54,False,8,"10,medium,full"
3_6,solvedCorrect,38489,4cb73467,,logs/10_medium_full_dec19,1,38.453,1512322492054,1512322453601,1,True,1,"10,medium,full"
3_5,solvedCorrect,43847,4cb73467,click,logs/10_medium_full_dec19,2,5.358,1512322497412,1512322492054,2,False,2,"10,medium,full"
1_1,solvedCorrect,49470,4cb73467,click,logs/10_medium_full_dec19,1,5.623,1512322503035,1512322497412,3,False,3,"10,medium,full"
0_0,solvedCorrect,51863,4cb73467,click,logs/10_medium_full_dec19,2,2.393,1512322505428,1512322503035,4,False,4,"10,medium,full"
4_3,solvedCorrect,66413,4cb73467,reset,logs/10_medium_full_dec19,1,6.631,1512322519978,1512322513347,5,True,1,"10,medium,full"
5_3,solvedCorrect,69078,4cb73467,click,logs/10_medium_full_dec19,2,2.665,1512322522643,1512322519978,6,False,2,"10,medium,full"
2_3,solvedCorrect,71678,4cb73467,click,logs/10_medium_full_dec19,1,2.6,1512322525243,1512322522643,7,False,3,"10,medium,full"
1_3,solvedCorrect,77938,4cb73467,click,logs/10_medium_full_dec19,2,6.26,1512322531503,1512322525243,8,False,4,"10,medium,full"
3_2,solvedCorrect,81587,4cb73467,click,logs/10_medium_full_dec19,1,3.649,1512322535152,1512322531503,9,False,5,"10,medium,full"
3_1,solvedCorrect,87007,4cb73467,click,logs/10_medium_full_dec19,2,5.42,1512322540572,1512322535152,10,False,6,"10,medium,full"
3_5,solvedCorrect,88803,4cb73467,click,logs/10_medium_full_dec19,1,1.796,1512322542368,1512322540572,11,False,7,"10,medium,full"
3_6,solvedCorrect,96961,4cb73467,click,logs/10_medium_full_dec19,2,8.158,1512322550526,1512322542368,12,False,8,"10,medium,full"
2_4,solvedCorrect,101463,4cb73467,click,logs/10_medium_full_dec19,1,4.502,1512322555028,1512322550526,13,False,9,"10,medium,full"
4_2,solvedCorrect,104417,4cb73467,click,logs/10_medium_full_dec19,2,2.954,1512322557982,1512322555028,14,False,10,"10,medium,full"
3_7,solvedCorrect,134416,4cb73467,reset,logs/10_medium_full_dec19,1,21.384,1512322587981,1512322566597,15,True,1,"10,medium,full"
3_5,solvedCorrect,137586,4cb73467,click,logs/10_medium_full_dec19,2,3.17,1512322591151,1512322587981,16,False,2,"10,medium,full"
5_2,solvedCorrect,151420,4cb73467,reset,logs/10_medium_full_dec19,1,6.216,1512322604985,1512322598769,17,True,1,"10,medium,full"
4_1,solvedCorrect,152585,4cb73467,click,logs/10_medium_full_dec19,2,1.165,1512322606150,1512322604985,18,False,2,"10,medium,full"
3_2,solvedCorrect,155657,4cb73467,click,logs/10_medium_full_dec19,1,3.072,1512322609222,1512322606150,19,False,3,"10,medium,full"
4_2,solvedCorrect,157004,4cb73467,click,logs/10_medium_full_dec19,2,1.347,1512322610569,1512322609222,20,False,4,"10,medium,full"
3_5,solvedCorrect,160408,4cb73467,click,logs/10_medium_full_dec19,1,3.404,1512322613973,1512322610569,21,False,5,"10,medium,full"
3_1,solvedCorrect,163000,4cb73467,click,logs/10_medium_full_dec19,2,2.592,1512322616565,1512322613973,22,False,6,"10,medium,full"
3_6,solvedCorrect,164067,4cb73467,click,logs/10_medium_full_dec19,1,1.067,1512322617632,1512322616565,23,False,7,"10,medium,full"
5_2,solvedCorrect,184220,4cb73467,reset,logs/10_medium_full_dec19,1,2.681,1512322637785,1512322635104,24,True,1,"10,medium,full"
4_1,solvedCorrect,187068,4cb73467,click,logs/10_medium_full_dec19,2,2.848,1512322640633,1512322637785,25,False,2,"10,medium,full"
3_2,solvedCorrect,192779,4cb73467,click,logs/10_medium_full_dec19,1,5.711,1512322646344,1512322640633,26,False,3,"10,medium,full"
3_1,solvedCorrect,201750,4cb73467,click,logs/10_medium_full_dec19,2,8.971,1512322655315,1512322646344,27,False,4,"10,medium,full"
3_5,solvedCorrect,208494,4cb73467,click,logs/10_medium_full_dec19,1,6.744,1512322662059,1512322655315,28,False,5,"10,medium,full"
3_6,solvedCorrect,211095,4cb73467,click,logs/10_medium_full_dec19,2,2.601,1512322664660,1512322662059,29,False,6,"10,medium,full"
5_2,solvedCorrect,215438,4cb73467,reset,logs/10_medium_full_dec19,1,2.135,1512322669003,1512322666868,30,True,1,"10,medium,full"
4_1,solvedCorrect,216234,4cb73467,click,logs/10_medium_full_dec19,2,0.796,1512322669799,1512322669003,31,False,2,"10,medium,full"
4_3,solvedCorrect,228855,4cb73467,click,logs/10_medium_full_dec19,1,12.621,1512322682420,1512322669799,32,False,3,"10,medium,full"
6_1,solvedCorrect,232884,4cb73467,click,logs/10_medium_full_dec19,2,4.029,1512322686449,1512322682420,33,False,4,"10,medium,full"
5_3,solvedCorrect,236478,4cb73467,click,logs/10_medium_full_dec19,1,3.594,1512322690043,1512322686449,34,False,5,"10,medium,full"
7_3,solvedCorrect,238440,4cb73467,click,logs/10_medium_full_dec19,2,1.962,1512322692005,1512322690043,35,False,6,"10,medium,full"
2_3,solvedCorrect,241676,4cb73467,click,logs/10_medium_full_dec19,1,3.236,1512322695241,1512322692005,36,False,7,"10,medium,full"
5_2,solvedCorrect,260699,4cb73467,reset,logs/10_medium_full_dec19,1,1.27,1512322714264,1512322712994,37,True,1,"10,medium,full"
4_1,solvedCorrect,264236,4cb73467,click,logs/10_medium_full_dec19,2,3.537,1512322717801,1512322714264,38,False,2,"10,medium,full"
4_3,solvedCorrect,269876,4cb73467,click,logs/10_medium_full_dec19,1,5.64,1512322723441,1512322717801,39,False,3,"10,medium,full"
6_1,solvedCorrect,281710,4cb73467,click,logs/10_medium_full_dec19,2,11.834,1512322735275,1512322723441,40,False,4,"10,medium,full"
5_2,solvedCorrect,296949,4cb73467,reset,logs/10_medium_full_dec19,1,1.325,1512322750514,1512322749189,41,True,1,"10,medium,full"
4_1,solvedCorrect,302825,4cb73467,click,logs/10_medium_full_dec19,2,5.876,1512322756390,1512322750514,42,False,2,"10,medium,full"
4_3,solvedCorrect,304203,4cb73467,click,logs/10_medium_full_dec19,1,1.378,1512322757768,1512322756390,43,False,3,"10,medium,full"
5_3,solvedCorrect,306121,4cb73467,click,logs/10_medium_full_dec19,2,1.918,1512322759686,1512322757768,44,False,4,"10,medium,full"
6_1,solvedCorrect,309637,4cb73467,click,logs/10_medium_full_dec19,1,3.516,1512322763202,1512322759686,45,False,5,"10,medium,full"
7_0,solvedCorrect,310851,4cb73467,click,logs/10_medium_full_dec19,2,1.214,1512322764416,1512322763202,46,False,6,"10,medium,full"
2_3,solvedCorrect,319116,4cb73467,click,logs/10_medium_full_dec19,1,8.265,1512322772681,1512322764416,47,False,7,"10,medium,full"
3_5,solvedCorrect,339191,4cb73467,click,logs/10_medium_full_dec19,2,20.075,1512322792756,1512322772681,48,False,8,"10,medium,full"
5_2,solvedCorrect,351778,4cb73467,reset,logs/10_medium_full_dec19,1,4.642,1512322805343,1512322800701,49,True,1,"10,medium,full"
4_1,solvedCorrect,356502,4cb73467,click,logs/10_medium_full_dec19,2,4.724,1512322810067,1512322805343,50,False,2,"10,medium,full"
4_2,solvedCorrect,385362,4cb73467,click,logs/10_medium_full_dec19,1,28.86,1512322838927,1512322810067,51,False,3,"10,medium,full"
3_2,solvedCorrect,388262,4cb73467,click,logs/10_medium_full_dec19,2,2.9,1512322841827,1512322838927,52,False,4,"10,medium,full"
5_3,solvedCorrect,394852,4cb73467,click,logs/10_medium_full_dec19,1,6.59,1512322848417,1512322841827,53,False,5,"10,medium,full"
4_3,solvedCorrect,395986,4cb73467,click,logs/10_medium_full_dec19,2,1.134,1512322849551,1512322848417,54,False,6,"10,medium,full"
6_4,solvedCorrect,397879,4cb73467,click,logs/10_medium_full_dec19,1,1.893,1512322851444,1512322849551,55,False,7,"10,medium,full"
5_2,solvedCorrect,405937,4cb73467,reset,logs/10_medium_full_dec19,1,1.788,1512322859502,1512322857714,56,True,1,"10,medium,full"
4_1,solvedCorrect,406790,4cb73467,click,logs/10_medium_full_dec19,2,0.853,1512322860355,1512322859502,57,False,2,"10,medium,full"
4_2,solvedCorrect,409588,4cb73467,click,logs/10_medium_full_dec19,1,2.798,1512322863153,1512322860355,58,False,3,"10,medium,full"
3_2,solvedCorrect,412285,4cb73467,click,logs/10_medium_full_dec19,2,2.697,1512322865850,1512322863153,59,False,4,"10,medium,full"
2_4,solvedCorrect,418687,4cb73467,click,logs/10_medium_full_dec19,1,6.402,1512322872252,1512322865850,60,False,5,"10,medium,full"
1_5,solvedCorrect,423845,4cb73467,click,logs/10_medium_full_dec19,2,5.158,1512322877410,1512322872252,61,False,6,"10,medium,full"
5_1,solvedCorrect,425677,4cb73467,click,logs/10_medium_full_dec19,1,1.832,1512322879242,1512322877410,62,False,7,"10,medium,full"
6_0,solvedCorrect,430799,4cb73467,click,logs/10_medium_full_dec19,2,5.122,1512322884364,1512322879242,63,False,8,"10,medium,full"
5_3,solvedCorrect,435808,4cb73467,click,logs/10_medium_full_dec19,1,5.009,1512322889373,1512322884364,64,False,9,"10,medium,full"
5_4,solvedCorrect,437837,4cb73467,click,logs/10_medium_full_dec19,2,2.029,1512322891402,1512322889373,65,False,10,"10,medium,full"
5_2,solvedCorrect,441519,4cb73467,reset,logs/10_medium_full_dec19,1,1.416,1512322895084,1512322893668,66,True,1,"10,medium,full"
4_1,solvedCorrect,442243,4cb73467,click,logs/10_medium_full_dec19,2,0.724,1512322895808,1512322895084,67,False,2,"10,medium,full"
3_2,wrong,36676,4cffe209,,logs/10_medium_full_dec19,1,36.657,1511908027496,1511907990839,1,True,1,"10,medium,full"
3_5,wrong,37725,4cffe209,click,logs/10_medium_full_dec19,2,1.049,1511908028545,1511908027496,2,False,2,"10,medium,full"
5_2,wrong,39915,4cffe209,click,logs/10_medium_full_dec19,1,2.19,1511908030735,1511908028545,3,False,3,"10,medium,full"
4_1,wrong,42972,4cffe209,click,logs/10_medium_full_dec19,2,3.057,1511908033792,1511908030735,4,False,4,"10,medium,full"
3_1,wrong,43852,4cffe209,click,logs/10_medium_full_dec19,1,0.88,1511908034672,1511908033792,5,False,5,"10,medium,full"
3_0,wrong,44108,4cffe209,click,logs/10_medium_full_dec19,2,0.256,1511908034928,1511908034672,6,False,6,"10,medium,full"
7_3,wrong,54292,4cffe209,reset,logs/10_medium_full_dec19,1,9.511,1511908045112,1511908035601,7,True,1,"10,medium,full"
7_6,wrong,57348,4cffe209,click,logs/10_medium_full_dec19,2,3.056,1511908048168,1511908045112,8,False,2,"10,medium,full"
5_3,wrong,57972,4cffe209,click,logs/10_medium_full_dec19,1,0.624,1511908048792,1511908048168,9,False,3,"10,medium,full"
4_3,wrong,59428,4cffe209,click,logs/10_medium_full_dec19,2,1.456,1511908050248,1511908048792,10,False,4,"10,medium,full"
3_2,wrong,65755,4cffe209,reset,logs/10_medium_full_dec19,1,2.758,1511908056575,1511908053817,11,True,1,"10,medium,full"
4_2,wrong,75732,4cffe209,click,logs/10_medium_full_dec19,2,9.977,1511908066552,1511908056575,12,False,2,"10,medium,full"
4_3,wrong,76660,4cffe209,click,logs/10_medium_full_dec19,1,0.928,1511908067480,1511908066552,13,False,3,"10,medium,full"
5_3,wrong,79101,4cffe209,click,logs/10_medium_full_dec19,2,2.441,1511908069921,1511908067480,14,False,4,"10,medium,full"
4_3,wrong,84156,4cffe209,reset,logs/10_medium_full_dec19,1,3.903,1511908074976,1511908071073,15,True,1,"10,medium,full"
5_2,wrong,86915,4cffe209,click,logs/10_medium_full_dec19,2,2.759,1511908077735,1511908074976,16,False,2,"10,medium,full"
5_3,wrong,87788,4cffe209,click,logs/10_medium_full_dec19,1,0.873,1511908078608,1511908077735,17,False,3,"10,medium,full"
4_3,wrong,90196,4cffe209,reset,logs/10_medium_full_dec19,1,0.583,1511908081016,1511908080433,18,True,1,"10,medium,full"
5_3,wrong,92308,4cffe209,click,logs/10_medium_full_dec19,2,2.112,1511908083128,1511908081016,19,False,2,"10,medium,full"
5_2,wrong,93764,4cffe209,click,logs/10_medium_full_dec19,1,1.456,1511908084584,1511908083128,20,False,3,"10,medium,full"
4_1,wrong,96220,4cffe209,click,logs/10_medium_full_dec19,2,2.456,1511908087040,1511908084584,21,False,4,"10,medium,full"
6_1,wrong,97468,4cffe209,click,logs/10_medium_full_dec19,1,1.248,1511908088288,1511908087040,22,False,5,"10,medium,full"
4_3,wrong,103675,4cffe209,reset,logs/10_medium_full_dec19,1,0.493,1511908094495,1511908094002,23,True,1,"10,medium,full"
5_3,wrong,105235,4cffe209,reset,logs/10_medium_full_dec19,1,0.47,1511908096055,1511908095585,24,True,1,"10,medium,full"
4_3,wrong,107739,4cffe209,click,logs/10_medium_full_dec19,2,2.504,1511908098559,1511908096055,25,False,2,"10,medium,full"
5_2,wrong,109972,4cffe209,click,logs/10_medium_full_dec19,1,2.233,1511908100792,1511908098559,26,False,3,"10,medium,full"
4_1,wrong,112124,4cffe209,click,logs/10_medium_full_dec19,2,2.152,1511908102944,1511908100792,27,False,4,"10,medium,full"
5_4,wrong,116340,4cffe209,click,logs/10_medium_full_dec19,1,4.216,1511908107160,1511908102944,28,False,5,"10,medium,full"
5_1,wrong,117084,4cffe209,click,logs/10_medium_full_dec19,2,0.744,1511908107904,1511908107160,29,False,6,"10,medium,full"
