board_name,heuristic,path,move_number_in_path,prob_path
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2], [4, 0, 1], [4, 3, 2], [2, 3, 1]]",11,1.56e-08
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2], [4, 0, 1], [4, 3, 2]]",10,1.56e-08
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2], [4, 0, 1]]",9,1.56e-08
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2]]",8,9.29e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [4, 3, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",11,6e-08
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [4, 3, 2], [2, 3, 1], [2, 0, 2]]",10,6.94e-08
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [4, 3, 2], [2, 3, 1]]",9,1.11e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [4, 3, 2]]",8,1.11e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1]]",7,4.96e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2]]",6,0.0024089339999999997
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [5, 5, 2]]",6,2.41e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1]]",5,0.0024089339999999997
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2], [2, 0, 1], [2, 2, 2], [3, 2, 1]]",9,3.95e-12
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2], [2, 0, 1], [2, 2, 2]]",8,6.58e-10
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2], [2, 0, 1]]",7,2.15e-09
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2]]",6,2.15e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1]]",5,0.000957858
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2]]",4,0.011142468
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [2, 2, 2], [2, 0, 1]]",5,5.14e-09
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [2, 2, 2]]",4,1.11e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 2, 1]]",3,0.011142468
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 5, 1], [0, 2, 2]]",4,0.0036119209999999997
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 5, 1], [2, 3, 2], [0, 2, 1]]",5,2.81e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 5, 1], [2, 3, 2]]",4,3.61e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [0, 5, 1]]",3,0.0036119209999999997
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [0, 2, 2]]",4,0.00033232199999999997
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [0, 2, 2], [3, 2, 1], [1, 0, 2], [4, 2, 1]]",9,7.57e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [0, 2, 2], [3, 2, 1], [1, 0, 2]]",8,8.95e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [0, 2, 2], [3, 2, 1]]",7,1.6100000000000002e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [0, 2, 2]]",6,3.46e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [1, 0, 2]]",6,1.87e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [1, 5, 1]]",7,2.95e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1], [4, 4, 2], [4, 0, 1]]",9,4.35e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1], [4, 4, 2]]",8,4.92e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1]]",7,8.859999999999999e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2]]",6,0.000101574
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [2, 4, 1], [1, 4, 2], [3, 4, 1]]",9,8.63e-09
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [2, 4, 1], [1, 4, 2]]",8,4.95e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [2, 4, 1]]",7,0.000121153
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2]]",6,0.000121153
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1], [3, 2, 2], [4, 2, 1], [3, 4, 2], [4, 4, 1]]",11,1.5199999999999998e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1], [3, 2, 2], [4, 2, 1], [3, 4, 2]]",10,3.17e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1], [3, 2, 2], [4, 2, 1]]",9,5.08e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1], [3, 2, 2]]",8,6.01e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1]]",7,4.01e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2]]",6,4.01e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1]]",5,0.0009388080000000001
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2]]",4,0.0009388080000000001
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",5,0.000498196
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [3, 2, 2]]",4,0.0006399569999999999
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [4, 3, 2], [2, 3, 1], [2, 4, 2], [0, 2, 1], [2, 0, 2], [3, 2, 1]]",9,7.36e-08
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [4, 3, 2], [2, 3, 1], [2, 4, 2], [0, 2, 1], [2, 0, 2]]",8,1.6100000000000003e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [4, 3, 2], [2, 3, 1], [2, 4, 2], [0, 2, 1]]",7,9.16e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [4, 3, 2], [2, 3, 1], [2, 4, 2]]",6,3.01e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [4, 3, 2], [2, 3, 1]]",5,0.000601454
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [4, 3, 2]]",4,0.000601454
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [0, 2, 2]]",6,6.08e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2], [4, 3, 1], [4, 4, 2], [0, 2, 1]]",9,7.16e-08
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2], [4, 3, 1], [4, 4, 2]]",8,2.26e-07
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2], [4, 3, 1]]",7,1.12e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2]]",6,0.00021192400000000003
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [4, 3, 2], [2, 3, 1]]",7,7.21e-06
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [4, 3, 2]]",6,0.000137066
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1]]",5,0.001707301
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2]]",4,0.001707301
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 2, 1]]",3,0.011342015
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [2, 2, 2]]",4,0.010401099
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1], [3, 5, 2], [4, 5, 1], [5, 5, 2], [1, 5, 1]]",11,3.9e-17
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1], [3, 5, 2], [4, 5, 1], [5, 5, 2]]",10,1.8199999999999998e-13
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1], [3, 5, 2], [4, 5, 1]]",9,2.92e-12
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1], [3, 5, 2]]",8,1.11e-09
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1]]",7,1.11e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 0, 2]]",6,3.76e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 4, 2], [2, 0, 1]]",7,1.1e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 4, 2]]",6,3.76e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1]]",5,0.0007524010000000001
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2]]",4,0.0007524010000000001
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [2, 3, 1]]",3,0.015502183999999999
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [4, 3, 1], [4, 4, 2], [2, 3, 1], [2, 2, 2], [4, 2, 1], [4, 0, 2]]",8,4.150000000000001e-12
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [4, 3, 1], [4, 4, 2], [2, 3, 1], [2, 2, 2], [4, 2, 1]]",7,6.360000000000001e-10
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [4, 3, 1], [4, 4, 2], [2, 3, 1], [2, 2, 2]]",6,1.2099999999999999e-08
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [4, 3, 1], [4, 4, 2], [2, 3, 1]]",5,2.88e-08
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [4, 3, 1], [4, 4, 2]]",4,0.00028802099999999996
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [4, 3, 1]]",3,0.006142651999999999
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [5, 3, 1], [2, 3, 2], [4, 3, 1]]",5,3.26e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [5, 3, 1], [2, 3, 2]]",4,3.26e-05
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2], [5, 3, 1]]",3,0.001966604
6_hard_full,interaction,"[[0, 3, 1], [3, 0, 2]]",2,0.104043292
6_hard_full,interaction,"[[0, 3, 1], [4, 0, 2]]",2,1.04e-05
6_hard_full,interaction,"[[0, 3, 1]]",1,0.104043292
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1]]",7,1.54e-08
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2], [2, 2, 1], [2, 0, 2]]",6,3.5699999999999995e-08
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2], [2, 2, 1]]",5,7.15e-07
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2]]",4,1.05e-06
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [1, 4, 1], [3, 2, 2], [2, 4, 1], [3, 4, 2], [3, 5, 1]]",9,1.77e-10
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [1, 4, 1], [3, 2, 2], [2, 4, 1], [3, 4, 2]]",8,3e-09
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [1, 4, 1], [3, 2, 2], [2, 4, 1]]",7,8.54e-08
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [1, 4, 1], [3, 2, 2]]",6,1.62e-06
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [1, 4, 1]]",5,5.65e-06
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2]]",4,0.000118638
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2], [2, 3, 1]]",3,0.00029278400000000003
6_hard_full,interaction,"[[0, 5, 1], [0, 3, 2]]",2,0.00029278400000000003
6_hard_full,interaction,"[[0, 5, 1]]",1,0.011900042
6_hard_full,interaction,"[[1, 0, 1], [3, 2, 2], [2, 2, 1], [2, 3, 2]]",4,2.56e-06
6_hard_full,interaction,"[[1, 0, 1], [3, 2, 2], [2, 2, 1]]",3,3.92e-06
6_hard_full,interaction,"[[1, 0, 1], [3, 2, 2]]",2,7.759999999999999e-05
6_hard_full,interaction,"[[1, 0, 1]]",1,0.011614471999999999
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [3, 4, 1], [4, 5, 2]]",12,9.81e-34
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [3, 4, 1]]",11,2.2899999999999996e-31
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2]]",10,2.29e-27
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",9,1.8600000000000002e-25
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2]]",8,1.86e-21
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1]]",7,2.3199999999999997e-20
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2]]",6,2.3199999999999997e-16
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1]]",5,5.41e-14
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2]]",4,5.41e-10
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2], [0, 3, 1]]",3,1.4e-07
6_hard_full,interaction,"[[1, 4, 1], [2, 4, 2]]",2,0.001397557
6_hard_full,interaction,"[[1, 4, 1]]",1,0.028166105
6_hard_full,interaction,"[[2, 0, 1], [2, 2, 2], [0, 3, 1], [3, 0, 2]]",4,4.7e-06
6_hard_full,interaction,"[[2, 0, 1], [2, 2, 2], [0, 3, 1]]",3,0.000601555
6_hard_full,interaction,"[[2, 0, 1], [2, 2, 2]]",2,0.013835753999999999
6_hard_full,interaction,"[[2, 0, 1], [2, 3, 2], [0, 3, 1]]",3,0.000601555
6_hard_full,interaction,"[[2, 0, 1], [2, 3, 2], [4, 3, 1], [0, 3, 2]]",4,0.000237184
6_hard_full,interaction,"[[2, 0, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1], [4, 0, 2], [5, 3, 1]]",7,1.52e-12
6_hard_full,interaction,"[[2, 0, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1], [4, 0, 2]]",6,3.39e-12
6_hard_full,interaction,"[[2, 0, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1]]",5,4.86e-10
6_hard_full,interaction,"[[2, 0, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2]]",4,4.86e-06
6_hard_full,interaction,"[[2, 0, 1], [2, 3, 2], [4, 3, 1]]",3,0.000601555
6_hard_full,interaction,"[[2, 0, 1], [2, 3, 2]]",2,0.013835753999999999
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1], [2, 4, 2], [3, 5, 1], [2, 5, 2], [5, 0, 1]]",21,1.31e-40
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1], [2, 4, 2], [3, 5, 1], [2, 5, 2]]",20,1.3400000000000001e-40
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1], [2, 4, 2], [3, 5, 1], [5, 0, 2], [2, 5, 1]]",21,1.3199999999999998e-41
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1], [2, 4, 2], [3, 5, 1], [5, 0, 2]]",20,6.59e-41
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1], [2, 4, 2], [3, 5, 1]]",19,1.34e-38
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1], [2, 4, 2]]",18,8.059999999999998e-37
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1], [3, 5, 2], [2, 4, 1], [5, 0, 2]]",20,5.279999999999999e-41
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1], [3, 5, 2], [2, 4, 1]]",19,5.3399999999999997e-39
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1], [3, 5, 2]]",18,1.0699999999999998e-38
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1]]",17,1.64e-36
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1], [4, 3, 2]]",16,1.6399999999999997e-32
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2], [3, 2, 1]]",15,1.34e-29
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1], [1, 4, 2]]",14,1.48e-28
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1]]",13,9.05e-26
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2]]",12,1.18e-24
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1]]",11,5.0000000000000005e-22
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2]]",10,7.49e-21
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1]]",9,1.4200000000000001e-18
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2]]",8,2.4100000000000003e-17
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1]]",7,5.4500000000000004e-17
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2]]",6,3.65e-14
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1]]",5,1.0100000000000001e-11
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2]]",4,2.56e-10
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 3, 1]]",3,4.1699999999999996e-08
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [2, 2, 1], [3, 0, 2]]",6,2.16e-08
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [2, 2, 1]]",5,7.97e-06
6_hard_full,interaction,"[[2, 0, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2]]",4,0.00016732099999999998
