userid,board_name,solved,explore_time,size,type,condition,exploit_time,explore_time_sec,id_fake
7cc119e0,6_easy_pruned,validatedCorrect,437,6,easy,pruned,0,0.437,1
4cffe209,10_medium_full,wrong,493,10,medium,full,0,0.493,2
a0f4f1bf,6_hard_pruned,wrong,494,6,hard,pruned,0,0.494,3
55c68fc5,10_easy_full,wrong,506,10,easy,full,0,0.506,4
86f6e2cb,6_easy_full,wrong,524,6,easy,full,0,0.524,5
ecefd3a0,10_medium_pruned,validatedCorrect,645,10,medium,pruned,0,0.645,6
23b6924e,10_easy_full,solvedCorrect,680,10,easy,full,0,0.68,7
9dc50a3d,6_hard_full,solvedCorrect,684,6,hard,full,0,0.684,8
cdc50047,10_easy_pruned,validatedCorrect,693,10,easy,pruned,0,0.693,9
7acbc3e2,6_easy_pruned,validatedCorrect,724,6,easy,pruned,0,0.724,10
26e680e4,10_easy_full,wrong,725,10,easy,full,0,0.725,11
acc6e9d4,10_easy_full,wrong,739,10,easy,full,0,0.739,12
c8a4fa50,6_hard_full,wrong,756,6,hard,full,0,0.756,13
c3dfd812,10_easy_pruned,validatedCorrect,772,10,easy,pruned,0,0.772,14
c0dfd341,10_easy_full,wrong,791,10,easy,full,0,0.791,15
54d4fd9d,10_medium_full,wrong,817,10,medium,full,0,0.817,16
89cbc391,10_easy_full,wrong,833,10,easy,full,0,0.833,17
acc6e9d4,10_easy_full,wrong,835,10,easy,full,0,0.835,18
4ed755f1,6_easy_full,validatedCorrect,846,6,easy,full,0,0.846,19
23b6924e,10_easy_full,solvedCorrect,862,10,easy,full,0,0.862,20
c7a67aab,6_hard_full,wrong,869,6,hard,full,0,0.869,21
8fcbec83,6_hard_full,validatedCorrect,929,6,hard,full,0,0.929,22
65f68460,10_hard_full,solvedCorrect,929,10,hard,full,0,0.929,23
eec719ce,10_easy_pruned,wrong,952,10,easy,pruned,0,0.952,24
8df4f6e8,6_easy_full,wrong,953,6,easy,full,0,0.953,25
6ac7311a,10_easy_full,wrong,956,10,easy,full,0,0.956,26
94abbfb2,6_easy_pruned,validatedCorrect,978,6,easy,pruned,0,0.978,27
b0d518a1,6_hard_full,wrong,1005,6,hard,full,0,1.005,28
7dea8d37,10_hard_pruned,wrong,1024,10,hard,pruned,0,1.024,29
89cbc391,10_easy_full,wrong,1027,10,easy,full,0,1.027,30
18c75602,10_medium_full,validatedCorrect,1045,10,medium,full,0,1.045,31
7bf4bf38,6_hard_full,wrong,1060,6,hard,full,0,1.06,32
c3dfd812,10_easy_pruned,validatedCorrect,1075,10,easy,pruned,0,1.075,33
89cbc391,10_easy_full,wrong,1100,10,easy,full,540,1.1,34
70bffd4d,10_easy_full,wrong,1105,10,easy,full,0,1.105,35
c8a4fa50,6_hard_full,wrong,1116,6,hard,full,0,1.116,36
2dca846d,6_easy_pruned,solvedCorrect,1118,6,easy,pruned,274,1.118,37
4ed4c1d3,6_hard_full,wrong,1129,6,hard,full,0,1.129,38
5adff9a5,6_hard_pruned,wrong,1182,6,hard,pruned,0,1.182,39
18a695e2,10_hard_pruned,wrong,1203,10,hard,pruned,0,1.203,40
69bad0fe,6_hard_full,wrong,1212,6,hard,full,353,1.212,41
26dbf6e9,6_hard_full,wrong,1234,6,hard,full,534,1.234,42
89cbc391,10_easy_full,wrong,1254,10,easy,full,506,1.254,43
31f6a576,10_hard_pruned,validatedCorrect,1280,10,hard,pruned,0,1.28,44
dfa705b9,6_easy_pruned,validatedCorrect,1281,6,easy,pruned,0,1.281,45
5adff9a5,6_hard_pruned,wrong,1285,6,hard,pruned,0,1.285,46
4de4f27d,10_medium_full,wrong,1348,10,medium,full,474,1.348,47
8ea4bf56,6_hard_full,wrong,1390,6,hard,full,0,1.39,48
cdc50047,10_easy_pruned,validatedCorrect,1407,10,easy,pruned,0,1.407,49
e9b10766,10_medium_pruned,validatedCorrect,1459,10,medium,pruned,0,1.459,50
b0d518a1,6_hard_full,wrong,1478,6,hard,full,505,1.478,51
69bad0fe,6_hard_full,wrong,1496,6,hard,full,0,1.496,52
7cf6845b,10_hard_full,wrong,1521,10,hard,full,0,1.521,53
ecefd3a0,10_medium_pruned,validatedCorrect,1548,10,medium,pruned,336,1.548,54
92a70054,10_easy_full,validatedCorrect,1557,10,easy,full,0,1.557,55
89cbc391,10_easy_full,wrong,1562,10,easy,full,775,1.562,56
cefc077d,10_medium_pruned,validatedCorrect,1574,10,medium,pruned,0,1.574,57
87cfed83,10_hard_full,validatedCorrect,1603,10,hard,full,0,1.603,58
94d6ef33,6_hard_full,wrong,1662,6,hard,full,0,1.662,59
40a74de0,6_easy_full,validatedCorrect,1670,6,easy,full,0,1.67,60
f0ebc21e,10_hard_full,wrong,1680,10,hard,full,0,1.68,61
aceaccbc,10_hard_full,validatedCorrect,1685,10,hard,full,0,1.685,62
34cffc40,6_easy_full,wrong,1699,6,easy,full,0,1.699,63
89fbc220,10_medium_full,wrong,1735,10,medium,full,0,1.735,64
a6bff327,6_easy_full,wrong,1746,6,easy,full,0,1.746,65
91cfd7fb,6_hard_full,wrong,1753,6,hard,full,0,1.753,66
cce7504c,10_hard_pruned,solvedCorrect,1766,10,hard,pruned,0,1.766,67
a7b511d6,10_medium_full,wrong,1785,10,medium,full,0,1.785,68
b0c6f3a8,10_medium_pruned,validatedCorrect,1822,10,medium,pruned,748,1.822,69
fedbec09,10_easy_full,wrong,1837,10,easy,full,0,1.837,70
4de4f27d,10_medium_full,wrong,1838,10,medium,full,0,1.838,71
b9bbef4c,10_easy_full,wrong,1840,10,easy,full,0,1.84,72
3bac0799,6_easy_full,wrong,1879,6,easy,full,0,1.879,73
b5b6dcbc,10_hard_full,solvedCorrect,1940,10,hard,full,0,1.94,74
d1cac84b,10_hard_pruned,wrong,1945,10,hard,pruned,1093,1.945,75
55c68fc5,10_easy_full,wrong,1952,10,easy,full,0,1.952,76
75ffd9e8,10_hard_full,validatedCorrect,1955,10,hard,full,0,1.955,77
acc6e9d4,10_easy_full,wrong,1955,10,easy,full,0,1.955,78
89cbc391,10_easy_full,wrong,2014,10,easy,full,1252,2.014,79
69bad0fe,6_hard_full,wrong,2018,6,hard,full,1636,2.018,80
8df4f6e8,6_easy_full,wrong,2019,6,easy,full,0,2.019,81
23b6924e,10_easy_full,solvedCorrect,2022,10,easy,full,0,2.022,82
c3dfd812,10_easy_pruned,validatedCorrect,2039,10,easy,pruned,0,2.039,83
cfd6ff5a,6_easy_full,wrong,2056,6,easy,full,0,2.056,84
f6fbf6b1,6_hard_full,wrong,2073,6,hard,full,1553,2.073,85
89cbc391,10_easy_full,wrong,2085,10,easy,full,1255,2.085,86
7ef11f8d,10_hard_pruned,wrong,2107,10,hard,pruned,0,2.107,87
4cb73467,10_medium_full,solvedCorrect,2140,10,medium,full,724,2.14,88
ecefd3a0,10_medium_pruned,validatedCorrect,2149,10,medium,pruned,1008,2.149,89
d5aff345,10_easy_pruned,validatedCorrect,2158,10,easy,pruned,0,2.158,90
add50f98,10_hard_full,wrong,2179,10,hard,full,0,2.179,91
8bc69c49,10_hard_full,solvedCorrect,2196,10,hard,full,0,2.196,92
23b6924e,10_easy_full,solvedCorrect,2197,10,easy,full,1561,2.197,93
92a70054,10_easy_full,validatedCorrect,2229,10,easy,full,0,2.229,94
69bad0fe,6_hard_full,wrong,2240,6,hard,full,1462,2.24,95
26e680e4,10_easy_full,wrong,2242,10,easy,full,1148,2.242,96
c3dfd812,10_easy_pruned,validatedCorrect,2274,10,easy,pruned,0,2.274,97
7dd704e0,6_hard_pruned,wrong,2279,6,hard,pruned,825,2.279,98
8fcbec83,6_hard_full,validatedCorrect,2328,6,hard,full,0,2.328,99
89cbc391,10_easy_full,wrong,2336,10,easy,full,1849,2.336,100
c7c6f18d,10_easy_pruned,validatedCorrect,2384,10,easy,pruned,1359,2.384,101
ecefd3a0,10_medium_pruned,validatedCorrect,2396,10,medium,pruned,1160,2.396,102
2fd101b0,10_easy_pruned,validatedCorrect,2397,10,easy,pruned,0,2.397,103
17b4c1ea,6_hard_full,wrong,2415,6,hard,full,0,2.415,104
efa7383d,6_easy_full,validatedCorrect,2426,6,easy,full,0,2.426,105
28d4fefb,10_hard_pruned,solvedCorrect,2452,10,hard,pruned,791,2.452,106
ecefd3a0,10_medium_pruned,validatedCorrect,2470,10,medium,pruned,1943,2.47,107
cdc514e1,10_hard_pruned,wrong,2506,10,hard,pruned,0,2.506,108
d1cac84b,10_hard_pruned,wrong,2522,10,hard,pruned,1818,2.522,109
7bf4bf38,6_hard_full,wrong,2561,6,hard,full,1622,2.561,110
89cbc391,10_easy_full,wrong,2569,10,easy,full,0,2.569,111
8bc69c49,10_hard_full,solvedCorrect,2599,10,hard,full,1828,2.599,112
b0d518a1,6_hard_full,wrong,2606,6,hard,full,1937,2.606,113
75ffd9e8,10_hard_full,validatedCorrect,2631,10,hard,full,1368,2.631,114
94a4f5d4,10_medium_pruned,validatedCorrect,2647,10,medium,pruned,1761,2.647,115
89cbc391,10_easy_full,wrong,2666,10,easy,full,1729,2.666,116
2dca846d,6_easy_pruned,solvedCorrect,2667,6,easy,pruned,1941,2.667,117
23b6924e,10_easy_full,solvedCorrect,2703,10,easy,full,1649,2.703,118
6db76212,10_medium_pruned,validatedCorrect,2717,10,medium,pruned,0,2.717,119
5adff9a5,6_hard_pruned,wrong,2723,6,hard,pruned,0,2.723,120
efa7383d,6_easy_full,validatedCorrect,2724,6,easy,full,957,2.724,121
aceaccbc,10_hard_full,validatedCorrect,2751,10,hard,full,0,2.751,122
f6fbf6b1,6_hard_full,wrong,2753,6,hard,full,0,2.753,123
94a4f5d4,10_medium_pruned,validatedCorrect,2757,10,medium,pruned,0,2.757,124
28d4fefb,10_hard_pruned,solvedCorrect,2782,10,hard,pruned,1904,2.782,125
16e512d0,6_easy_pruned,validatedCorrect,2799,6,easy,pruned,1670,2.799,126
d1cac84b,10_hard_pruned,wrong,2814,10,hard,pruned,0,2.814,127
89cbfdf9,10_easy_pruned,wrong,2825,10,easy,pruned,0,2.825,128
ada4c06f,6_hard_full,wrong,2833,6,hard,full,1549,2.833,129
4dc50d03,6_easy_pruned,wrong,2851,6,easy,pruned,888,2.851,130
17e120dd,6_hard_full,wrong,2885,6,hard,full,2362,2.885,131
11dfe866,6_easy_pruned,validatedCorrect,2889,6,easy,pruned,0,2.889,132
67abc3ab,6_easy_pruned,wrong,2894,6,easy,pruned,2303,2.894,133
d0e6841e,10_easy_full,validatedCorrect,2909,10,easy,full,0,2.909,134
b7eae04f,6_easy_full,validatedCorrect,2921,6,easy,full,0,2.921,135
7bf4bf38,6_hard_full,wrong,2923,6,hard,full,1221,2.923,136
edbbcb60,6_easy_pruned,validatedCorrect,2936,6,easy,pruned,0,2.936,137
58d72aaf,10_easy_full,wrong,2944,10,easy,full,0,2.944,138
c7a67aab,6_hard_full,wrong,2958,6,hard,full,2309,2.958,139
d1cac84b,10_hard_pruned,wrong,2960,10,hard,pruned,2069,2.96,140
67eac875,6_hard_full,wrong,2966,6,hard,full,1000,2.966,141
94abbfb2,6_easy_pruned,validatedCorrect,2983,6,easy,pruned,1360,2.983,142
67abc3ab,6_easy_pruned,wrong,3059,6,easy,pruned,1944,3.059,143
54d4fd9d,10_medium_full,wrong,3096,10,medium,full,2094,3.096,144
89cbc391,10_easy_full,wrong,3100,10,easy,full,0,3.1,145
59d51c4c,6_easy_full,solvedCorrect,3136,6,easy,full,0,3.136,146
89cbc391,10_easy_full,wrong,3136,10,easy,full,2575,3.136,147
b4a4f22a,10_easy_full,solvedCorrect,3178,10,easy,full,0,3.178,148
4cffe209,10_medium_full,wrong,3222,10,medium,full,0,3.222,149
b1ebd3b5,10_hard_full,wrong,3252,10,hard,full,0,3.252,150
8aa6d830,10_hard_pruned,wrong,3271,10,hard,pruned,0,3.271,151
d5aff345,10_easy_pruned,validatedCorrect,3272,10,easy,pruned,0,3.272,152
69bad0fe,6_hard_full,wrong,3276,6,hard,full,1164,3.276,153
69bad0fe,6_hard_full,wrong,3303,6,hard,full,0,3.303,154
d5aff345,10_easy_pruned,validatedCorrect,3323,10,easy,pruned,1017,3.323,155
8ea50714,10_hard_pruned,validatedCorrect,3328,10,hard,pruned,2042,3.328,156
33ebe68d,6_easy_pruned,wrong,3330,6,easy,pruned,0,3.33,157
c8a4fa50,6_hard_full,wrong,3397,6,hard,full,0,3.397,158
33a74451,10_medium_pruned,wrong,3418,10,medium,pruned,1974,3.418,159
7bf4bf38,6_hard_full,wrong,3424,6,hard,full,1242,3.424,160
33bbca9a,10_medium_full,wrong,3454,10,medium,full,0,3.454,161
7dd704e0,6_hard_pruned,wrong,3483,6,hard,pruned,2704,3.483,162
4ed4c1d3,6_hard_full,wrong,3497,6,hard,full,0,3.497,163
cccfd3ac,10_easy_full,validatedCorrect,3523,10,easy,full,0,3.523,164
33bbca9a,10_medium_full,wrong,3551,10,medium,full,0,3.551,165
c7c6f18d,10_easy_pruned,validatedCorrect,3566,10,easy,pruned,2726,3.566,166
abdacc98,10_easy_full,wrong,3567,10,easy,full,2025,3.567,167
28d4fefb,10_hard_pruned,solvedCorrect,3590,10,hard,pruned,968,3.59,168
fdaa7ebb,6_hard_pruned,wrong,3595,6,hard,pruned,1549,3.595,169
1dac01e7,6_hard_pruned,wrong,3607,6,hard,pruned,836,3.607,170
ada4c06f,6_hard_full,wrong,3616,6,hard,full,0,3.616,171
89cbc391,10_easy_full,wrong,3644,10,easy,full,1902,3.644,172
89cbc391,10_easy_full,wrong,3651,10,easy,full,666,3.651,173
69bad0fe,6_hard_full,wrong,3700,6,hard,full,2645,3.7,174
23b6924e,10_easy_full,solvedCorrect,3715,10,easy,full,0,3.715,175
69bad0fe,6_hard_full,wrong,3718,6,hard,full,3183,3.718,176
16e512d0,6_easy_pruned,validatedCorrect,3720,6,easy,pruned,2281,3.72,177
b7eae04f,6_easy_full,validatedCorrect,3759,6,easy,full,899,3.759,178
4ed4c1d3,6_hard_full,wrong,3764,6,hard,full,2529,3.764,179
8bc69c49,10_hard_full,solvedCorrect,3785,10,hard,full,1448,3.785,180
14c5dc72,6_hard_full,wrong,3787,6,hard,full,0,3.787,181
cff10c9a,10_easy_full,wrong,3800,10,easy,full,2205,3.8,182
fdaa7ebb,6_hard_pruned,wrong,3822,6,hard,pruned,0,3.822,183
69bad0fe,6_hard_full,wrong,3832,6,hard,full,0,3.832,184
7ef11f8d,10_hard_pruned,wrong,3837,10,hard,pruned,0,3.837,185
8bc69c49,10_hard_full,solvedCorrect,3848,10,hard,full,850,3.848,186
4ed4c1d3,6_hard_full,wrong,3870,6,hard,full,0,3.87,187
26e680e4,10_easy_full,wrong,3887,10,easy,full,0,3.887,188
acc6e9d4,10_easy_full,wrong,3901,10,easy,full,3035,3.901,189
b7eae04f,6_easy_full,validatedCorrect,3928,6,easy,full,0,3.928,190
92a70054,10_easy_full,validatedCorrect,3960,10,easy,full,1649,3.96,191
8bc69c49,10_hard_full,solvedCorrect,3961,10,hard,full,1193,3.961,192
b8a4fbaa,10_easy_full,wrong,3963,10,easy,full,3232,3.963,193
33ebe68d,6_easy_pruned,wrong,3966,6,easy,pruned,2701,3.966,194
87b50908,6_hard_full,wrong,3983,6,hard,full,2591,3.983,195
c7c6f18d,10_easy_pruned,validatedCorrect,4008,10,easy,pruned,1823,4.008,196
75ffd9e8,10_hard_full,validatedCorrect,4009,10,hard,full,1325,4.009,197
b0d518a1,6_hard_full,wrong,4014,6,hard,full,0,4.014,198
1fdbc072,6_easy_pruned,wrong,4017,6,easy,pruned,2585,4.017,199
d1cac84b,10_hard_pruned,wrong,4033,10,hard,pruned,483,4.033,200
76f6a1e9,10_medium_pruned,wrong,4034,10,medium,pruned,3212,4.034,201
92a70054,10_easy_full,validatedCorrect,4057,10,easy,full,0,4.057,202
94e4c554,6_hard_full,wrong,4059,6,hard,full,1597,4.059,203
6bf51f66,6_hard_full,wrong,4066,6,hard,full,3362,4.066,204
33bbca9a,10_medium_full,wrong,4135,10,medium,full,972,4.135,205
b0d518a1,6_hard_full,wrong,4142,6,hard,full,2882,4.142,206
33a74451,10_medium_pruned,wrong,4164,10,medium,pruned,3051,4.164,207
7dea8d37,10_hard_pruned,wrong,4179,10,hard,pruned,2057,4.179,208
91cfd7fb,6_hard_full,wrong,4194,6,hard,full,2740,4.194,209
28d4fefb,10_hard_pruned,solvedCorrect,4214,10,hard,pruned,3248,4.214,210
cce7504c,10_hard_pruned,solvedCorrect,4214,10,hard,pruned,0,4.214,211
6cbbcdf7,6_easy_pruned,solvedCorrect,4245,6,easy,pruned,2836,4.245,212
40a74de0,6_easy_full,validatedCorrect,4248,6,easy,full,3497,4.248,213
7bf4bf38,6_hard_full,wrong,4265,6,hard,full,3444,4.265,214
9befd8ad,10_hard_full,validatedCorrect,4268,10,hard,full,0,4.268,215
e0d4bfdf,6_hard_full,solvedCorrect,4275,6,hard,full,0,4.275,216
75bbec9c,10_easy_full,wrong,4328,10,easy,full,954,4.328,217
1de715c7,6_easy_pruned,validatedCorrect,4336,6,easy,pruned,2601,4.336,218
d0e6841e,10_easy_full,validatedCorrect,4337,10,easy,full,2933,4.337,219
a7bfd4fc,10_easy_pruned,wrong,4352,10,easy,pruned,0,4.352,220
55a709fd,6_easy_pruned,validatedCorrect,4355,6,easy,pruned,2620,4.355,221
8aa6d830,10_hard_pruned,wrong,4425,10,hard,pruned,0,4.425,222
54d4fd9d,10_medium_full,wrong,4451,10,medium,full,1773,4.451,223
a7b511d6,10_medium_full,wrong,4453,10,medium,full,3217,4.453,224
18a695e2,10_hard_pruned,wrong,4466,10,hard,pruned,3133,4.466,225
f0ebc21e,10_hard_full,wrong,4499,10,hard,full,2567,4.499,226
d3b525de,6_easy_full,wrong,4499,6,easy,full,3001,4.499,227
cdc50047,10_easy_pruned,validatedCorrect,4511,10,easy,pruned,0,4.511,228
8fcbec83,6_hard_full,validatedCorrect,4529,6,hard,full,3197,4.529,229
13f4ff5a,10_hard_full,wrong,4544,10,hard,full,1553,4.544,230
2bcfe659,6_easy_full,solvedCorrect,4610,6,easy,full,0,4.61,231
22dac859,6_hard_full,wrong,4638,6,hard,full,2327,4.638,232
86f6e2cb,6_easy_full,wrong,4649,6,easy,full,2313,4.649,233
cdc50047,10_easy_pruned,validatedCorrect,4676,10,easy,pruned,640,4.676,234
dfe6bee3,6_hard_full,wrong,4679,6,hard,full,2496,4.679,235
23b6924e,10_easy_full,solvedCorrect,4689,10,easy,full,0,4.689,236
94abbfb2,6_easy_pruned,validatedCorrect,4706,6,easy,pruned,0,4.706,237
32fad07f,10_hard_pruned,solvedCorrect,4766,10,hard,pruned,991,4.766,238
c3dfd812,10_easy_pruned,validatedCorrect,4787,10,easy,pruned,3750,4.787,239
b0d518a1,6_hard_full,wrong,4862,6,hard,full,2944,4.862,240
6fc70a09,6_easy_pruned,solvedCorrect,4875,6,easy,pruned,0,4.875,241
86f6e2cb,6_easy_full,wrong,4910,6,easy,full,4096,4.91,242
9ae751bc,10_easy_full,wrong,4915,10,easy,full,1510,4.915,243
fdaa7ebb,6_hard_pruned,wrong,4934,6,hard,pruned,2921,4.934,244
2dca846d,6_easy_pruned,solvedCorrect,4980,6,easy,pruned,3210,4.98,245
89cbc391,10_easy_full,wrong,4998,10,easy,full,2443,4.998,246
7db4f1d2,6_easy_pruned,validatedCorrect,5047,6,easy,pruned,979,5.047,247
2dca846d,6_easy_pruned,solvedCorrect,5069,6,easy,pruned,2624,5.069,248
5adff9a5,6_hard_pruned,wrong,5135,6,hard,pruned,3224,5.135,249
16e512d0,6_easy_pruned,validatedCorrect,5148,6,easy,pruned,3746,5.148,250
6ac7311a,10_easy_full,wrong,5156,10,easy,full,1269,5.156,251
26e680e4,10_easy_full,wrong,5167,10,easy,full,1219,5.167,252
c7a67aab,6_hard_full,wrong,5177,6,hard,full,4676,5.177,253
18a695e2,10_hard_pruned,wrong,5189,10,hard,pruned,3282,5.189,254
fcb764e3,10_hard_pruned,wrong,5197,10,hard,pruned,0,5.197,255
92a70054,10_easy_full,validatedCorrect,5197,10,easy,full,3463,5.197,256
19a105e3,6_easy_pruned,validatedCorrect,5213,6,easy,pruned,568,5.213,257
86f6e2cb,6_easy_full,wrong,5234,6,easy,full,4385,5.234,258
9dd11e8e,10_medium_pruned,validatedCorrect,5239,10,medium,pruned,3985,5.239,259
95e69707,10_medium_pruned,validatedCorrect,5250,10,medium,pruned,1415,5.25,260
89cbc391,10_easy_full,wrong,5251,10,easy,full,3876,5.251,261
cdc514e1,10_hard_pruned,wrong,5260,10,hard,pruned,3523,5.26,262
7dea8d37,10_hard_pruned,wrong,5263,10,hard,pruned,3162,5.263,263
aceaccbc,10_hard_full,validatedCorrect,5278,10,hard,full,2395,5.278,264
26e680e4,10_easy_full,wrong,5316,10,easy,full,0,5.316,265
76f6a1e9,10_medium_pruned,wrong,5334,10,medium,pruned,774,5.334,266
32b10037,6_easy_full,wrong,5351,6,easy,full,4536,5.351,267
67abc3ab,6_easy_pruned,wrong,5361,6,easy,pruned,4075,5.361,268
69bad0fe,6_hard_full,wrong,5383,6,hard,full,1966,5.383,269
c8a4fa50,6_hard_full,wrong,5392,6,hard,full,1078,5.392,270
9dd11e8e,10_medium_pruned,validatedCorrect,5405,10,medium,pruned,0,5.405,271
b5b6dcbc,10_hard_full,solvedCorrect,5409,10,hard,full,3377,5.409,272
29e72a67,10_medium_pruned,validatedCorrect,5410,10,medium,pruned,808,5.41,273
89cbfdf9,10_easy_pruned,wrong,5481,10,easy,pruned,4555,5.481,274
67abc3ab,6_easy_pruned,wrong,5489,6,easy,pruned,0,5.489,275
31f6a576,10_hard_pruned,validatedCorrect,5490,10,hard,pruned,4099,5.49,276
acc6e9d4,10_easy_full,wrong,5515,10,easy,full,3517,5.515,277
2dca846d,6_easy_pruned,solvedCorrect,5519,6,easy,pruned,1317,5.519,278
59d51c4c,6_easy_full,solvedCorrect,5553,6,easy,full,4929,5.553,279
ecefd3a0,10_medium_pruned,validatedCorrect,5573,10,medium,pruned,0,5.573,280
2dca846d,6_easy_pruned,solvedCorrect,5622,6,easy,pruned,4836,5.622,281
67abc3ab,6_easy_pruned,wrong,5674,6,easy,pruned,0,5.674,282
67abf219,6_easy_pruned,validatedCorrect,5687,6,easy,pruned,2988,5.687,283
89cbc391,10_easy_full,wrong,5694,10,easy,full,5035,5.694,284
ceafe698,10_easy_pruned,validatedCorrect,5697,10,easy,pruned,4390,5.697,285
4ecfea32,10_easy_pruned,validatedCorrect,5702,10,easy,pruned,0,5.702,286
8defd34b,10_easy_pruned,validatedCorrect,5711,10,easy,pruned,0,5.711,287
86f6e2cb,6_easy_full,wrong,5849,6,easy,full,4198,5.849,288
8bc69c49,10_hard_full,solvedCorrect,5854,10,hard,full,3869,5.854,289
3ab7160d,10_easy_pruned,validatedCorrect,5867,10,easy,pruned,0,5.867,290
fdaa7ebb,6_hard_pruned,wrong,5868,6,hard,pruned,4831,5.868,291
67eac875,6_hard_full,wrong,5880,6,hard,full,4938,5.88,292
12eacae6,6_easy_full,wrong,5905,6,easy,full,0,5.905,293
48ec02bc,10_medium_full,wrong,5946,10,medium,full,1853,5.946,294
b8a4fbaa,10_easy_full,wrong,6048,10,easy,full,0,6.048,295
94d6ef33,6_hard_full,wrong,6054,6,hard,full,3706,6.054,296
2dca846d,6_easy_pruned,solvedCorrect,6066,6,easy,pruned,5230,6.066,297
d5aff345,10_easy_pruned,validatedCorrect,6066,10,easy,pruned,1040,6.066,298
67abc3ab,6_easy_pruned,wrong,6077,6,easy,pruned,5171,6.077,299
89cbfdf9,10_easy_pruned,wrong,6085,10,easy,pruned,3270,6.085,300
bed50a1d,6_hard_full,wrong,6095,6,hard,full,5241,6.095,301
d1cac84b,10_hard_pruned,wrong,6108,10,hard,pruned,646,6.108,302
dacfd3d4,10_easy_full,wrong,6141,10,easy,full,1394,6.141,303
b1ebd3b5,10_hard_full,wrong,6145,10,hard,full,0,6.145,304
f6fbf6b1,6_hard_full,wrong,6149,6,hard,full,3859,6.149,305
7bf4bf38,6_hard_full,wrong,6168,6,hard,full,1961,6.168,306
18a695e2,10_hard_pruned,wrong,6181,10,hard,pruned,5128,6.181,307
89cbc391,10_easy_full,wrong,6188,10,easy,full,5379,6.188,308
dbe71b15,6_hard_full,wrong,6196,6,hard,full,4979,6.196,309
b8a4fbaa,10_easy_full,wrong,6221,10,easy,full,0,6.221,310
3ab7160d,10_easy_pruned,validatedCorrect,6232,10,easy,pruned,0,6.232,311
4de4f27d,10_medium_full,wrong,6240,10,medium,full,4533,6.24,312
d1cac84b,10_hard_pruned,wrong,6257,10,hard,pruned,4996,6.257,313
d5aff345,10_easy_pruned,validatedCorrect,6266,10,easy,pruned,0,6.266,314
43c516b5,10_medium_pruned,validatedCorrect,6301,10,medium,pruned,2586,6.301,315
7dd704e0,6_hard_pruned,wrong,6343,6,hard,pruned,4473,6.343,316
16e512d0,6_easy_pruned,validatedCorrect,6343,6,easy,pruned,4001,6.343,317
92a70054,10_easy_full,validatedCorrect,6348,10,easy,full,3705,6.348,318
d1cac84b,10_hard_pruned,wrong,6351,10,hard,pruned,5437,6.351,319
55c68fc5,10_easy_full,wrong,6371,10,easy,full,0,6.371,320
7db4f1d2,6_easy_pruned,validatedCorrect,6377,6,easy,pruned,5799,6.377,321
76abf978,10_medium_full,validatedCorrect,6393,10,medium,full,5235,6.393,322
89cbc391,10_easy_full,wrong,6399,10,easy,full,4759,6.399,323
dabbe6bb,6_easy_full,wrong,6426,6,easy,full,4356,6.426,324
2dca846d,6_easy_pruned,solvedCorrect,6428,6,easy,pruned,4335,6.428,325
32b10037,6_easy_full,wrong,6454,6,easy,full,1392,6.454,326
eefbf52d,10_medium_pruned,wrong,6521,10,medium,pruned,5684,6.521,327
7acbc3e2,6_easy_pruned,validatedCorrect,6542,6,easy,pruned,2713,6.542,328
fdaa7ebb,6_hard_pruned,wrong,6572,6,hard,pruned,3230,6.572,329
ceafe698,10_easy_pruned,validatedCorrect,6683,10,easy,pruned,5084,6.683,330
75bbec9c,10_easy_full,wrong,6694,10,easy,full,530,6.694,331
33a74451,10_medium_pruned,wrong,6714,10,medium,pruned,5784,6.714,332
40a74de0,6_easy_full,validatedCorrect,6733,6,easy,full,4581,6.733,333
33a74451,10_medium_pruned,wrong,6748,10,medium,pruned,6092,6.748,334
f8efd664,10_easy_pruned,validatedCorrect,6749,10,easy,pruned,5387,6.749,335
b8a4fbaa,10_easy_full,wrong,6771,10,easy,full,6057,6.771,336
87b50908,6_hard_full,wrong,6795,6,hard,full,4023,6.795,337
7dd704e0,6_hard_pruned,wrong,6795,6,hard,pruned,4516,6.795,338
28d4fefb,10_hard_pruned,solvedCorrect,6807,10,hard,pruned,5977,6.807,339
cccfd3ac,10_easy_full,validatedCorrect,6818,10,easy,full,0,6.818,340
fdaa7ebb,6_hard_pruned,wrong,6824,6,hard,pruned,2645,6.824,341
2bcfe659,6_easy_full,solvedCorrect,6855,6,easy,full,0,6.855,342
c3dfd812,10_easy_pruned,validatedCorrect,6863,10,easy,pruned,4866,6.863,343
b4a4f22a,10_easy_full,solvedCorrect,6929,10,easy,full,5586,6.929,344
69bad0fe,6_hard_full,wrong,6980,6,hard,full,2295,6.98,345
d0e6841e,10_easy_full,validatedCorrect,6985,10,easy,full,0,6.985,346
58e72ee8,6_easy_pruned,wrong,6987,6,easy,pruned,5332,6.987,347
ada4c06f,6_hard_full,wrong,7014,6,hard,full,4709,7.014,348
fdaa7ebb,6_hard_pruned,wrong,7017,6,hard,pruned,5080,7.017,349
f9c123d7,6_easy_full,wrong,7036,6,easy,full,2975,7.036,350
76abf978,10_medium_full,validatedCorrect,7038,10,medium,full,5110,7.038,351
6ac7311a,10_easy_full,wrong,7046,10,easy,full,5751,7.046,352
