position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,board_size,board_type,condition,time_rel_sec
2_0,validatedCorrect,43681,38ebbf94,click,logs/6_hard_full_dec19,2,5.076,1.5136E+12,1.5136E+12,10,FALSE,8,6,hard,full,43.681
4_0,validatedCorrect,45761,38ebbf94,click,logs/6_hard_full_dec19,1,2.08,1.5136E+12,1.5136E+12,11,FALSE,9,6,hard,full,45.761
4_3,validatedCorrect,47647,38ebbf94,click,logs/6_hard_full_dec19,2,1.886,1.5136E+12,1.5136E+12,12,FALSE,10,6,hard,full,47.647
2_3,validatedCorrect,50011,38ebbf94,click,logs/6_hard_full_dec19,1,2.364,1.5136E+12,1.5136E+12,13,FALSE,11,6,hard,full,50.011
2_4,validatedCorrect,54299,38ebbf94,click,logs/6_hard_full_dec19,2,4.288,1.5136E+12,1.5136E+12,14,FALSE,12,6,hard,full,54.299
0_2,validatedCorrect,66692,38ebbf94,reset,logs/6_hard_full_dec19,1,7.315,1.5136E+12,1.5136E+12,15,TRUE,1,6,hard,full,66.692
2_2,validatedCorrect,69485,38ebbf94,click,logs/6_hard_full_dec19,2,2.793,1.5136E+12,1.5136E+12,16,FALSE,2,6,hard,full,69.485
0_3,validatedCorrect,77347,38ebbf94,click,logs/6_hard_full_dec19,1,7.862,1.5136E+12,1.5136E+12,17,FALSE,3,6,hard,full,77.347
2_2,validatedCorrect,82842,38ebbf94,reset,logs/6_hard_full_dec19,1,1.108,1.5136E+12,1.5136E+12,18,TRUE,1,6,hard,full,82.842
0_2,validatedCorrect,86421,38ebbf94,click,logs/6_hard_full_dec19,2,3.579,1.5136E+12,1.5136E+12,19,FALSE,2,6,hard,full,86.421
0_3,validatedCorrect,87490,38ebbf94,click,logs/6_hard_full_dec19,1,1.069,1.5136E+12,1.5136E+12,20,FALSE,3,6,hard,full,87.49
3_0,validatedCorrect,91538,38ebbf94,click,logs/6_hard_full_dec19,2,4.048,1.5136E+12,1.5136E+12,21,FALSE,4,6,hard,full,91.538
2_2,validatedCorrect,95572,38ebbf94,reset,logs/6_hard_full_dec19,1,1.351,1.5136E+12,1.5136E+12,22,TRUE,1,6,hard,full,95.572
3_2,validatedCorrect,100170,38ebbf94,click,logs/6_hard_full_dec19,2,4.598,1.5136E+12,1.5136E+12,23,FALSE,2,6,hard,full,100.17
0_3,validatedCorrect,107492,38ebbf94,click,logs/6_hard_full_dec19,1,7.322,1.5136E+12,1.5136E+12,24,FALSE,3,6,hard,full,107.492
3_0,validatedCorrect,110716,38ebbf94,click,logs/6_hard_full_dec19,2,3.224,1.5136E+12,1.5136E+12,25,FALSE,4,6,hard,full,110.716
0_2,validatedCorrect,116291,38ebbf94,click,logs/6_hard_full_dec19,1,5.575,1.5136E+12,1.5136E+12,26,FALSE,5,6,hard,full,116.291
0_2,validatedCorrect,125373,38ebbf94,reset,logs/6_hard_full_dec19,1,3.783,1.5136E+12,1.5136E+12,27,TRUE,1,6,hard,full,125.373
2_2,validatedCorrect,126576,38ebbf94,click,logs/6_hard_full_dec19,2,1.203,1.5136E+12,1.5136E+12,28,FALSE,2,6,hard,full,126.576
0_3,validatedCorrect,145679,38ebbf94,click,logs/6_hard_full_dec19,1,19.103,1.5136E+12,1.5136E+12,29,FALSE,3,6,hard,full,145.679
0_3,wrong,2,3df11bae,,logs/6_hard_full_dec19,1,0.002,1.51192E+12,1.51192E+12,1,TRUE,1,6,hard,full,0.002
3_0,wrong,5477,3df11bae,click,logs/6_hard_full_dec19,2,5.475,1.51192E+12,1.51192E+12,2,FALSE,2,6,hard,full,5.477
0_2,wrong,27507,3df11bae,click,logs/6_hard_full_dec19,1,22.03,1.51192E+12,1.51192E+12,3,FALSE,3,6,hard,full,27.507
0_5,wrong,29120,3df11bae,click,logs/6_hard_full_dec19,2,1.613,1.51192E+12,1.51192E+12,4,FALSE,4,6,hard,full,29.12
4_2,wrong,41305,3df11bae,click,logs/6_hard_full_dec19,1,12.185,1.51192E+12,1.51192E+12,5,FALSE,5,6,hard,full,41.305
4_3,wrong,81080,3df11bae,click,logs/6_hard_full_dec19,2,39.775,1.51192E+12,1.51192E+12,6,FALSE,6,6,hard,full,81.08
2_0,wrong,118437,3df11bae,click,logs/6_hard_full_dec19,1,37.357,1.51192E+12,1.51192E+12,7,FALSE,7,6,hard,full,118.437
2_2,wrong,124911,3df11bae,click,logs/6_hard_full_dec19,2,6.474,1.51192E+12,1.51192E+12,8,FALSE,8,6,hard,full,124.911
3_2,wrong,126440,3df11bae,click,logs/6_hard_full_dec19,1,1.529,1.51192E+12,1.51192E+12,9,FALSE,9,6,hard,full,126.44
3_0,wrong,134905,3df11bae,reset,logs/6_hard_full_dec19,1,5.494,1.51192E+12,1.51192E+12,10,TRUE,1,6,hard,full,134.905
0_3,wrong,141513,3df11bae,click,logs/6_hard_full_dec19,2,6.608,1.51192E+12,1.51192E+12,11,FALSE,2,6,hard,full,141.513
2_3,wrong,158702,3df11bae,click,logs/6_hard_full_dec19,1,17.189,1.51192E+12,1.51192E+12,12,FALSE,3,6,hard,full,158.702
2_2,wrong,171065,3df11bae,click,logs/6_hard_full_dec19,2,12.363,1.51192E+12,1.51192E+12,13,FALSE,4,6,hard,full,171.065
0_0,wrong,177796,3df11bae,click,logs/6_hard_full_dec19,1,6.731,1.51192E+12,1.51192E+12,14,FALSE,5,6,hard,full,177.796
4_4,wrong,179933,3df11bae,click,logs/6_hard_full_dec19,2,2.137,1.51192E+12,1.51192E+12,15,FALSE,6,6,hard,full,179.933
0_3,wrong,196665,3df11bae,reset,logs/6_hard_full_dec19,1,14.923,1.51192E+12,1.51192E+12,16,TRUE,1,6,hard,full,196.665
3_0,wrong,204949,3df11bae,click,logs/6_hard_full_dec19,2,8.284,1.51192E+12,1.51192E+12,17,FALSE,2,6,hard,full,204.949
0_2,wrong,218096,3df11bae,click,logs/6_hard_full_dec19,1,13.147,1.51192E+12,1.51192E+12,18,FALSE,3,6,hard,full,218.096
0_5,wrong,222364,3df11bae,click,logs/6_hard_full_dec19,2,4.268,1.51192E+12,1.51192E+12,19,FALSE,4,6,hard,full,222.364
2_2,wrong,236939,3df11bae,click,logs/6_hard_full_dec19,1,14.575,1.51192E+12,1.51192E+12,20,FALSE,5,6,hard,full,236.939
3_2,wrong,244247,3df11bae,click,logs/6_hard_full_dec19,2,7.308,1.51192E+12,1.51192E+12,21,FALSE,6,6,hard,full,244.247
2_3,wrong,253612,3df11bae,click,logs/6_hard_full_dec19,1,9.365,1.51192E+12,1.51192E+12,22,FALSE,7,6,hard,full,253.612
2_0,wrong,255511,3df11bae,click,logs/6_hard_full_dec19,2,1.899,1.51192E+12,1.51192E+12,23,FALSE,8,6,hard,full,255.511
2_4,wrong,256774,3df11bae,click,logs/6_hard_full_dec19,1,1.263,1.51192E+12,1.51192E+12,24,FALSE,9,6,hard,full,256.774
2_3,solvedCorrect,1,44a4fa14,,logs/6_hard_full_dec19,1,0.001,1.51119E+12,1.51119E+12,1,TRUE,1,6,hard,full,0.001
2_2,solvedCorrect,19364,44a4fa14,click,logs/6_hard_full_dec19,2,19.363,1.51119E+12,1.51119E+12,2,FALSE,2,6,hard,full,19.364
3_2,solvedCorrect,30203,44a4fa14,click,logs/6_hard_full_dec19,1,10.839,1.51119E+12,1.51119E+12,3,FALSE,3,6,hard,full,30.203
5_0,solvedCorrect,46013,44a4fa14,click,logs/6_hard_full_dec19,2,15.81,1.51119E+12,1.51119E+12,4,FALSE,4,6,hard,full,46.013
1_4,solvedCorrect,46955,44a4fa14,click,logs/6_hard_full_dec19,1,0.942,1.51119E+12,1.51119E+12,5,FALSE,5,6,hard,full,46.955
0_3,wrong,1,5edbbf73,,logs/6_hard_full_dec19,1,0.001,1.5136E+12,1.5136E+12,1,TRUE,1,6,hard,full,0.001
3_0,wrong,6689,5edbbf73,click,logs/6_hard_full_dec19,2,6.688,1.5136E+12,1.5136E+12,2,FALSE,2,6,hard,full,6.689
2_2,wrong,14600,5edbbf73,click,logs/6_hard_full_dec19,1,7.911,1.5136E+12,1.5136E+12,3,FALSE,3,6,hard,full,14.6
2_2,wrong,33115,5edbbf73,undo,logs/6_hard_full_dec19,1,7.841,1.5136E+12,1.5136E+12,4,TRUE,1,6,hard,full,33.115
2_3,wrong,36860,5edbbf73,click,logs/6_hard_full_dec19,2,3.745,1.5136E+12,1.5136E+12,5,FALSE,2,6,hard,full,36.86
4_3,wrong,38948,5edbbf73,click,logs/6_hard_full_dec19,1,2.088,1.5136E+12,1.5136E+12,6,FALSE,3,6,hard,full,38.948
4_2,wrong,93997,5edbbf73,undo,logs/6_hard_full_dec19,1,51.088,1.5136E+12,1.5136E+12,7,TRUE,1,6,hard,full,93.997
2_3,wrong,96590,5edbbf73,click,logs/6_hard_full_dec19,2,2.593,1.5136E+12,1.5136E+12,8,FALSE,2,6,hard,full,96.59
0_2,wrong,112557,5edbbf73,undo,logs/6_hard_full_dec19,1,14.147,1.5136E+12,1.5136E+12,9,TRUE,1,6,hard,full,112.557
2_2,wrong,113677,5edbbf73,click,logs/6_hard_full_dec19,2,1.12,1.5136E+12,1.5136E+12,10,FALSE,2,6,hard,full,113.677
0_3,wrong,115717,5edbbf73,click,logs/6_hard_full_dec19,1,2.04,1.5136E+12,1.5136E+12,11,FALSE,3,6,hard,full,115.717
3_0,wrong,120342,5edbbf73,click,logs/6_hard_full_dec19,2,4.625,1.5136E+12,1.5136E+12,12,FALSE,4,6,hard,full,120.342
0_5,wrong,121062,5edbbf73,click,logs/6_hard_full_dec19,1,0.72,1.5136E+12,1.5136E+12,13,FALSE,5,6,hard,full,121.062
0_3,wrong,3,67eac875,,logs/6_hard_full_dec19,1,0.003,1.51354E+12,1.51354E+12,1,TRUE,1,6,hard,full,0.003
3_0,wrong,1370,67eac875,click,logs/6_hard_full_dec19,2,1.367,1.51354E+12,1.51354E+12,2,FALSE,2,6,hard,full,1.37
0_2,wrong,8031,67eac875,click,logs/6_hard_full_dec19,1,6.661,1.51354E+12,1.51354E+12,3,FALSE,3,6,hard,full,8.031
0_5,wrong,9005,67eac875,click,logs/6_hard_full_dec19,2,0.974,1.51354E+12,1.51354E+12,4,FALSE,4,6,hard,full,9.005
2_2,wrong,10719,67eac875,click,logs/6_hard_full_dec19,1,1.714,1.51354E+12,1.51354E+12,5,FALSE,5,6,hard,full,10.719
3_2,wrong,11509,67eac875,click,logs/6_hard_full_dec19,2,0.79,1.51354E+12,1.51354E+12,6,FALSE,6,6,hard,full,11.509
2_0,wrong,13725,67eac875,click,logs/6_hard_full_dec19,1,2.216,1.51354E+12,1.51354E+12,7,FALSE,7,6,hard,full,13.725
2_3,wrong,14857,67eac875,click,logs/6_hard_full_dec19,2,1.132,1.51354E+12,1.51354E+12,8,FALSE,8,6,hard,full,14.857
4_2,wrong,19396,67eac875,click,logs/6_hard_full_dec19,1,4.539,1.51354E+12,1.51354E+12,9,FALSE,9,6,hard,full,19.396
4_3,wrong,20387,67eac875,click,logs/6_hard_full_dec19,2,0.991,1.51354E+12,1.51354E+12,10,FALSE,10,6,hard,full,20.387
2_4,wrong,23364,67eac875,click,logs/6_hard_full_dec19,1,2.977,1.51354E+12,1.51354E+12,11,FALSE,11,6,hard,full,23.364
1_4,wrong,24150,67eac875,click,logs/6_hard_full_dec19,2,0.786,1.51354E+12,1.51354E+12,12,FALSE,12,6,hard,full,24.15
3_4,wrong,24874,67eac875,click,logs/6_hard_full_dec19,1,0.724,1.51354E+12,1.51354E+12,13,FALSE,13,6,hard,full,24.874
4_4,wrong,25662,67eac875,click,logs/6_hard_full_dec19,2,0.788,1.51354E+12,1.51354E+12,14,FALSE,14,6,hard,full,25.662
3_5,wrong,26451,67eac875,click,logs/6_hard_full_dec19,1,0.789,1.51354E+12,1.51354E+12,15,FALSE,15,6,hard,full,26.451
2_5,wrong,26970,67eac875,click,logs/6_hard_full_dec19,2,0.519,1.51354E+12,1.51354E+12,16,FALSE,16,6,hard,full,26.97
3_4,wrong,32858,67eac875,reset,logs/6_hard_full_dec19,1,5.071,1.51354E+12,1.51354E+12,17,TRUE,1,6,hard,full,32.858
2_4,wrong,33794,67eac875,click,logs/6_hard_full_dec19,2,0.936,1.51354E+12,1.51354E+12,18,FALSE,2,6,hard,full,33.794
2_3,wrong,35516,67eac875,click,logs/6_hard_full_dec19,1,1.722,1.51354E+12,1.51354E+12,19,FALSE,3,6,hard,full,35.516
4_4,wrong,36212,67eac875,click,logs/6_hard_full_dec19,2,0.696,1.51354E+12,1.51354E+12,20,FALSE,4,6,hard,full,36.212
4_5,wrong,37494,67eac875,click,logs/6_hard_full_dec19,1,1.282,1.51354E+12,1.51354E+12,21,FALSE,5,6,hard,full,37.494
3_4,wrong,51766,67eac875,reset,logs/6_hard_full_dec19,1,5.088,1.51354E+12,1.51354E+12,22,TRUE,1,6,hard,full,51.766
4_5,wrong,53878,67eac875,click,logs/6_hard_full_dec19,2,2.112,1.51354E+12,1.51354E+12,23,FALSE,2,6,hard,full,53.878
2_3,wrong,55329,67eac875,click,logs/6_hard_full_dec19,1,1.451,1.51354E+12,1.51354E+12,24,FALSE,3,6,hard,full,55.329
4_5,wrong,59099,67eac875,reset,logs/6_hard_full_dec19,1,1.966,1.51354E+12,1.51354E+12,25,TRUE,1,6,hard,full,59.099
3_4,wrong,60099,67eac875,click,logs/6_hard_full_dec19,2,1,1.51354E+12,1.51354E+12,26,FALSE,2,6,hard,full,60.099
3_2,wrong,64836,67eac875,reset,logs/6_hard_full_dec19,1,2.924,1.51354E+12,1.51354E+12,27,TRUE,1,6,hard,full,64.836
2_2,wrong,66521,67eac875,click,logs/6_hard_full_dec19,2,1.685,1.51354E+12,1.51354E+12,28,FALSE,2,6,hard,full,66.521
4_3,wrong,68354,67eac875,click,logs/6_hard_full_dec19,1,1.833,1.51354E+12,1.51354E+12,29,FALSE,3,6,hard,full,68.354
4_2,wrong,68942,67eac875,click,logs/6_hard_full_dec19,2,0.588,1.51354E+12,1.51354E+12,30,FALSE,4,6,hard,full,68.942
1_0,wrong,70129,67eac875,click,logs/6_hard_full_dec19,1,1.187,1.51354E+12,1.51354E+12,31,FALSE,5,6,hard,full,70.129
3_2,wrong,72716,67eac875,reset,logs/6_hard_full_dec19,1,0.942,1.51354E+12,1.51354E+12,32,TRUE,1,6,hard,full,72.716
1_0,wrong,75827,67eac875,click,logs/6_hard_full_dec19,2,3.111,1.51354E+12,1.51354E+12,33,FALSE,2,6,hard,full,75.827
4_3,wrong,77654,67eac875,click,logs/6_hard_full_dec19,1,1.827,1.51354E+12,1.51354E+12,34,FALSE,3,6,hard,full,77.654
3_2,wrong,86905,67eac875,reset,logs/6_hard_full_dec19,1,6.555,1.51354E+12,1.51354E+12,35,TRUE,1,6,hard,full,86.905
2_3,wrong,88658,67eac875,click,logs/6_hard_full_dec19,2,1.753,1.51354E+12,1.51354E+12,36,FALSE,2,6,hard,full,88.658
2_2,wrong,92425,67eac875,click,logs/6_hard_full_dec19,1,3.767,1.51354E+12,1.51354E+12,37,FALSE,3,6,hard,full,92.425
4_2,wrong,96346,67eac875,click,logs/6_hard_full_dec19,2,3.921,1.51354E+12,1.51354E+12,38,FALSE,4,6,hard,full,96.346
4_3,wrong,97897,67eac875,click,logs/6_hard_full_dec19,1,1.551,1.51354E+12,1.51354E+12,39,FALSE,5,6,hard,full,97.897
1_0,wrong,98842,67eac875,click,logs/6_hard_full_dec19,2,0.945,1.51354E+12,1.51354E+12,40,FALSE,6,6,hard,full,98.842
3_0,wrong,102178,67eac875,click,logs/6_hard_full_dec19,1,3.336,1.51354E+12,1.51354E+12,41,FALSE,7,6,hard,full,102.178
0_3,wrong,103207,67eac875,click,logs/6_hard_full_dec19,2,1.029,1.51354E+12,1.51354E+12,42,FALSE,8,6,hard,full,103.207
2_3,wrong,110629,67eac875,reset,logs/6_hard_full_dec19,1,2.779,1.51354E+12,1.51354E+12,43,TRUE,1,6,hard,full,110.629
3_4,wrong,117826,67eac875,click,logs/6_hard_full_dec19,2,7.197,1.51354E+12,1.51354E+12,44,FALSE,2,6,hard,full,117.826
2_4,wrong,119357,67eac875,click,logs/6_hard_full_dec19,1,1.531,1.51354E+12,1.51354E+12,45,FALSE,3,6,hard,full,119.357
2_2,wrong,121094,67eac875,click,logs/6_hard_full_dec19,2,1.737,1.51354E+12,1.51354E+12,46,FALSE,4,6,hard,full,121.094
3_2,wrong,122398,67eac875,click,logs/6_hard_full_dec19,1,1.304,1.51354E+12,1.51354E+12,47,FALSE,5,6,hard,full,122.398
1_4,wrong,123683,67eac875,click,logs/6_hard_full_dec19,2,1.285,1.51354E+12,1.51354E+12,48,FALSE,6,6,hard,full,123.683
5_0,wrong,126185,67eac875,click,logs/6_hard_full_dec19,1,2.502,1.51354E+12,1.51354E+12,49,FALSE,7,6,hard,full,126.185
2_2,wrong,0,69bad0fe,,logs/6_hard_full_dec19,1,0,1.51354E+12,1.51354E+12,1,TRUE,1,6,hard,full,0
5_3,wrong,10668,69bad0fe,click,logs/6_hard_full_dec19,2,10.668,1.51354E+12,1.51354E+12,2,FALSE,2,6,hard,full,10.668
5_2,wrong,12190,69bad0fe,click,logs/6_hard_full_dec19,1,1.522,1.51354E+12,1.51354E+12,3,FALSE,3,6,hard,full,12.19
2_3,wrong,20692,69bad0fe,click,logs/6_hard_full_dec19,2,8.502,1.51354E+12,1.51354E+12,4,FALSE,4,6,hard,full,20.692
4_3,wrong,24077,69bad0fe,click,logs/6_hard_full_dec19,1,3.385,1.51354E+12,1.51354E+12,5,FALSE,5,6,hard,full,24.077
2_3,wrong,32479,69bad0fe,reset,logs/6_hard_full_dec19,1,3.417,1.51354E+12,1.51354E+12,6,TRUE,1,6,hard,full,32.479
2_2,wrong,34445,69bad0fe,click,logs/6_hard_full_dec19,2,1.966,1.51354E+12,1.51354E+12,7,FALSE,2,6,hard,full,34.445
3_0,wrong,49236,69bad0fe,reset,logs/6_hard_full_dec19,1,10.257,1.51354E+12,1.51354E+12,8,TRUE,1,6,hard,full,49.236
0_3,wrong,50153,69bad0fe,click,logs/6_hard_full_dec19,2,0.917,1.51354E+12,1.51354E+12,9,FALSE,2,6,hard,full,50.153
2_2,wrong,62138,69bad0fe,click,logs/6_hard_full_dec19,1,11.985,1.51354E+12,1.51354E+12,10,FALSE,3,6,hard,full,62.138
4_3,wrong,75165,69bad0fe,reset,logs/6_hard_full_dec19,1,9.641,1.51354E+12,1.51354E+12,11,TRUE,1,6,hard,full,75.165
2_2,wrong,79832,69bad0fe,click,logs/6_hard_full_dec19,2,4.667,1.51354E+12,1.51354E+12,12,FALSE,2,6,hard,full,79.832
2_2,wrong,84786,69bad0fe,reset,logs/6_hard_full_dec19,1,0.778,1.51354E+12,1.51354E+12,13,TRUE,1,6,hard,full,84.786
2_3,wrong,86248,69bad0fe,click,logs/6_hard_full_dec19,2,1.462,1.51354E+12,1.51354E+12,14,FALSE,2,6,hard,full,86.248
2_2,wrong,92100,69bad0fe,reset,logs/6_hard_full_dec19,1,3.832,1.51354E+12,1.51354E+12,15,TRUE,1,6,hard,full,92.1
0_3,wrong,102987,69bad0fe,reset,logs/6_hard_full_dec19,1,5.209,1.51354E+12,1.51354E+12,16,TRUE,1,6,hard,full,102.987
3_0,wrong,105245,69bad0fe,click,logs/6_hard_full_dec19,2,2.258,1.51354E+12,1.51354E+12,17,FALSE,2,6,hard,full,105.245
2_2,wrong,118924,69bad0fe,click,logs/6_hard_full_dec19,1,13.679,1.51354E+12,1.51354E+12,18,FALSE,3,6,hard,full,118.924
5_3,wrong,125308,69bad0fe,undo,logs/6_hard_full_dec19,1,2.638,1.51354E+12,1.51354E+12,19,FALSE,3,6,hard,full,125.308
2_3,wrong,134151,69bad0fe,click,logs/6_hard_full_dec19,2,8.843,1.51354E+12,1.51354E+12,20,FALSE,4,6,hard,full,134.151
4_3,wrong,136877,69bad0fe,click,logs/6_hard_full_dec19,1,2.726,1.51354E+12,1.51354E+12,21,FALSE,5,6,hard,full,136.877
2_2,wrong,144197,69bad0fe,reset,logs/6_hard_full_dec19,1,2.112,1.51354E+12,1.51354E+12,22,TRUE,1,6,hard,full,144.197
2_3,wrong,145361,69bad0fe,click,logs/6_hard_full_dec19,2,1.164,1.51354E+12,1.51354E+12,23,FALSE,2,6,hard,full,145.361
2_3,wrong,148382,69bad0fe,undo,logs/6_hard_full_dec19,1,1.055,1.51354E+12,1.51354E+12,24,TRUE,1,6,hard,full,148.382
2_2,wrong,151027,69bad0fe,click,logs/6_hard_full_dec19,2,2.645,1.51354E+12,1.51354E+12,25,FALSE,2,6,hard,full,151.027
4_4,wrong,157849,69bad0fe,reset,logs/6_hard_full_dec19,1,4.685,1.51354E+12,1.51354E+12,26,TRUE,1,6,hard,full,157.849
2_3,wrong,160144,69bad0fe,click,logs/6_hard_full_dec19,2,2.295,1.51354E+12,1.51354E+12,27,FALSE,2,6,hard,full,160.144
4_4,wrong,166236,69bad0fe,reset,logs/6_hard_full_dec19,1,1.496,1.51354E+12,1.51354E+12,28,TRUE,1,6,hard,full,166.236
4_3,wrong,167981,69bad0fe,reset,logs/6_hard_full_dec19,1,0.382,1.51354E+12,1.51354E+12,29,TRUE,1,6,hard,full,167.981
2_2,wrong,169617,69bad0fe,click,logs/6_hard_full_dec19,2,1.636,1.51354E+12,1.51354E+12,30,FALSE,2,6,hard,full,169.617
2_2,wrong,173061,69bad0fe,reset,logs/6_hard_full_dec19,1,0.936,1.51354E+12,1.51354E+12,31,TRUE,1,6,hard,full,173.061
5_3,wrong,180641,69bad0fe,click,logs/6_hard_full_dec19,2,7.58,1.51354E+12,1.51354E+12,32,FALSE,2,6,hard,full,180.641
2_2,wrong,186525,69bad0fe,reset,logs/6_hard_full_dec19,1,0.859,1.51354E+12,1.51354E+12,33,TRUE,1,6,hard,full,186.525
2_3,wrong,186878,69bad0fe,click,logs/6_hard_full_dec19,2,0.353,1.51354E+12,1.51354E+12,34,FALSE,2,6,hard,full,186.878
2_3,wrong,197916,69bad0fe,undo,logs/6_hard_full_dec19,1,8.924,1.51354E+12,1.51354E+12,35,TRUE,1,6,hard,full,197.916
2_2,wrong,198272,69bad0fe,click,logs/6_hard_full_dec19,2,0.356,1.51354E+12,1.51354E+12,36,FALSE,2,6,hard,full,198.272
3_2,wrong,203719,69bad0fe,undo,logs/6_hard_full_dec19,1,2.428,1.51354E+12,1.51354E+12,37,TRUE,1,6,hard,full,203.719
0_3,wrong,208302,69bad0fe,undo,logs/6_hard_full_dec19,1,2.643,1.51354E+12,1.51354E+12,38,TRUE,1,6,hard,full,208.302
3_0,wrong,209741,69bad0fe,click,logs/6_hard_full_dec19,2,1.439,1.51354E+12,1.51354E+12,39,FALSE,2,6,hard,full,209.741
2_2,wrong,212462,69bad0fe,click,logs/6_hard_full_dec19,1,2.721,1.51354E+12,1.51354E+12,40,FALSE,3,6,hard,full,212.462
2_3,wrong,220435,69bad0fe,click,logs/6_hard_full_dec19,2,7.973,1.51354E+12,1.51354E+12,41,FALSE,4,6,hard,full,220.435
4_3,wrong,221082,69bad0fe,click,logs/6_hard_full_dec19,1,0.647,1.51354E+12,1.51354E+12,42,FALSE,5,6,hard,full,221.082
5_3,wrong,232193,69bad0fe,click,logs/6_hard_full_dec19,2,11.111,1.51354E+12,1.51354E+12,43,FALSE,6,6,hard,full,232.193
5_2,wrong,232787,69bad0fe,click,logs/6_hard_full_dec19,1,0.594,1.51354E+12,1.51354E+12,44,FALSE,7,6,hard,full,232.787
3_2,wrong,244826,69bad0fe,click,logs/6_hard_full_dec19,2,12.039,1.51354E+12,1.51354E+12,45,FALSE,8,6,hard,full,244.826
4_2,wrong,246169,69bad0fe,click,logs/6_hard_full_dec19,1,1.343,1.51354E+12,1.51354E+12,46,FALSE,9,6,hard,full,246.169
3_4,wrong,247034,69bad0fe,click,logs/6_hard_full_dec19,2,0.865,1.51354E+12,1.51354E+12,47,FALSE,10,6,hard,full,247.034
4_4,wrong,247535,69bad0fe,click,logs/6_hard_full_dec19,1,0.501,1.51354E+12,1.51354E+12,48,FALSE,11,6,hard,full,247.535
0_3,wrong,253403,69bad0fe,reset,logs/6_hard_full_dec19,1,0.535,1.51354E+12,1.51354E+12,49,TRUE,1,6,hard,full,253.403
3_0,wrong,256586,69bad0fe,click,logs/6_hard_full_dec19,2,3.183,1.51354E+12,1.51354E+12,50,FALSE,2,6,hard,full,256.586
3_0,wrong,258727,69bad0fe,undo,logs/6_hard_full_dec19,1,0.527,1.51354E+12,1.51354E+12,51,TRUE,1,6,hard,full,258.727
0_3,wrong,260296,69bad0fe,click,logs/6_hard_full_dec19,2,1.569,1.51354E+12,1.51354E+12,52,FALSE,2,6,hard,full,260.296
2_3,wrong,261107,69bad0fe,click,logs/6_hard_full_dec19,1,0.811,1.51354E+12,1.51354E+12,53,FALSE,3,6,hard,full,261.107
2_2,wrong,263335,69bad0fe,click,logs/6_hard_full_dec19,2,2.228,1.51354E+12,1.51354E+12,54,FALSE,4,6,hard,full,263.335
0_3,wrong,269211,69bad0fe,undo,logs/6_hard_full_dec19,1,0.855,1.51354E+12,1.51354E+12,55,TRUE,1,6,hard,full,269.211
3_0,wrong,270022,69bad0fe,click,logs/6_hard_full_dec19,2,0.811,1.51354E+12,1.51354E+12,56,FALSE,2,6,hard,full,270.022
2_2,wrong,275820,69bad0fe,click,logs/6_hard_full_dec19,1,5.798,1.51354E+12,1.51354E+12,57,FALSE,3,6,hard,full,275.82
2_3,wrong,279805,69bad0fe,click,logs/6_hard_full_dec19,2,3.985,1.51354E+12,1.51354E+12,58,FALSE,4,6,hard,full,279.805
4_3,wrong,281146,69bad0fe,click,logs/6_hard_full_dec19,1,1.341,1.51354E+12,1.51354E+12,59,FALSE,5,6,hard,full,281.146
5_3,wrong,285727,69bad0fe,click,logs/6_hard_full_dec19,2,4.581,1.51354E+12,1.51354E+12,60,FALSE,6,6,hard,full,285.727
5_2,wrong,287105,69bad0fe,click,logs/6_hard_full_dec19,1,1.378,1.51354E+12,1.51354E+12,61,FALSE,7,6,hard,full,287.105
3_2,wrong,288690,69bad0fe,click,logs/6_hard_full_dec19,2,1.585,1.51354E+12,1.51354E+12,62,FALSE,8,6,hard,full,288.69
4_2,wrong,290820,69bad0fe,click,logs/6_hard_full_dec19,1,2.13,1.51354E+12,1.51354E+12,63,FALSE,9,6,hard,full,290.82
3_0,wrong,302530,69bad0fe,reset,logs/6_hard_full_dec19,1,5.17,1.51354E+12,1.51354E+12,64,TRUE,1,6,hard,full,302.53
0_3,wrong,311808,69bad0fe,click,logs/6_hard_full_dec19,2,9.278,1.51354E+12,1.51354E+12,65,FALSE,2,6,hard,full,311.808
2_3,wrong,318077,69bad0fe,click,logs/6_hard_full_dec19,1,6.269,1.51354E+12,1.51354E+12,66,FALSE,3,6,hard,full,318.077
5_3,wrong,324327,69bad0fe,click,logs/6_hard_full_dec19,2,6.25,1.51354E+12,1.51354E+12,67,FALSE,4,6,hard,full,324.327
5_2,wrong,325870,69bad0fe,click,logs/6_hard_full_dec19,1,1.543,1.51354E+12,1.51354E+12,68,FALSE,5,6,hard,full,325.87
4_2,wrong,337764,69bad0fe,click,logs/6_hard_full_dec19,2,11.894,1.51354E+12,1.51354E+12,69,FALSE,6,6,hard,full,337.764
2_2,wrong,342096,69bad0fe,undo,logs/6_hard_full_dec19,2,3.303,1.51354E+12,1.51354E+12,70,FALSE,6,6,hard,full,342.096
0_3,wrong,345512,69bad0fe,reset,logs/6_hard_full_dec19,1,0.724,1.51354E+12,1.51354E+12,71,TRUE,1,6,hard,full,345.512
3_0,wrong,346675,69bad0fe,click,logs/6_hard_full_dec19,2,1.163,1.51354E+12,1.51354E+12,72,FALSE,2,6,hard,full,346.675
