,userid,win_score,Unnamed: 0,board_size,blocking_score,Density,Linear,Non-linear,Interaction,Forcing,interaction_blind,blocking_blind
1272,55c68fc5,1750,23204,10,160,-4.06119902,-3.677164592,-3.688494465,-4.879460467,-5.517768136,-3.608154483,-4.362198649
1273,55c68fc5,2000,25919,10,160,-4.067438225,-3.683105316,-3.694645066,-4.931489343,-5.562758876,-3.617232716,-4.368950452
1274,55c68fc5,2250,28634,10,160,-4.072946222,-3.688379633,-3.700083942,-4.977522698,-5.603172489,-3.62527548,-4.375108525
1275,55c68fc5,2500,31349,10,160,-4.077876561,-3.693122055,-3.704958854,-5.018800692,-5.639857823,-3.632494963,-4.380769338
1276,56e6f5d2,25,1756.5,10,50.33333333,-4.164006308,-3.343666886,-3.044985347,-2.963621397,-2.851048021,-3.121872224,-3.129011958
1277,56e6f5d2,250,5014.5,10,50.33333333,-4.15183305,-3.296912102,-3.017928133,-2.951232197,-2.907318201,-3.080808831,-3.175021326
1278,56e6f5d2,500,8272.5,10,50.33333333,-4.151006595,-3.290687874,-3.015525494,-2.982007662,-2.919683354,-3.077438328,-3.168063203
1279,56e6f5d2,750,11530.5,10,50.33333333,-4.150726493,-3.28832498,-3.014684526,-3.003544961,-2.933475088,-3.076234587,-3.16533477
1280,56e6f5d2,1000,14788.5,10,50.33333333,-4.150585554,-3.287077601,-3.014255949,-3.019904301,-2.945554629,-3.075616012,-3.163870058
1281,56e6f5d2,1250,17775,10,160,-4.150500704,-3.286306134,-3.013996132,-3.033064572,-3.138692826,-3.012099791,-3.29457522
1282,56e6f5d2,1500,20490,10,160,-4.150444017,-3.285781722,-3.01382179,-3.044064989,-3.144349405,-3.01184625,-3.293260484
1283,56e6f5d2,1750,23205,10,160,-4.150403467,-3.285402025,-3.013696698,-3.053511996,-3.149821812,-3.011663962,-3.292288106
1284,56e6f5d2,2000,25920,10,160,-4.150373022,-3.285114387,-3.013602571,-3.061788952,-3.15502599,-3.011526589,-3.291539449
1285,56e6f5d2,2250,28635,10,160,-4.150349324,-3.28488894,-3.013529176,-3.069153228,-3.159943208,-3.01141935,-3.290945117
1286,56e6f5d2,2500,31350,10,160,-4.150330353,-3.284707478,-3.013470344,-3.075785838,-3.164580785,-3.01133331,-3.290461773
1287,58d72aaf,25,1757.5,10,50.33333333,-4.098010346,-3.356084665,-3.150812609,-3.291327556,-3.249309148,-3.23277714,-3.254964569
1288,58d72aaf,250,5015.5,10,50.33333333,-4.098010346,-3.356084665,-3.150812609,-3.525637975,-3.581026342,-3.244154829,-3.410612351
1289,58d72aaf,500,8273.5,10,50.33333333,-4.098010346,-3.356084665,-3.150812609,-3.64805825,-3.672003144,-3.259439744,-3.419241355
1290,58d72aaf,750,11531.5,10,50.33333333,-4.098010346,-3.356084665,-3.150812609,-3.725325682,-3.736004611,-3.269693468,-3.426687324
1291,58d72aaf,1000,14789.5,10,50.33333333,-4.098010346,-3.356084665,-3.150812609,-3.781867873,-3.785204224,-3.277368397,-3.432809282
1292,58d72aaf,1250,17776,10,160,-4.098010346,-3.356084665,-3.150812609,-3.826475508,-4.10408659,-3.253533749,-3.722586842
1293,58d72aaf,1500,20491,10,160,-4.098010346,-3.356084665,-3.150812609,-3.863316727,-4.131803896,-3.258632028,-3.725744281
1294,58d72aaf,1750,23206,10,160,-4.098010346,-3.356084665,-3.150812609,-3.894698164,-4.156390397,-3.262996685,-3.728665116
1295,58d72aaf,2000,25921,10,160,-4.098010346,-3.356084665,-3.150812609,-3.92203076,-4.178464349,-3.266812137,-3.731364186
1296,58d72aaf,2250,28636,10,160,-4.098010346,-3.356084665,-3.150812609,-3.946240695,-4.198482925,-3.270201079,-3.733863984
1297,58d72aaf,2500,31351,10,160,-4.098010346,-3.356084665,-3.150812609,-3.967968771,-4.216791465,-3.273249242,-3.736187186
1298,58e72ee8,25,1717.5,6,50.33333333,-2.186471962,-1.874989802,-1.690834004,-1.537402477,-1.509100575,-2.003772528,-2.110883066
1299,58e72ee8,250,4975.5,6,50.33333333,-2.168611549,-1.834826932,-1.669831088,-1.573656327,-1.389757744,-1.975213944,-1.978944418
1300,58e72ee8,500,8233.5,6,50.33333333,-2.167554096,-1.832245465,-1.668572324,-1.603335345,-1.387917221,-1.973531131,-1.952237488
1301,58e72ee8,750,11491.5,6,50.33333333,-2.167199949,-1.83137498,-1.668150349,-1.62193248,-1.394405789,-1.972967738,-1.942139004
1302,58e72ee8,1000,14749.5,6,50.33333333,-2.167022561,-1.830937831,-1.66793891,-1.635475347,-1.401517309,-1.972685578,-1.936809683
1303,58e72ee8,1250,17736,6,160,-2.166916028,-1.830674927,-1.667811902,-1.646126761,-1.350264499,-1.972516133,-1.956495714
1304,58e72ee8,1500,20451,6,160,-2.166844963,-1.830499401,-1.667727169,-1.654905236,-1.351282112,-1.972403108,-1.950301711
1305,58e72ee8,1750,23166,6,160,-2.166794183,-1.830373898,-1.667666616,-1.662371415,-1.353035045,-1.972322345,-1.945749063
1306,58e72ee8,2000,25881,6,160,-2.166756086,-1.830279702,-1.667621185,-1.668866853,-1.355147531,-1.972261757,-1.942260534
1307,58e72ee8,2250,28596,6,160,-2.166726448,-1.830206398,-1.667585841,-1.674615057,-1.357426239,-1.972214622,-1.939501539
1308,58e72ee8,2500,31311,6,160,-2.166702734,-1.830147729,-1.667557559,-1.679770281,-1.35976647,-1.972176909,-1.93726462
1309,59d51c4c,25,1680.5,6,50.33333333,-2.848924672,-2.408810579,-2.323461188,-2.384244112,-2.514743355,-4.680151643,-4.892824925
1310,59d51c4c,250,4938.5,6,50.33333333,-2.972548223,-2.519481013,-2.442885036,-2.658007404,-2.766392447,-4.803721316,-5.109064033
1311,59d51c4c,500,8196.5,6,50.33333333,-3.01168053,-2.557668484,-2.481735853,-2.753376493,-2.829912278,-4.842848866,-5.144194521
1312,59d51c4c,750,11454.5,6,50.33333333,-3.034690375,-2.580356272,-2.504650499,-2.810064836,-2.873694535,-4.865857073,-5.165667233
1313,59d51c4c,1000,14712.5,6,50.33333333,-3.051049388,-2.596552886,-2.520961651,-2.850541205,-2.907121815,-4.882215255,-5.181209667
1314,59d51c4c,1250,17699,6,160,-3.063752417,-2.609158032,-2.533635879,-2.882045099,-3.106351022,-4.844848811,-5.297641385
1315,59d51c4c,1500,20414,6,160,-3.074138748,-2.619478922,-2.544002975,-2.907841397,-3.123886165,-4.855234807,-5.307049083
1316,59d51c4c,1750,23129,6,160,-3.082924459,-2.628217798,-2.552774929,-2.929684381,-3.139558859,-4.864020278,-5.315113646
1317,59d51c4c,2000,25844,6,160,-3.090537644,-2.635795806,-2.560377787,-2.948626261,-3.153712605,-4.871633283,-5.32217318
1318,59d51c4c,2250,28559,6,160,-3.097254737,-2.64248551,-2.567086842,-2.965348087,-3.166608796,-4.878350235,-5.328451749
1319,59d51c4c,2500,31274,6,160,-3.103264643,-2.648473485,-2.573090314,-2.980316084,-3.178448863,-4.884360028,-5.334105686
1320,5acfeabc,25,1681.5,6,50.33333333,-2.290018105,-1.272972335,-1.108698229,-0.794081214,-0.946045751,-0.661309211,-0.901889499
1321,5acfeabc,250,4939.5,6,50.33333333,-2.273008188,-1.232288375,-1.085831924,-0.729987752,-0.757403073,-0.630166273,-0.736504292
1322,5acfeabc,500,8197.5,6,50.33333333,-2.27200109,-1.229649228,-1.08444757,-0.725964322,-0.72238115,-0.62832827,-0.703033868
1323,5acfeabc,750,11455.5,6,50.33333333,-2.271663807,-1.228758565,-1.083983122,-0.724610383,-0.70925666,-0.627712856,-0.69050611
1324,5acfeabc,1000,14713.5,6,50.33333333,-2.271494866,-1.228311143,-1.08375033,-0.72393098,-0.702358744,-0.62740463,-0.683925668
1325,5acfeabc,1250,17700,6,160,-2.271393405,-1.228042015,-1.083610473,-0.723522554,-0.725697907,-0.627219528,-0.722193147
1326,5acfeabc,1500,20415,6,160,-2.271325725,-1.227862315,-1.083517158,-0.723249943,-0.717867379,-0.627096058,-0.714471648
1327,5acfeabc,1750,23130,6,160,-2.271277362,-1.227733819,-1.083450468,-0.72305506,-0.712125615,-0.62700783,-0.708811393
1328,5acfeabc,2000,25845,6,160,-2.27124108,-1.227637371,-1.08340043,-0.72290881,-0.707733878,-0.626941641,-0.704482913
1329,5acfeabc,2250,28560,6,160,-2.271212853,-1.227562311,-1.083361499,-0.722795008,-0.704265493,-0.62689015,-0.701065051
1330,5acfeabc,2500,31275,6,160,-2.271190268,-1.227502234,-1.083330347,-0.722703933,-0.701456638,-0.62684895,-0.698297485
1331,5adff9a5,25,1521.5,6,50.33333333,-2.529192451,-2.878890455,-2.74687919,-2.529523086,-2.665219246,-2.463867895,-2.569550033
1332,5adff9a5,250,4779.5,6,50.33333333,-2.52351639,-2.853764407,-2.732504488,-2.56859253,-2.704180817,-2.500462514,-2.62826553
1333,5adff9a5,500,8037.5,6,50.33333333,-2.523179272,-2.851861315,-2.731555344,-2.616518368,-2.709894517,-2.526714339,-2.635164574
1334,5adff9a5,750,11295.5,6,50.33333333,-2.523066342,-2.851208823,-2.731234506,-2.648088114,-2.722503019,-2.543336211,-2.643973981
1335,5adff9a5,1000,14553.5,6,50.33333333,-2.523009771,-2.850879031,-2.731073234,-2.671542365,-2.73501766,-2.555497262,-2.651888899
1336,5adff9a5,1250,17540,6,160,-2.522975795,-2.85068,-2.730976196,-2.69019128,-2.96692828,-2.565087233,-2.865565844
1337,5adff9a5,1500,20255,6,160,-2.52295313,-2.850546828,-2.730911388,-2.705667217,-2.969827197,-2.573004415,-2.868364014
1338,5adff9a5,1750,22970,6,160,-2.522936934,-2.850451465,-2.73086504,-2.718892369,-2.973439971,-2.579746097,-2.871303638
1339,5adff9a5,2000,25685,6,160,-2.522924783,-2.850379812,-2.730830248,-2.730438121,-2.977385506,-2.58561641,-2.874237142
1340,5adff9a5,2250,28400,6,160,-2.52291533,-2.850324003,-2.730803169,-2.74068286,-2.981462374,-2.590814926,-2.877098228
1341,5adff9a5,2500,31115,6,160,-2.522907766,-2.850279307,-2.730781495,-2.749890064,-2.985559537,-2.595479676,-2.879858065
1342,5aebf3c2,25,1807.5,10,50.33333333,-3.504427331,-3.082342461,-2.958877035,-3.023327134,-3.134090719,-3.140815372,-3.189733071
1343,5aebf3c2,250,5065.5,10,50.33333333,-3.573170721,-3.028951584,-2.980749693,-3.20065579,-3.324897593,-3.013713519,-3.207465629
1344,5aebf3c2,500,8323.5,10,50.33333333,-3.606121782,-3.046484439,-3.009301929,-3.337195984,-3.408101076,-3.000881646,-3.180513115
1345,5aebf3c2,750,11581.5,10,50.33333333,-3.626266316,-3.060955266,-3.027905615,-3.427322523,-3.474352601,-2.996262325,-3.16958166
1346,5aebf3c2,1000,14839.5,10,50.33333333,-3.640805967,-3.072543569,-3.041659984,-3.494465831,-3.527842651,-2.99387936,-3.163594809
1347,5aebf3c2,1250,17826,10,160,-3.652188282,-3.082116286,-3.052566254,-3.547957129,-3.734562352,-2.99242473,-3.436265264
1348,5aebf3c2,1500,20541,10,160,-3.661542271,-3.090247179,-3.06160082,-3.592409243,-3.762268272,-2.991444272,-3.430852814
1349,5aebf3c2,1750,23256,10,160,-3.669482449,-3.097305364,-3.069311821,-3.630435678,-3.787639417,-2.990738589,-3.426800504
1350,5aebf3c2,2000,25971,10,160,-3.676380522,-3.103537305,-3.076037452,-3.663659724,-3.810953715,-2.990206351,-3.423649738
1351,5aebf3c2,2250,28686,10,160,-3.682478521,-3.109114422,-3.082000995,-3.693158517,-3.832477415,-2.989790604,-3.421128223
1352,5aebf3c2,2500,31401,10,160,-3.687942875,-3.114160305,-3.087357573,-3.71968333,-3.852442954,-2.989456874,-3.419063733
1353,5bc4f225,25,1645.5,10,50.33333333,-3.034719396,-2.417825871,-2.035596511,-1.60017057,-1.575583403,-1.50806347,-1.493440278
1354,5bc4f225,250,4903.5,10,50.33333333,-2.987503587,-2.218468346,-1.921111594,-1.254120157,-1.109637112,-1.209710039,-1.075784291
1355,5bc4f225,500,8161.5,10,50.33333333,-2.984360707,-2.19206905,-1.911011188,-1.216000222,-1.053944629,-1.178244042,-1.025489698
1356,5bc4f225,750,11419.5,10,50.33333333,-2.983297525,-2.182061152,-1.907479177,-1.202059173,-1.032283274,-1.166914086,-1.006089264
1357,5bc4f225,1000,14677.5,10,50.33333333,-2.982762952,-2.176781368,-1.905679869,-1.194821734,-1.020696973,-1.161071313,-0.995752077
1358,5bc4f225,1250,17664,10,160,-2.982441245,-2.173517215,-1.904589302,-1.190388455,-0.92837592,-1.15750578,-0.914587278
1359,5bc4f225,1500,20379,10,160,-2.982226371,-2.171298924,-1.903857605,-1.187393743,-0.919780284,-1.155103078,-0.906465764
1360,5bc4f225,1750,23094,10,160,-2.982072691,-2.169693071,-1.903332659,-1.185235022,-0.913442332,-1.153374043,-0.900481832
1361,5bc4f225,2000,25809,10,160,-2.981957323,-2.168476723,-1.902937679,-1.183605064,-0.908573673,-1.152070163,-0.895887782
1362,5bc4f225,2250,28524,10,160,-2.981867527,-2.167523461,-1.902629716,-1.18233077,-0.904715425,-1.151051782,-0.892248847
1363,5bc4f225,2500,31239,10,160,-2.98179565,-2.166756244,-1.902382867,-1.18130717,-0.901582085,-1.150234377,-0.889294746
1364,5cd6bb63,25,1758.5,10,50.33333333,-3.624780693,-2.912240891,-2.599030321,-2.53966165,-2.345387312,-3.358167305,-3.195106837
1365,5cd6bb63,250,5016.5,10,50.33333333,-3.595252296,-2.806629973,-2.538729513,-2.688070339,-2.332792851,-3.47797436,-3.26246223
1366,5cd6bb63,500,8274.5,10,50.33333333,-3.593265773,-2.793997363,-2.533646154,-2.804581741,-2.403115827,-3.571218273,-3.324302322
1367,5cd6bb63,750,11532.5,10,50.33333333,-3.592592995,-2.789304599,-2.531877897,-2.881300771,-2.460022618,-3.632442505,-3.371570612
1368,5cd6bb63,1000,14790.5,10,50.33333333,-3.592254568,-2.786850659,-2.53097896,-2.938354645,-2.506006215,-3.677967507,-3.409141059
1369,5cd6bb63,1250,17777,10,160,-3.592050853,-2.785341141,-2.530434724,-2.983755391,-2.382762143,-3.588055323,-3.263598036
1370,5cd6bb63,1500,20492,10,160,-3.591914766,-2.784318616,-2.530069837,-3.021453879,-2.406841454,-3.617373076,-3.283389251
1371,5cd6bb63,1750,23207,10,160,-3.591817426,-2.783580083,-2.529808182,-3.053684057,-2.428877543,-3.642533912,-3.301337975
1372,5cd6bb63,2000,25922,10,160,-3.591744347,-2.783021628,-2.529611379,-3.081831308,-2.449103493,-3.664571314,-3.317720079
1373,5cd6bb63,2250,28637,10,160,-3.591687463,-2.782584534,-2.529457975,-3.106813789,-2.46775135,-3.684175731,-3.332768162
1374,5cd6bb63,2500,31352,10,160,-3.591641928,-2.782233111,-2.529335039,-3.129271267,-2.485026339,-3.70183133,-3.346672831
1375,5dbfe29c,25,1522.5,6,50.33333333,-2.458206906,-1.848092573,-1.733369063,-1.54986844,-1.823640703,-1.517510791,-1.712144533
1376,5dbfe29c,250,4780.5,6,50.33333333,-2.447281112,-1.805125851,-1.706423007,-1.555431683,-1.761860403,-1.730069083,-1.820921985
1377,5dbfe29c,500,8038.5,6,50.33333333,-2.446626121,-1.801860212,-1.704609088,-1.595229884,-1.736932712,-1.825750078,-1.86663652
1378,5dbfe29c,750,11296.5,6,50.33333333,-2.446406545,-1.800740113,-1.703994817,-1.621753933,-1.735074661,-1.884347917,-1.904450513
1379,5dbfe29c,1000,14554.5,6,50.33333333,-2.446296522,-1.800173887,-1.703685833,-1.641518975,-1.738676218,-1.926689997,-1.93529669
1380,5dbfe29c,1250,17541,6,160,-2.446230432,-1.79983214,-1.703499844,-1.657254904,-1.951416537,-1.836208562,-1.938898306
1381,5dbfe29c,1500,20256,6,160,-2.446186341,-1.799603462,-1.703375602,-1.670322627,-1.946087715,-1.862968361,-1.952331682
1382,5dbfe29c,1750,22971,6,160,-2.446154831,-1.799439704,-1.703286734,-1.68149463,-1.943248032,-1.885755771,-1.965103721
1383,5dbfe29c,2000,25686,6,160,-2.446131191,-1.799316656,-1.703220016,-1.69125078,-1.941958518,-1.905599173,-1.977137493
1384,5dbfe29c,2250,28401,6,160,-2.446112799,-1.799220816,-1.703168084,-1.699909364,-1.941676353,-1.923172983,-1.988447153
1385,5dbfe29c,2500,31116,6,160,-2.446098082,-1.799144058,-1.703126513,-1.707692252,-1.942068754,-1.938943505,-1.999079454
1386,5de11557,25,1682.5,6,50.33333333,-2.918537733,-2.530875883,-2.522165989,-2.652508213,-3.020567447,-3.40746641,-3.683830425
1387,5de11557,250,4940.5,6,50.33333333,-3.009881151,-2.61314703,-2.610747448,-2.983860704,-3.361637344,-3.451555678,-3.812516575
1388,5de11557,500,8198.5,6,50.33333333,-3.038975631,-2.641571631,-2.639654014,-3.09785452,-3.440281085,-3.466013565,-3.824005786
1389,5de11557,750,11456.5,6,50.33333333,-3.056094903,-2.658462315,-2.656709653,-3.165520717,-3.493999402,-3.474543391,-3.83139396
1390,5de11557,1000,14714.5,6,50.33333333,-3.068269252,-2.670521347,-2.668851996,-3.213809529,-3.53477315,-3.480615656,-3.836859441
1391,5de11557,1250,17701,6,160,-3.077724206,-2.679906781,-2.678287684,-3.251383177,-3.861268874,-3.485334186,-4.061075507
1392,5de11557,1500,20416,6,160,-3.085455537,-2.687591627,-2.686006147,-3.282143964,-3.883076411,-3.489193887,-4.064207193
1393,5de11557,1750,23131,6,160,-3.091995821,-2.694098638,-2.692537226,-3.308187362,-3.902481516,-3.492459767,-4.066936547
1394,5de11557,2000,25846,6,160,-3.097663513,-2.699741338,-2.698198007,-3.330769709,-3.919942187,-3.495290417,-4.069355253
1395,5de11557,2250,28561,6,160,-3.102664279,-2.704722644,-2.703193395,-3.350703936,-3.935803285,-3.497788314,-4.071526845
1396,5de11557,2500,31276,6,160,-3.107138681,-2.709181464,-2.707663491,-3.36854643,-3.950328239,-3.500023527,-4.073497169
1397,5edbbf73,25,1395.5,6,50.33333333,-2.768053131,-2.490205215,-2.379455863,-2.156102774,-2.478949671,-2.103115837,-2.305404378
1398,5edbbf73,250,4653.5,6,50.33333333,-2.927896195,-2.567784632,-2.498223907,-2.075106319,-2.43829966,-2.312514489,-2.611541781
1399,5edbbf73,500,7911.5,6,50.33333333,-2.980192479,-2.612957803,-2.547520011,-2.107032622,-2.410339881,-2.407671628,-2.68246235
1400,5edbbf73,750,11169.5,6,50.33333333,-3.011039585,-2.641325246,-2.577343902,-2.13079677,-2.408046254,-2.466085668,-2.730631211
1401,5edbbf73,1000,14427.5,6,50.33333333,-3.032997412,-2.66202222,-2.598785649,-2.149154415,-2.411674917,-2.508334299,-2.767181065
1402,5edbbf73,1250,17414,6,160,-3.050059266,-2.678320656,-2.615536404,-2.164036848,-2.773191541,-2.541448947,-3.119917332
1403,5edbbf73,1500,20129,6,160,-3.06401527,-2.691764797,-2.629284402,-2.176531733,-2.768520371,-2.568684511,-3.140354156
1404,5edbbf73,1750,22844,6,160,-3.075823902,-2.703206368,-2.640944158,-2.187292663,-2.76628117,-2.59181675,-3.158385083
1405,5edbbf73,2000,25559,6,160,-3.086058701,-2.713165077,-2.651067138,-2.19673946,-2.765529997,-2.611921564,-3.174517699
1406,5edbbf73,2250,28274,6,160,-3.09509027,-2.721981436,-2.660011638,-2.205156811,-2.765727882,-2.629700374,-3.189114322
1407,5edbbf73,2500,30989,6,160,-3.10317199,-2.729890689,-2.668023641,-2.212746317,-2.766548384,-2.645635967,-3.202442521
1408,5efbf191,25,1876.5,10,50.33333333,-5.126932491,-3.290888905,-3.066899035,-2.739293629,-2.785755201,-2.311570312,-2.261299421
1409,5efbf191,250,5134.5,10,50.33333333,-5.126932491,-3.290888905,-3.066899035,-2.847506899,-2.948711965,-2.227275365,-2.274633524
1410,5efbf191,500,8392.5,10,50.33333333,-5.126932491,-3.290888905,-3.066899035,-2.948892239,-3.006856072,-2.217291102,-2.254637373
1411,5efbf191,750,11650.5,10,50.33333333,-5.126932491,-3.290888905,-3.066899035,-3.016493406,-3.055293495,-2.21360059,-2.246194831
1412,5efbf191,1000,14908.5,10,50.33333333,-5.126932491,-3.290888905,-3.066899035,-3.067051603,-3.094967924,-2.211675782,-2.241478345
1413,5efbf191,1250,17895,10,160,-5.126932491,-3.290888905,-3.066899035,-3.107414373,-3.365712258,-2.210493645,-2.449429742
1414,5efbf191,1500,20610,10,160,-5.126932491,-3.290888905,-3.066899035,-3.141000625,-3.385842537,-2.209693745,-2.445201013
1415,5efbf191,1750,23325,10,160,-5.126932491,-3.290888905,-3.066899035,-3.169757912,-3.404467151,-2.209116454,-2.442005386
1416,5efbf191,2000,26040,10,160,-5.126932491,-3.290888905,-3.066899035,-3.194900052,-3.421698935,-2.208680181,-2.439502654
1417,5efbf191,2250,28755,10,160,-5.126932491,-3.290888905,-3.066899035,-3.217234407,-3.437683817,-2.208338873,-2.437488092
1418,5efbf191,2500,31470,10,160,-5.126932491,-3.290888905,-3.066899035,-3.237325083,-3.452564004,-2.208064563,-2.435830804
1419,62b5140d,25,1718.5,6,50.33333333,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-3.396014162,-2.331303002,-3.463487945
1420,62b5140d,250,4976.5,6,50.33333333,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-4.051110007,-2.331303002,-4.150136505
1421,62b5140d,500,8234.5,6,50.33333333,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-4.051110007,-2.331303002,-4.150136505
1422,62b5140d,750,11492.5,6,50.33333333,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-4.051110007,-2.331303002,-4.150136505
1423,62b5140d,1000,14750.5,6,50.33333333,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-4.051110007,-2.331303002,-4.150136505
1424,62b5140d,1250,17737,6,160,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-5.315520088,-2.331303002,-5.468071772
1425,62b5140d,1500,20452,6,160,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-5.315520088,-2.331303002,-5.468071772
1426,62b5140d,1750,23167,6,160,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-5.315520088,-2.331303002,-5.468071772
1427,62b5140d,2000,25882,6,160,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-5.315520088,-2.331303002,-5.468071772
1428,62b5140d,2250,28597,6,160,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-5.315520088,-2.331303002,-5.468071772
1429,62b5140d,2500,31312,6,160,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-5.315520088,-2.331303002,-5.468071772
1430,65afea1f,25,1526.5,6,50.33333333,-3.497200169,-3.568118955,-3.615555121,-3.917701562,-4.225182412,-2.805159831,-3.187943127
1431,65afea1f,250,4784.5,6,50.33333333,-3.778151862,-3.733919482,-3.831397584,-4.335074594,-4.501533843,-3.086561621,-3.474235476
1432,65afea1f,500,8042.5,6,50.33333333,-3.874254161,-3.820406785,-3.922572926,-4.512988119,-4.577357778,-3.182609265,-3.532070096
1433,65afea1f,750,11300.5,6,50.33333333,-3.931198151,-3.874025352,-3.97783153,-4.621814626,-4.640408862,-3.239532403,-3.572274111
1434,65afea1f,1000,14558.5,6,50.33333333,-3.971804525,-3.912945331,-4.017586874,-4.70043574,-4.692638152,-3.280127843,-3.603348333
1435,65afea1f,1250,17545,6,160,-4.003387129,-3.943508369,-4.048656157,-4.762025757,-4.980530734,-3.478875859,-4.032018168
