,userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
17746,8ab71c6b,6_easy_pruned,6,easy,pruned,interaction_blind,160,1250,-2.217178481,-1.418173716,-1.281863,-0.931662697,-1.241704837,-0.922912002,-1.299803769
17747,94abbfb2,6_easy_pruned,6,easy,pruned,blocking_blind,160,1250,-2.446608732,-1.583219378,-1.297910383,-1.299837017,-0.706859543,-1.161714632,-0.673675294
17748,96afd320,6_easy_pruned,6,easy,pruned,non-linear,160,1250,-2.604087997,-2.317698781,-2.233523454,-2.312778792,-2.97083111,-3.818749253,-4.257436986
17749,9db10b00,6_easy_pruned,6,easy,pruned,interaction_blind,160,1250,-1.991811959,-2.215948909,-2.072272334,-1.649829571,-1.699442756,-1.584285664,-1.695195555
17750,adfac866,6_easy_pruned,6,easy,pruned,linear,160,1250,-2.914655504,-2.323781326,-2.365624206,-3.615509633,-5.20553489,-2.478259371,-4.99941689
17751,b7e510d3,6_easy_pruned,6,easy,pruned,interaction_blind,160,1250,-2.4718053,-1.250813645,-0.998793404,-0.224247838,-0.308198956,-0.137480676,-0.303207765
17752,c0cbeef2,6_easy_pruned,6,easy,pruned,interaction_blind,160,1250,-2.275907232,-2.53126126,-2.367665015,-1.885071906,-1.924650344,-1.810317254,-1.919898259
17753,c8afed22,6_easy_pruned,6,easy,pruned,non-linear,160,1250,-2.23363179,-1.873125935,-1.761724119,-1.939153131,-1.88577243,-3.075809263,-2.942373699
17754,c9c757af,6_easy_pruned,6,easy,pruned,interaction_blind,160,1250,-2.072540165,-1.27965505,-1.127713195,-0.663737543,-0.714108214,-0.610513091,-0.709949344
17755,d2d73ea5,6_easy_pruned,6,easy,pruned,non-linear,160,1250,-2.466759816,-1.728044596,-1.643046905,-1.925686548,-2.06689079,-3.457000242,-3.978787004
17756,dcfbe5af,6_easy_pruned,6,easy,pruned,non-linear,160,1250,-2.713623914,-2.295432212,-2.240892412,-2.748337849,-3.659788109,-3.189077617,-3.515620445
17757,ddb7456a,6_easy_pruned,6,easy,pruned,interaction_blind,160,1250,-2.320511377,-2.444232858,-2.355077341,-2.715847072,-2.934156777,-1.02491925,-1.803160408
17758,dfa705b9,6_easy_pruned,6,easy,pruned,interaction_blind,160,1250,-2.88350831,-3.111007783,-3.045039332,-3.9347049,-3.799098728,-2.716367597,-2.884025942
17759,e1b100ae,6_easy_pruned,6,easy,pruned,blocking,160,1250,-3.280515514,-3.008728987,-2.932927886,-3.020196775,-2.698949073,-3.34223869,-3.574287493
17760,edbbcb60,6_easy_pruned,6,easy,pruned,density,160,1250,-2.820039524,-2.985595952,-2.897764598,-3.75844393,-3.59155151,-3.880315772,-3.909527927
17761,edbbea2c,6_easy_pruned,6,easy,pruned,non-linear,160,1250,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-3.219206026,-2.188744657,-3.349450184
17762,faafd1c6,6_easy_pruned,6,easy,pruned,interaction_blind,160,1250,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.691670965,-0.40931495,-0.679200721
17763,16ead0a0,10_easy_full,10,easy,full,density,160,1250,-4.598418652,-4.695956181,-4.93977417,-6.14657999,-6.9521998,-4.974449808,-5.90842214
17764,1de74153,10_easy_full,10,easy,full,blocking,160,1250,-6.439508623,-6.234290183,-6.573217589,-6.543101377,-6.070291522,-6.815443848,-6.604931626
17765,1eebf908,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.490881006,-3.052459476,-1.467622239
17766,20a4fec4,10_easy_full,10,easy,full,interaction,160,1250,-3.601412303,-4.023392867,-3.785689323,-3.230164729,-3.321501451,-3.904200179,-4.364532244
17767,23b6924e,10_easy_full,10,easy,full,interaction_blind,160,1250,-4.039245526,-3.884776908,-3.846680011,-4.947675872,-5.637217754,-3.66348026,-4.488095836
17768,26e680e4,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.825981742,-2.881609745,-2.570056629,-2.921762437,-2.511872499,-2.509480459,-2.164918474
17769,2fe692a5,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.717238426,-2.326677431,-1.879479623,-0.930478777,-0.515711852,-0.854788707,-0.501471839
17770,31b4fc9e,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.879243307,-2.440179983,-2.057891505,-2.057095385,-1.264217483,-1.632905459,-1.022850455
17771,37bffc4e,10_easy_full,10,easy,full,blocking,160,1250,-4.687592959,-3.862725555,-3.806578297,-3.493955844,-3.486186739,-4.184106475,-4.568307548
17772,3ac5170c,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.727331565,-2.496418802,-2.16446137,-2.046064855,-1.439812933,-1.873896333,-1.320322008
17773,3dfad0f2,10_easy_full,10,easy,full,non-linear,160,1250,-3.479705027,-3.625059782,-3.453621523,-3.643236576,-3.5172629,-4.186984668,-4.544202604
17774,55c68fc5,10_easy_full,10,easy,full,interaction_blind,160,1250,-4.045507582,-3.662413785,-3.673084577,-4.749264288,-5.413048011,-3.585603019,-4.351205953
17775,56e6f5d2,10_easy_full,10,easy,full,interaction_blind,160,1250,-4.150500704,-3.286306134,-3.013996132,-3.033064572,-3.141035495,-3.011559521,-3.296528919
17776,58d72aaf,10_easy_full,10,easy,full,non-linear,160,1250,-4.098010346,-3.356084665,-3.150812609,-3.826475508,-4.107472833,-3.253269808,-3.726256264
17777,5cd6bb63,10_easy_full,10,easy,full,blocking,160,1250,-3.592050853,-2.785341141,-2.530434724,-2.983755391,-2.380825155,-3.586812454,-3.261862739
17778,67f69d24,10_easy_full,10,easy,full,non-linear,160,1250,-3.374200425,-2.463904955,-2.287489138,-2.397190662,-2.348102381,-2.799520675,-3.130592212
17779,6ac7311a,10_easy_full,10,easy,full,interaction,160,1250,-4.170513812,-2.705871402,-2.505232537,-2.461888705,-2.859560398,-3.757681978,-4.593536868
17780,6cc4f8b6,10_easy_full,10,easy,full,non-linear,160,1250,-3.765936597,-3.634902759,-3.558358566,-3.870078329,-4.104691652,-3.95898003,-4.589596672
17781,6cd50fc7,10_easy_full,10,easy,full,interaction_blind,160,1250,-4.418845103,-3.91668049,-3.826092088,-3.961900197,-3.878263282,-3.726073871,-3.915820978
17782,6dfbeafe,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.760395841,-2.766446559,-2.503099663,-3.010086328,-2.403746043,-2.368924641,-2.180092623
17783,70bffd4d,10_easy_full,10,easy,full,interaction,160,1250,-4.388226269,-3.065843427,-2.839584248,-2.756362137,-2.915375522,-3.718725316,-4.51754814
17784,72caeffe,10_easy_full,10,easy,full,non-linear,160,1250,-4.007895673,-3.672382345,-3.570818121,-4.518963881,-4.753321418,-3.598302793,-3.980579915
17785,75bbec9c,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.954654689,-3.266036655,-3.029665879,-3.572950647,-3.459810777,-3.14788122,-2.939521615
17786,76c104da,10_easy_full,10,easy,full,density,160,1250,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.845949636,-5.578881668,-5.830670626
17787,89cbc391,10_easy_full,10,easy,full,non-linear,160,1250,-4.527053171,-3.557270615,-3.417959806,-3.680355294,-4.182968271,-4.079062386,-5.190377089
17788,8de6a2af,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.310999483,-2.26115511,-1.938282747,-1.189859864,-0.986861209,-1.132626006,-0.97511181
17789,92a70054,10_easy_full,10,easy,full,interaction,160,1250,-4.370790051,-3.410148558,-3.256281394,-3.111988694,-3.423377063,-3.963871979,-4.745944781
17790,9ae751bc,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.916526573,-2.379825399,-1.995869586,-1.823490799,-1.086533038,-1.735135832,-1.081368227
17791,a2d68973,10_easy_full,10,easy,full,non-linear,160,1250,-3.484313957,-3.523818861,-3.419729179,-5.063650379,-4.777394453,-5.671890535,-5.997227099
17792,abdacc98,10_easy_full,10,easy,full,blocking,160,1250,-4.19715049,-2.944999029,-2.729080046,-2.680064267,-2.406513461,-3.600976383,-4.036076105
17793,acc6e9d4,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.881442012,-3.029026246,-2.767312229,-3.005208781,-2.814390568,-2.458214753,-2.331799759
17794,aefbe715,10_easy_full,10,easy,full,density,160,1250,-5.134995576,-5.140698666,-5.284182285,-5.64051488,-5.237744242,-5.368963904,-5.23991482
17795,b4a4f22a,10_easy_full,10,easy,full,blocking,160,1250,-4.176550773,-3.328948628,-3.038891475,-2.818574536,-2.616392218,-3.303736038,-3.411969113
17796,b8a4fbaa,10_easy_full,10,easy,full,linear,160,1250,-3.975308401,-3.651626448,-3.705785081,-4.873013476,-6.185390127,-3.748688267,-5.13248079
17797,b9bbef4c,10_easy_full,10,easy,full,interaction,160,1250,-4.817558055,-3.447640621,-3.263863945,-3.128264185,-3.814956704,-3.780445321,-5.083742054
17798,c0dfd341,10_easy_full,10,easy,full,interaction_blind,160,1250,-3.837302498,-3.455846951,-3.252316738,-3.958284607,-4.065851555,-2.884838489,-3.024670119
17799,c6aad6d0,10_easy_full,10,easy,full,blocking_blind,160,1250,-4.069855083,-3.585753248,-3.322670502,-3.869282248,-3.578135371,-3.03828412,-2.765248516
17800,c8c4f85a,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.752071591,-2.856820942,-2.474746918,-2.288251023,-1.624140477,-1.95495668,-1.345758096
17801,cccfd3ac,10_easy_full,10,easy,full,non-linear,160,1250,-3.835349471,-3.792316155,-3.706842807,-5.029502103,-5.339997401,-4.382173237,-4.721242028
17802,cff10c9a,10_easy_full,10,easy,full,interaction_blind,160,1250,-3.829457014,-3.220224576,-2.930645613,-3.319836138,-3.452612908,-2.447425692,-2.645097389
17803,d0e6841e,10_easy_full,10,easy,full,non-linear,160,1250,-4.559140126,-3.834376926,-3.688498436,-4.019304731,-4.176586926,-4.179359059,-4.81842055
17804,d4cbca4e,10_easy_full,10,easy,full,interaction_blind,160,1250,-3.973376774,-3.68100753,-3.575361641,-4.679730267,-5.016462418,-3.490718733,-3.926109411
17805,d6c10e9a,10_easy_full,10,easy,full,non-linear,160,1250,-3.682235587,-2.725769637,-2.512598071,-3.325687438,-2.912472857,-3.233808196,-3.39923581
17806,dacfd3d4,10_easy_full,10,easy,full,non-linear,160,1250,-4.00666161,-3.407776704,-3.236520308,-4.05342512,-3.971251279,-3.940727573,-4.074438376
17807,daf74d3f,10_easy_full,10,easy,full,blocking_blind,160,1250,-3.529626599,-3.191676642,-2.796528087,-2.311994343,-1.706751991,-2.226362312,-1.693979002
17808,e6abcdb2,10_easy_full,10,easy,full,interaction_blind,160,1250,-3.363153628,-3.086305742,-2.864962879,-3.164039908,-3.457612128,-2.715115296,-3.041242883
17809,e9bbf006,10_easy_full,10,easy,full,blocking_blind,160,1250,-4.234910832,-3.407709836,-3.171601217,-3.541974675,-3.326181192,-3.174153472,-3.139956827
17810,f1fbe0de,10_easy_full,10,easy,full,non-linear,160,1250,-3.79416111,-2.938918871,-2.626817793,-3.07661261,-2.731280105,-3.020238861,-2.984266856
17811,f5dac888,10_easy_full,10,easy,full,non-linear,160,1250,-4.659524392,-4.524111578,-4.453699096,-4.825324584,-4.628018666,-4.51589354,-4.478226052
17812,fcf4f6d3,10_easy_full,10,easy,full,non-linear,160,1250,-4.013278382,-3.356729194,-3.296610043,-4.221103721,-4.810405675,-4.506596281,-5.616760064
17813,fedbec09,10_easy_full,10,easy,full,interaction_blind,160,1250,-3.9455769,-3.602849683,-3.417278771,-4.429685277,-4.712672234,-3.18451247,-3.515931515
17814,29bff31a,10_easy_pruned,10,easy,pruned,blocking_blind,160,1250,-3.793512092,-2.618317371,-2.053748264,-0.564737943,-0.376134119,-0.503094876,-0.359864437
17815,2fd101b0,10_easy_pruned,10,easy,pruned,density,160,1250,-4.776010264,-5.107254145,-5.306133035,-5.990651059,-5.97954624,-5.938763021,-6.433180862
17816,39afd1eb,10_easy_pruned,10,easy,pruned,interaction_blind,160,1250,-3.949027515,-2.874601926,-2.529697145,-2.206941669,-2.403943653,-1.207751424,-1.436280944
17817,3ab7160d,10_easy_pruned,10,easy,pruned,non-linear,160,1250,-4.079238591,-3.59440819,-3.568126055,-4.251949993,-4.731920173,-3.917091886,-4.444841713
17818,3ebbc051,10_easy_pruned,10,easy,pruned,density,160,1250,-2.332869212,-4.561616759,-4.265868862,-4.235871315,-3.405352384,-4.17150934,-3.387275197
17819,43dbc360,10_easy_pruned,10,easy,pruned,interaction_blind,160,1250,-4.160067173,-3.848038205,-3.702553349,-4.195115143,-4.184441654,-3.565010149,-3.832557674
17820,44b696ef,10_easy_pruned,10,easy,pruned,interaction,160,1250,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-4.72225601,-4.430740985,-6.003079901
17821,46c12352,10_easy_pruned,10,easy,pruned,density,160,1250,-3.469420573,-3.93839095,-3.731446628,-4.276011496,-4.13284434,-3.579755349,-3.479162637
17822,47dbc824,10_easy_pruned,10,easy,pruned,non-linear,160,1250,-4.322569916,-3.28116033,-3.120030516,-3.585529413,-3.803906819,-3.750549018,-4.372866173
17823,4eb4f441,10_easy_pruned,10,easy,pruned,blocking_blind,160,1250,-3.203141383,-2.41832758,-2.06691815,-1.178861581,-1.088527986,-1.139443598,-1.076597816
17824,4ecfea32,10_easy_pruned,10,easy,pruned,non-linear,160,1250,-3.884463265,-3.850343072,-3.782030766,-4.680847405,-4.925558262,-4.007863027,-4.22708404
17825,4fb692a0,10_easy_pruned,10,easy,pruned,interaction_blind,160,1250,-3.080754784,-3.278471593,-3.017495545,-3.531101377,-3.901252014,-2.761654585,-3.115870658
17826,5aebf3c2,10_easy_pruned,10,easy,pruned,interaction_blind,160,1250,-3.652188282,-3.082116286,-3.052566254,-3.547957129,-3.736073369,-2.99242473,-3.439501391
17827,76bfdf0b,10_easy_pruned,10,easy,pruned,interaction_blind,160,1250,-4.222287952,-4.037875271,-4.047976227,-4.960184442,-5.426004226,-3.493335242,-4.158888592
17828,89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,160,1250,-3.801831673,-3.75474224,-3.573019118,-4.672874348,-4.856599901,-3.448335353,-3.718221941
17829,8defd34b,10_easy_pruned,10,easy,pruned,interaction,160,1250,-4.656997433,-3.809881158,-3.547498772,-3.45567626,-3.50108772,-4.212028914,-4.475922237
17830,92f69945,10_easy_pruned,10,easy,pruned,blocking,160,1250,-3.514698686,-2.900707501,-2.545750086,-2.646412188,-1.992045923,-2.316502315,-2.058450427
17831,a2c12212,10_easy_pruned,10,easy,pruned,blocking_blind,160,1250,-2.898518473,-3.421938567,-3.19997472,-3.179784931,-2.556895733,-3.129530976,-2.541355369
17832,a7bfd4fc,10_easy_pruned,10,easy,pruned,density,160,1250,-3.089448884,-3.402713627,-3.261696928,-3.952442165,-3.690529186,-4.369782905,-4.526354994
17833,acb11b17,10_easy_pruned,10,easy,pruned,blocking_blind,160,1250,-3.341770819,-2.417841287,-2.066590156,-1.178403655,-1.065241361,-1.138921607,-1.052983343
17834,b9e10f8b,10_easy_pruned,10,easy,pruned,blocking,160,1250,-4.306693267,-2.799003604,-2.474032299,-1.981018308,-1.833833537,-3.38493684,-3.62276707
17835,c3dfd812,10_easy_pruned,10,easy,pruned,interaction_blind,160,1250,-3.82501595,-3.748304581,-3.662138133,-4.443287142,-5.094859956,-3.623506473,-4.174849956
17836,c7c6f18d,10_easy_pruned,10,easy,pruned,blocking_blind,160,1250,-3.856195754,-2.979665619,-2.59029996,-2.580579831,-2.191106522,-2.052564183,-1.696288457
17837,cdc50047,10_easy_pruned,10,easy,pruned,interaction_blind,160,1250,-3.565482103,-3.522027306,-3.36529324,-4.133031533,-4.478744225,-3.193211376,-3.54867569
17838,ceafe698,10_easy_pruned,10,easy,pruned,interaction,160,1250,-3.840852796,-3.113551,-2.97509751,-2.844779294,-3.620036185,-2.876903827,-3.341195109
17839,cec10cc8,10_easy_pruned,10,easy,pruned,blocking_blind,160,1250,-3.203141383,-2.41832758,-2.06691815,-1.178861581,-1.088527986,-1.139443598,-1.076597816
17840,d5aff345,10_easy_pruned,10,easy,pruned,non-linear,160,1250,-4.188357081,-4.052504591,-4.046082727,-5.239844745,-5.78777696,-4.372984635,-4.914573684
17841,e2bbe5e1,10_easy_pruned,10,easy,pruned,interaction,160,1250,-3.229174375,-3.424774163,-3.229589629,-3.10004185,-3.25420808,-3.475559402,-3.752065888
17842,eec719ce,10_easy_pruned,10,easy,pruned,non-linear,160,1250,-3.755483195,-3.02104715,-2.871014642,-3.420443686,-3.54318695,-3.048480076,-3.415103781
17843,f8efd664,10_easy_pruned,10,easy,pruned,blocking_blind,160,1250,-3.165887307,-3.179820097,-2.856847457,-2.098649626,-1.944539483,-2.050882629,-1.930676287
17844,fdc4f07b,10_easy_pruned,10,easy,pruned,interaction_blind,160,1250,-3.420505033,-2.983304247,-2.723257809,-2.655004541,-2.775623031,-1.914634791,-2.038209831
17845,18c75602,10_medium_full,10,medium,full,interaction_blind,160,1250,-4.161570335,-2.786311247,-2.56631625,-1.842893802,-2.283951394,-1.620394834,-1.946219421
17846,1debf4d1,10_medium_full,10,medium,full,interaction_blind,160,1250,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.463591938,-2.000267783,-3.428818792
17847,33bbca9a,10_medium_full,10,medium,full,blocking_blind,160,1250,-4.504392759,-2.696646244,-2.458756355,-2.059658142,-1.760853049,-1.869548732,-1.550845008
17848,34d51755,10_medium_full,10,medium,full,interaction_blind,160,1250,-3.293968706,-2.708377566,-2.53074218,-2.175467057,-2.311147516,-1.98685559,-2.148247838
17849,36ebe4da,10_medium_full,10,medium,full,blocking,160,1250,-3.766144595,-2.96600473,-2.707764073,-2.162809839,-1.865998453,-2.197266333,-2.087978358
17850,38cbc1f6,10_medium_full,10,medium,full,interaction_blind,160,1250,-4.24994435,-3.146969211,-2.945705204,-2.736848669,-2.982274786,-2.506288091,-2.589010895
17851,39b67ab6,10_medium_full,10,medium,full,density,160,1250,-3.146361893,-3.678617976,-3.530869997,-4.49203021,-4.31203653,-5.167958996,-5.212077363
17852,40f6b779,10_medium_full,10,medium,full,blocking_blind,160,1250,-3.642835516,-3.765236448,-3.283057139,-2.57502826,-0.948275653,-2.43731333,-0.913502507
17853,48ec02bc,10_medium_full,10,medium,full,blocking,160,1250,-4.185942851,-3.031398465,-2.848104666,-2.924431963,-2.797760328,-2.81402759,-2.846422334
17854,4cb73467,10_medium_full,10,medium,full,blocking_blind,160,1250,-4.447841162,-2.977595949,-2.797357193,-2.58313702,-2.461482331,-2.261046484,-2.081692132
17855,4cffe209,10_medium_full,10,medium,full,interaction_blind,160,1250,-4.286220819,-3.482379142,-3.328872732,-2.851583532,-2.939729476,-2.443777409,-2.503574319
17856,4de4f27d,10_medium_full,10,medium,full,blocking_blind,160,1250,-4.471523737,-3.457371856,-3.332548349,-3.094807462,-3.148383794,-2.668507996,-2.5946823
17857,4ffbe4e0,10_medium_full,10,medium,full,density,160,1250,-3.055048851,-4.192680463,-4.181648294,-3.969293062,-5.294902287,-3.860582829,-5.289133838
17858,53d72c88,10_medium_full,10,medium,full,blocking_blind,160,1250,-3.642835516,-3.765236448,-3.283057139,-2.57502826,-0.948275653,-2.43731333,-0.913502507
17859,54d4fd9d,10_medium_full,10,medium,full,blocking_blind,160,1250,-4.599338058,-3.186109898,-3.020108518,-2.940184166,-3.040998368,-2.576485132,-2.566595135
17860,54f6b927,10_medium_full,10,medium,full,blocking_blind,160,1250,-3.999179796,-3.084653799,-2.926036233,-2.88373887,-2.901371796,-2.66770691,-2.549628531
17861,72e6961c,10_medium_full,10,medium,full,blocking,160,1250,-3.657358512,-2.896472751,-2.639353602,-1.930514562,-1.744362165,-2.204731757,-2.576762914
17862,76abf978,10_medium_full,10,medium,full,non-linear,160,1250,-3.877967338,-3.696395567,-3.661249486,-4.851397778,-4.937838465,-4.173475387,-4.171790025
17863,81a10227,10_medium_full,10,medium,full,blocking_blind,160,1250,-4.493810767,-3.123627579,-2.928371891,-2.745921931,-2.661034391,-2.308401457,-2.293692937
17864,81a6c621,10_medium_full,10,medium,full,non-linear,160,1250,-4.115452941,-3.663557713,-3.589814352,-4.519424172,-4.651773859,-4.238618162,-4.415181509
17865,85e50169,10_medium_full,10,medium,full,blocking_blind,160,1250,-4.43317145,-2.975355483,-2.777630066,-2.362068929,-2.373433943,-2.065907628,-1.821914393
17866,89fbc220,10_medium_full,10,medium,full,blocking_blind,160,1250,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.412595264,-2.468324748,-2.08496061
17867,93c70cc1,10_medium_full,10,medium,full,blocking_blind,160,1250,-3.851550714,-3.393591686,-3.231486301,-2.834820464,-2.639257033,-2.639365058,-2.490774038
17868,96abd246,10_medium_full,10,medium,full,blocking_blind,160,1250,-4.102090082,-2.730700281,-2.527828754,-2.114960607,-1.955195264,-2.000586498,-1.856220048
17869,9ea4fe94,10_medium_full,10,medium,full,interaction_blind,160,1250,-3.402480102,-2.613014873,-2.385898259,-1.73038549,-1.97059055,-1.599373264,-1.888104287
17870,a0a4f4ea,10_medium_full,10,medium,full,blocking,160,1250,-3.710571918,-3.882923114,-3.755525903,-3.45531853,-3.315168575,-3.566226223,-3.715602039
17871,a5e116c5,10_medium_full,10,medium,full,density,160,1250,-2.237370807,-3.170436882,-2.995269524,-2.508895948,-2.553506063,-2.694248422,-2.762684229
17872,a7b511d6,10_medium_full,10,medium,full,blocking,160,1250,-3.906595233,-3.276670923,-3.072116352,-2.675909846,-2.448128138,-2.882265625,-2.969376862
17873,b0d5043d,10_medium_full,10,medium,full,interaction_blind,160,1250,-4.06831733,-3.684534286,-3.549454029,-3.244216069,-3.507847345,-3.135594848,-3.292184888
