,Unnamed: 0,board_name,path,move_number_in_path,count,participants_prob,mcts_prob
3522,3522,6_easy_full,"[[3, 5, 1], [0, 2, 2], [0, 5, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2], [1, 4, 1], [4, 4, 2]]",8,1,0.1,0.0
3523,3523,6_easy_full,"[[3, 5, 1], [0, 2, 2], [0, 5, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2], [1, 4, 1]]",7,1,0.017543859649099998,0.0
3524,3524,6_easy_full,"[[3, 5, 1], [0, 2, 2], [0, 5, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2]]",6,1,0.0123456790123,0.0
3525,3525,6_easy_full,"[[3, 5, 1], [0, 2, 2], [0, 5, 1], [3, 1, 2], [4, 1, 1]]",5,1,0.00961538461538,0.0
3526,3526,6_easy_full,"[[3, 5, 1], [0, 2, 2], [0, 5, 1], [3, 1, 2]]",4,1,0.00662251655629,0.0
3527,3527,6_easy_full,"[[3, 5, 1], [0, 2, 2], [0, 5, 1]]",3,3,0.0159574468085,0.0
3528,3528,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [1, 0, 1], [3, 1, 2]]",6,1,0.0123456790123,0.0
3529,3529,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [1, 0, 1]]",5,1,0.00961538461538,0.0
3530,3530,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [2, 5, 1], [4, 4, 2], [4, 5, 1], [5, 5, 2]]",8,1,0.1,0.0
3531,3531,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [2, 5, 1], [4, 4, 2], [4, 5, 1]]",7,1,0.017543859649099998,0.0
3532,3532,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [2, 5, 1], [4, 4, 2]]",6,1,0.0123456790123,0.0
3533,3533,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [2, 5, 1]]",5,2,0.0192307692308,0.0
3534,3534,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [4, 1, 1], [3, 1, 2]]",6,1,0.0123456790123,0.0
3535,3535,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [4, 1, 1]]",5,1,0.00961538461538,0.0
3536,3536,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [4, 5, 1]]",5,1,0.00961538461538,0.0
3537,3537,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2]]",4,5,0.0331125827815,0.0
3538,3538,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [3, 1, 2], [0, 5, 1], [1, 5, 2], [0, 4, 1]]",7,1,0.017543859649099998,0.0
3539,3539,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [3, 1, 2], [0, 5, 1], [1, 5, 2]]",6,1,0.0123456790123,0.0
3540,3540,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [3, 1, 2], [0, 5, 1]]",5,1,0.00961538461538,0.0
3541,3541,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [3, 1, 2]]",4,1,0.00662251655629,0.0
3542,3542,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 4, 1]]",3,7,0.037234042553199995,0.0
3543,3543,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [0, 5, 1], [2, 5, 2], [4, 5, 1]]",7,1,0.017543859649099998,0.0
3544,3544,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [0, 5, 1], [2, 5, 2]]",6,2,0.0246913580247,0.0
3545,3545,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [0, 5, 1]]",5,2,0.0192307692308,0.0
3546,3546,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2], [4, 5, 1]]",7,8,0.140350877193,0.0
3547,3547,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2]]",6,9,0.111111111111,0.0
3548,3548,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1], [4, 5, 2], [0, 5, 1]]",7,1,0.017543859649099998,0.0
3549,3549,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1], [4, 5, 2]]",6,3,0.037037037037,0.0
3550,3550,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1]]",5,13,0.125,0.0
3551,3551,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [3, 1, 1], [4, 1, 2]]",6,1,0.0123456790123,0.0
3552,3552,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [3, 1, 1]]",5,1,0.00961538461538,0.0
3553,3553,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [4, 5, 1]]",5,1,0.00961538461538,0.0
3554,3554,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2]]",4,20,0.132450331126,0.0
3555,3555,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [2, 5, 2]]",4,1,0.00662251655629,0.0
3556,3556,6_easy_full,"[[3, 5, 1], [0, 2, 2], [1, 5, 1]]",3,22,0.117021276596,0.0
3557,3557,6_easy_full,"[[3, 5, 1], [0, 2, 2], [2, 5, 1], [1, 5, 2], [4, 5, 1], [5, 5, 2]]",6,1,0.0123456790123,0.0
3558,3558,6_easy_full,"[[3, 5, 1], [0, 2, 2], [2, 5, 1], [1, 5, 2], [4, 5, 1]]",5,2,0.0192307692308,0.0
3559,3559,6_easy_full,"[[3, 5, 1], [0, 2, 2], [2, 5, 1], [1, 5, 2]]",4,3,0.0198675496689,0.0
3560,3560,6_easy_full,"[[3, 5, 1], [0, 2, 2], [2, 5, 1], [4, 1, 2], [4, 4, 1], [4, 5, 2]]",6,1,0.0123456790123,0.0
3561,3561,6_easy_full,"[[3, 5, 1], [0, 2, 2], [2, 5, 1], [4, 1, 2], [4, 4, 1]]",5,1,0.00961538461538,0.0
3562,3562,6_easy_full,"[[3, 5, 1], [0, 2, 2], [2, 5, 1], [4, 1, 2]]",4,1,0.00662251655629,0.0
3563,3563,6_easy_full,"[[3, 5, 1], [0, 2, 2], [2, 5, 1], [4, 5, 2], [1, 5, 1]]",5,1,0.00961538461538,0.0
3564,3564,6_easy_full,"[[3, 5, 1], [0, 2, 2], [2, 5, 1], [4, 5, 2]]",4,1,0.00662251655629,0.0
3565,3565,6_easy_full,"[[3, 5, 1], [0, 2, 2], [2, 5, 1]]",3,7,0.037234042553199995,0.0
3566,3566,6_easy_full,"[[3, 5, 1], [0, 2, 2], [3, 1, 1]]",3,1,0.005319148936169999,0.0
3567,3567,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 5, 2], [2, 5, 1]]",7,1,0.017543859649099998,0.0
3568,3568,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 5, 2]]",6,1,0.0123456790123,0.0
3569,3569,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 1, 1], [4, 4, 2], [4, 5, 1]]",5,1,0.00961538461538,0.0
3570,3570,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 1, 1], [4, 4, 2]]",4,1,0.00662251655629,0.0
3571,3571,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 1, 1]]",3,1,0.005319148936169999,0.0
3572,3572,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 4, 1]]",3,1,0.005319148936169999,0.0
3573,3573,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 5, 1], [2, 5, 2]]",4,2,0.0132450331126,0.0
3574,3574,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 5, 1], [4, 4, 2], [4, 1, 1], [2, 5, 2]]",6,1,0.0123456790123,0.0
3575,3575,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 5, 1], [4, 4, 2], [4, 1, 1]]",5,1,0.00961538461538,0.0
3576,3576,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 5, 1], [4, 4, 2]]",4,1,0.00662251655629,0.0
3577,3577,6_easy_full,"[[3, 5, 1], [0, 2, 2], [4, 5, 1]]",3,4,0.0212765957447,0.0
3578,3578,6_easy_full,"[[3, 5, 1], [0, 2, 2], [5, 5, 1], [4, 5, 2], [5, 4, 1], [5, 3, 2], [4, 4, 1]]",7,1,0.017543859649099998,0.0
3579,3579,6_easy_full,"[[3, 5, 1], [0, 2, 2], [5, 5, 1], [4, 5, 2], [5, 4, 1], [5, 3, 2]]",6,1,0.0123456790123,0.0
3580,3580,6_easy_full,"[[3, 5, 1], [0, 2, 2], [5, 5, 1], [4, 5, 2], [5, 4, 1]]",5,1,0.00961538461538,0.0
3581,3581,6_easy_full,"[[3, 5, 1], [0, 2, 2], [5, 5, 1], [4, 5, 2]]",4,1,0.00662251655629,0.0
3582,3582,6_easy_full,"[[3, 5, 1], [0, 2, 2], [5, 5, 1]]",3,1,0.005319148936169999,0.0
3583,3583,6_easy_full,"[[3, 5, 1], [0, 2, 2]]",2,46,0.196581196581,0.0
3584,3584,6_easy_full,"[[3, 5, 1], [0, 4, 2], [0, 2, 1]]",3,1,0.005319148936169999,0.0
3585,3585,6_easy_full,"[[3, 5, 1], [0, 4, 2]]",2,1,0.0042735042735000004,0.0
3586,3586,6_easy_full,"[[3, 5, 1], [1, 4, 2]]",2,1,0.0042735042735000004,0.0
3587,3587,6_easy_full,"[[3, 5, 1], [2, 5, 2], [4, 5, 1]]",3,2,0.0106382978723,0.0
3588,3588,6_easy_full,"[[3, 5, 1], [2, 5, 2]]",2,2,0.00854700854701,0.0
3589,3589,6_easy_full,"[[3, 5, 1], [4, 4, 2], [0, 2, 1]]",3,1,0.005319148936169999,0.0
3590,3590,6_easy_full,"[[3, 5, 1], [4, 4, 2], [4, 1, 1], [0, 2, 2]]",4,1,0.00662251655629,0.0
3591,3591,6_easy_full,"[[3, 5, 1], [4, 4, 2], [4, 1, 1]]",3,1,0.005319148936169999,0.0
3592,3592,6_easy_full,"[[3, 5, 1], [4, 4, 2]]",2,2,0.00854700854701,0.0
3593,3593,6_easy_full,"[[3, 5, 1]]",1,57,0.22619047619000002,0.0
3594,3594,6_easy_full,"[[4, 1, 1], [1, 5, 2], [1, 4, 1]]",3,1,0.005319148936169999,0.0
3595,3595,6_easy_full,"[[4, 1, 1], [1, 5, 2]]",2,1,0.0042735042735000004,0.0
3596,3596,6_easy_full,"[[4, 1, 1], [2, 5, 2]]",2,1,0.0042735042735000004,0.0
3597,3597,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1], [3, 5, 2], [4, 5, 1], [4, 4, 2], [5, 4, 1], [5, 5, 2], [5, 3, 1], [5, 2, 2], [5, 1, 1]]",17,1,1.0,0.0
3598,3598,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1], [3, 5, 2], [4, 5, 1], [4, 4, 2], [5, 4, 1], [5, 5, 2], [5, 3, 1], [5, 2, 2]]",16,1,1.0,0.0
3599,3599,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1], [3, 5, 2], [4, 5, 1], [4, 4, 2], [5, 4, 1], [5, 5, 2], [5, 3, 1]]",15,1,1.0,0.0
3600,3600,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1], [3, 5, 2], [4, 5, 1], [4, 4, 2], [5, 4, 1], [5, 5, 2]]",14,1,1.0,0.0
3601,3601,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1], [3, 5, 2], [4, 5, 1], [4, 4, 2], [5, 4, 1]]",13,1,1.0,0.0
3602,3602,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1], [3, 5, 2], [4, 5, 1], [4, 4, 2]]",12,1,1.0,0.0
3603,3603,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1], [3, 5, 2], [4, 5, 1]]",11,1,1.0,0.0
3604,3604,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1], [3, 5, 2]]",10,1,1.0,0.0
3605,3605,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1]]",9,1,0.125,0.0
3606,3606,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2]]",8,1,0.1,0.0
3607,3607,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1]]",7,1,0.017543859649099998,0.0
3608,3608,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2]]",6,1,0.0123456790123,0.0
3609,3609,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1]]",5,1,0.00961538461538,0.0
3610,3610,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2]]",4,1,0.00662251655629,0.0
3611,3611,6_easy_full,"[[4, 1, 1], [3, 1, 2], [1, 0, 1]]",3,1,0.005319148936169999,0.0
3612,3612,6_easy_full,"[[4, 1, 1], [3, 1, 2]]",2,1,0.0042735042735000004,0.0
3613,3613,6_easy_full,"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [3, 1, 2], [5, 5, 1]]",5,1,0.00961538461538,0.0
3614,3614,6_easy_full,"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [3, 1, 2]]",4,1,0.00662251655629,0.0
3615,3615,6_easy_full,"[[4, 1, 1], [4, 4, 2], [4, 5, 1]]",3,2,0.0106382978723,0.0
3616,3616,6_easy_full,"[[4, 1, 1], [4, 4, 2]]",2,2,0.00854700854701,0.0
3617,3617,6_easy_full,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [0, 5, 1], [1, 4, 2], [0, 4, 1]]",9,1,0.125,0.0
3618,3618,6_easy_full,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [0, 5, 1], [1, 4, 2]]",8,1,0.1,0.0
3619,3619,6_easy_full,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [0, 5, 1]]",7,1,0.017543859649099998,0.0
3620,3620,6_easy_full,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]",6,1,0.0123456790123,0.0
3621,3621,6_easy_full,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1]]",5,1,0.00961538461538,0.0
3622,3622,6_easy_full,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2]]",4,1,0.00662251655629,0.0
3623,3623,6_easy_full,"[[4, 1, 1], [4, 5, 2], [4, 4, 1]]",3,1,0.005319148936169999,0.0
3624,3624,6_easy_full,"[[4, 1, 1], [4, 5, 2]]",2,2,0.00854700854701,0.0
3625,3625,6_easy_full,"[[4, 1, 1], [5, 1, 2], [3, 1, 1], [5, 2, 2], [5, 3, 1], [4, 4, 2], [4, 5, 1]]",7,1,0.017543859649099998,0.0
3626,3626,6_easy_full,"[[4, 1, 1], [5, 1, 2], [3, 1, 1], [5, 2, 2], [5, 3, 1], [4, 4, 2]]",6,1,0.0123456790123,0.0
3627,3627,6_easy_full,"[[4, 1, 1], [5, 1, 2], [3, 1, 1], [5, 2, 2], [5, 3, 1]]",5,1,0.00961538461538,0.0
3628,3628,6_easy_full,"[[4, 1, 1], [5, 1, 2], [3, 1, 1], [5, 2, 2]]",4,1,0.00662251655629,0.0
3629,3629,6_easy_full,"[[4, 1, 1], [5, 1, 2], [3, 1, 1]]",3,1,0.005319148936169999,0.0
3630,3630,6_easy_full,"[[4, 1, 1], [5, 1, 2]]",2,1,0.0042735042735000004,0.0
3631,3631,6_easy_full,"[[4, 1, 1], [5, 2, 2], [1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2]]",6,1,0.0123456790123,0.0
3632,3632,6_easy_full,"[[4, 1, 1], [5, 2, 2], [1, 5, 1], [1, 4, 2], [3, 5, 1]]",5,1,0.00961538461538,0.0
3633,3633,6_easy_full,"[[4, 1, 1], [5, 2, 2], [1, 5, 1], [1, 4, 2]]",4,1,0.00662251655629,0.0
3634,3634,6_easy_full,"[[4, 1, 1], [5, 2, 2], [1, 5, 1]]",3,1,0.005319148936169999,0.0
3635,3635,6_easy_full,"[[4, 1, 1], [5, 2, 2]]",2,1,0.0042735042735000004,0.0
3636,3636,6_easy_full,"[[4, 1, 1]]",1,9,0.035714285714300006,0.0
3637,3637,6_easy_full,"[[4, 4, 1], [1, 4, 2]]",2,2,0.00854700854701,0.0
3638,3638,6_easy_full,"[[4, 4, 1], [3, 1, 2], [1, 0, 1]]",3,1,0.005319148936169999,0.0
3639,3639,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2], [0, 5, 1], [5, 2, 2], [5, 3, 1]]",7,1,0.017543859649099998,0.0
3640,3640,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2], [0, 5, 1], [5, 2, 2]]",6,1,0.0123456790123,0.0
3641,3641,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2], [0, 5, 1]]",5,1,0.00961538461538,0.0
3642,3642,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2]]",4,1,0.00662251655629,0.0
3643,3643,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [3, 5, 2], [0, 2, 1]]",5,1,0.00961538461538,0.0
3644,3644,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [3, 5, 2], [2, 5, 1]]",5,1,0.00961538461538,0.0
3645,3645,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [3, 5, 2]]",4,2,0.0132450331126,0.0
3646,3646,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [5, 0, 2], [5, 2, 1], [5, 3, 2], [5, 4, 1]]",7,1,0.017543859649099998,0.0
3647,3647,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [5, 0, 2], [5, 2, 1], [5, 3, 2]]",6,1,0.0123456790123,0.0
3648,3648,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [5, 0, 2], [5, 2, 1]]",5,1,0.00961538461538,0.0
3649,3649,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [5, 0, 2]]",4,2,0.0132450331126,0.0
3650,3650,6_easy_full,"[[4, 4, 1], [3, 1, 2], [4, 1, 1]]",3,5,0.0265957446809,0.0
3651,3651,6_easy_full,"[[4, 4, 1], [3, 1, 2]]",2,6,0.025641025641,0.0
3652,3652,6_easy_full,"[[4, 4, 1], [3, 5, 2], [1, 5, 1], [2, 5, 2], [1, 4, 1]]",5,1,0.00961538461538,0.0
3653,3653,6_easy_full,"[[4, 4, 1], [3, 5, 2], [1, 5, 1], [2, 5, 2]]",4,1,0.00662251655629,0.0
3654,3654,6_easy_full,"[[4, 4, 1], [3, 5, 2], [1, 5, 1]]",3,1,0.005319148936169999,0.0
3655,3655,6_easy_full,"[[4, 4, 1], [3, 5, 2]]",2,3,0.0128205128205,0.0
3656,3656,6_easy_full,"[[4, 4, 1], [4, 1, 2]]",2,1,0.0042735042735000004,0.0
3657,3657,6_easy_full,"[[4, 4, 1]]",1,14,0.0555555555556,0.0
3658,3658,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [4, 4, 1]]",7,1,0.017543859649099998,0.0
3659,3659,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2]]",6,1,0.0123456790123,0.0
3660,3660,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [0, 2, 2], [1, 5, 1]]",5,1,0.00961538461538,0.0
3661,3661,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [0, 2, 2]]",4,1,0.00662251655629,0.0
3662,3662,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [1, 4, 2]]",4,1,0.00662251655629,0.0
3663,3663,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [3, 5, 2], [1, 5, 1], [1, 4, 2]]",6,1,0.0123456790123,0.0
3664,3664,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [3, 5, 2], [1, 5, 1]]",5,1,0.00961538461538,0.0
3665,3665,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [3, 5, 2]]",4,1,0.00662251655629,0.0
3666,3666,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1], [5, 4, 2], [2, 5, 1], [1, 4, 2], [1, 5, 1]]",9,1,0.125,0.0
3667,3667,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1], [5, 4, 2], [2, 5, 1], [1, 4, 2]]",8,1,0.1,0.0
3668,3668,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1], [5, 4, 2], [2, 5, 1]]",7,1,0.017543859649099998,0.0
3669,3669,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1], [5, 4, 2]]",6,1,0.0123456790123,0.0
3670,3670,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1]]",5,2,0.0192307692308,0.0
3671,3671,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2]]",4,2,0.0132450331126,0.0
3672,3672,6_easy_full,"[[4, 5, 1], [3, 1, 2], [4, 1, 1]]",3,4,0.0212765957447,0.0
3673,3673,6_easy_full,"[[4, 5, 1], [3, 1, 2]]",2,4,0.017094017094000002,0.0
3674,3674,6_easy_full,"[[4, 5, 1], [3, 5, 2]]",2,1,0.0042735042735000004,0.0
3675,3675,6_easy_full,"[[4, 5, 1], [4, 1, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [3, 5, 2], [0, 2, 1]]",7,1,0.017543859649099998,0.0
3676,3676,6_easy_full,"[[4, 5, 1], [4, 1, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [3, 5, 2]]",6,1,0.0123456790123,0.0
3677,3677,6_easy_full,"[[4, 5, 1], [4, 1, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1]]",5,1,0.00961538461538,0.0
3678,3678,6_easy_full,"[[4, 5, 1], [4, 1, 2], [4, 4, 1], [5, 2, 2]]",4,1,0.00662251655629,0.0
3679,3679,6_easy_full,"[[4, 5, 1], [4, 1, 2], [4, 4, 1]]",3,2,0.0106382978723,0.0
3680,3680,6_easy_full,"[[4, 5, 1], [4, 1, 2]]",2,2,0.00854700854701,0.0
3681,3681,6_easy_full,"[[4, 5, 1], [4, 4, 2], [1, 5, 1], [1, 4, 2], [3, 5, 1], [2, 5, 2], [0, 2, 1]]",7,1,0.017543859649099998,0.0
3682,3682,6_easy_full,"[[4, 5, 1], [4, 4, 2], [1, 5, 1], [1, 4, 2], [3, 5, 1], [2, 5, 2]]",6,1,0.0123456790123,0.0
3683,3683,6_easy_full,"[[4, 5, 1], [4, 4, 2], [1, 5, 1], [1, 4, 2], [3, 5, 1]]",5,1,0.00961538461538,0.0
3684,3684,6_easy_full,"[[4, 5, 1], [4, 4, 2], [1, 5, 1], [1, 4, 2]]",4,1,0.00662251655629,0.0
3685,3685,6_easy_full,"[[4, 5, 1], [4, 4, 2], [1, 5, 1]]",3,1,0.005319148936169999,0.0
3686,3686,6_easy_full,"[[4, 5, 1], [4, 4, 2], [3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1]]",7,1,0.017543859649099998,0.0
3687,3687,6_easy_full,"[[4, 5, 1], [4, 4, 2], [3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2]]",6,1,0.0123456790123,0.0
3688,3688,6_easy_full,"[[4, 5, 1], [4, 4, 2], [3, 5, 1], [0, 2, 2], [1, 5, 1]]",5,1,0.00961538461538,0.0
3689,3689,6_easy_full,"[[4, 5, 1], [4, 4, 2], [3, 5, 1], [0, 2, 2]]",4,1,0.00662251655629,0.0
3690,3690,6_easy_full,"[[4, 5, 1], [4, 4, 2], [3, 5, 1]]",3,1,0.005319148936169999,0.0
3691,3691,6_easy_full,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1], [0, 2, 2], [1, 5, 1], [2, 5, 2], [1, 4, 1]]",9,1,0.125,0.0
3692,3692,6_easy_full,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1], [0, 2, 2], [1, 5, 1], [2, 5, 2]]",8,1,0.1,0.0
3693,3693,6_easy_full,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1], [0, 2, 2], [1, 5, 1]]",7,1,0.017543859649099998,0.0
3694,3694,6_easy_full,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1], [0, 2, 2]]",6,1,0.0123456790123,0.0
3695,3695,6_easy_full,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1]]",5,1,0.00961538461538,0.0
3696,3696,6_easy_full,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2]]",4,1,0.00662251655629,0.0
3697,3697,6_easy_full,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 5, 2]]",4,1,0.00662251655629,0.0
3698,3698,6_easy_full,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [5, 5, 2]]",4,1,0.00662251655629,0.0
