possible_moves,board_name,time_rel,move_ranking,solved,top_score,userid,prev_action,score_move,player,time_between,position,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,condition,second_score
75,logs/10_hard_full_dec19,50425,4,wrong,7.159247675401521,21abc061,click,2.8966241496598615,1,9.503,7_4,1513603400986,1513603391483,3,False,3,"10,hard,full",5.2530732667820565
74,logs/10_hard_full_dec19,58745,43,wrong,0,21abc061,click,-0.21875,2,8.32,2_0,1513603409306,1513603400986,4,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,59762,2,wrong,5000.228305785124,21abc061,click,7.465277777777778,1,1.017,2_4,1513603410323,1513603409306,5,False,5,"10,hard,full",13.608506235827663
72,logs/10_hard_full_dec19,70626,71,wrong,0,21abc061,click,-5000.228305785124,2,10.864,3_0,1513603421187,1513603410323,6,False,6,"10,hard,full",0
71,logs/10_hard_full_dec19,78891,5,wrong,5000.355917125803,21abc061,click,4.172772578459392,1,8.265,4_3,1513603429452,1513603421187,7,False,7,"10,hard,full",13.608506235827663
70,logs/10_hard_full_dec19,81459,69,wrong,0,21abc061,click,-50000.5,2,2.568,4_4,1513603432020,1513603429452,8,False,8,"10,hard,full",0
69,logs/10_hard_full_dec19,92566,0,wrong,5000.355917125803,21abc061,click,5000.355917125803,1,11.107,6_0,1513603443127,1513603432020,9,False,9,"10,hard,full",36.09739512471656
77,logs/10_hard_full_dec19,125792,4,wrong,7.222664633900898,21abc061,undo,2.5506363294824808,1,12.443,7_3,1513603476353,1513603463910,10,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,128912,75,wrong,0,21abc061,click,-50001.76582482993,2,3.12,8_4,1513603479473,1513603476353,11,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,137457,3,wrong,12.064768043312,21abc061,click,6.638776214627863,1,8.545,4_3,1513603488018,1513603479473,12,False,3,"10,hard,full",8.016090313837566
74,logs/10_hard_full_dec19,138850,73,wrong,0,21abc061,click,-50003.02812121792,2,1.393,4_4,1513603489411,1513603488018,13,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,140618,0,wrong,50005.25673798119,21abc061,click,50005.25673798119,1,1.768,7_4,1513603491179,1513603489411,14,False,5,"10,hard,full",50000.72200963719
77,logs/10_hard_full_dec19,149465,14,wrong,7.222664633900898,21abc061,undo,0.8472222222222223,1,4.971,6_0,1513603500026,1513603495055,15,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,151314,75,wrong,0,21abc061,click,-5113.138120748299,2,1.849,2_4,1513603501875,1513603500026,16,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,153258,0,wrong,17.591166374833957,21abc061,click,17.591166374833957,1,1.944,4_4,1513603503819,1513603501875,17,False,3,"10,hard,full",4.751018512927854
74,logs/10_hard_full_dec19,155849,52,wrong,0,21abc061,click,-0.47918721236028927,2,2.591,2_3,1513603506410,1513603503819,18,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,157234,30,wrong,50001.869963386736,21abc061,click,0,1,1.385,2_0,1513603507795,1513603506410,19,False,5,"10,hard,full",7.888944857035518
72,logs/10_hard_full_dec19,166441,71,wrong,0,21abc061,click,-50001.869963386736,2,9.207,4_3,1513603517002,1513603507795,20,False,6,"10,hard,full",0
71,logs/10_hard_full_dec19,172602,28,wrong,7.888944857035518,21abc061,click,0.125,1,6.161,3_1,1513603523163,1513603517002,21,False,7,"10,hard,full",6.508903765648272
70,logs/10_hard_full_dec19,174978,67,wrong,0,21abc061,click,-6.508903765648272,2,2.376,5_3,1513603525539,1513603523163,22,False,8,"10,hard,full",0
77,logs/10_hard_full_dec19,183681,0,wrong,7.222664633900898,21abc061,reset,7.222664633900898,1,5.094,2_4,1513603534242,1513603529148,23,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,186012,0,wrong,0,21abc061,click,0,2,2.331,6_0,1513603536573,1513603534242,24,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,189922,0,wrong,5.774305555555555,21abc061,click,5.774305555555555,1,3.91,2_3,1513603540483,1513603536573,25,False,3,"10,hard,full",5.668524651477948
74,logs/10_hard_full_dec19,191722,73,wrong,0,21abc061,click,-5000.0625,2,1.8,2_7,1513603542283,1513603540483,26,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,196548,0,wrong,14.325258875739646,21abc061,click,14.325258875739646,1,4.826,4_3,1513603547109,1513603542283,27,False,5,"10,hard,full",9.014963621543291
72,logs/10_hard_full_dec19,203362,70,wrong,0,21abc061,click,-5000.097009637188,2,6.814,5_3,1513603553923,1513603547109,28,False,6,"10,hard,full",0
71,logs/10_hard_full_dec19,217099,5,wrong,50000.680555555555,21abc061,click,1.7774126011351283,1,13.737,7_3,1513603567660,1513603553923,29,False,7,"10,hard,full",5.576427615424869
70,logs/10_hard_full_dec19,219962,69,wrong,0,21abc061,click,-50001.76582482993,2,2.863,8_4,1513603570523,1513603567660,30,False,8,"10,hard,full",0
69,logs/10_hard_full_dec19,221860,1,wrong,50000.75,21abc061,click,11.552840605670276,1,1.898,8_3,1513603572421,1513603570523,31,False,9,"10,hard,full",11.552840605670276
68,logs/10_hard_full_dec19,226779,65,wrong,0,21abc061,click,-6.38899800748702,2,4.919,7_4,1513603577340,1513603572421,32,False,10,"10,hard,full",0
67,logs/10_hard_full_dec19,228052,0,wrong,100001.0,21abc061,click,100001.0,1,1.273,4_4,1513603578613,1513603577340,33,False,11,"10,hard,full",10.305555555555555
66,logs/10_hard_full_dec19,231211,65,wrong,0,21abc061,click,-5000.252344104309,2,3.159,4_5,1513603581772,1513603578613,34,False,12,"10,hard,full",0
65,logs/10_hard_full_dec19,232419,0,wrong,5000.09375,21abc061,click,5000.09375,1,1.208,4_0,1513603582980,1513603581772,35,False,13,"10,hard,full",10.305555555555555
77,logs/10_hard_full_dec19,37334,20,wrong,7.222664633900898,23dbc11c,,0.35650887573964496,1,37.296,3_0,1513604154712,1513604117416,1,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,44571,75,wrong,0,23dbc11c,click,-7.222664633900898,2,7.237,2_4,1513604161949,1513604154712,2,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,49298,8,wrong,17.591166374833957,23dbc11c,click,1.8494444444444444,1,4.727,6_3,1513604166676,1513604161949,3,False,3,"10,hard,full",4.751018512927854
74,logs/10_hard_full_dec19,53276,73,wrong,0,23dbc11c,click,-5005.302041964169,2,3.978,7_4,1513604170654,1513604166676,4,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,65936,6,wrong,50016.168524651475,23dbc11c,click,2.2636167800453517,1,12.66,6_1,1513604183314,1513604170654,5,False,5,"10,hard,full",8.142149465308808
72,logs/10_hard_full_dec19,69127,53,wrong,0,23dbc11c,click,-0.5,2,3.191,3_1,1513604186505,1513604183314,6,False,6,"10,hard,full",0
71,logs/10_hard_full_dec19,70369,7,wrong,50016.168524651475,23dbc11c,click,2.096111111111111,1,1.242,7_1,1513604187747,1513604186505,7,False,7,"10,hard,full",8.142149465308808
70,logs/10_hard_full_dec19,76339,0,wrong,0,23dbc11c,click,0,2,5.97,6_0,1513604193717,1513604187747,8,False,8,"10,hard,full",0
69,logs/10_hard_full_dec19,78820,1,wrong,50019.61429703538,23dbc11c,click,5000.086805555556,1,2.481,8_1,1513604196198,1513604193717,9,False,9,"10,hard,full",5000.086805555556
77,logs/10_hard_full_dec19,107102,9,wrong,7.222664633900898,23dbc11c,reset,1.4920039682539683,1,23.985,2_3,1513604224480,1513604200495,10,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,109889,74,wrong,0,23dbc11c,click,-14.325258875739646,2,2.787,4_3,1513604227267,1513604224480,11,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,119230,0,wrong,50000.711805555555,23dbc11c,click,50000.711805555555,1,9.341,2_4,1513604236608,1513604227267,12,False,3,"10,hard,full",2.848782353177958
74,logs/10_hard_full_dec19,124290,0,wrong,0,23dbc11c,click,0,2,5.06,6_0,1513604241668,1513604236608,13,False,4,"10,hard,full",0
77,logs/10_hard_full_dec19,145127,16,wrong,7.222664633900898,23dbc11c,reset,0.632758875739645,1,12.906,8_3,1513604262505,1513604249599,14,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,155917,70,wrong,0,23dbc11c,click,-2.412222222222222,2,10.79,7_1,1513604273295,1513604262505,15,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,158230,0,wrong,7.222664633900898,23dbc11c,click,7.222664633900898,1,2.313,2_4,1513604275608,1513604273295,16,False,3,"10,hard,full",5.989134296716713
74,logs/10_hard_full_dec19,161221,51,wrong,0,23dbc11c,click,-0.5,2,2.991,6_1,1513604278599,1513604275608,17,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,166135,0,wrong,5000.538223140495,23dbc11c,click,5000.538223140495,1,4.914,6_0,1513604283513,1513604278599,18,False,5,"10,hard,full",5.774305555555555
77,logs/10_hard_full_dec19,37453,2,wrong,7.222664633900898,26dbf473,,4.751018512927854,1,37.429,4_3,1513616739677,1513616702248,1,True,1,"10,hard,full",7.159247675401521
77,logs/10_hard_full_dec19,60537,0,wrong,7.222664633900898,28e67c08,,7.222664633900898,1,60.295,2_4,1512276505550,1512276445255,1,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,62748,0,wrong,0,28e67c08,click,0,2,2.211,6_0,1512276507761,1512276505550,2,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,67269,0,wrong,5.774305555555555,28e67c08,click,5.774305555555555,1,4.521,2_3,1512276512282,1512276507761,3,False,3,"10,hard,full",5.668524651477948
74,logs/10_hard_full_dec19,69385,73,wrong,0,28e67c08,click,-5000.0625,2,2.116,2_7,1512276514398,1512276512282,4,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,78082,0,wrong,14.325258875739646,28e67c08,click,14.325258875739646,1,8.697,4_3,1512276523095,1512276514398,5,False,5,"10,hard,full",9.014963621543291
72,logs/10_hard_full_dec19,81813,70,wrong,0,28e67c08,click,-5000.097009637188,2,3.731,5_3,1512276526826,1512276523095,6,False,6,"10,hard,full",0
71,logs/10_hard_full_dec19,90161,0,wrong,50000.680555555555,28e67c08,click,50000.680555555555,1,8.348,4_4,1512276535174,1512276526826,7,False,7,"10,hard,full",5.576427615424869
70,logs/10_hard_full_dec19,95369,69,wrong,0,28e67c08,click,-5000.252344104309,2,5.208,4_5,1512276540382,1512276535174,8,False,8,"10,hard,full",0
69,logs/10_hard_full_dec19,97191,0,wrong,5000.09375,28e67c08,click,5000.09375,1,1.822,4_0,1512276542204,1512276540382,9,False,9,"10,hard,full",2.509774181862094
77,logs/10_hard_full_dec19,11847,14,validatedCorrect,7.222664633900898,2fb4f99a,,0.8472222222222223,1,11.816,6_0,1511193190293,1511193178477,1,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,24656,75,validatedCorrect,0,2fb4f99a,click,-5113.138120748299,2,12.809,2_4,1511193203102,1511193190293,2,False,2,"10,hard,full",0
77,logs/10_hard_full_dec19,47663,0,validatedCorrect,7.222664633900898,2fb4f99a,reset,7.222664633900898,1,17.138,2_4,1511193226109,1511193208971,3,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,54058,0,validatedCorrect,0,2fb4f99a,click,0,2,6.395,6_0,1511193232504,1511193226109,4,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,56516,0,validatedCorrect,5.774305555555555,2fb4f99a,click,5.774305555555555,1,2.458,2_3,1511193234962,1511193232504,5,False,3,"10,hard,full",5.668524651477948
74,logs/10_hard_full_dec19,61783,73,validatedCorrect,0,2fb4f99a,click,-5000.0625,2,5.267,2_7,1511193240229,1511193234962,6,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,64733,0,validatedCorrect,14.325258875739646,2fb4f99a,click,14.325258875739646,1,2.95,4_3,1511193243179,1511193240229,7,False,5,"10,hard,full",9.014963621543291
72,logs/10_hard_full_dec19,73394,70,validatedCorrect,0,2fb4f99a,click,-5000.097009637188,2,8.661,5_3,1511193251840,1511193243179,8,False,6,"10,hard,full",0
71,logs/10_hard_full_dec19,78678,0,validatedCorrect,50000.680555555555,2fb4f99a,click,50000.680555555555,1,5.284,4_4,1511193257124,1511193251840,9,False,7,"10,hard,full",5.576427615424869
70,logs/10_hard_full_dec19,80888,69,validatedCorrect,0,2fb4f99a,click,-5000.252344104309,2,2.21,4_5,1511193259334,1511193257124,10,False,8,"10,hard,full",0
69,logs/10_hard_full_dec19,81965,0,validatedCorrect,5000.09375,2fb4f99a,click,5000.09375,1,1.077,4_0,1511193260411,1511193259334,11,False,9,"10,hard,full",2.509774181862094
77,logs/10_hard_full_dec19,32771,0,validatedCorrect,7.222664633900898,34b12db9,,7.222664633900898,1,32.745,2_4,1511927459606,1511927426861,1,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,56614,0,validatedCorrect,0,34b12db9,click,0,2,23.843,6_0,1511927483449,1511927459606,2,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,69304,6,validatedCorrect,5.774305555555555,34b12db9,click,2.5506363294824808,1,12.69,7_3,1511927496139,1511927483449,3,False,3,"10,hard,full",5.668524651477948
74,logs/10_hard_full_dec19,74160,73,validatedCorrect,0,34b12db9,click,-50001.76582482993,2,4.856,8_4,1511927500995,1511927496139,4,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,78866,0,validatedCorrect,12.064768043312,34b12db9,click,12.064768043312,1,4.706,8_3,1511927505701,1511927500995,5,False,5,"10,hard,full",6.638776214627863
72,logs/10_hard_full_dec19,84151,65,validatedCorrect,0,34b12db9,click,-5.737969095922392,2,5.285,4_4,1511927510986,1511927505701,6,False,6,"10,hard,full",0
71,logs/10_hard_full_dec19,88960,0,validatedCorrect,50006.63899800749,34b12db9,click,50006.63899800749,1,4.809,7_4,1511927515795,1511927510986,7,False,7,"10,hard,full",10.305555555555555
70,logs/10_hard_full_dec19,100086,63,validatedCorrect,0,34b12db9,click,-1.8974496840156183,2,11.126,4_3,1511927526921,1511927515795,8,False,8,"10,hard,full",0
69,logs/10_hard_full_dec19,106152,32,validatedCorrect,50000.73026077097,34b12db9,click,0,1,6.066,1_0,1511927532987,1511927526921,9,False,9,"10,hard,full",50000.5
68,logs/10_hard_full_dec19,108860,64,validatedCorrect,0,34b12db9,click,-7.30409484898496,2,2.708,6_5,1511927535695,1511927532987,10,False,10,"10,hard,full",0
67,logs/10_hard_full_dec19,117354,8,validatedCorrect,50000.94740079365,34b12db9,click,1.0120833333333334,1,8.494,2_7,1511927544189,1511927535695,11,False,11,"10,hard,full",50000.5
66,logs/10_hard_full_dec19,118936,63,validatedCorrect,0,34b12db9,click,-5000.09375,2,1.582,2_3,1511927545771,1511927544189,12,False,12,"10,hard,full",0
65,logs/10_hard_full_dec19,131595,0,validatedCorrect,50000.94740079365,34b12db9,click,50000.94740079365,1,12.659,7_5,1511927558430,1511927545771,13,False,13,"10,hard,full",50000.5
64,logs/10_hard_full_dec19,133654,63,validatedCorrect,0,34b12db9,click,-5013.0,2,2.059,7_1,1511927560489,1511927558430,14,False,14,"10,hard,full",0
63,logs/10_hard_full_dec19,134581,0,validatedCorrect,5006.05591056837,34b12db9,click,5006.05591056837,1,0.927,7_6,1511927561416,1511927560489,15,False,15,"10,hard,full",5.180555555555555
77,logs/10_hard_full_dec19,38710,0,solvedCorrect,7.222664633900898,65f68460,,7.222664633900898,1,38.358,2_4,1512277513840,1512277475482,1,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,40149,73,solvedCorrect,0,65f68460,click,-4.9454381515920005,2,1.439,3_5,1512277515279,1512277513840,2,False,2,"10,hard,full",0
77,logs/10_hard_full_dec19,44475,0,solvedCorrect,7.222664633900898,65f68460,reset,7.222664633900898,1,1.193,2_4,1512277519605,1512277518412,3,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,47941,0,solvedCorrect,0,65f68460,click,0,2,3.466,6_0,1512277523071,1512277519605,4,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,50859,0,solvedCorrect,5.774305555555555,65f68460,click,5.774305555555555,1,2.918,2_3,1512277525989,1512277523071,5,False,3,"10,hard,full",5.668524651477948
74,logs/10_hard_full_dec19,53661,73,solvedCorrect,0,65f68460,click,-5000.0625,2,2.802,2_7,1512277528791,1512277525989,6,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,55615,0,solvedCorrect,14.325258875739646,65f68460,click,14.325258875739646,1,1.954,4_3,1512277530745,1512277528791,7,False,5,"10,hard,full",9.014963621543291
72,logs/10_hard_full_dec19,59240,70,solvedCorrect,0,65f68460,click,-5000.097009637188,2,3.625,5_3,1512277534370,1512277530745,8,False,6,"10,hard,full",0
71,logs/10_hard_full_dec19,70187,0,solvedCorrect,50000.680555555555,65f68460,click,50000.680555555555,1,10.947,4_4,1512277545317,1512277534370,9,False,7,"10,hard,full",5.576427615424869
70,logs/10_hard_full_dec19,73937,69,solvedCorrect,0,65f68460,click,-5000.252344104309,2,3.75,4_5,1512277549067,1512277545317,10,False,8,"10,hard,full",0
69,logs/10_hard_full_dec19,74868,0,solvedCorrect,5000.09375,65f68460,click,5000.09375,1,0.931,4_0,1512277549998,1512277549067,11,False,9,"10,hard,full",2.509774181862094
77,logs/10_hard_full_dec19,77489,0,solvedCorrect,7.222664633900898,65f68460,reset,7.222664633900898,1,0.929,2_4,1512277552619,1512277551690,12,True,1,"10,hard,full",7.159247675401521
77,logs/10_hard_full_dec19,117654,6,validatedCorrect,7.222664633900898,75ffd9e8,,2.2636167800453517,1,117.617,6_1,1511906112661,1511905995044,1,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,124150,61,validatedCorrect,0,75ffd9e8,click,-1.1234722222222224,2,6.496,8_3,1511906119157,1511906112661,2,False,2,"10,hard,full",0
77,logs/10_hard_full_dec19,130958,0,validatedCorrect,7.222664633900898,75ffd9e8,reset,7.222664633900898,1,3.509,2_4,1511906125965,1511906122456,3,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,133348,0,validatedCorrect,0,75ffd9e8,click,0,2,2.39,6_0,1511906128355,1511906125965,4,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,141020,0,validatedCorrect,5.774305555555555,75ffd9e8,click,5.774305555555555,1,7.672,2_3,1511906136027,1511906128355,5,False,3,"10,hard,full",5.668524651477948
74,logs/10_hard_full_dec19,142539,73,validatedCorrect,0,75ffd9e8,click,-5000.0625,2,1.519,2_7,1511906137546,1511906136027,6,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,160357,0,validatedCorrect,14.325258875739646,75ffd9e8,click,14.325258875739646,1,17.818,4_3,1511906155364,1511906137546,7,False,5,"10,hard,full",9.014963621543291
72,logs/10_hard_full_dec19,164877,70,validatedCorrect,0,75ffd9e8,click,-5000.097009637188,2,4.52,5_3,1511906159884,1511906155364,8,False,6,"10,hard,full",0
77,logs/10_hard_full_dec19,173237,16,validatedCorrect,7.222664633900898,75ffd9e8,reset,0.632758875739645,1,4.861,8_3,1511906168244,1511906163383,9,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,176433,0,validatedCorrect,0,75ffd9e8,click,0,2,3.196,6_1,1511906171440,1511906168244,10,False,2,"10,hard,full",0
77,logs/10_hard_full_dec19,185773,17,validatedCorrect,7.222664633900898,75ffd9e8,reset,0.49244165023011177,1,2.684,2_7,1511906180780,1511906178096,11,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,187098,75,validatedCorrect,0,75ffd9e8,click,-50001.0131207483,2,1.325,2_4,1511906182105,1511906180780,12,False,2,"10,hard,full",0
77,logs/10_hard_full_dec19,192428,29,validatedCorrect,7.222664633900898,75ffd9e8,reset,0.125,1,1.955,3_1,1511906187435,1511906185480,13,True,1,"10,hard,full",7.159247675401521
77,logs/10_hard_full_dec19,207091,14,validatedCorrect,7.222664633900898,75ffd9e8,reset,0.8472222222222223,1,1.263,6_0,1511906202098,1511906200835,14,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,208459,75,validatedCorrect,0,75ffd9e8,click,-5113.138120748299,2,1.368,2_4,1511906203466,1511906202098,15,False,2,"10,hard,full",0
77,logs/10_hard_full_dec19,215839,4,validatedCorrect,7.222664633900898,75ffd9e8,reset,2.5506363294824808,1,6.072,7_3,1511906210846,1511906204774,16,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,225591,75,validatedCorrect,0,75ffd9e8,click,-50001.76582482993,2,9.752,8_4,1511906220598,1511906210846,17,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,228028,16,validatedCorrect,12.064768043312,75ffd9e8,click,0.41660831689677846,1,2.437,4_0,1511906223035,1511906220598,18,False,3,"10,hard,full",8.016090313837566
74,logs/10_hard_full_dec19,236423,0,validatedCorrect,0,75ffd9e8,click,0,2,8.395,6_1,1511906231430,1511906223035,19,False,4,"10,hard,full",0
77,logs/10_hard_full_dec19,248121,9,validatedCorrect,7.222664633900898,75ffd9e8,reset,1.4920039682539683,1,8.916,2_3,1511906243128,1511906234212,20,True,1,"10,hard,full",7.159247675401521
76,logs/10_hard_full_dec19,251776,75,validatedCorrect,0,75ffd9e8,click,-50000.711805555555,2,3.655,2_4,1511906246783,1511906243128,21,False,2,"10,hard,full",0
75,logs/10_hard_full_dec19,254093,1,validatedCorrect,17.591166374833957,75ffd9e8,click,14.325258875739646,1,2.317,4_3,1511906249100,1511906246783,22,False,3,"10,hard,full",14.325258875739646
74,logs/10_hard_full_dec19,259129,72,validatedCorrect,0,75ffd9e8,click,-5000.097009637188,2,5.036,5_3,1511906254136,1511906249100,23,False,4,"10,hard,full",0
73,logs/10_hard_full_dec19,273118,19,validatedCorrect,50012.60319727891,75ffd9e8,click,0.22541666666666665,1,13.989,6_3,1511906268125,1511906254136,24,False,5,"10,hard,full",5.694386094674556
72,logs/10_hard_full_dec19,275985,69,validatedCorrect,0,75ffd9e8,click,-2.8966241496598615,2,2.867,7_4,1511906270992,1511906268125,25,False,6,"10,hard,full",0
