userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,score_move_non_zero,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,deltaScoreByScore,path,move_prob,path_prob,path_number,board_state,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,78198,1,10000,10000,,,,,0,0,"[[2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",0.994766655,8.76E-07,1,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [0, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.996,3.996,click,,5,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,124952,2,-10000,-10000,,,,,-9998.417256,-0.999841726,"[[2, 2, 1], [2, 3, 2], [3, 0, 1], [0, 3, 2]]",0.332726677,0.001135915,2,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.27,2.27,click,,4,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,169029,1,10000,10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.055555556,0.015121277,3,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.19,5.486,undo,,7,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,190461,1,-10000,-10000,,,,,-9984.75,-0.998475,"[[3, 0, 1], [0, 3, 2], [2, 2, 1]]",0.0001,1.76E-05,4,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,10.239,10.239,click,,3,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,202261,1,5.457121599,5.457121599,,,,,5.457121599,1,"[[2, 2, 1]]",0.079285732,0.079285732,5,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,9.773,9.773,click,,1,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,238937,2,10000,10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2]]",0.055555556,0.000840071,6,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [2, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.236,3.236,click,,8,,1.52208E+12
43c60cd9,6_hard_full,6,hard,full,solvedCorrect,reset,1.52208E+12,350412,1,15.25,15.25,,,,,15.25,1,"[[0, 3, 1]]",0.221564526,0.221564526,7,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,110.644,110.644,click,,1,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,64514,1,7.844377834,7.844377834,,,,,8.844377834,1.127479836,"[[2, 2, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 3, 1]]",1,1.70E-07,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.154,2.154,click,,5,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,93998,2,-10000,-10000,,,,,-10012.70875,-1.001270875,"[[0, 2, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2]]",0.991355769,1.09E-05,2,"[[0, 2, 1, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,0.909,0.909,click,,4,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,108271,1,5.457121599,5.457121599,,,,,5.457121599,1,"[[2, 2, 1]]",0.079285732,0.079285732,3,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,8.834,8.834,click,,1,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,112334,1,8.430386905,8.430386905,,,,,8.430386905,1,"[[2, 3, 1]]",0.122483716,0.122483716,4,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.344,3.344,click,,1,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,156522,1,-10000,-10000,,,,,0,0,"[[2, 2, 1], [2, 3, 2], [0, 3, 1]]",0.043478261,0.00341396,5,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.499,3.499,click,,3,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,187396,2,-1.611111111,-1.611111111,,,,,9998.388889,6205.896552,"[[2, 3, 1], [2, 2, 2], [3, 0, 1], [0, 3, 2]]",8.02E-05,4.23E-07,6,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,8.466,8.466,click,,4,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,229490,2,-4.084376417,-4.084376417,,,,,-11.92875425,-2.920581512,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2]]",0.057936197,2.81E-09,8,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.77,2.77,click,,6,,1.52208E+12
47f614be,6_hard_full,6,hard,full,wrong,reset,1.52208E+12,628182,1,10000,10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",0.996440051,0.412715687,12,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [2, 1, 1, 1, 1, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,108.658,108.658,click,,9,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,57491,2,-1,-1,,,,,-16.25,-16.25,"[[0, 3, 1], [3, 0, 2]]",1,0.221564526,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,14.349,14.349,click,,2,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,145705,2,-10000,-10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [5, 3, 2]]",0.332841465,4.51E-07,2,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 0, 2, 2, 0]]",,3.678,3.678,click,,10,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,168443,2,-15.25,-15.25,,,,,-27.33333333,-1.792349727,"[[3, 0, 1], [0, 3, 2]]",1,0.175556652,3,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,13.433,13.433,click,,2,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,245500,2,-10000,-10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [5, 3, 2], [4, 0, 1], [4, 3, 2]]",0.332733486,1.00E-08,4,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [1, 1, 1, 2, 0, 0], [0, 2, 0, 2, 2, 0]]",,3.326,3.326,click,,12,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,275787,2,0,0.02,,,,,-15.25,-762.5,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2]]",1,0.051847082,5,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,12.94,12.94,click,,4,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,290616,2,-15.25,-15.25,,,,,-27.33333333,-1.792349727,"[[3, 0, 1], [0, 3, 2]]",1,0.175556652,6,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,11.521,11.521,click,,2,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,351159,2,-10000,-10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [5, 3, 2]]",0.332841465,4.51E-07,7,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 0, 2, 2, 0]]",,10.94,10.94,click,,10,,1.52208E+12
49e6113d,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,409181,1,15.25,15.25,,,,,16.25,1.06557377,"[[0, 3, 1], [3, 0, 2], [0, 2, 1]]",0.234004438,0.051847082,9,"[[0, 2, 1, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,7.345,7.345,click,,3,,1.52208E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,81514,2,-1.611111111,-1.611111111,,,,,-13.34895833,-8.285560345,"[[0, 3, 1], [3, 0, 2], [0, 5, 1], [0, 2, 2]]",1,0.039906451,1,"[[0, 2, 2, 1, 1, 1], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,8.471,8.471,click,,4,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,112697,1,10000,10000,,,,,10015.25,1.001525,"[[2, 2, 1], [0, 3, 2], [2, 3, 1]]",1,0.000119745,2,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,12.004,12.004,click,,3,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,163872,1,-10000,-10000,,,,,0,0,"[[2, 2, 1], [2, 3, 2], [0, 3, 1]]",0.043478261,0.00341396,3,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,47.411,47.411,click,,3,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,174707,1,8.430386905,8.430386905,,,,,8.430386905,1,"[[2, 3, 1]]",0.122483716,0.122483716,4,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,7.338,7.338,click,,1,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,202766,2,-0.442743764,-0.442743764,,,,,-5.899865363,-13.32568822,"[[2, 2, 1], [2, 0, 2]]",4.38E-05,3.48E-06,5,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [2, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,15.602,15.602,click,,2,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,213186,1,15.25,15.25,,,,,15.25,1,"[[0, 3, 1]]",0.221564526,0.221564526,6,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,6.55,6.55,click,,1,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,233920,1,5.457121599,5.457121599,,,,,5.457121599,1,"[[2, 2, 1]]",0.079285732,0.079285732,7,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,19.605,19.605,click,,1,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,317865,1,10000,10000,,,,,10008.15747,1.000815747,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.996187988,0.015121277,8,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,10.83,10.83,click,,7,,1.52199E+12
4ed4c1d3,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,390494,1,10000,10000,,,,,10008.15747,1.000815747,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.996187988,0.015121277,9,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,47.044,47.044,click,,7,,1.52199E+12
50c60ba6,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,132141,1,10000,10000,,,,,10008.15747,1.000815747,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.996187988,0.015121277,1,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,68.25,68.25,click,,7,,1.52208E+12
54f4bf95,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,205410,1,10000,10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",0.997611008,0.000103662,2,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,95.854,95.854,click,,9,,1.52199E+12
57a4bf4b,6_hard_full,6,hard,full,wrong,reset,1.52199E+12,273836,1,10000,10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",0.997611008,0.000838064,2,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,146.341,146.341,click,,9,,1.52199E+12
5ce612bc,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,58651,2,10000,10000,,,,,9987.916667,0.998791667,"[[3, 0, 1], [4, 2, 2]]",0.0001,1.76E-05,1,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 2, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,4.193,4.193,click,,2,,1.52208E+12
5ce612bc,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,80287,1,-10000,-10000,,,,,-9984.75,-0.998475,"[[3, 0, 1], [0, 3, 2], [2, 2, 1]]",0.0001,1.76E-05,2,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,6.449,6.449,click,,3,,1.52208E+12
5ce612bc,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,192396,1,10000,10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [2, 0, 2], [3, 2, 1], [1, 0, 2], [0, 2, 1]]",0.498620312,4.26E-07,3,"[[0, 2, 1, 1, 1, 0], [2, 2, 1, 2, 0, 0], [2, 1, 1, 2, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,45.003,45.003,click,,9,,1.52208E+12
63e5efe1,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,33621,2,-15.25,-15.25,,,,,-27.33333333,-1.792349727,"[[3, 0, 1], [0, 3, 2]]",1,0.175556652,2,"[[0, 2, 0, 2, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,5.33,5.33,click,,2,,1.52207E+12
63e5efe1,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,151911,1,10000,10000,,,,,0,0,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",0.997611008,0.000838064,4,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,57.555,57.555,click,,9,,1.52207E+12
64f61543,6_hard_full,6,hard,full,validatedCorrect,reset,1.52208E+12,137982,1,10000,10000,,,,,10011.25,1.001125,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [1, 0, 2], [4, 2, 1], [4, 0, 2], [4, 4, 1]]",0.498521048,8.29E-13,1,"[[0, 2, 1, 1, 1, 2], [2, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 1, 2, 0, 0], [2, 1, 1, 1, 1, 0], [0, 2, 0, 0, 2, 0]]",,9,9,click,,11,,1.52208E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,142589,2,-0.222222222,-0.222222222,,,,,-0.555555556,-2.5,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [4, 3, 2], [2, 4, 1], [1, 4, 2], [3, 4, 1], [4, 4, 2], [3, 5, 1], [2, 5, 2]]",2.22E-05,6.95E-34,1,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 2, 0], [1, 1, 1, 2, 1, 2], [2, 1, 2, 2, 1, 1], [0, 1, 1, 2, 2, 0], [0, 2, 0, 0, 2, 0]]",,0.817,0.817,click,,16,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,161480,1,10000,10000,,,,,10011.25,1.001125,"[[3, 4, 1], [2, 4, 2], [2, 3, 1], [4, 4, 2], [4, 5, 1]]",0.497374077,6.49E-18,2,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 2, 0], [0, 1, 0, 2, 1, 0], [0, 1, 0, 0, 2, 1], [0, 2, 0, 0, 2, 0]]",,9.184,9.184,click,,5,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,171935,1,5.457121599,5.457121599,,,,,5.707121599,1.045811697,"[[3, 4, 1], [4, 5, 2], [2, 3, 1]]",0.054546565,1.97E-13,3,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 2, 1, 0], [0, 1, 0, 0, 0, 2], [0, 2, 0, 0, 2, 0]]",,1.804,1.804,click,,3,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,176714,2,-1.582743764,-1.582743764,,,,,-1.582743764,-1,"[[4, 5, 1], [3, 4, 2]]",7.86E-05,2.28E-11,4,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 2, 2, 0], [0, 1, 0, 0, 0, 1], [0, 2, 0, 0, 2, 0]]",,1.813,1.813,click,,2,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,186576,1,10000,10000,,,,,10011.25,1.001125,"[[3, 2, 1], [2, 2, 2], [4, 3, 1], [4, 2, 2], [1, 0, 1]]",0.498066031,6.30E-07,5,"[[0, 2, 0, 0, 1, 0], [1, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [0, 1, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.645,1.645,click,,5,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,195152,1,1.262223639,1.262223639,,,,,1.512223639,1.198063158,"[[3, 2, 1], [1, 0, 2], [4, 3, 1]]",6.28E-05,8.17E-11,6,"[[0, 2, 0, 0, 1, 0], [2, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.696,2.696,click,,3,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,222652,2,-10000,-10000,,,,,-10011.36111,-1.001136111,"[[3, 2, 1], [2, 3, 2], [2, 2, 1], [4, 2, 2], [4, 3, 1], [1, 0, 2], [3, 0, 1], [0, 3, 2]]",0.49902924,2.70E-17,7,"[[0, 2, 0, 2, 1, 0], [2, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,4.643,4.643,click,,8,,1.51354E+12
67eac875,6_hard_full,6,hard,full,wrong,reset,1.51354E+12,245973,1,10000,10000,,,,,10005.25,1.000525,"[[2, 3, 1], [3, 4, 2], [2, 4, 1], [2, 2, 2], [3, 2, 1], [1, 4, 2], [5, 0, 1]]",0.99272593,1.33E-13,8,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 2, 0], [0, 1, 2, 1, 1, 0], [0, 1, 1, 2, 2, 0], [0, 1, 0, 0, 0, 0], [1, 2, 0, 0, 2, 0]]",,4.986,4.986,click,,7,,1.51354E+12
68d5e249,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,52543,2,-0.442743764,-0.442743764,,,,,-5.899865363,-13.32568822,"[[2, 2, 1], [2, 0, 2]]",4.38E-05,3.48E-06,1,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [2, 1, 1, 0, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,16.319,16.319,click,,2,,1.52207E+12
68d5e249,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,128786,2,-11.25,-11.25,,,,,-16.7071216,-1.485077475,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2]]",0.116920323,0.002169248,2,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,17.542,17.542,click,,4,,1.52207E+12
68d5e249,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,172689,1,-10000,-10000,,,,,0,0,"[[4, 2, 1], [2, 3, 2], [2, 0, 1]]",0.043478261,0.001636773,3,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 0, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,13.265,13.265,click,,3,,1.52207E+12
68d5e249,6_hard_full,6,hard,full,wrong,reset,1.52207E+12,200381,2,-10000,-10000,,,,,-10008.43039,-1.000843039,"[[2, 3, 1], [2, 2, 2]]",0.990227648,0.121286762,4,"[[0, 2, 0, 0, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [0, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,4.559,4.559,click,,2,,1.52207E+12
