,condition,entropy
314,Full,0.5319042735696653
315,Truncated,0.9764171467545791
316,Full,0.5508721229395775
317,Truncated,0.9470923976292837
318,Full,0.47467553427601417
319,Truncated,0.9370835974734254
320,Full,0.5311787718160383
321,Truncated,1.1257583118351018
322,Full,0.5090666590405157
323,Truncated,0.9682020171812001
324,Full,0.5717067979929901
325,Truncated,1.081786799623352
326,Full,0.5392469943110744
327,Truncated,1.02211439094759
328,Full,0.5693348518313582
329,Truncated,1.0572063311660915
330,Full,0.5898797120217925
331,Truncated,0.9259791025046505
332,Full,0.6244866782498769
333,Truncated,0.972255153187927
334,Full,0.5171118189375536
335,Truncated,0.9894935860752746
336,Full,0.47898322694699724
337,Truncated,1.0700075622141467
338,Full,0.5423816445522641
339,Truncated,1.0950986041218542
340,Full,0.5508432812554703
341,Truncated,0.9567121195024149
342,Full,0.5423265704365209
343,Truncated,0.9467746480296805
344,Full,0.4372840934776346
345,Truncated,0.9670524215949426
346,Full,0.5929975784464608
347,Truncated,0.9950290590288489
348,Full,0.5497612889571616
349,Truncated,1.002004304945875
350,Full,0.5712284492763297
351,Truncated,1.0500394658324752
352,Full,0.4668785815799228
353,Truncated,0.979391088563291
354,Full,0.4990581537345584
355,Truncated,1.0436242711197494
356,Full,0.5459497383881061
357,Truncated,0.9146731272021569
358,Full,0.48312034819960054
359,Truncated,0.9608411129821967
360,Full,0.5640255020431774
361,Truncated,1.1449512854065047
362,Full,0.5830749605844198
363,Truncated,1.0504339481554006
364,Full,0.5337467899560068
365,Truncated,1.0660737969072493
366,Full,0.6140989692385508
367,Truncated,1.0650740074502394
368,Full,0.5101323513378087
369,Truncated,1.0599529318599985
370,Full,0.575150803277706
371,Truncated,0.9706287020764043
372,Full,0.5867633648157425
373,Truncated,0.9836238963162712
374,Full,0.4958329370712474
375,Truncated,0.9835753966719315
376,Full,0.4953215627175152
377,Truncated,1.0011826201932217
378,Full,0.5303427291541116
379,Truncated,1.04968946905369
380,Full,0.5504433611049164
381,Truncated,0.9536394394901044
382,Full,0.4971984638965408
383,Truncated,0.9997839444038464
384,Full,0.5418270116894426
385,Truncated,0.9493252047048687
386,Full,0.5016133831742751
387,Truncated,0.9347644921117513
388,Full,0.506657390145769
389,Truncated,0.9810234231665865
390,Full,0.5168437412619526
391,Truncated,0.9138304618802253
392,Full,0.5269286784573716
393,Truncated,1.1256678426883273
394,Full,0.5051498905030832
395,Truncated,0.9349628485832283
396,Full,0.5535435223531532
397,Truncated,0.9844276921400724
398,Full,0.4492674237983466
399,Truncated,0.9314258155900484
400,Full,0.4572599267159804
401,Truncated,0.9187945435830478
402,Full,0.4452002952671934
403,Truncated,1.0201646715747201
404,Full,0.5955884887523282
405,Truncated,1.0603737582889645
406,Full,0.5224060850654113
407,Truncated,0.9559085300169572
408,Full,0.4603942592907781
409,Truncated,0.9849315239200551
410,Full,0.5605407059102946
411,Truncated,1.0439220587110392
412,Full,0.49793955951937796
413,Truncated,1.028316376752959
414,Full,0.4740663067317004
415,Truncated,0.9777442731404945
416,Full,0.5669215137549591
417,Truncated,1.0364222173735214
418,Full,0.45493065032882685
419,Truncated,0.9288967324797411
420,Full,0.543969661565996
421,Truncated,0.9455348791435948
422,Full,0.5561433230329003
423,Truncated,0.9850507464169725
424,Full,0.6514016627728748
425,Truncated,1.0677088239687704
426,Full,0.4936573540240133
427,Truncated,1.0634064523204556
428,Full,0.567213166226725
429,Truncated,1.0084407184356856
430,Full,0.4999579067843309
431,Truncated,1.0056405630802128
432,Full,0.5161753511822839
433,Truncated,0.9250310400154531
434,Full,0.4798384481899027
435,Truncated,1.0126364424734169
436,Full,0.6005392318219851
437,Truncated,1.0572592411008581
438,Full,0.4980329124122457
439,Truncated,0.9470703029595663
440,Full,0.42393480156392466
441,Truncated,0.9996638352249804
442,Full,0.4889620155125132
443,Truncated,0.9336570731448652
444,Full,0.5189917010445939
445,Truncated,0.9609908549216561
446,Full,0.4798165331633247
447,Truncated,0.9577439123862802
448,Full,0.5148708526272203
449,Truncated,0.9018594107387332
450,Full,0.5546124197071939
451,Truncated,0.9978953215640985
452,Full,0.47592632814252755
453,Truncated,0.9699198363792286
454,Full,0.5819502151161013
455,Truncated,1.0597850380096157
456,Full,0.5923895221692783
457,Truncated,1.1058133902803313
458,Full,0.5257916163499355
459,Truncated,1.01878419040432
460,Full,0.5279411730372708
461,Truncated,1.0276094422837951
462,Full,0.5014087525578256
463,Truncated,1.0001565370465462
464,Full,0.4705522503747069
465,Truncated,0.9997352700656812
466,Full,0.49925537197279884
467,Truncated,1.1175021712418705
