,size,type,condition,board,heuristic_name,moves,userid,board_size,board_type,board_name,solved,action,solutionAndValidationCorrectPercent,solutionAndValidationCorrect,solutionCorrect,actionsSolution
703,6,MC,truncated,6 MC truncated,interaction,49,47a58969,6,easy,6_easy_pruned,validatedCorrect,3,100,1,1,3
704,6,MC,truncated,6 MC truncated,interaction,49,48c70a00,6,easy,6_easy_pruned,wrong,29,0,0,0,29
705,6,MC,truncated,6 MC truncated,interaction,49,4ab308f9,6,easy,6_easy_pruned,validatedCorrect,5,100,1,1,5
706,6,MC,truncated,6 MC truncated,interaction,49,4dc50d03,6,easy,6_easy_pruned,wrong,49,0,0,0,49
707,6,MC,truncated,6 MC truncated,interaction,49,4dfbc07c,6,easy,6_easy_pruned,validatedCorrect,1,100,1,1,1
708,6,MC,truncated,6 MC truncated,interaction,49,55a709fd,6,easy,6_easy_pruned,wrong,21,0,0,0,21
709,6,MC,truncated,6 MC truncated,interaction,49,58e72ee8,6,easy,6_easy_pruned,validatedCorrect,20,100,1,1,20
710,6,MC,truncated,6 MC truncated,interaction,49,5ee23430,6,easy,6_easy_pruned,validatedCorrect,79,100,1,1,79
711,6,MC,truncated,6 MC truncated,interaction,49,60e580ea,6,easy,6_easy_pruned,wrong,1,0,0,0,1
712,6,MC,truncated,6 MC truncated,interaction,49,62b5140d,6,easy,6_easy_pruned,wrong,1,0,0,0,1
713,6,MC,truncated,6 MC truncated,interaction,49,62e2950a,6,easy,6_easy_pruned,validatedCorrect,21,100,1,1,21
714,6,MC,truncated,6 MC truncated,interaction,49,67abc3ab,6,easy,6_easy_pruned,validatedCorrect,96,100,1,1,96
715,6,MC,truncated,6 MC truncated,interaction,49,67abf219,6,easy,6_easy_pruned,wrong,37,0,0,0,37
716,6,MC,truncated,6 MC truncated,interaction,49,68d5803f,6,easy,6_easy_pruned,wrong,5,0,0,0,5
717,6,MC,truncated,6 MC truncated,interaction,49,69f239f6,6,easy,6_easy_pruned,wrong,26,0,0,0,26
718,6,MC,truncated,6 MC truncated,interaction,49,6aa4f436,6,easy,6_easy_pruned,solvedCorrect,1,0,0,1,1
719,6,MC,truncated,6 MC truncated,interaction,49,6cb47215,6,easy,6_easy_pruned,wrong,14,0,0,0,14
720,6,MC,truncated,6 MC truncated,interaction,49,6cbbcdf7,6,easy,6_easy_pruned,solvedCorrect,30,0,0,1,30
721,6,MC,truncated,6 MC truncated,interaction,49,6ef56a15,6,easy,6_easy_pruned,wrong,1,0,0,0,1
722,6,MC,truncated,6 MC truncated,interaction,49,6fc70a09,6,easy,6_easy_pruned,validatedCorrect,30,100,1,1,30
723,6,MC,truncated,6 MC truncated,interaction,49,71beed42,6,easy,6_easy_pruned,validatedCorrect,16,100,1,1,16
724,6,MC,truncated,6 MC truncated,interaction,49,73b55a82,6,easy,6_easy_pruned,validatedCorrect,1,100,1,1,1
725,6,MC,truncated,6 MC truncated,interaction,49,7acbc3e2,6,easy,6_easy_pruned,validatedCorrect,17,100,1,1,17
726,6,MC,truncated,6 MC truncated,interaction,49,7cc119e0,6,easy,6_easy_pruned,validatedCorrect,22,100,1,1,22
727,6,MC,truncated,6 MC truncated,interaction,49,7db4f1d2,6,easy,6_easy_pruned,validatedCorrect,16,100,1,1,16
728,6,MC,truncated,6 MC truncated,interaction,49,7dc5662b,6,easy,6_easy_pruned,validatedCorrect,1,100,1,1,1
729,6,MC,truncated,6 MC truncated,interaction,49,80a2f7f4,6,easy,6_easy_pruned,wrong,12,0,0,0,12
730,6,MC,truncated,6 MC truncated,interaction,49,8aa45fa2,6,easy,6_easy_pruned,wrong,4,0,0,0,4
731,6,MC,truncated,6 MC truncated,interaction,49,8ab71c6b,6,easy,6_easy_pruned,validatedCorrect,11,100,1,1,11
732,6,MC,truncated,6 MC truncated,interaction,49,8bf57040,6,easy,6_easy_pruned,wrong,1,0,0,0,1
733,6,MC,truncated,6 MC truncated,interaction,49,93c55a1b,6,easy,6_easy_pruned,validatedCorrect,42,100,1,1,42
734,6,MC,truncated,6 MC truncated,interaction,49,93f5811e,6,easy,6_easy_pruned,wrong,5,0,0,0,5
735,6,MC,truncated,6 MC truncated,interaction,49,94abbfb2,6,easy,6_easy_pruned,validatedCorrect,14,100,1,1,14
736,6,MC,truncated,6 MC truncated,interaction,49,96afd320,6,easy,6_easy_pruned,validatedCorrect,18,100,1,1,18
737,6,MC,truncated,6 MC truncated,interaction,49,9cf22841,6,easy,6_easy_pruned,validatedCorrect,27,100,1,1,27
738,6,MC,truncated,6 MC truncated,interaction,49,9db10b00,6,easy,6_easy_pruned,validatedCorrect,8,100,1,1,8
739,6,MC,truncated,6 MC truncated,interaction,49,a7b181fa,6,easy,6_easy_pruned,wrong,24,0,0,0,24
740,6,MC,truncated,6 MC truncated,interaction,49,a9e56013,6,easy,6_easy_pruned,wrong,19,0,0,0,19
741,6,MC,truncated,6 MC truncated,interaction,49,aad5a289,6,easy,6_easy_pruned,validatedCorrect,7,100,1,1,7
742,6,MC,truncated,6 MC truncated,interaction,49,adfac866,6,easy,6_easy_pruned,wrong,5,0,0,0,5
743,6,MC,truncated,6 MC truncated,interaction,49,b0e2a596,6,easy,6_easy_pruned,wrong,1,0,0,0,1
744,6,MC,truncated,6 MC truncated,interaction,49,b7d2ed28,6,easy,6_easy_pruned,validatedCorrect,16,100,1,1,16
745,6,MC,truncated,6 MC truncated,interaction,49,b7e510d3,6,easy,6_easy_pruned,validatedCorrect,6,100,1,1,6
746,6,MC,truncated,6 MC truncated,interaction,49,bad589c5,6,easy,6_easy_pruned,validatedCorrect,11,100,1,1,11
747,6,MC,truncated,6 MC truncated,interaction,49,bea55a9c,6,easy,6_easy_pruned,wrong,24,0,0,0,24
748,6,MC,truncated,6 MC truncated,interaction,49,c0cbeef2,6,easy,6_easy_pruned,validatedCorrect,7,100,1,1,7
749,6,MC,truncated,6 MC truncated,interaction,49,c1f29bae,6,easy,6_easy_pruned,validatedCorrect,38,100,1,1,38
750,6,MC,truncated,6 MC truncated,interaction,49,c8afed22,6,easy,6_easy_pruned,solvedCorrect,41,0,0,1,41
751,6,MC,truncated,6 MC truncated,interaction,49,c9c757af,6,easy,6_easy_pruned,validatedCorrect,5,100,1,1,5
752,6,MC,truncated,6 MC truncated,interaction,49,cdc57c79,6,easy,6_easy_pruned,validatedCorrect,73,100,1,1,73
753,6,MC,truncated,6 MC truncated,interaction,49,cdd55d42,6,easy,6_easy_pruned,wrong,44,0,0,0,44
754,6,MC,truncated,6 MC truncated,interaction,49,d2d73ea5,6,easy,6_easy_pruned,wrong,19,0,0,0,19
755,6,MC,truncated,6 MC truncated,interaction,49,d6a55f6a,6,easy,6_easy_pruned,wrong,7,0,0,0,7
756,6,MC,truncated,6 MC truncated,interaction,49,dbb14c32,6,easy,6_easy_pruned,wrong,5,0,0,0,5
757,6,MC,truncated,6 MC truncated,interaction,49,dcfbe5af,6,easy,6_easy_pruned,validatedCorrect,12,100,1,1,12
758,6,MC,truncated,6 MC truncated,interaction,49,ddb7456a,6,easy,6_easy_pruned,validatedCorrect,9,100,1,1,9
759,6,MC,truncated,6 MC truncated,interaction,49,dfa705b9,6,easy,6_easy_pruned,validatedCorrect,46,100,1,1,46
760,6,MC,truncated,6 MC truncated,interaction,49,e0b57941,6,easy,6_easy_pruned,validatedCorrect,11,100,1,1,11
761,6,MC,truncated,6 MC truncated,interaction,49,e1b100ae,6,easy,6_easy_pruned,validatedCorrect,44,100,1,1,44
762,6,MC,truncated,6 MC truncated,interaction,49,e2b59d5d,6,easy,6_easy_pruned,solvedCorrect,1,0,0,1,1
763,6,MC,truncated,6 MC truncated,interaction,49,e9e1b017,6,easy,6_easy_pruned,validatedCorrect,8,100,1,1,8
764,6,MC,truncated,6 MC truncated,interaction,49,edbbcb60,6,easy,6_easy_pruned,wrong,39,0,0,0,39
765,6,MC,truncated,6 MC truncated,interaction,49,edbbea2c,6,easy,6_easy_pruned,validatedCorrect,4,100,1,1,4
766,6,MC,truncated,6 MC truncated,interaction,49,f0c1bd6a,6,easy,6_easy_pruned,validatedCorrect,1,100,1,1,1
767,6,MC,truncated,6 MC truncated,interaction,49,f5f2942a,6,easy,6_easy_pruned,solvedCorrect,3,0,0,1,3
768,6,MC,truncated,6 MC truncated,interaction,49,faafd1c6,6,easy,6_easy_pruned,validatedCorrect,1,100,1,1,1
769,6,MC,truncated,6 MC truncated,interaction,49,fbb58502,6,easy,6_easy_pruned,wrong,1,0,0,0,1
770,6,HC,full,6 HC full,interaction,830,11d4bf94,6,hard,6_hard_full,wrong,7,0,0,0,7
771,6,HC,full,6 HC full,interaction,830,14b4c043,6,hard,6_hard_full,wrong,11,0,0,0,11
772,6,HC,full,6 HC full,interaction,830,14c5dc72,6,hard,6_hard_full,wrong,17,0,0,0,17
773,6,HC,full,6 HC full,interaction,830,17b4c1ea,6,hard,6_hard_full,validatedCorrect,23,100,1,1,23
774,6,HC,full,6 HC full,interaction,830,17e120dd,6,hard,6_hard_full,solvedCorrect,40,0,0,1,40
775,6,HC,full,6 HC full,interaction,830,18dac9ef,6,hard,6_hard_full,wrong,5,0,0,0,5
776,6,HC,full,6 HC full,interaction,830,20bfd7bd,6,hard,6_hard_full,wrong,10,0,0,0,10
777,6,HC,full,6 HC full,interaction,830,22dac859,6,hard,6_hard_full,wrong,71,0,0,0,71
778,6,HC,full,6 HC full,interaction,830,24a5e25a,6,hard,6_hard_full,solvedCorrect,19,0,0,1,19
779,6,HC,full,6 HC full,interaction,830,24b61c03,6,hard,6_hard_full,wrong,5,0,0,0,5
780,6,HC,full,6 HC full,interaction,830,24f4c091,6,hard,6_hard_full,wrong,32,0,0,0,32
781,6,HC,full,6 HC full,interaction,830,25a611ff,6,hard,6_hard_full,solvedCorrect,1,0,0,1,1
782,6,HC,full,6 HC full,interaction,830,25b60fb4,6,hard,6_hard_full,wrong,16,0,0,0,16
783,6,HC,full,6 HC full,interaction,830,25c4c0ab,6,hard,6_hard_full,wrong,7,0,0,0,7
784,6,HC,full,6 HC full,interaction,830,26dbf6e9,6,hard,6_hard_full,validatedCorrect,14,100,1,1,14
785,6,HC,full,6 HC full,interaction,830,31e63b91,6,hard,6_hard_full,wrong,23,0,0,0,23
786,6,HC,full,6 HC full,interaction,830,32ebf2e8,6,hard,6_hard_full,validatedCorrect,31,100,1,1,31
787,6,HC,full,6 HC full,interaction,830,37f60bbc,6,hard,6_hard_full,wrong,1,0,0,0,1
788,6,HC,full,6 HC full,interaction,830,37f61258,6,hard,6_hard_full,wrong,8,0,0,0,8
789,6,HC,full,6 HC full,interaction,830,38ebbf94,6,hard,6_hard_full,wrong,29,0,0,0,29
790,6,HC,full,6 HC full,interaction,830,3af4bfbb,6,hard,6_hard_full,wrong,8,0,0,0,8
791,6,HC,full,6 HC full,interaction,830,3bb613b2,6,hard,6_hard_full,wrong,20,0,0,0,20
792,6,HC,full,6 HC full,interaction,830,3cd60baf,6,hard,6_hard_full,validatedCorrect,13,100,1,1,13
793,6,HC,full,6 HC full,interaction,830,3df11bae,6,hard,6_hard_full,solvedCorrect,24,0,0,1,24
794,6,HC,full,6 HC full,interaction,830,3ed61f8d,6,hard,6_hard_full,solvedCorrect,1,0,0,1,1
795,6,HC,full,6 HC full,interaction,830,43c60cd9,6,hard,6_hard_full,validatedCorrect,31,100,1,1,31
796,6,HC,full,6 HC full,interaction,830,44a4fa14,6,hard,6_hard_full,wrong,5,0,0,0,5
797,6,HC,full,6 HC full,interaction,830,47f614be,6,hard,6_hard_full,validatedCorrect,63,100,1,1,63
798,6,HC,full,6 HC full,interaction,830,49e6113d,6,hard,6_hard_full,wrong,53,0,0,0,53
799,6,HC,full,6 HC full,interaction,830,4af5df5d,6,hard,6_hard_full,wrong,6,0,0,0,6
800,6,HC,full,6 HC full,interaction,830,4ed4c1d3,6,hard,6_hard_full,validatedCorrect,29,100,1,1,29
801,6,HC,full,6 HC full,interaction,830,50c60ba6,6,hard,6_hard_full,validatedCorrect,7,100,1,1,7
802,6,HC,full,6 HC full,interaction,830,53c4c041,6,hard,6_hard_full,wrong,20,0,0,0,20
803,6,HC,full,6 HC full,interaction,830,54f4bf95,6,hard,6_hard_full,validatedCorrect,11,100,1,1,11
804,6,HC,full,6 HC full,interaction,830,55f5fe54,6,hard,6_hard_full,wrong,9,0,0,0,9
805,6,HC,full,6 HC full,interaction,830,57a4bf4b,6,hard,6_hard_full,validatedCorrect,10,100,1,1,10
806,6,HC,full,6 HC full,interaction,830,5ce612bc,6,hard,6_hard_full,solvedCorrect,14,0,0,1,14
807,6,HC,full,6 HC full,interaction,830,5dd4c056,6,hard,6_hard_full,wrong,7,0,0,0,7
808,6,HC,full,6 HC full,interaction,830,5edbbf73,6,hard,6_hard_full,wrong,13,0,0,0,13
809,6,HC,full,6 HC full,interaction,830,5fd6115c,6,hard,6_hard_full,wrong,1,0,0,0,1
810,6,HC,full,6 HC full,interaction,830,63c4bfcb,6,hard,6_hard_full,wrong,9,0,0,0,9
811,6,HC,full,6 HC full,interaction,830,63e5efe1,6,hard,6_hard_full,validatedCorrect,17,100,1,1,17
812,6,HC,full,6 HC full,interaction,830,64f61543,6,hard,6_hard_full,wrong,11,0,0,0,11
813,6,HC,full,6 HC full,interaction,830,67eac875,6,hard,6_hard_full,wrong,49,0,0,0,49
814,6,HC,full,6 HC full,interaction,830,68d5e249,6,hard,6_hard_full,wrong,24,0,0,0,24
815,6,HC,full,6 HC full,interaction,830,69bad0fe,6,hard,6_hard_full,wrong,85,0,0,0,85
816,6,HC,full,6 HC full,interaction,830,6bf51f66,6,hard,6_hard_full,wrong,11,0,0,0,11
817,6,HC,full,6 HC full,interaction,830,6ee61190,6,hard,6_hard_full,wrong,34,0,0,0,34
818,6,HC,full,6 HC full,interaction,830,70da8cfb,6,hard,6_hard_full,validatedCorrect,32,100,1,1,32
819,6,HC,full,6 HC full,interaction,830,72f4c145,6,hard,6_hard_full,wrong,7,0,0,0,7
820,6,HC,full,6 HC full,interaction,830,74b60b9f,6,hard,6_hard_full,wrong,8,0,0,0,8
821,6,HC,full,6 HC full,interaction,830,76e60f84,6,hard,6_hard_full,wrong,17,0,0,0,17
822,6,HC,full,6 HC full,interaction,830,78f60c95,6,hard,6_hard_full,wrong,9,0,0,0,9
823,6,HC,full,6 HC full,interaction,830,7bf4bf38,6,hard,6_hard_full,wrong,42,0,0,0,42
824,6,HC,full,6 HC full,interaction,830,84a4bf3c,6,hard,6_hard_full,wrong,11,0,0,0,11
825,6,HC,full,6 HC full,interaction,830,87b50908,6,hard,6_hard_full,solvedCorrect,29,0,0,1,29
826,6,HC,full,6 HC full,interaction,830,87f4bf56,6,hard,6_hard_full,wrong,9,0,0,0,9
827,6,HC,full,6 HC full,interaction,830,87f610ee,6,hard,6_hard_full,wrong,7,0,0,0,7
828,6,HC,full,6 HC full,interaction,830,89d60ba4,6,hard,6_hard_full,solvedCorrect,57,0,0,1,57
829,6,HC,full,6 HC full,interaction,830,8ac4c37c,6,hard,6_hard_full,wrong,16,0,0,0,16
830,6,HC,full,6 HC full,interaction,830,8ea4bf56,6,hard,6_hard_full,wrong,18,0,0,0,18
831,6,HC,full,6 HC full,interaction,830,8fc76287,6,hard,6_hard_full,validatedCorrect,58,100,1,1,58
832,6,HC,full,6 HC full,interaction,830,8fcbec83,6,hard,6_hard_full,wrong,39,0,0,0,39
833,6,HC,full,6 HC full,interaction,830,90c60de8,6,hard,6_hard_full,solvedCorrect,43,0,0,1,43
834,6,HC,full,6 HC full,interaction,830,91a61ead,6,hard,6_hard_full,wrong,5,0,0,0,5
835,6,HC,full,6 HC full,interaction,830,91cfd7fb,6,hard,6_hard_full,validatedCorrect,45,100,1,1,45
836,6,HC,full,6 HC full,interaction,830,92b722f3,6,hard,6_hard_full,wrong,33,0,0,0,33
837,6,HC,full,6 HC full,interaction,830,94d6ef33,6,hard,6_hard_full,wrong,50,0,0,0,50
838,6,HC,full,6 HC full,interaction,830,94e4c554,6,hard,6_hard_full,validatedCorrect,38,100,1,1,38
839,6,HC,full,6 HC full,interaction,830,98c4bf54,6,hard,6_hard_full,wrong,8,0,0,0,8
840,6,HC,full,6 HC full,interaction,830,9adbc2df,6,hard,6_hard_full,solvedCorrect,15,0,0,1,15
841,6,HC,full,6 HC full,interaction,830,9dc50a3d,6,hard,6_hard_full,wrong,70,0,0,0,70
842,6,HC,full,6 HC full,interaction,830,9df60bf8,6,hard,6_hard_full,wrong,8,0,0,0,8
843,6,HC,full,6 HC full,interaction,830,a2f6ba1d,6,hard,6_hard_full,solvedCorrect,6,0,0,1,6
844,6,HC,full,6 HC full,interaction,830,a3d4c3b2,6,hard,6_hard_full,validatedCorrect,25,100,1,1,25
845,6,HC,full,6 HC full,interaction,830,a3d5dfda,6,hard,6_hard_full,wrong,36,0,0,0,36
846,6,HC,full,6 HC full,interaction,830,a4c60d7a,6,hard,6_hard_full,wrong,9,0,0,0,9
847,6,HC,full,6 HC full,interaction,830,a6f610e1,6,hard,6_hard_full,wrong,29,0,0,0,29
848,6,HC,full,6 HC full,interaction,830,acd61c3d,6,hard,6_hard_full,wrong,9,0,0,0,9
849,6,HC,full,6 HC full,interaction,830,ada4c06f,6,hard,6_hard_full,wrong,87,0,0,0,87
850,6,HC,full,6 HC full,interaction,830,b0d518a1,6,hard,6_hard_full,wrong,67,0,0,0,67
851,6,HC,full,6 HC full,interaction,830,b2d60bc9,6,hard,6_hard_full,wrong,79,0,0,0,79
852,6,HC,full,6 HC full,interaction,830,b7a4fe27,6,hard,6_hard_full,wrong,9,0,0,0,9
853,6,HC,full,6 HC full,interaction,830,b8e4bf48,6,hard,6_hard_full,wrong,5,0,0,0,5
854,6,HC,full,6 HC full,interaction,830,bae515f2,6,hard,6_hard_full,wrong,13,0,0,0,13
855,6,HC,full,6 HC full,interaction,830,bca5dc5e,6,hard,6_hard_full,solvedCorrect,1,0,0,1,1
856,6,HC,full,6 HC full,interaction,830,bcdfd2df,6,hard,6_hard_full,wrong,52,0,0,0,52
857,6,HC,full,6 HC full,interaction,830,bed50a1d,6,hard,6_hard_full,validatedCorrect,25,100,1,1,25
858,6,HC,full,6 HC full,interaction,830,bfa60c8b,6,hard,6_hard_full,validatedCorrect,20,100,1,1,20
859,6,HC,full,6 HC full,interaction,830,bfe4c87d,6,hard,6_hard_full,wrong,15,0,0,0,15
860,6,HC,full,6 HC full,interaction,830,c0f60e45,6,hard,6_hard_full,wrong,34,0,0,0,34
861,6,HC,full,6 HC full,interaction,830,c5e4c4a5,6,hard,6_hard_full,wrong,1,0,0,0,1
862,6,HC,full,6 HC full,interaction,830,c6b4c141,6,hard,6_hard_full,solvedCorrect,19,0,0,1,19
863,6,HC,full,6 HC full,interaction,830,c6b60d63,6,hard,6_hard_full,wrong,33,0,0,0,33
864,6,HC,full,6 HC full,interaction,830,c7a61295,6,hard,6_hard_full,solvedCorrect,38,0,0,1,38
865,6,HC,full,6 HC full,interaction,830,c7a67aab,6,hard,6_hard_full,wrong,51,0,0,0,51
866,6,HC,full,6 HC full,interaction,830,c8a4fa50,6,hard,6_hard_full,wrong,54,0,0,0,54
867,6,HC,full,6 HC full,interaction,830,c8f4c13d,6,hard,6_hard_full,wrong,10,0,0,0,10
868,6,HC,full,6 HC full,interaction,830,cab61023,6,hard,6_hard_full,solvedCorrect,16,0,0,1,16
869,6,HC,full,6 HC full,interaction,830,cceac8ca,6,hard,6_hard_full,wrong,15,0,0,0,15
870,6,HC,full,6 HC full,interaction,830,cee4bfa4,6,hard,6_hard_full,wrong,28,0,0,0,28
871,6,HC,full,6 HC full,interaction,830,cfc5dcb3,6,hard,6_hard_full,wrong,12,0,0,0,12
872,6,HC,full,6 HC full,interaction,830,d2a60bac,6,hard,6_hard_full,wrong,2,0,0,0,2
873,6,HC,full,6 HC full,interaction,830,d8f6387b,6,hard,6_hard_full,wrong,11,0,0,0,11
874,6,HC,full,6 HC full,interaction,830,dbe71b15,6,hard,6_hard_full,wrong,14,0,0,0,14
875,6,HC,full,6 HC full,interaction,830,dcc4f10e,6,hard,6_hard_full,wrong,15,0,0,0,15
876,6,HC,full,6 HC full,interaction,830,dfcbf407,6,hard,6_hard_full,wrong,13,0,0,0,13
877,6,HC,full,6 HC full,interaction,830,dfe6bee3,6,hard,6_hard_full,solvedCorrect,34,0,0,1,34
878,6,HC,full,6 HC full,interaction,830,e0d4bfdf,6,hard,6_hard_full,wrong,25,0,0,0,25
879,6,HC,full,6 HC full,interaction,830,e9c4c917,6,hard,6_hard_full,wrong,1,0,0,0,1
880,6,HC,full,6 HC full,interaction,830,ead61455,6,hard,6_hard_full,wrong,15,0,0,0,15
881,6,HC,full,6 HC full,interaction,830,ebc61801,6,hard,6_hard_full,solvedCorrect,14,0,0,1,14
882,6,HC,full,6 HC full,interaction,830,eec7360c,6,hard,6_hard_full,wrong,9,0,0,0,9
883,6,HC,full,6 HC full,interaction,830,efebc5bb,6,hard,6_hard_full,solvedCorrect,9,0,0,1,9
884,6,HC,full,6 HC full,interaction,830,eff4bf48,6,hard,6_hard_full,wrong,5,0,0,0,5
885,6,HC,full,6 HC full,interaction,830,f1e613a1,6,hard,6_hard_full,wrong,16,0,0,0,16
886,6,HC,full,6 HC full,interaction,830,f1ebd0b7,6,hard,6_hard_full,wrong,1,0,0,0,1
887,6,HC,full,6 HC full,interaction,830,f2f60bd9,6,hard,6_hard_full,solvedCorrect,59,0,0,1,59
888,6,HC,full,6 HC full,interaction,830,f3dbeb7e,6,hard,6_hard_full,wrong,23,0,0,0,23
889,6,HC,full,6 HC full,interaction,830,f4a6108e,6,hard,6_hard_full,wrong,6,0,0,0,6
890,6,HC,full,6 HC full,interaction,830,f6fbf6b1,6,hard,6_hard_full,wrong,89,0,0,0,89
891,6,HC,full,6 HC full,interaction,830,f7b4bfae,6,hard,6_hard_full,wrong,18,0,0,0,18
892,6,HC,full,6 HC full,interaction,830,f8d60bcb,6,hard,6_hard_full,solvedCorrect,35,0,0,1,35
893,6,HC,full,6 HC full,interaction,830,fac10d6e,6,hard,6_hard_full,wrong,26,0,0,0,26
894,6,HC,full,6 HC full,interaction,830,fac6126a,6,hard,6_hard_full,wrong,58,0,0,0,58
895,6,HC,full,6 HC full,interaction,830,fde4bf4b,6,hard,6_hard_full,wrong,31,0,0,0,31
896,6,HC,full,6 HC full,interaction,830,ffa4c00b,6,hard,6_hard_full,wrong,1,0,0,0,1
897,6,HC,full,6 HC full,interaction,830,fff4bf68,6,hard,6_hard_full,wrong,21,0,0,0,21
898,6,HC,truncated,6 HC truncated,interaction,296,11a64b43,6,hard,6_hard_pruned,wrong,3,0,0,0,3
899,6,HC,truncated,6 HC truncated,interaction,296,11a64d17,6,hard,6_hard_pruned,wrong,14,0,0,0,14
900,6,HC,truncated,6 HC truncated,interaction,296,11e652f7,6,hard,6_hard_pruned,solvedCorrect,16,0,0,1,16
901,6,HC,truncated,6 HC truncated,interaction,296,14d64999,6,hard,6_hard_pruned,validatedCorrect,13,100,1,1,13
902,6,HC,truncated,6 HC truncated,interaction,296,16d516ad,6,hard,6_hard_pruned,wrong,7,0,0,0,7
903,6,HC,truncated,6 HC truncated,interaction,296,1dac01e7,6,hard,6_hard_pruned,wrong,27,0,0,0,27
904,6,HC,truncated,6 HC truncated,interaction,296,25b4e27c,6,hard,6_hard_pruned,solvedCorrect,26,0,0,1,26
905,6,HC,truncated,6 HC truncated,interaction,296,25cfdeaf,6,hard,6_hard_pruned,wrong,15,0,0,0,15
906,6,HC,truncated,6 HC truncated,interaction,296,28e6483c,6,hard,6_hard_pruned,wrong,5,0,0,0,5
907,6,HC,truncated,6 HC truncated,interaction,296,2ab4ecbb,6,hard,6_hard_pruned,wrong,47,0,0,0,47
908,6,HC,truncated,6 HC truncated,interaction,296,2afbbf79,6,hard,6_hard_pruned,wrong,38,0,0,0,38
909,6,HC,truncated,6 HC truncated,interaction,296,2ca66220,6,hard,6_hard_pruned,wrong,4,0,0,0,4
910,6,HC,truncated,6 HC truncated,interaction,296,2cb650ed,6,hard,6_hard_pruned,validatedCorrect,51,100,1,1,51
911,6,HC,truncated,6 HC truncated,interaction,296,2fa647f5,6,hard,6_hard_pruned,wrong,5,0,0,0,5
912,6,HC,truncated,6 HC truncated,interaction,296,2ff50f64,6,hard,6_hard_pruned,wrong,6,0,0,0,6
913,6,HC,truncated,6 HC truncated,interaction,296,30c4e230,6,hard,6_hard_pruned,wrong,76,0,0,0,76
914,6,HC,truncated,6 HC truncated,interaction,296,30e4feac,6,hard,6_hard_pruned,wrong,18,0,0,0,18
915,6,HC,truncated,6 HC truncated,interaction,296,33e649bd,6,hard,6_hard_pruned,wrong,12,0,0,0,12
916,6,HC,truncated,6 HC truncated,interaction,296,3ad4e7d3,6,hard,6_hard_pruned,validatedCorrect,5,100,1,1,5
917,6,HC,truncated,6 HC truncated,interaction,296,3ef64929,6,hard,6_hard_pruned,solvedCorrect,6,0,0,1,6
918,6,HC,truncated,6 HC truncated,interaction,296,3fa64b7b,6,hard,6_hard_pruned,validatedCorrect,1,100,1,1,1
919,6,HC,truncated,6 HC truncated,interaction,296,40e4e2b8,6,hard,6_hard_pruned,wrong,5,0,0,0,5
920,6,HC,truncated,6 HC truncated,interaction,296,43e64821,6,hard,6_hard_pruned,wrong,31,0,0,0,31
921,6,HC,truncated,6 HC truncated,interaction,296,44a65230,6,hard,6_hard_pruned,wrong,5,0,0,0,5
922,6,HC,truncated,6 HC truncated,interaction,296,45b64f9c,6,hard,6_hard_pruned,wrong,7,0,0,0,7
923,6,HC,truncated,6 HC truncated,interaction,296,49c72e9b,6,hard,6_hard_pruned,wrong,5,0,0,0,5
924,6,HC,truncated,6 HC truncated,interaction,296,4bca7fc9,6,hard,6_hard_pruned,wrong,7,0,0,0,7
925,6,HC,truncated,6 HC truncated,interaction,296,4ca649a6,6,hard,6_hard_pruned,wrong,1,0,0,0,1
926,6,HC,truncated,6 HC truncated,interaction,296,4ca65156,6,hard,6_hard_pruned,wrong,36,0,0,0,36
927,6,HC,truncated,6 HC truncated,interaction,296,4cb651bd,6,hard,6_hard_pruned,wrong,12,0,0,0,12
928,6,HC,truncated,6 HC truncated,interaction,296,4ed4e40b,6,hard,6_hard_pruned,validatedCorrect,21,100,1,1,21
929,6,HC,truncated,6 HC truncated,interaction,296,4ee64c2a,6,hard,6_hard_pruned,wrong,63,0,0,0,63
930,6,HC,truncated,6 HC truncated,interaction,296,51a4e32d,6,hard,6_hard_pruned,wrong,57,0,0,0,57
931,6,HC,truncated,6 HC truncated,interaction,296,53a654e5,6,hard,6_hard_pruned,wrong,21,0,0,0,21
932,6,HC,truncated,6 HC truncated,interaction,296,53d65632,6,hard,6_hard_pruned,solvedCorrect,25,0,0,1,25
933,6,HC,truncated,6 HC truncated,interaction,296,59d4e268,6,hard,6_hard_pruned,wrong,79,0,0,0,79
934,6,HC,truncated,6 HC truncated,interaction,296,5adff9a5,6,hard,6_hard_pruned,wrong,22,0,0,0,22
935,6,HC,truncated,6 HC truncated,interaction,296,5dbfe29c,6,hard,6_hard_pruned,wrong,13,0,0,0,13
936,6,HC,truncated,6 HC truncated,interaction,296,5dd4e3a2,6,hard,6_hard_pruned,wrong,12,0,0,0,12
937,6,HC,truncated,6 HC truncated,interaction,296,5fa651bb,6,hard,6_hard_pruned,wrong,28,0,0,0,28
938,6,HC,truncated,6 HC truncated,interaction,296,61e65cc1,6,hard,6_hard_pruned,wrong,73,0,0,0,73
939,6,HC,truncated,6 HC truncated,interaction,296,65afea1f,6,hard,6_hard_pruned,wrong,7,0,0,0,7
940,6,HC,truncated,6 HC truncated,interaction,296,65e519cb,6,hard,6_hard_pruned,validatedCorrect,9,100,1,1,9
