userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
76bfdf0b,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,485443,,,,,,,-4.644631016,,7.973,7.973,click,,6,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,42448,,,,,,,99999,,3.847,3.847,click,,2,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,82208,,,,,,,1.1511678,,1.818,5.289,undo,,3,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,95473,,,,,,,-1.918843068,,1.97,1.97,click,,3,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,100858,,,,,,,99999,,2.56,2.56,click,,1,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,111436,,,,,,,-1.97972977,,5.097,5.097,click,,3,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,131902,,,,,,,-0.057376692,,1.992,1.992,click,,5,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,147753,,,,,,,2.416848542,,1.237,1.237,click,,5,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,158129,,,,,,,0.254485536,,1.338,1.338,click,,4,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,174872,,,,,,,-2.25,,2.34,2.34,click,,3,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,189470,,,,,,,-0.28398147,,1.852,1.852,click,,3,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,247287,,,,,,,0.222222222,,9.985,9.985,click,,4,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,266608,,,,,,,99999,,3.783,3.783,click,,1,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,283164,,,,,,,-1.5,,3.683,3.683,click,,5,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,308069,,,,,,,3.305345302,,4.689,4.689,click,,4,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,315545,,,,,,,-2.501111111,,1.391,1.391,click,,3,,1.51E+12
89cbfdf9,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,356401,,,,,,,0,,30.662,30.662,click,,5,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,135208,,,,,,,-1.628657871,,2.118,2.118,click,,4,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,179738,,,,,,,-10003.23704,,9.196,9.196,click,,4,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,235676,,,,,,,99999,,4.749,4.749,click,,2,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,293717,,,,,,,0.714671202,,5.418,5.418,click,,5,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,327425,,,,,,,99999,,2.053,2.053,click,,1,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,336090,,,,,,,99999,,2.954,2.954,click,,1,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,371031,,,,,,,-10003.59417,,10.235,10.235,click,,4,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,403803,,,,,,,-10003.23704,,4.711,4.711,click,,3,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,450192,,,,,,,-10000,,1.717,1.717,click,,4,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,478728,,,,,,,0,,10.093,10.093,click,,4,,1.51E+12
8defd34b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,553509,,,,,,,-2.501111111,,32.11,35.862,undo,,3,,1.51E+12
92f69945,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,54259,,,,,,,-19.38888889,,5.921,5.921,click,,3,,1.51E+12
92f69945,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,80154,,,,,,,-2.501111111,,7.763,7.763,click,,4,,1.51E+12
92f69945,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,172905,,,,,,,0,,57.916,57.916,click,,5,,1.51E+12
a7bfd4fc,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,81413,,,,,,,12.36164349,,4.218,4.218,click,,4,,1.51E+12
a7bfd4fc,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,89649,,,,,,,99999,,3.884,3.884,click,,1,,1.51E+12
a7bfd4fc,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,148840,,,,,,,9993.800027,,8.972,8.972,click,,7,,1.51E+12
acb11b17,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,219324,,,,,,,0,,115.265,115.265,click,,5,,1.51E+12
b9e10f8b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,257194,,,,,,,0,,37.586,37.586,click,,5,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,101041,,,,,,,-3.77169642,,4.297,4.297,click,,6,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,119031,,,,,,,99999,,2.511,2.511,click,,2,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,145350,,,,,,,-1.541039763,,5.286,5.286,click,,3,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,177127,,,,,,,2.669287123,,3.308,3.308,click,,4,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,189371,,,,,,,0.61164966,,2.874,2.874,click,,4,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,202412,,,,,,,-10004.7886,,2.246,2.246,click,,4,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,208500,,,,,,,99999,,3.814,3.814,click,,1,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,217932,,,,,,,-10005.74844,,2.569,2.569,click,,3,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,223078,,,,,,,99999,,4.071,4.071,click,,1,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,232240,,,,,,,99999,,8.39,8.39,click,,1,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,251604,,,,,,,0.61164966,,2.158,2.158,click,,4,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,270786,,,,,,,9997.374717,,1.894,1.894,click,,5,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,325967,,,,,,,9989.940005,,2.205,2.205,click,,6,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,342332,,,,,,,99999,,5.583,5.583,click,,2,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,359143,,,,,,,-1.628657871,,4.705,4.705,click,,4,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,366170,,,,,,,99999,,4.988,4.988,click,,1,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,383550,,,,,,,0.007908163,,5.012,5.012,click,,3,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,410795,,,,,,,-0.861111111,,3.838,3.838,click,,5,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,421805,,,,,,,99999,,2.333,2.333,click,,2,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,464071,,,,,,,2.430855539,,11.573,11.573,click,,3,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,472666,,,,,,,99999,,3.808,3.808,click,,2,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,485190,,,,,,,-1.240031162,,2.933,2.933,click,,3,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,497891,,,,,,,2.557298266,,3.024,3.024,click,,3,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,513994,,,,,,,-10001.26741,,3.98,3.98,click,,3,,1.51E+12
c3dfd812,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,565171,,,,,,,0,,31.561,31.561,click,,5,,1.51E+12
c7c6f18d,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,98501,,,,,,,-2.25,,23.361,23.361,click,,3,,1.51E+12
c7c6f18d,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,108132,,,,,,,99999,,5.623,5.623,click,,2,,1.51E+12
c7c6f18d,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,118597,,,,,,,99999,,8.081,8.081,click,,2,,1.51E+12
c7c6f18d,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,184515,,,,,,,9980.388889,,62.352,62.352,click,,3,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,70448,,,,,,,-1.30020643,,4.195,4.195,click,,3,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,76773,,,,,,,99999,,1.649,1.649,click,,2,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,79285,,,,,,,99999,,1.105,1.105,click,,1,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,102581,,,,,,,-3.237042695,,1.286,1.286,click,,3,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,109469,,,,,,,99999,,2.377,2.377,click,,1,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,111550,,,,,,,99999,,1.388,1.388,click,,1,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,161845,,,,,,,0,,19.952,19.952,click,,7,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,176413,,,,,,,-1.001893424,,6.85,6.85,click,,4,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,222796,,,,,,,0,,27.728,27.728,click,,7,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,239231,,,,,,,-2.25,,7.661,7.661,click,,3,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,254712,,,,,,,-1.001893424,,7.31,7.31,click,,4,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,272612,,,,,,,-19.38888889,,4.202,4.202,click,,3,,1.51E+12
cdc50047,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,427938,,,,,,,0,,144.775,144.775,click,,5,,1.51E+12
ceafe698,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,30602,,,,,,,99999,,7.909,7.909,click,,1,,1.51E+12
ceafe698,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,87618,,,,,,,99999,,9.573,9.573,click,,1,,1.51E+12
ceafe698,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,172839,,,,,,,-1.900301393,,20.686,20.686,click,,5,,1.51E+12
ceafe698,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,248849,,,,,,,0,,69.327,69.327,click,,5,,1.51E+12
cec10cc8,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,239377,,,,,,,0,,115.835,115.835,click,,5,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,67666,,,,,,,-0.364962196,,4.222,4.222,click,,4,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,77811,,,,,,,99999,,4.079,4.079,click,,2,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,95474,,,,,,,-1.30020643,,3.91,3.91,click,,3,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,124435,,,,,,,0,,5.365,5.365,click,,7,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,139099,,,,,,,3.03861678,,3.342,3.342,click,,4,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,159472,,,,,,,0.026927438,,5.444,5.444,click,,5,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,178200,,,,,,,0.61164966,,3.132,3.132,click,,4,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,200748,,,,,,,99999,,2.345,2.345,click,,2,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,242922,,,,,,,-10005.74844,,4.741,4.741,click,,4,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,249775,,,,,,,99999,,3.581,3.581,click,,1,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,255656,,,,,,,99999,,2.558,2.558,click,,2,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,269306,,,,,,,-0.515931584,,4.24,4.24,click,,4,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,279614,,,,,,,-3.111111111,,2.323,2.323,click,,3,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,304774,,,,,,,3.03861678,,3.02,3.02,click,,3,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,323246,,,,,,,-2.632342209,,2.835,2.835,click,,3,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,328247,,,,,,,99999,,2.843,2.843,click,,1,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,344222,,,,,,,15.67545395,,1.596,1.596,click,,6,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,360335,,,,,,,99999,,7.414,7.414,click,,2,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,395462,,,,,,,3.159722222,,1.741,1.741,click,,4,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,404589,,,,,,,99999,,1.564,1.564,click,,2,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,414941,,,,,,,4.255075575,,1.893,1.893,click,,5,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,424687,,,,,,,99999,,3.48,3.48,click,,1,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,464749,,,,,,,1.3125,,1.086,1.086,click,,6,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,483444,,,,,,,99999,,2.725,2.725,click,,2,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,504997,,,,,,,-0.867171202,,3.926,3.926,click,,4,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,552907,,,,,,,99999,,2.124,2.124,click,,2,,1.51E+12
d5aff345,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,569651,,,,,,,-10000.98343,,2.628,2.628,click,,5,,1.51E+12
e2bbe5e1,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,25724,,,,,,,99999,,4.342,4.342,click,,2,,1.51E+12
e2bbe5e1,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,52099,,,,,,,-10001.98298,,2.91,2.91,click,,4,,1.51E+12
e2bbe5e1,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,67903,,,,,,,-0.138333333,,1.557,1.557,click,,7,,1.51E+12
e2bbe5e1,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,90451,,,,,,,-10002.81306,,1.271,1.271,click,,4,,1.51E+12
e2bbe5e1,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,107714,,,,,,,10011.42787,,2.026,2.026,click,,6,,1.51E+12
eec719ce,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,102790,,,,,,,-0.345387366,,7.779,7.779,click,,4,,1.51E+12
eec719ce,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,190566,,,,,,,99999,,2.618,2.618,click,,2,,1.51E+12
eec719ce,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,195635,,,,,,,99999,,4.117,4.117,click,,1,,1.51E+12
eec719ce,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,222001,,,,,,,-3.953890264,,2.527,2.527,click,,5,,1.51E+12
eec719ce,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,239696,,,,,,,13.98173231,,2.097,2.097,click,,4,,1.51E+12
eec719ce,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,266702,,,,,,,99999,,9.105,9.105,click,,1,,1.51E+12
eec719ce,10_easy_pruned,10,easy,pruned,wrong,reset,1.51E+12,389017,,,,,,,0,,111.546,111.546,click,,5,,1.51E+12
f7c73b9d,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,267571,,,,,,,99999,,267.521,,,,0,,1.51E+12
f8efd664,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,80239,,,,,,,0,,9.888,9.888,click,,5,,1.51E+12
f8efd664,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,93813,,,,,,,9980.388889,,5.251,5.251,click,,3,,1.51E+12
f8efd664,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,102468,,,,,,,9980.388889,,1.906,1.906,click,,3,,1.51E+12
f8efd664,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,145466,,,,,,,0,,35.413,35.413,click,,5,,1.51E+12
fdc4f07b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,62445,,,,,,,99999,,8.272,8.272,click,,2,,1.51E+12
fdc4f07b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,111389,,,,,,,0.722404098,,10.761,10.761,click,,4,,1.51E+12
fdc4f07b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,176632,,,,,,,99999,,7.382,7.382,click,,2,,1.51E+12
fdc4f07b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,197816,,,,,,,0,,4.36,4.36,click,,5,,1.51E+12
fdc4f07b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,214133,,,,,,,0,,3.394,3.394,click,,5,,1.51E+12
fdc4f07b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,242558,,,,,,,0,,8.066,8.066,click,,5,,1.51E+12
fdc4f07b,10_easy_pruned,10,easy,pruned,validatedCorrect,reset,1.51E+12,321403,,,,,,,0,,64.055,64.055,click,,5,,1.51E+12
18c75602,10_medium_full,10,medium,full,validatedCorrect,reset,1.51E+12,234806,,,,,,,0,,1.784,1.784,click,,7,,1.51E+12
18c75602,10_medium_full,10,medium,full,validatedCorrect,reset,1.51E+12,261718,,,,,,,9969.785513,,5.11,5.11,click,,5,,1.51E+12
18c75602,10_medium_full,10,medium,full,validatedCorrect,reset,1.51E+12,333240,,,,,,,99999,,70.477,70.477,click,,1,,1.51E+12
33bbca9a,10_medium_full,10,medium,full,wrong,reset,1.51E+12,77048,,,,,,,-14.04745747,,4.212,4.212,click,,8,,1.51E+12
33bbca9a,10_medium_full,10,medium,full,wrong,reset,1.51E+12,109449,,,,,,,99999,,5.552,5.552,click,,2,,1.51E+12
33bbca9a,10_medium_full,10,medium,full,wrong,reset,1.51E+12,115451,,,,,,,99999,,2.451,2.451,click,,1,,1.51E+12
33bbca9a,10_medium_full,10,medium,full,wrong,reset,1.51E+12,160478,,,,,,,14.77089002,,1.046,6.87,undo,,6,,1.51E+12
33bbca9a,10_medium_full,10,medium,full,wrong,reset,1.51E+12,180128,,,,,,,99999,,16.196,16.196,click,,1,,1.51E+12
38cbc1f6,10_medium_full,10,medium,full,wrong,reset,1.51E+12,62304,,,,,,,-12.82644793,,2.077,2.077,click,,6,,1.51E+12
38cbc1f6,10_medium_full,10,medium,full,wrong,reset,1.51E+12,98699,,,,,,,10.85578231,,3.904,3.904,click,,8,,1.51E+12
38cbc1f6,10_medium_full,10,medium,full,wrong,reset,1.51E+12,149766,,,,,,,-1.567593554,,2.801,5.005,undo,,7,,1.51E+12
38cbc1f6,10_medium_full,10,medium,full,wrong,reset,1.51E+12,186488,,,,,,,5.951814059,,2.469,2.469,click,,8,,1.51E+12
38cbc1f6,10_medium_full,10,medium,full,wrong,reset,1.51E+12,221769,,,,,,,99999,,2.787,2.787,click,,2,,1.51E+12
38cbc1f6,10_medium_full,10,medium,full,wrong,reset,1.51E+12,255685,,,,,,,-1.214166667,,1.004,5.488,undo,,8,,1.51E+12
40f6b779,10_medium_full,10,medium,full,wrong,reset,1.51E+12,134475,,,,,,,99999,,96.387,96.387,click,,1,,1.51E+12
48ec02bc,10_medium_full,10,medium,full,wrong,reset,1.51E+12,117958,,,,,,,-1.297136719,,0.344,1.817,undo,,5,,1.51E+12
48ec02bc,10_medium_full,10,medium,full,wrong,reset,1.51E+12,141023,,,,,,,99999,,3.049,5.395,undo,,0,,1.51E+12
48ec02bc,10_medium_full,10,medium,full,wrong,reset,1.51E+12,178035,,,,,,,12.49344292,,3.518,3.518,click,,4,,1.51E+12
48ec02bc,10_medium_full,10,medium,full,wrong,reset,1.51E+12,201637,,,,,,,-1.317527405,,1.96,1.96,click,,7,,1.51E+12
48ec02bc,10_medium_full,10,medium,full,wrong,reset,1.51E+12,246707,,,,,,,-1.493735828,,4.096,4.096,click,,8,,1.51E+12
48ec02bc,10_medium_full,10,medium,full,wrong,reset,1.51E+12,279618,,,,,,,0,,1.684,9.651,undo,,6,,1.51E+12
48ec02bc,10_medium_full,10,medium,full,wrong,reset,1.51E+12,390555,,,,,,,9998.479167,,94.973,94.973,click,,8,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,59782,,,,,,,-1.18952381,,7.919,7.919,click,,4,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,113032,,,,,,,-4.632239699,,8.615,8.615,click,,10,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,145204,,,,,,,99999,,7.618,7.618,click,,2,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,181539,,,,,,,20000,,17.472,17.472,click,,7,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,213303,,,,,,,-12.82644793,,2.208,2.208,click,,6,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,259429,,,,,,,0,,17.753,17.753,click,,7,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,295624,,,,,,,-1.411460237,,13.914,13.914,click,,4,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,347136,,,,,,,-1.773594104,,7.945,7.945,click,,8,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,404149,,,,,,,9976.071066,,6.27,6.27,click,,7,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,440103,,,,,,,51.45600199,,2.266,2.266,click,,10,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,443607,,,,,,,99999,,1.364,1.364,click,,2,,1.51E+12
4cb73467,10_medium_full,10,medium,full,solvedCorrect,reset,1.51E+12,513003,,,,,,,99999,,69.396,70.76,reset,,0,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,44781,,,,,,,-26.43268989,,0.673,0.673,click,,6,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,62997,,,,,,,9.817935569,,3.569,3.569,click,,4,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,80253,,,,,,,8.156485764,,1.152,1.152,click,,4,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,89613,,,,,,,9996.435037,,1.825,1.825,click,,3,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,103182,,,,,,,-14.04745747,,5.714,5.714,click,,5,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,104765,,,,,,,99999,,1.09,1.09,click,,1,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,119557,,,,,,,0,,2.473,2.473,click,,6,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,130853,,,,,,,-10003.63618,,0.714,0.714,click,,6,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,136100,,,,,,,99999,,2.025,2.025,click,,1,,1.51E+12
4cffe209,10_medium_full,10,medium,full,wrong,reset,1.51E+12,149381,,,,,,,21.01576105,,3.369,3.369,click,,6,,1.51E+12
4de4f27d,10_medium_full,10,medium,full,wrong,reset,1.51E+12,89975,,,,,,,4.563185941,,6.699,6.699,click,,6,,1.51E+12
4de4f27d,10_medium_full,10,medium,full,wrong,reset,1.51E+12,166485,,,,,,,-16.43378494,,7.577,7.577,click,,6,,1.51E+12
4de4f27d,10_medium_full,10,medium,full,wrong,reset,1.51E+12,171479,,,,,,,99999,,3.156,3.156,click,,1,,1.51E+12
4de4f27d,10_medium_full,10,medium,full,wrong,reset,1.51E+12,196591,,,,,,,-10000,,3.077,3.077,click,,6,,1.51E+12
