,board,heuristic,likelihood_linear,likelihoods_block,likelihoods_block_dens,likelihoods_density,likelihoods_int_dens,likelihoods_interaction,likelihoods_linear_dens,userid
158,10_hard_pruned,blocking_dens,-3.55831408927,-3.58730283997,-3.17509417997,-3.91562613515,-3.17509417997,-3.58730283997,-3.21392302175,18a695e2
159,10_hard_pruned,blocking_dens,-3.00363128791,-2.91698769641,-2.55695957583,-3.09685823307,-2.55695957583,-2.91698769641,-2.66152924288,28d4fefb
160,10_hard_pruned,blocking_dens,-3.38399454913,-3.2855802055,-2.93989976777,-3.28003360441,-2.93989976777,-3.2855802055,-3.16041847869,31f6a576
161,10_hard_pruned,blocking,-2.14921723278,-1.8666044648,-1.8666044648,-2.45167637256,-1.8666044648,-1.8666044648,-2.14921723278,32fad07f
162,10_hard_pruned,blocking,-2.98483138536,-2.86310015846,-3.04333969846,-3.18712499844,-3.04333969846,-2.86310015846,-3.08527287613,41bad9a2
163,10_hard_pruned,linear_dens,-3.78113266269,-4.07895284801,-3.74883033669,-5.33852629807,-3.74883033669,-4.07895284801,-3.72062679905,4bfffc8c
164,10_hard_pruned,blocking,-1.57344465669,-1.1924771039,-1.1924771039,-1.88990987806,-1.1924771039,-1.1924771039,-1.57344465669,5bc4f225
165,10_hard_pruned,density,-4.27563671211,-4.48191476711,-3.99367405282,-3.83378732148,-3.99367405282,-4.48191476711,-3.93244843177,77ba7edc
166,10_hard_pruned,blocking_dens,-2.81138632127,-2.65451532999,-2.54217431075,-2.76439520472,-2.54217431075,-2.65451532999,-2.72808260091,7dea8d37
167,10_hard_pruned,density,-3.71228039209,-3.81045288896,-3.49829129362,-3.33873838079,-3.49829129362,-3.81045288896,-3.45385066293,7ef11f8d
168,10_hard_pruned,blocking_dens,-2.1943311958,-1.85118847526,-1.82937013299,-2.35102729844,-1.82937013299,-1.85118847526,-2.18806424546,8aa6d830
169,10_hard_pruned,density,-3.33023239396,-3.27818476035,-3.39064396038,-2.97857976587,-3.39064396038,-3.27818476035,-3.38435142211,8ea50714
170,10_hard_pruned,density,-2.80818358344,-2.69240334474,-2.60742047587,-2.31310042428,-2.60742047587,-2.69240334474,-2.69930181149,98c10b8a
171,10_hard_pruned,density,-3.35741964008,-3.28474151254,-3.31715692612,-3.04974811457,-3.31715692612,-3.28474151254,-3.24033326934,acdac85f
172,10_hard_pruned,blocking_dens,-3.65594865891,-3.71006027063,-3.08009400661,-3.35413470909,-3.08009400661,-3.71006027063,-3.20551604096,b8bac8b7
173,10_hard_pruned,blocking_dens,-2.14657429525,-1.94532334203,-1.61291737015,-2.29879748144,-1.61291737015,-1.94532334203,-1.9105028025,bcf51783
174,10_hard_pruned,density,-4.30154110604,-4.43225812709,-3.83874553396,-3.36629673724,-3.83874553396,-4.43225812709,-3.72899526078,cce7504c
