board,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,answer,numberOfNodes,correct,exploredNodes
10_easy_pruned,paths_linear_square_layers,paths,True,False,1,square,2,False,50,68,0,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.0975609756097561, 0.0975609756097561], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.024390243902439025], [0.0, 0.0, 0.07317073170731707, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.024390243902439025, -2e-05, -2e-05, 0.0, 0.0, -1e-05], [-1e-05, 0.0, 0.0, 0.0, 0.07317073170731707, 0.0, 0.0, 0.0, 0.04878048780487805, 0.024390243902439025], [-1e-05, -1e-05, 0.024390243902439025, 0.0, 0.024390243902439025, 0.12195121951219512, 0.0, 0.04878048780487805, 0.0, 0.0], [-2e-05, -2e-05, 0.024390243902439025, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, -1e-05, 0.21951219512195122, 0.0, 0.0], [0.0, 0.0, 0.0, 0.024390243902439025, 0.024390243902439025, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
10_hard_full,paths_linear_square_layers,paths,True,False,1,square,2,False,50,85,0,"[[0.0, 0.0, 0.014084507042253521, -2e-05, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.0, 0.0], [0.014084507042253521, 0.014084507042253521, 0.014084507042253521, -1e-05, 0.014084507042253521, -2e-05, 0.014084507042253521, 0.014084507042253521, 0.0, 0.0], [0.014084507042253521, -2e-05, -2e-05, 0.014084507042253521, 0.014084507042253521, -1e-05, -1e-05, 0.014084507042253521, -2e-05, 0.0], [0.014084507042253521, 0.014084507042253521, -2e-05, -1e-05, -2e-05, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.0, 0.0], [0.04225352112676056, -1e-05, -1e-05, 0.18309859154929578, 0.014084507042253521, 0.14084507042253522, 0.014084507042253521, 0.014084507042253521, 0.0, 0.0], [0.014084507042253521, -1e-05, -1e-05, 0.056338028169014086, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014084507042253521, 0.014084507042253521, -1e-05, 0.014084507042253521, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014084507042253521, 0.014084507042253521, -1e-05, 0.028169014084507043, 0.014084507042253521, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014084507042253521, 0.014084507042253521, -2e-05, 0.014084507042253521, 0.028169014084507043, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.014084507042253521, 0.014084507042253521, -1e-05, 0.028169014084507043, 0.0, 0.0, 0.0, 0.0]]"
10_hard_pruned,paths_linear_square_layers,paths,True,False,1,square,2,False,50,85,0,"[[0.0, 0.0, 0.017241379310344827, -2e-05, 0.0, 0.0, 0.017241379310344827, 0.0, 0.0, 0.0], [0.017241379310344827, 0.0, 0.017241379310344827, -1e-05, 0.017241379310344827, -2e-05, 0.017241379310344827, 0.017241379310344827, 0.0, 0.0], [0.0, -2e-05, -2e-05, 0.017241379310344827, -1e-05, -1e-05, -1e-05, 0.017241379310344827, -2e-05, 0.0], [0.017241379310344827, 0.017241379310344827, -2e-05, -1e-05, -2e-05, 0.1206896551724138, 0.017241379310344827, 0.0, 0.0, 0.0], [0.017241379310344827, -1e-05, -1e-05, 0.13793103448275862, 0.017241379310344827, 0.13793103448275862, 0.05172413793103448, 0.0, 0.0, 0.0], [0.017241379310344827, -1e-05, -1e-05, 0.034482758620689655, -2e-05, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0], [-2e-05, 0.017241379310344827, -1e-05, 0.017241379310344827, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.017241379310344827, 0.017241379310344827, -1e-05, 0.034482758620689655, 0.017241379310344827, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.017241379310344827, -2e-05, 0.017241379310344827, 0.034482758620689655, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.017241379310344827, -1e-05, 0.017241379310344827, 0.0, 0.0, 0.0, 0.0]]"
10_medium_full,paths_linear_square_layers,paths,True,False,1,square,2,False,50,54,0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.013333333333333334, 0.02666666666666667, 0.0, 0.013333333333333334, 0.10666666666666667, 0.0, 0.0, 0.0], [0.0, 0.013333333333333334, -1e-05, 0.04, 0.013333333333333334, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.02666666666666667, 0.02666666666666667, -1e-05, -1e-05, 0.02666666666666667, 0.02666666666666667, 0.02666666666666667, 0.013333333333333334, 0.0], [0.0, 0.02666666666666667, 0.05333333333333334, 0.04, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.04, 0.02666666666666667, 0.013333333333333334, 0.04, -1e-05, -2e-05, -2e-05, 0.013333333333333334, 0.0], [0.0, 0.0, 0.013333333333333334, -1e-05, 0.02666666666666667, -2e-05, 0.013333333333333334, 0.013333333333333334, 0.0, 0.0], [0.0, 0.0, 0.02666666666666667, 0.06666666666666667, -1e-05, -1e-05, 0.02666666666666667, 0.02666666666666667, 0.0, 0.0], [0.0, 0.0, 0.013333333333333334, 0.02666666666666667, 0.013333333333333334, -1e-05, 0.02666666666666667, 0.013333333333333334, 0.0, 0.0], [0.0, 0.0, 0.0, 0.02666666666666667, 0.013333333333333334, 0.0, -2e-05, 0.02666666666666667, 0.0, 0.0]]"
10_medium_pruned,paths_linear_square_layers,paths,True,False,1,square,2,False,50,53,1,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06976744186046512, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.023255813953488372, 0.046511627906976744, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.09302325581395349, 0.09302325581395349, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06976744186046512, 0.046511627906976744, 0.046511627906976744, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.09302325581395349, 0.046511627906976744, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.11627906976744186, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.046511627906976744, 0.023255813953488372, -1e-05, -1e-05, 0.06976744186046512, 0.06976744186046512, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
6_easy_full,paths_linear_square_layers,paths,True,False,1,square,2,False,50,26,0,"[[0.022727272727272728, -1e-05, 0.06818181818181818, -2e-05, 0.06818181818181818, 0.11363636363636363], [0.022727272727272728, -2e-05, -1e-05, -1e-05, 0.06818181818181818, 0.06818181818181818], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.11363636363636363], [-2e-05, 0.11363636363636363, -1e-05, -1e-05, -2e-05, 0.06818181818181818], [-1e-05, 0.022727272727272728, -2e-05, -2e-05, 0.022727272727272728, 0.11363636363636363], [0.022727272727272728, 0.022727272727272728, 0.022727272727272728, 0.022727272727272728, 0.022727272727272728, 0.0]]"
6_easy_pruned,paths_linear_square_layers,paths,True,False,1,square,2,False,24,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.07142857142857142, 0.14285714285714285], [0.0, -2e-05, -1e-05, -1e-05, 0.07142857142857142, 0.07142857142857142], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.14285714285714285], [-2e-05, 0.2857142857142857, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.14285714285714285], [0.0, 0.0, 0.0, 0.0, 0.0, 0.07142857142857142]]"
6_hard_full,paths_linear_square_layers,paths,True,False,1,square,2,False,50,34,0,"[[0.16279069767441862, -2e-05, 0.046511627906976744, 0.09302325581395349, -1e-05, 0.023255813953488372], [0.023255813953488372, -2e-05, -1e-05, -2e-05, 0.023255813953488372, 0.023255813953488372], [0.06976744186046512, -1e-05, 0.09302325581395349, 0.023255813953488372, 0.023255813953488372, 0.0], [0.023255813953488372, -1e-05, 0.023255813953488372, -2e-05, 0.0, 0.0], [0.023255813953488372, -1e-05, 0.11627906976744186, 0.06976744186046512, 0.023255813953488372, 0.0], [0.023255813953488372, -2e-05, 0.046511627906976744, 0.046511627906976744, -2e-05, 0.0]]"
6_hard_pruned,paths_linear_square_layers,paths,True,False,1,square,2,False,50,15,0,"[[0.11627906976744186, -2e-05, 0.06976744186046512, -1e-05, -1e-05, 0.046511627906976744], [0.023255813953488372, -2e-05, -1e-05, -2e-05, 0.023255813953488372, 0.023255813953488372], [0.06976744186046512, -1e-05, 0.06976744186046512, 0.06976744186046512, 0.023255813953488372, 0.023255813953488372], [-2e-05, -1e-05, 0.023255813953488372, -2e-05, 0.0, 0.0], [0.046511627906976744, -1e-05, 0.13953488372093023, 0.06976744186046512, 0.023255813953488372, 0.0], [0.023255813953488372, -2e-05, 0.06976744186046512, 0.046511627906976744, -2e-05, 0.0]]"
10_easy_full,paths_linear_full_layers,paths,True,False,1,full,2,False,50,50,1,"[[0.0, 0.0, 0.01948051948051948, 0.01948051948051948, -1e-05, 0.006493506493506494, -2e-05, 0.01948051948051948, 0.01948051948051948, 0.01948051948051948], [0.0, 0.0, 0.01948051948051948, 0.01948051948051948, -2e-05, -1e-05, -1e-05, -1e-05, 0.012987012987012988, 0.012987012987012988], [0.0, 0.01948051948051948, 0.01948051948051948, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.01948051948051948, 0.01948051948051948], [0.0, 0.01948051948051948, 0.01948051948051948, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.01948051948051948, 0.01948051948051948, -1e-05, 0.01948051948051948, -2e-05, -2e-05, 0.01948051948051948, 0.01948051948051948, 0.006493506493506494], [-1e-05, 0.01948051948051948, 0.01948051948051948, 0.01948051948051948, 0.03896103896103896, 0.01948051948051948, 0.01948051948051948, 0.01948051948051948, 0.01948051948051948, 0.025974025974025976], [-1e-05, -1e-05, 0.01948051948051948, 0.01948051948051948, 0.01948051948051948, 0.01948051948051948, 0.01948051948051948, 0.01948051948051948, 0.01948051948051948, 0.0], [-2e-05, -2e-05, 0.01948051948051948, 0.0, 0.01948051948051948, 0.01948051948051948, -1e-05, 0.01948051948051948, 0.01948051948051948, 0.0], [0.01948051948051948, 0.01948051948051948, 0.01948051948051948, 0.0, 0.01948051948051948, 0.01948051948051948, -1e-05, 0.01948051948051948, 0.01948051948051948, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01948051948051948, -2e-05, -2e-05, -2e-05, 0.01948051948051948, 0.0]]"
10_easy_pruned,paths_linear_full_layers,paths,True,False,1,full,2,False,50,20,1,"[[0.0, 0.0, 0.0, 0.02631578947368421, -1e-05, -2e-05, -2e-05, 0.02631578947368421, 0.02631578947368421, 0.0], [0.0, 0.0, 0.02631578947368421, 0.02631578947368421, -2e-05, -1e-05, -1e-05, -1e-05, 0.013157894736842105, 0.013157894736842105], [0.0, 0.0, 0.02631578947368421, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.02631578947368421, 0.02631578947368421], [0.0, 0.02631578947368421, 0.02631578947368421, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.02631578947368421, 0.02631578947368421, -1e-05, 0.02631578947368421, -2e-05, -2e-05, 0.02631578947368421, 0.02631578947368421, -1e-05], [-1e-05, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.06578947368421052, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.039473684210526314], [-1e-05, -1e-05, 0.02631578947368421, 0.0, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.0], [-2e-05, -2e-05, 0.02631578947368421, 0.0, 0.0, 0.02631578947368421, -1e-05, 0.02631578947368421, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02631578947368421, -1e-05, 0.02631578947368421, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
10_hard_full,paths_linear_full_layers,paths,True,False,1,full,2,False,50,85,0,"[[0.0, 0.0, 0.014492753623188406, -2e-05, 0.014492753623188406, 0.014492753623188406, 0.014492753623188406, 0.014492753623188406, 0.0, 0.0], [0.043478260869565216, 0.014492753623188406, 0.014492753623188406, -1e-05, 0.014492753623188406, -2e-05, 0.014492753623188406, 0.014492753623188406, 0.0, 0.0], [0.014492753623188406, -2e-05, -2e-05, 0.014492753623188406, 0.028985507246376812, -1e-05, -1e-05, 0.014492753623188406, -2e-05, 0.0], [0.014492753623188406, 0.014492753623188406, -2e-05, -1e-05, -2e-05, 0.028985507246376812, 0.014492753623188406, 0.014492753623188406, 0.0, 0.0], [0.014492753623188406, -1e-05, -1e-05, 0.15942028985507245, 0.014492753623188406, 0.13043478260869565, 0.014492753623188406, 0.014492753623188406, 0.0, 0.0], [0.014492753623188406, -1e-05, -1e-05, 0.028985507246376812, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014492753623188406, 0.028985507246376812, -1e-05, 0.014492753623188406, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014492753623188406, 0.028985507246376812, -1e-05, 0.014492753623188406, 0.014492753623188406, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014492753623188406, 0.014492753623188406, -2e-05, 0.028985507246376812, 0.014492753623188406, -2e-05, -2e-05, 0.0, 0.014492753623188406, 0.0], [0.0, 0.0, 0.014492753623188406, 0.014492753623188406, -1e-05, 0.014492753623188406, 0.0, 0.0, 0.0, 0.0]]"
10_hard_pruned,paths_linear_full_layers,paths,True,False,1,full,2,False,50,85,0,"[[0.0, 0.0, 0.024691358024691357, -2e-05, 0.024691358024691357, 0.024691358024691357, 0.024691358024691357, 0.0, 0.0, 0.0], [0.024691358024691357, 0.0, 0.024691358024691357, -1e-05, 0.024691358024691357, -2e-05, 0.024691358024691357, 0.024691358024691357, 0.0, 0.0], [0.0, -2e-05, -2e-05, 0.024691358024691357, -1e-05, -1e-05, -1e-05, 0.037037037037037035, -2e-05, 0.0], [0.024691358024691357, 0.024691358024691357, -2e-05, -1e-05, -2e-05, 0.024691358024691357, 0.024691358024691357, 0.024691358024691357, 0.0, 0.0], [0.024691358024691357, -1e-05, -1e-05, 0.08641975308641975, 0.024691358024691357, 0.09876543209876543, 0.024691358024691357, 0.0, 0.0, 0.0], [0.024691358024691357, -1e-05, -1e-05, 0.024691358024691357, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [-2e-05, 0.024691358024691357, -1e-05, 0.024691358024691357, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.024691358024691357, 0.012345679012345678, -1e-05, 0.024691358024691357, 0.024691358024691357, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.037037037037037035, -2e-05, 0.04938271604938271, 0.024691358024691357, -2e-05, -2e-05, 0.0, 0.012345679012345678, 0.0], [0.0, 0.0, 0.0, 0.024691358024691357, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
10_medium_full,paths_linear_full_layers,paths,True,False,1,full,2,False,50,53,0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.024793388429752067, 0.024793388429752067, 0.024793388429752067, 0.024793388429752067, 0.024793388429752067, 0.0, 0.0, 0.0, 0.0], [0.0, 0.024793388429752067, -1e-05, 0.024793388429752067, 0.03305785123966942, -2e-05, 0.024793388429752067, 0.0, 0.0, 0.0], [0.0, 0.024793388429752067, 0.024793388429752067, -1e-05, -1e-05, 0.01652892561983471, 0.024793388429752067, 0.024793388429752067, 0.024793388429752067, 0.0], [0.0, 0.008264462809917356, 0.04132231404958678, 0.03305785123966942, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.024793388429752067, 0.008264462809917356, 0.024793388429752067, 0.024793388429752067, -1e-05, -2e-05, -2e-05, 0.024793388429752067, 0.0], [0.0, 0.0, 0.04132231404958678, -1e-05, 0.024793388429752067, -2e-05, 0.024793388429752067, 0.024793388429752067, 0.0, 0.0], [0.0, 0.0, 0.024793388429752067, 0.024793388429752067, -1e-05, -1e-05, 0.024793388429752067, 0.024793388429752067, 0.0, 0.0], [0.0, 0.0, 0.024793388429752067, 0.024793388429752067, 0.024793388429752067, -1e-05, 0.024793388429752067, 0.024793388429752067, 0.0, 0.0], [0.0, 0.0, 0.0, 0.024793388429752067, 0.024793388429752067, 0.024793388429752067, -2e-05, 0.024793388429752067, 0.0, 0.0]]"
10_medium_pruned,paths_linear_full_layers,paths,True,False,1,full,2,False,50,53,1,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.0, 0.0, 0.0, 0.0], [0.023809523809523808, 0.023809523809523808, -1e-05, 0.023809523809523808, 0.023809523809523808, -2e-05, 0.023809523809523808, 0.0, 0.0, 0.0], [0.023809523809523808, 0.023809523809523808, -1e-05, -1e-05, -1e-05, -2e-05, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.0], [0.023809523809523808, 0.011904761904761904, 0.03571428571428571, 0.023809523809523808, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.023809523809523808, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, -1e-05, -2e-05, -2e-05, 0.023809523809523808, 0.0], [0.0, 0.0, 0.03571428571428571, -1e-05, 0.023809523809523808, -2e-05, 0.023809523809523808, 0.023809523809523808, 0.0, 0.0], [0.0, 0.0, 0.023809523809523808, 0.023809523809523808, -1e-05, -1e-05, 0.023809523809523808, 0.023809523809523808, 0.0, 0.0], [0.0, 0.0, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, -1e-05, 0.023809523809523808, 0.023809523809523808, 0.0, 0.0], [0.0, 0.0, 0.0, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, -2e-05, 0.023809523809523808, 0.0, 0.0]]"
6_easy_full,paths_linear_full_layers,paths,True,False,1,full,2,False,50,3,0,"[[0.04, -1e-05, 0.02, -2e-05, 0.04, 0.04], [0.04, -2e-05, -1e-05, -1e-05, 0.04, 0.12], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.04], [-2e-05, 0.14, -1e-05, -1e-05, -2e-05, 0.02], [-1e-05, 0.1, -2e-05, -2e-05, 0.04, 0.04], [0.04, 0.04, 0.12, 0.04, 0.04, 0.0]]"
6_easy_pruned,paths_linear_full_layers,paths,True,False,1,full,2,False,50,26,0,"[[0.05128205128205128, -1e-05, -2e-05, -2e-05, 0.07692307692307693, 0.07692307692307693], [0.05128205128205128, -2e-05, -1e-05, -1e-05, 0.02564102564102564, 0.02564102564102564], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.10256410256410256], [-2e-05, 0.1282051282051282, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.05128205128205128, -2e-05, -2e-05, 0.05128205128205128, 0.05128205128205128], [0.05128205128205128, 0.05128205128205128, 0.05128205128205128, 0.05128205128205128, 0.05128205128205128, 0.05128205128205128]]"
6_hard_full,paths_linear_full_layers,paths,True,False,1,full,2,False,50,34,0,"[[0.16279069767441862, -2e-05, 0.046511627906976744, 0.09302325581395349, -1e-05, 0.023255813953488372], [0.023255813953488372, -2e-05, -1e-05, -2e-05, 0.023255813953488372, 0.023255813953488372], [0.06976744186046512, -1e-05, 0.09302325581395349, 0.023255813953488372, 0.023255813953488372, 0.0], [0.023255813953488372, -1e-05, 0.023255813953488372, -2e-05, 0.0, 0.0], [0.023255813953488372, -1e-05, 0.11627906976744186, 0.06976744186046512, 0.023255813953488372, 0.0], [0.023255813953488372, -2e-05, 0.046511627906976744, 0.046511627906976744, -2e-05, 0.0]]"
6_hard_pruned,paths_linear_full_layers,paths,True,False,1,full,2,False,50,3,1,"[[0.18181818181818182, -2e-05, 0.01818181818181818, -1e-05, -1e-05, 0.01818181818181818], [0.03636363636363636, -2e-05, -1e-05, -2e-05, 0.03636363636363636, 0.03636363636363636], [0.05454545454545454, -1e-05, 0.07272727272727272, 0.05454545454545454, 0.03636363636363636, 0.03636363636363636], [-2e-05, -1e-05, 0.03636363636363636, -2e-05, 0.0, 0.0], [0.03636363636363636, -1e-05, 0.10909090909090909, 0.05454545454545454, 0.03636363636363636, 0.0], [0.03636363636363636, -2e-05, 0.07272727272727272, 0.03636363636363636, -2e-05, 0.0]]"
10_easy_full,paths_non-linear_square,paths,False,False,2,square,2,False,50,50,1,"[[0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, -1e-05, 0.011363636363636364, -2e-05, 0.0, 0.011363636363636364, 0.03409090909090909], [0.011363636363636364, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.022727272727272728, 0.022727272727272728], [0.0, 0.011363636363636364, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.011363636363636364, 0.03409090909090909], [0.0, 0.011363636363636364, 0.022727272727272728, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.011363636363636364, 0.011363636363636364, -1e-05, 0.0, -2e-05, -2e-05, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364], [-1e-05, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.022727272727272728, 0.0, 0.011363636363636364, 0.011363636363636364, 0.022727272727272728, 0.045454545454545456], [-1e-05, -1e-05, 0.022727272727272728, 0.022727272727272728, 0.022727272727272728, 0.022727272727272728, 0.011363636363636364, 0.022727272727272728, 0.011363636363636364, 0.022727272727272728], [-2e-05, -2e-05, 0.022727272727272728, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, -1e-05, 0.011363636363636364, 0.011363636363636364, 0.022727272727272728], [0.0, 0.0, 0.011363636363636364, 0.022727272727272728, 0.011363636363636364, 0.022727272727272728, -1e-05, 0.022727272727272728, 0.011363636363636364, 0.011363636363636364], [0.0, 0.0, 0.0, 0.13636363636363635, 0.022727272727272728, -2e-05, -2e-05, -2e-05, 0.011363636363636364, 0.0]]"
10_easy_pruned,paths_non-linear_square,paths,False,False,2,square,2,False,50,20,1,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0, 0.05405405405405406], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.02702702702702703, 0.02702702702702703], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.05405405405405406], [0.0, 0.0, 0.02702702702702703, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, -1e-05], [-1e-05, 0.0, 0.0, 0.0, 0.02702702702702703, 0.0, 0.0, 0.0, 0.02702702702702703, 0.08108108108108109], [-1e-05, -1e-05, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703, 0.0, 0.02702702702702703, 0.0, 0.02702702702702703], [-2e-05, -2e-05, 0.02702702702702703, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.02702702702702703], [0.0, 0.0, 0.0, 0.02702702702702703, 0.0, 0.02702702702702703, -1e-05, 0.02702702702702703, 0.0, 0.0], [0.0, 0.0, 0.0, 0.35135135135135137, 0.02702702702702703, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
10_hard_full,paths_non-linear_square,paths,False,False,2,square,2,False,50,25,1,"[[0.0058823529411764705, 0.0058823529411764705, 0.01764705882352941, -2e-05, 0.0058823529411764705, 0.0058823529411764705, 0.011764705882352941, 0.0058823529411764705, 0.011764705882352941, 0.0058823529411764705], [0.058823529411764705, 0.011764705882352941, 0.011764705882352941, -1e-05, 0.011764705882352941, -2e-05, 0.011764705882352941, 0.011764705882352941, 0.0058823529411764705, 0.0058823529411764705], [0.0058823529411764705, -2e-05, -2e-05, 0.011764705882352941, 0.0058823529411764705, -1e-05, -1e-05, 0.011764705882352941, -2e-05, 0.0058823529411764705], [0.01764705882352941, 0.01764705882352941, -2e-05, -1e-05, -2e-05, 0.01764705882352941, 0.011764705882352941, 0.0058823529411764705, 0.0058823529411764705, 0.0058823529411764705], [0.023529411764705882, -1e-05, -1e-05, 0.03529411764705882, 0.023529411764705882, 0.047058823529411764, 0.01764705882352941, 0.011764705882352941, 0.0058823529411764705, 0.0058823529411764705], [0.01764705882352941, -1e-05, -1e-05, 0.01764705882352941, -2e-05, 0.011764705882352941, 0.011764705882352941, 0.01764705882352941, 0.011764705882352941, 0.0058823529411764705], [0.0058823529411764705, 0.01764705882352941, -1e-05, 0.01764705882352941, -2e-05, 0.011764705882352941, 0.011764705882352941, 0.0058823529411764705, 0.011764705882352941, 0.011764705882352941], [0.011764705882352941, 0.01764705882352941, -1e-05, 0.01764705882352941, 0.01764705882352941, 0.011764705882352941, 0.011764705882352941, 0.011764705882352941, 0.0058823529411764705, 0.0058823529411764705], [0.011764705882352941, 0.01764705882352941, -2e-05, 0.023529411764705882, 0.01764705882352941, -2e-05, -2e-05, 0.0058823529411764705, 0.011764705882352941, 0.0058823529411764705], [0.011764705882352941, 0.011764705882352941, 0.011764705882352941, 0.011764705882352941, -1e-05, 0.01764705882352941, 0.011764705882352941, 0.011764705882352941, 0.011764705882352941, 0.0058823529411764705]]"
