,board,correct,inverse_computation,k,move_limit,noise,shutter_size
293,10_easy_full,0.04,0.00307484164566,10,30,2.0,0.0
294,10_easy_full,0.09,0.00150258444525,10,30,2.0,0.5
295,10_easy_pruned,0.08,0.00290968342644,10,30,2.0,0.0
296,10_hard_full,0.02,0.00286738351254,10,30,2.0,0.0
297,10_hard_full,0.07,0.00146423603485,10,30,2.0,0.5
298,10_hard_pruned,0.02,0.00285168391935,10,30,2.0,0.0
299,10_medium_full,0.04,0.00265167585914,10,30,2.0,0.0
300,10_medium_pruned,0.1,0.00266680889647,10,30,2.0,0.0
301,6_easy_full,0.45,0.0137324910739,10,30,2.0,0.0
302,6_easy_pruned,0.27,0.0138083402375,10,30,2.0,0.0
303,6_easy_pruned,0.39,0.00866175833694,10,30,2.0,0.5
304,6_hard_full,0.02,0.00673355329607,10,30,2.0,0.0
305,6_hard_full,0.07,0.00397535281256,10,30,2.0,0.5
306,6_hard_pruned,0.07,0.00711794433768,10,30,2.0,0.0
307,10_easy_full,0.04,0.00300084023527,3,30,2.25,0.0
308,10_easy_pruned,0.03,0.0030705929315,3,30,2.25,0.0
309,10_hard_full,0.03,0.00284673195172,3,30,2.25,0.0
310,10_hard_pruned,0.03,0.00286172161172,3,30,2.25,0.0
311,10_medium_full,0.08,0.00272494413865,3,30,2.25,0.0
312,10_medium_pruned,0.01,0.00289762684362,3,30,2.25,0.0
313,10_medium_pruned,0.04,0.000918425451406,3,30,2.25,2.0
314,6_easy_full,0.26,0.0140528386734,3,30,2.25,0.0
315,6_easy_pruned,0.15,0.0163961305132,3,30,2.25,0.0
316,6_hard_full,0.1,0.00661638216223,3,30,2.25,0.0
317,6_hard_pruned,0.06,0.0071403070332,3,30,2.25,0.0
318,10_easy_full,0.1,0.00305418117403,5,30,2.25,0.0
319,10_easy_pruned,0.04,0.00315218761821,5,30,2.25,0.0
320,10_easy_pruned,0.1,0.00125294441939,5,30,2.25,1.0
321,10_hard_full,0.07,0.0028967874627,5,30,2.25,0.0
322,10_hard_pruned,0.01,0.00286401649674,5,30,2.25,0.0
323,10_medium_full,0.02,0.00268658320348,5,30,2.25,0.0
324,10_medium_full,0.09,0.00132666463245,5,30,2.25,0.5
325,10_medium_pruned,0.1,0.00287720105881,5,30,2.25,0.0
326,6_easy_full,0.37,0.0139879703455,5,30,2.25,0.0
327,6_easy_pruned,0.22,0.014355440712,5,30,2.25,0.0
328,6_hard_full,0.03,0.00675584380489,5,30,2.25,0.0
