,userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
16087,d6d500ab,6_easy_full,6,easy,full,density,0.8,800,-2.786513068,-3.894731784,-3.86586975,-4.11447216,-4.503828982,-5.330515946,-5.480271353
16088,dabbe6bb,6_easy_full,6,easy,full,non-linear,0.8,800,-2.896888302,-2.464437839,-2.421259304,-2.845923374,-3.165366761,-3.187673045,-3.728716871
16089,efa7383d,6_easy_full,6,easy,full,density,0.8,800,-3.033901883,-3.352899659,-3.372546101,-3.621850455,-5.203661156,-6.166351727,-6.901577222
16090,f9c123d7,6_easy_full,6,easy,full,blocking,0.8,800,-2.438153579,-1.328181841,-1.132684844,-1.004948453,-0.858000784,-1.099336962,-1.095652245
16091,fda4f169,6_easy_full,6,easy,full,interaction,0.8,800,-2.45397387,-2.212780223,-2.121103277,-2.002006054,-3.080470759,-2.266155081,-3.115047614
16092,11dfe866,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.503669067,-1.790236847,-1.696252689,-2.255005731,-2.781280158,-2.101084936,-2.337608674
16093,12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.072859624,-1.280660662,-1.128312913,-0.664687362,-0.976682514,-0.611295603,-0.975110906
16094,16e512d0,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.615729214,-1.839340576,-1.677845778,-2.230722584,-2.342311441,-2.201008039,-2.897359801
16095,19a105e3,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.582914594,-2.238661798,-2.105636853,-2.460003818,-2.705209714,-3.896963115,-4.487818401
16096,1de715c7,6_easy_pruned,6,easy,pruned,density,0.8,800,-1.769216616,-4.808827141,-4.537860794,-4.855346819,-3.970614206,-4.749327835,-3.966165002
16097,1fdbc072,6_easy_pruned,6,easy,pruned,density,0.8,800,-2.003440412,-2.689991293,-2.534349175,-2.249332742,-2.376498464,-2.144912264,-2.374337047
16098,2dca846d,6_easy_pruned,6,easy,pruned,density,0.8,800,-2.577499623,-3.64717417,-3.522486308,-4.606311313,-4.219446038,-3.68210641,-3.723739273
16099,2dfbc35a,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.168146333,-1.633811156,-1.510400727,-1.67183862,-2.034091308,-1.810876191,-2.110774455
16100,33b693e2,6_easy_pruned,6,easy,pruned,density,0.8,800,-2.3261907,-3.087727045,-3.01821796,-3.212670396,-3.38006816,-2.520768889,-2.891935664
16101,33ebe68d,6_easy_pruned,6,easy,pruned,interaction,0.8,800,-2.365809248,-1.463084996,-1.281337097,-0.87322979,-1.538371698,-2.597239863,-3.110924044
16102,46dad3ed,6_easy_pruned,6,easy,pruned,density,0.8,800,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.301034172,-3.206551774,-3.299955553
16103,48c70a00,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.899969422,-1.848134543,-1.795801125,-2.584040866,-2.370440504,-2.418381194,-2.652030184
16104,4dc50d03,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.741006774,-2.491369903,-2.383328207,-3.246621972,-2.811339692,-3.905202236,-3.968868385
16105,4dfbc07c,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.692762143,-0.40931495,-0.689526288
16106,55a709fd,6_easy_pruned,6,easy,pruned,linear,0.8,800,-2.755239809,-2.754588733,-2.777138135,-2.864943588,-4.640513373,-4.809699879,-5.312179959
16107,58e72ee8,6_easy_pruned,6,easy,pruned,blocking,0.8,800,-2.167155622,-1.831265813,-1.668097518,-1.624949296,-1.425561856,-1.972897227,-2.089227842
16108,62b5140d,6_easy_pruned,6,easy,pruned,linear,0.8,800,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-6.674268737,-2.331303002,-6.836425377
16109,67abc3ab,6_easy_pruned,6,easy,pruned,density,0.8,800,-2.881205894,-3.390258165,-3.3203612,-3.400481459,-3.871820163,-4.414451375,-4.526873591
16110,67abf219,6_easy_pruned,6,easy,pruned,density,0.8,800,-2.689226725,-3.236254399,-3.28286144,-4.307406587,-5.274533946,-3.823938766,-4.555017009
16111,6aa4f436,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.692762143,-0.40931495,-0.689526288
16112,6cbbcdf7,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.722934544,-2.290853358,-2.155577513,-3.138168882,-2.720322361,-1.786326845,-2.097071044
16113,6fc70a09,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.751100537,-2.093422131,-1.989104516,-2.88931311,-2.586665226,-1.400951217,-2.124770718
16114,7acbc3e2,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-3.027850283,-2.615460152,-2.525204526,-3.480271963,-3.195619963,-2.467270177,-2.703122052
16115,7cc119e0,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.722133706,-1.904784695,-1.800562468,-2.061888113,-2.46361035,-1.711725024,-2.13233013
16116,7db4f1d2,6_easy_pruned,6,easy,pruned,blocking_blind,0.8,800,-2.311102301,-1.445272372,-1.247841983,-1.386515006,-0.974579529,-0.892875983,-0.875522161
16117,8ab71c6b,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.217468898,-1.418863165,-1.282182173,-0.933001211,-1.496890669,-0.923339979,-1.557027729
16118,94abbfb2,6_easy_pruned,6,easy,pruned,blocking_blind,0.8,800,-2.446722825,-1.583521791,-1.298067626,-1.300296082,-0.78164869,-1.161922784,-0.752469893
16119,96afd320,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.604176735,-2.317909446,-2.233620979,-2.288936888,-3.431418892,-3.769722003,-4.553392049
16120,9db10b00,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-1.992232215,-2.217034925,-2.07280876,-1.650969945,-1.849252776,-1.584724827,-1.847135808
16121,adfac866,6_easy_pruned,6,easy,pruned,linear,0.8,800,-2.914655504,-2.323781326,-2.365624206,-3.527321129,-6.153772926,-2.478259371,-6.082357271
16122,b7e510d3,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.4718053,-1.250813645,-0.998793404,-0.225417407,-0.55068176,-0.138065574,-0.54897272
16123,c0cbeef2,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.276135417,-2.53180297,-2.367915794,-1.886123596,-2.029277874,-1.810653522,-2.026786775
16124,c8afed22,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.222827376,-1.862522363,-1.750995126,-1.917598597,-1.978549694,-3.059396371,-2.916828696
16125,c9c757af,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.072859624,-1.280413443,-1.128064286,-0.665209909,-0.86036852,-0.610983866,-0.857528154
16126,d2d73ea5,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.466759816,-1.728044596,-1.643046905,-1.902322093,-2.220780029,-3.395638548,-4.043269562
16127,dcfbe5af,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.713623914,-2.295432212,-2.240892412,-2.674986831,-4.144095046,-3.189223841,-3.690728437
16128,ddb7456a,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.320688854,-2.444654188,-2.355272391,-2.667340092,-3.192413209,-1.077102056,-2.285754006
16129,dfa705b9,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.864259791,-3.09203268,-3.025909973,-3.828801418,-3.952444596,-2.746537913,-3.070090108
16130,e1b100ae,6_easy_pruned,6,easy,pruned,blocking,0.8,800,-3.220009584,-2.948824528,-2.87259912,-2.939939216,-2.706897619,-3.239829989,-3.60721404
16131,edbbcb60,6_easy_pruned,6,easy,pruned,density,0.8,800,-2.797294915,-2.974496772,-2.886533746,-3.679018255,-3.740700283,-3.773330454,-3.966804482
16132,edbbea2c,6_easy_pruned,6,easy,pruned,non-linear,0.8,800,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-3.882403363,-2.188744657,-4.021881909
16133,faafd1c6,6_easy_pruned,6,easy,pruned,interaction_blind,0.8,800,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.692762143,-0.40931495,-0.689526288
16134,16ead0a0,10_easy_full,10,easy,full,density,0.8,800,-4.530823729,-4.633807784,-4.873815663,-5.949952568,-7.590228567,-4.995020433,-6.519536895
16135,1de74153,10_easy_full,10,easy,full,linear,0.8,800,-6.139957125,-5.999780215,-6.332728184,-6.290801276,-6.10028395,-6.655288322,-6.573999213
16136,1eebf908,10_easy_full,10,easy,full,blocking_blind,0.8,800,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.413887277,-3.052459476,-1.407566449
16137,20a4fec4,10_easy_full,10,easy,full,interaction,0.8,800,-3.602256589,-4.03094791,-3.788339859,-3.238915756,-3.694564268,-3.909182943,-4.828330704
16138,23b6924e,10_easy_full,10,easy,full,interaction_blind,0.8,800,-4.024949622,-3.872187669,-3.832884014,-4.795220171,-6.221998996,-3.687257043,-5.077600708
16139,26e680e4,10_easy_full,10,easy,full,blocking_blind,0.8,800,-3.825981742,-2.881609745,-2.570056629,-2.885019138,-2.680796736,-2.509480459,-2.315063933
16140,2fe692a5,10_easy_full,10,easy,full,blocking_blind,0.8,800,-3.717238426,-2.326677431,-1.879479623,-0.937236346,-0.626908671,-0.86031384,-0.621886583
16141,31b4fc9e,10_easy_full,10,easy,full,blocking_blind,0.8,800,-3.879243307,-2.440179983,-2.057891505,-2.026754782,-1.223521429,-1.633928632,-1.015321902
16142,37bffc4e,10_easy_full,10,easy,full,interaction,0.8,800,-4.59700376,-3.785097525,-3.719761225,-3.398144289,-3.758771238,-4.066397636,-4.820073379
16143,3ac5170c,10_easy_full,10,easy,full,blocking_blind,0.8,800,-3.727590243,-2.498646753,-2.165215966,-2.029600546,-1.467852796,-1.876258608,-1.344384097
16144,3dfad0f2,10_easy_full,10,easy,full,non-linear,0.8,800,-3.479705027,-3.625059782,-3.453621523,-3.590055388,-3.684388089,-4.153217573,-4.839368856
16145,55c68fc5,10_easy_full,10,easy,full,interaction_blind,0.8,800,-4.02478538,-3.643481869,-3.652908012,-4.579246302,-5.94148765,-3.569797413,-4.879667743
16146,56e6f5d2,10_easy_full,10,easy,full,interaction_blind,0.8,800,-4.150691314,-3.288017484,-3.014577897,-3.007147327,-3.545957124,-2.995963843,-3.565143441
16147,58d72aaf,10_easy_full,10,easy,full,non-linear,0.8,800,-4.098010346,-3.356084665,-3.150812609,-3.737902478,-4.619861014,-3.232891467,-4.174532346
16148,5cd6bb63,10_easy_full,10,easy,full,blocking,0.8,800,-3.592508516,-2.788698159,-2.531654104,-2.893935583,-2.404899391,-3.445116318,-3.256894545
16149,67f69d24,10_easy_full,10,easy,full,non-linear,0.8,800,-3.374792368,-2.4682745,-2.289137756,-2.361924923,-2.569081665,-2.777793779,-3.446645511
16150,6ac7311a,10_easy_full,10,easy,full,interaction,0.8,800,-4.170513812,-2.705871402,-2.505232537,-2.420145629,-3.293061383,-3.645149742,-4.897131307
16151,6cc4f8b6,10_easy_full,10,easy,full,non-linear,0.8,800,-3.736263519,-3.610579818,-3.530180696,-3.749144603,-4.432474814,-3.959035198,-5.066765556
16152,6cd50fc7,10_easy_full,10,easy,full,interaction_blind,0.8,800,-4.375866115,-3.877045025,-3.783869275,-3.87017546,-4.073261473,-3.76416622,-4.182295035
16153,6dfbeafe,10_easy_full,10,easy,full,blocking_blind,0.8,800,-3.760395841,-2.766446559,-2.503099663,-2.938941885,-2.425852012,-2.353560893,-2.258665254
16154,70bffd4d,10_easy_full,10,easy,full,interaction,0.8,800,-4.388465184,-3.067821446,-2.840260666,-2.741950652,-3.335162381,-3.652420678,-4.897124085
16155,72caeffe,10_easy_full,10,easy,full,non-linear,0.8,800,-3.996525523,-3.66270637,-3.559930711,-4.402601787,-5.15274875,-3.612523111,-4.377080427
16156,75bbec9c,10_easy_full,10,easy,full,non-linear,0.8,800,-3.954654689,-3.266036655,-3.029665879,-3.519500119,-3.781690308,-3.14788122,-3.134442516
16157,76c104da,10_easy_full,10,easy,full,density,0.8,800,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-6.251915631,-5.578881668,-6.247759322
16158,89cbc391,10_easy_full,10,easy,full,non-linear,0.8,800,-4.519443479,-3.551261697,-3.410771923,-3.625148152,-4.75718718,-4.063666195,-5.737039743
16159,8de6a2af,10_easy_full,10,easy,full,blocking_blind,0.8,800,-3.311812469,-2.268157241,-1.940654335,-1.199067998,-1.131445131,-1.140050299,-1.126315702
16160,92a70054,10_easy_full,10,easy,full,interaction,0.8,800,-4.34325393,-3.385224051,-3.229411724,-3.053281837,-3.873067962,-3.871471019,-5.203071263
16161,9ae751bc,10_easy_full,10,easy,full,blocking,0.8,800,-3.916684653,-2.381186925,-1.996330728,-1.82528127,-1.113072257,-1.736579444,-1.11815278
16162,a2d68973,10_easy_full,10,easy,full,non-linear,0.8,800,-3.484877032,-3.527836672,-3.42144152,-4.858566892,-4.958464513,-5.473264287,-6.285206608
16163,abdacc98,10_easy_full,10,easy,full,blocking,0.8,800,-4.178363924,-2.928436202,-2.710847075,-2.629081549,-2.599353526,-3.475295686,-4.238221665
16164,acc6e9d4,10_easy_full,10,easy,full,interaction_blind,0.8,800,-3.869367879,-3.018060326,-2.755495289,-2.947331425,-3.017380597,-2.446857423,-2.513669181
16165,aefbe715,10_easy_full,10,easy,full,density,0.8,800,-5.027877472,-5.04802265,-5.189273439,-5.514621917,-5.230700907,-5.317580685,-5.182965854
16166,b4a4f22a,10_easy_full,10,easy,full,interaction,0.8,800,-4.170101965,-3.324154946,-3.032874344,-2.814808965,-2.875251805,-3.308405666,-3.667557453
16167,b8a4fbaa,10_easy_full,10,easy,full,linear,0.8,800,-3.975308401,-3.651626448,-3.705785081,-4.743162674,-7.041230493,-3.748688267,-5.927959902
16168,b9bbef4c,10_easy_full,10,easy,full,interaction,0.8,800,-4.817558055,-3.447640621,-3.263863945,-3.128264185,-4.47250661,-3.807798612,-5.685823416
16169,c0dfd341,10_easy_full,10,easy,full,interaction_blind,0.8,800,-3.837428962,-3.456928268,-3.252674837,-3.865011167,-4.407965425,-2.885925323,-3.311360573
16170,c6aad6d0,10_easy_full,10,easy,full,blocking_blind,0.8,800,-4.069984422,-3.586867223,-3.3230478,-3.803200275,-3.748215358,-3.039465258,-2.884869518
16171,c8c4f85a,10_easy_full,10,easy,full,blocking_blind,0.8,800,-3.752342586,-2.859098408,-2.475495476,-2.272271489,-1.67907818,-1.958380135,-1.38780146
16172,cccfd3ac,10_easy_full,10,easy,full,non-linear,0.8,800,-3.829970995,-3.787415472,-3.701584996,-4.873997434,-5.761056077,-4.360156713,-5.033784701
16173,cff10c9a,10_easy_full,10,easy,full,interaction_blind,0.8,800,-3.829457014,-3.220224576,-2.930645613,-3.239445228,-3.883203546,-2.449405542,-3.058924171
16174,d0e6841e,10_easy_full,10,easy,full,non-linear,0.8,800,-4.530317349,-3.809520027,-3.660753206,-3.943902418,-4.578232075,-4.134128725,-5.205931808
16175,d4cbca4e,10_easy_full,10,easy,full,interaction_blind,0.8,800,-3.973470709,-3.681832333,-3.575643145,-4.552326868,-5.468370784,-3.509919779,-4.342826038
16176,d6c10e9a,10_easy_full,10,easy,full,non-linear,0.8,800,-3.673283908,-2.719405333,-2.50439745,-3.18492399,-2.934757574,-3.068280114,-3.520223844
16177,dacfd3d4,10_easy_full,10,easy,full,non-linear,0.8,800,-4.000706496,-3.402373926,-3.230714874,-3.939711882,-4.213839094,-3.878446588,-4.27106009
16178,daf74d3f,10_easy_full,10,easy,full,blocking_blind,0.8,800,-3.530100841,-3.195662208,-2.797838063,-2.317267262,-1.73504107,-2.230578753,-1.729779234
16179,e6abcdb2,10_easy_full,10,easy,full,interaction_blind,0.8,800,-3.36362787,-3.090390319,-2.866346306,-3.098086392,-3.895783228,-2.719446133,-3.444158762
16180,e9bbf006,10_easy_full,10,easy,full,interaction_blind,0.8,800,-4.210969209,-3.38688465,-3.148446406,-3.452404946,-3.581472735,-3.143866965,-3.36250649
16181,f1fbe0de,10_easy_full,10,easy,full,non-linear,0.8,800,-3.79416111,-2.938918871,-2.626817793,-2.997501248,-2.93760064,-3.008781,-3.260992606
16182,f5dac888,10_easy_full,10,easy,full,non-linear,0.8,800,-4.58365763,-4.456622103,-4.380071408,-4.688477126,-4.802729211,-4.420545917,-4.63968651
16183,fcf4f6d3,10_easy_full,10,easy,full,non-linear,0.8,800,-4.013278382,-3.356729194,-3.296610043,-4.092416152,-5.343174454,-4.403251922,-6.164368995
16184,fedbec09,10_easy_full,10,easy,full,interaction_blind,0.8,800,-3.9455769,-3.602849683,-3.417278771,-4.315156095,-5.203687991,-3.18451247,-3.945048669
16185,29bff31a,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.793512092,-2.618317371,-2.053748264,-0.576000556,-0.577403611,-0.512303432,-0.571026582
16186,2fd101b0,10_easy_pruned,10,easy,pruned,density,0.8,800,-4.66717436,-5.002557268,-5.198485725,-5.82035943,-6.18286123,-5.945653934,-6.849601845
16187,39afd1eb,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.949027515,-2.874601926,-2.529697145,-2.127496181,-2.766661814,-1.213276558,-1.806394881
16188,3ab7160d,10_easy_pruned,10,easy,pruned,non-linear,0.8,800,-4.06517784,-3.575860369,-3.547604673,-4.150828579,-5.318718284,-3.887264826,-4.918341325
16189,3ebbc051,10_easy_pruned,10,easy,pruned,density,0.8,800,-2.334757046,-4.578289824,-4.271504725,-4.246628113,-3.355395262,-4.179771152,-3.344105536
16190,43dbc360,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-4.145842007,-3.835222973,-3.688785948,-4.086701901,-4.451368699,-3.572897971,-4.240120836
16191,44b696ef,10_easy_pruned,10,easy,pruned,interaction,0.8,800,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-5.911491918,-4.430740985,-7.220163151
16192,46c12352,10_easy_pruned,10,easy,pruned,density,0.8,800,-3.469736734,-3.941047995,-3.732319945,-4.183961233,-4.307954029,-3.640462181,-3.698542286
16193,47dbc824,10_easy_pruned,10,easy,pruned,non-linear,0.8,800,-4.323283421,-3.287049218,-3.12211067,-3.53933804,-4.369843561,-3.758606636,-4.826353151
16194,4eb4f441,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.204279564,-2.428130564,-2.070238374,-1.191752969,-1.302551865,-1.149837607,-1.296600503
16195,4ecfea32,10_easy_pruned,10,easy,pruned,non-linear,0.8,800,-3.864112148,-3.833979319,-3.762800147,-4.563999122,-5.348263538,-3.990568339,-4.590884361
16196,4fb692a0,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.081887485,-3.288369225,-3.021018971,-3.451637495,-4.356609546,-2.765692959,-3.522070954
16197,5aebf3c2,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.629512932,-3.063471457,-3.030956853,-3.442183526,-4.138699556,-2.995671331,-3.914861797
16198,76bfdf0b,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-4.200273197,-4.017540044,-4.026471218,-4.822224123,-5.994184522,-3.563358926,-4.759748697
16199,89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.801935144,-3.75563342,-3.573320957,-4.550004652,-5.320847668,-3.449280263,-4.142413235
16200,8defd34b,10_easy_pruned,10,easy,pruned,interaction,0.8,800,-4.647457508,-3.794371867,-3.529189483,-3.413324039,-3.946602701,-4.174902756,-4.779135766
16201,92f69945,10_easy_pruned,10,easy,pruned,blocking,0.8,800,-3.515172928,-2.904792077,-2.547133512,-2.582203789,-2.000995142,-2.285944699,-2.152860289
16202,a2c12212,10_easy_pruned,10,easy,pruned,blocking_blind,0.8,800,-2.899982285,-3.434795634,-3.204508419,-3.189317587,-2.520892949,-3.136197331,-2.509448119
16203,a7bfd4fc,10_easy_pruned,10,easy,pruned,density,0.8,800,-3.090275145,-3.409196877,-3.264207089,-3.817886152,-3.830786108,-4.302511721,-4.760539243
16204,acb11b17,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.342909,-2.427406647,-2.069734098,-1.191058659,-1.191900493,-1.149041066,-1.184274955
16205,b9e10f8b,10_easy_pruned,10,easy,pruned,interaction,0.8,800,-4.306951945,-2.801231555,-2.474786895,-1.985765847,-2.139167066,-3.327698625,-3.83019845
16206,c3dfd812,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.825121672,-3.749200331,-3.662438223,-4.339007577,-5.754536315,-3.633714009,-4.711561888
16207,c7c6f18d,10_easy_pruned,10,easy,pruned,blocking_blind,0.8,800,-3.856195754,-2.979665619,-2.59029996,-2.54129708,-2.361414942,-2.05532675,-1.850486542
16208,cdc50047,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.56585827,-3.525207279,-3.366389477,-4.020733694,-4.945561856,-3.177028972,-3.969838554
16209,ceafe698,10_easy_pruned,10,easy,pruned,interaction,0.8,800,-3.841208477,-3.116540175,-2.976079991,-2.848733983,-4.343716545,-2.880066157,-3.836718738
16210,cec10cc8,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.204279564,-2.428130564,-2.070238374,-1.191752969,-1.302551865,-1.149837607,-1.296600503
16211,d5aff345,10_easy_pruned,10,easy,pruned,non-linear,0.8,800,-4.178745943,-4.043566232,-4.036665805,-5.101940478,-6.397405073,-4.372439989,-5.420929097
16212,e2bbe5e1,10_easy_pruned,10,easy,pruned,interaction,0.8,800,-3.230078083,-3.432653146,-3.232298843,-3.107905553,-3.724858632,-3.500558232,-4.149320697
16213,eec719ce,10_easy_pruned,10,easy,pruned,non-linear,0.8,800,-3.755741873,-3.0232751,-2.871769239,-3.307007412,-3.854118872,-3.035362371,-3.786527544
16214,f8efd664,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.167316882,-3.192110816,-2.860957923,-2.11030883,-2.06795393,-2.0601916,-2.060462742
16215,fdc4f07b,10_easy_pruned,10,easy,pruned,interaction_blind,0.8,800,-3.421318019,-2.990306379,-2.725629397,-2.603199482,-3.095128846,-1.922059084,-2.325756384
16216,18c75602,10_medium_full,10,medium,full,interaction_blind,0.8,800,-4.161757588,-2.788043228,-2.566940339,-1.847404455,-2.83945892,-1.613582551,-2.326893879
16217,1debf4d1,10_medium_full,10,medium,full,interaction_blind,0.8,800,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-4.627703779,-2.000267783,-4.616976863
16218,33bbca9a,10_medium_full,10,medium,full,blocking_blind,0.8,800,-4.504392759,-2.696646244,-2.458756355,-2.062320712,-1.961349535,-1.871973794,-1.708786083
