userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind,correctness,correct,user_count,num_participants
dabbe6bb,6_easy_full,6,easy,full,non-linear,5,3200,-2.964230371,-2.531325091,-2.488456932,-3.047812041,-2.967857139,-3.17786736,-3.254008766,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,10,3200,-2.964230371,-2.531325091,-2.488456932,-3.047812041,-2.972567829,-3.179002217,-3.301009245,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,20,3200,-2.964230371,-2.531325091,-2.488456932,-3.047812041,-2.993372488,-3.185055559,-3.36267182,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,40,3200,-2.964230371,-2.531325091,-2.488456932,-3.047812041,-3.027600188,-3.19517144,-3.434636842,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,80,3200,-2.964230371,-2.531325091,-2.488456932,-3.047812041,-3.07189545,-3.208164739,-3.513114917,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,160,3200,-2.964230371,-2.531325091,-2.488456932,-3.047812041,-3.124521371,-3.222946866,-3.595781372,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,5,6400,-2.997995313,-2.565013608,-2.522197646,-3.149083785,-3.068888557,-3.211643184,-3.28772763,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,10,6400,-2.997995313,-2.565013608,-2.522197646,-3.149083785,-3.073359826,-3.212778042,-3.33467137,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,20,6400,-2.997995313,-2.565013608,-2.522197646,-3.149083785,-3.093688331,-3.218831383,-3.396221124,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,40,6400,-2.997995313,-2.565013608,-2.522197646,-3.149083785,-3.126974313,-3.228947264,-3.467963097,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,80,6400,-2.997995313,-2.565013608,-2.522197646,-3.149083785,-3.169427281,-3.241940564,-3.54600514,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,160,6400,-2.997995313,-2.565013608,-2.522197646,-3.149083785,-3.218523988,-3.256722691,-3.627837513,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,5,12800,-3.031783802,-2.598763816,-2.555974004,-3.250437691,-3.170122042,-3.245437119,-3.321493034,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,10,12800,-3.031783802,-2.598763816,-2.555974004,-3.250437691,-3.174473117,-3.246571977,-3.368408298,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,20,12800,-3.031783802,-2.598763816,-2.555974004,-3.250437691,-3.194561912,-3.252625318,-3.429901267,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,40,12800,-3.031783802,-2.598763816,-2.555974004,-3.250437691,-3.227371168,-3.262741199,-3.501530327,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,80,12800,-3.031783802,-2.598763816,-2.555974004,-3.250437691,-3.268881295,-3.275734498,-3.579349143,validatedCorrect,correct,1,130
dabbe6bb,6_easy_full,6,easy,full,non-linear,160,12800,-3.031783802,-2.598763816,-2.555974004,-3.250437691,-3.316133539,-3.290516626,-3.66074514,validatedCorrect,correct,1,130
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,25,-3.959184861,-3.377046049,-3.195850436,-3.325165352,-3.230359315,-3.806986308,-3.758018686,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,25,-3.959184861,-3.377046049,-3.195850436,-3.325165352,-3.22325317,-3.77329298,-3.7267914,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,25,-3.959184861,-3.377046049,-3.195850436,-3.325165352,-3.249440222,-3.742760446,-3.714406366,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,25,-3.959184861,-3.377046049,-3.195850436,-3.325165352,-3.259218883,-3.717254026,-3.688800025,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,25,-3.959184861,-3.377046049,-3.195850436,-3.325165352,-3.259218883,-3.698636456,-3.664842054,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,25,-3.959184861,-3.377046049,-3.195850436,-3.325165352,-3.259218883,-3.687815339,-3.647811552,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,50,-3.96606994,-3.379259072,-3.200333914,-3.391566807,-3.284299973,-3.829874776,-3.778192043,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,50,-3.96606994,-3.379259072,-3.200333914,-3.391566807,-3.267791356,-3.795990648,-3.747187493,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,50,-3.96606994,-3.379259072,-3.200333914,-3.391566807,-3.285668225,-3.765116276,-3.745205589,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,50,-3.96606994,-3.379259072,-3.200333914,-3.391566807,-3.358197947,-3.739051088,-3.776400185,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,50,-3.96606994,-3.379259072,-3.200333914,-3.391566807,-3.3825182,-3.719643723,-3.762725164,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,50,-3.96606994,-3.379259072,-3.200333914,-3.391566807,-3.3825182,-3.707907853,-3.741421797,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,100,-3.974001009,-3.382826501,-3.206383885,-3.487805967,-3.370669947,-3.864327205,-3.808859869,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,100,-3.974001009,-3.382826501,-3.206383885,-3.487805967,-3.345803659,-3.830208062,-3.77472056,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,100,-3.974001009,-3.382826501,-3.206383885,-3.487805967,-3.350557771,-3.798902951,-3.768428082,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,100,-3.974001009,-3.382826501,-3.206383885,-3.487805967,-3.404954863,-3.772105651,-3.799993674,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,100,-3.974001009,-3.382826501,-3.206383885,-3.487805967,-3.520583988,-3.751599658,-3.870334629,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,100,-3.974001009,-3.382826501,-3.206383885,-3.487805967,-3.561657238,-3.73848781,-3.87097127,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,200,-3.982588392,-3.387977822,-3.213726762,-3.617137486,-3.491746189,-3.911705991,-3.852621378,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,200,-3.982588392,-3.387977822,-3.213726762,-3.617137486,-3.459501891,-3.87735522,-3.815289373,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,200,-3.982588392,-3.387977822,-3.213726762,-3.617137486,-3.451578736,-3.845614813,-3.80396522,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,200,-3.982588392,-3.387977822,-3.213726762,-3.617137486,-3.486484452,-3.818044007,-3.828655073,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,200,-3.982588392,-3.387977822,-3.213726762,-3.617137486,-3.576950777,-3.796290556,-3.891637426,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,200,-3.982588392,-3.387977822,-3.213726762,-3.617137486,-3.726515286,-3.781449199,-3.988030112,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,400,-3.991547975,-3.394612668,-3.221955287,-3.770758412,-3.639735729,-3.969655832,-3.907727718,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,400,-3.991547975,-3.394612668,-3.221955287,-3.770758412,-3.602230743,-3.935121867,-3.867729445,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,400,-3.991547975,-3.394612668,-3.221955287,-3.770758412,-3.58474461,-3.903029382,-3.851905361,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,400,-3.991547975,-3.394612668,-3.221955287,-3.770758412,-3.603564104,-3.874806615,-3.869829384,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,400,-3.991547975,-3.394612668,-3.221955287,-3.770758412,-3.670064737,-3.851924644,-3.924089599,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,400,-3.991547975,-3.394612668,-3.221955287,-3.770758412,-3.789514949,-3.835339029,-4.011078306,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,800,-4.000706496,-3.402373926,-3.230714874,-3.939711882,-3.805315915,-4.034930543,-3.971108343,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,800,-4.000706496,-3.402373926,-3.230714874,-3.939711882,-3.764564346,-4.00027536,-3.92924548,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,800,-4.000706496,-3.402373926,-3.230714874,-3.939711882,-3.740933746,-3.967946015,-3.910076871,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,800,-4.000706496,-3.402373926,-3.230714874,-3.939711882,-3.748676315,-3.939270637,-3.922487173,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,800,-4.000706496,-3.402373926,-3.230714874,-3.939711882,-3.796794181,-3.915559414,-3.968722886,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,800,-4.000706496,-3.402373926,-3.230714874,-3.939711882,-3.889384523,-3.897564671,-4.045750386,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,1600,-4.009967967,-3.41086027,-3.239767544,-4.11741493,-3.98115719,-4.104668262,-4.039726969,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,1600,-4.009967967,-3.41086027,-3.239767544,-4.11741493,-3.938581543,-4.069942083,-3.996725191,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,1600,-4.009967967,-3.41086027,-3.239767544,-4.11741493,-3.911410674,-4.037472539,-3.975419196,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,1600,-4.009967967,-3.41086027,-3.239767544,-4.11741493,-3.912471483,-4.00852373,-3.984031627,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,1600,-4.009967967,-3.41086027,-3.239767544,-4.11741493,-3.948602185,-3.984291899,-4.024097865,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,1600,-4.009967967,-3.41086027,-3.239767544,-4.11741493,-4.021453121,-3.965349623,-4.092322123,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,3200,-4.019281819,-3.419764376,-3.248974524,-4.299815206,-4.162576992,-4.176900102,-4.111345835,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,3200,-4.019281819,-3.419764376,-3.248974524,-4.299815206,-4.119031206,-4.142135287,-4.067707607,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,3200,-4.019281819,-3.419764376,-3.248974524,-4.299815206,-4.08995031,-4.109588987,-4.045172258,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,3200,-4.019281819,-3.419764376,-3.248974524,-4.299815206,-4.087307071,-4.08048869,-4.051484852,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,3200,-4.019281819,-3.419764376,-3.248974524,-4.299815206,-4.116457496,-4.055961726,-4.087486746,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,3200,-4.019281819,-3.419764376,-3.248974524,-4.299815206,-4.17681878,-4.036458675,-4.149163765,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,6400,-4.028622094,-3.428893775,-3.258260726,-4.484652655,-4.34691097,-4.250455454,-4.184579674,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,6400,-4.028622094,-3.428893775,-3.258260726,-4.484652655,-4.302864422,-4.215670454,-4.140603895,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,6400,-4.028622094,-3.428893775,-3.258260726,-4.484652655,-4.272790032,-4.183083923,-4.117405664,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,6400,-4.028622094,-3.428893775,-3.258260726,-4.484652655,-4.268191221,-4.153903709,-4.122439043,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,6400,-4.028622094,-3.428893775,-3.258260726,-4.484652655,-4.293550905,-4.129219068,-4.156051924,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,6400,-4.028622094,-3.428893775,-3.258260726,-4.484652655,-4.346774221,-4.109409004,-4.213519399,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,5,12800,-4.037975639,-3.438140318,-3.267587073,-4.670731941,-4.532735099,-4.324693294,-4.258652762,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,10,12800,-4.037975639,-3.438140318,-3.267587073,-4.670731941,-4.488434088,-4.289897973,-4.214502997,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,20,12800,-4.037975639,-3.438140318,-3.267587073,-4.670731941,-4.457852841,-4.257290836,-4.190960037,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,40,12800,-4.037975639,-3.438140318,-3.267587073,-4.670731941,-4.452248502,-4.228069553,-4.195316613,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,80,12800,-4.037975639,-3.438140318,-3.267587073,-4.670731941,-4.475629155,-4.203303338,-4.227624051,wrong,wrong,1,240
dacfd3d4,10_easy_full,10,easy,full,non-linear,160,12800,-4.037975639,-3.438140318,-3.267587073,-4.670731941,-4.525017101,-4.183332352,-4.282655714,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,25,-2.240473646,-2.354092592,-2.309552496,-2.273870014,-2.472823792,-2.113592737,-2.256108536,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,25,-2.240473646,-2.354092592,-2.309552496,-2.273870014,-2.629938297,-2.113592737,-2.37009986,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,25,-2.240473646,-2.354092592,-2.309552496,-2.273870014,-2.851459579,-2.113592737,-2.538824593,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,25,-2.240473646,-2.354092592,-2.309552496,-2.273870014,-2.885046809,-2.113592737,-2.567431976,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,25,-2.240473646,-2.354092592,-2.309552496,-2.273870014,-2.885046809,-2.113592737,-2.567431976,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,25,-2.240473646,-2.354092592,-2.309552496,-2.273870014,-2.885046809,-2.113592737,-2.567431976,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,50,-2.231822385,-2.310372745,-2.278987577,-2.26024571,-2.409822011,-2.051339683,-2.156189576,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,50,-2.231822385,-2.310372745,-2.278987577,-2.26024571,-2.534187269,-2.051339683,-2.244487794,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,50,-2.231822385,-2.310372745,-2.278987577,-2.26024571,-2.734503319,-2.051339683,-2.388312053,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,50,-2.231822385,-2.310372745,-2.278987577,-2.26024571,-3.022343858,-2.051339683,-2.598656246,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,50,-2.231822385,-2.310372745,-2.278987577,-2.26024571,-3.091054315,-2.051339683,-2.653211747,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,50,-2.231822385,-2.310372745,-2.278987577,-2.26024571,-3.091054315,-2.051339683,-2.653211747,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,100,-2.22735225,-2.284313135,-2.261753893,-2.299746452,-2.407979816,-2.015607671,-2.093762918,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,100,-2.22735225,-2.284313135,-2.261753893,-2.299746452,-2.501754573,-2.015607671,-2.161250274,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,100,-2.22735225,-2.284313135,-2.261753893,-2.299746452,-2.659065392,-2.015607671,-2.274362624,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,100,-2.22735225,-2.284313135,-2.261753893,-2.299746452,-2.898873791,-2.015607671,-2.447223228,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,100,-2.22735225,-2.284313135,-2.261753893,-2.299746452,-3.227547224,-2.015607671,-2.685766869,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,100,-2.22735225,-2.284313135,-2.261753893,-2.299746452,-3.326131534,-2.015607671,-2.760534858,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,200,-2.225079149,-2.269888453,-2.252546164,-2.379194057,-2.457576872,-1.996275056,-2.057920786,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,200,-2.225079149,-2.269888453,-2.252546164,-2.379194057,-2.527014698,-1.996275056,-2.111175231,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,200,-2.225079149,-2.269888453,-2.252546164,-2.379194057,-2.646570177,-1.996275056,-2.200857792,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,200,-2.225079149,-2.269888453,-2.252546164,-2.379194057,-2.835827536,-1.996275056,-2.339866889,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,200,-2.225079149,-2.269888453,-2.252546164,-2.379194057,-3.107748795,-1.996275056,-2.537237957,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,200,-2.225079149,-2.269888453,-2.252546164,-2.379194057,-3.462701159,-1.996275056,-2.794914336,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,400,-2.223932837,-2.262266238,-2.247778294,-2.484852834,-2.544297598,-1.986188213,-2.038525039,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,400,-2.223932837,-2.262266238,-2.247778294,-2.484852834,-2.597048549,-1.986188213,-2.083207287,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,400,-2.223932837,-2.262266238,-2.247778294,-2.484852834,-2.688371451,-1.986188213,-2.157596977,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,400,-2.223932837,-2.262266238,-2.247778294,-2.484852834,-2.835008026,-1.986188213,-2.271653765,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,400,-2.223932837,-2.262266238,-2.247778294,-2.484852834,-3.051636127,-1.986188213,-2.433400686,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,400,-2.223932837,-2.262266238,-2.247778294,-2.484852834,-3.346319477,-1.986188213,-2.648318791,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,800,-2.223357207,-2.258343354,-2.245351047,-2.605960069,-2.654503177,-1.981031629,-2.028404197,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,800,-2.223357207,-2.258343354,-2.245351047,-2.605960069,-2.697113812,-1.981031629,-2.068334553,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,800,-2.223357207,-2.258343354,-2.245351047,-2.605960069,-2.770096486,-1.981031629,-2.133798885,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,800,-2.223357207,-2.258343354,-2.245351047,-2.605960069,-2.886079765,-1.981031629,-2.231981767,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,800,-2.223357207,-2.258343354,-2.245351047,-2.605960069,-3.057189632,-1.981031629,-2.367951962,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,800,-2.223357207,-2.258343354,-2.245351047,-2.605960069,-3.293889324,-1.981031629,-2.546301476,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,1600,-2.22306877,-2.256352676,-2.244126286,-2.735537812,-2.778189224,-1.978423944,-2.02322994,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,1600,-2.22306877,-2.256352676,-2.244126286,-2.735537812,-2.815134078,-1.978423944,-2.060650961,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,1600,-2.22306877,-2.256352676,-2.244126286,-2.735537812,-2.877404222,-1.978423944,-2.121259853,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,1600,-2.22306877,-2.256352676,-2.244126286,-2.735537812,-2.974098424,-1.978423944,-2.210331399,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,1600,-2.22306877,-2.256352676,-2.244126286,-2.735537812,-3.113191395,-1.978423944,-2.330123011,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,1600,-2.22306877,-2.256352676,-2.244126286,-2.735537812,-3.302780926,-1.978423944,-2.482266317,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,3200,-2.222924395,-2.255349856,-2.243511082,-2.869564206,-2.909146294,-1.977112608,-2.020613241,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,3200,-2.222924395,-2.255349856,-2.243511082,-2.869564206,-2.943083743,-1.977112608,-2.056743773,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,3200,-2.222924395,-2.255349856,-2.243511082,-2.869564206,-2.999516122,-1.977112608,-2.114815163,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,3200,-2.222924395,-2.255349856,-2.243511082,-2.869564206,-3.085187955,-1.977112608,-2.198978039,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,3200,-2.222924395,-2.255349856,-2.243511082,-2.869564206,-3.204481491,-1.977112608,-2.309562833,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,3200,-2.222924395,-2.255349856,-2.243511082,-2.869564206,-3.361328221,-1.977112608,-2.445371484,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,6400,-2.222852169,-2.254846555,-2.243202769,-3.005872207,-3.043886868,-1.976455049,-2.019297353,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,6400,-2.222852169,-2.254846555,-2.243202769,-3.005872207,-3.076273127,-1.976455049,-2.054773349,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,6400,-2.222852169,-2.254846555,-2.243202769,-3.005872207,-3.129650643,-1.976455049,-2.111546894,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,6400,-2.222852169,-2.254846555,-2.243202769,-3.005872207,-3.209394918,-1.976455049,-2.193157981,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,6400,-2.222852169,-2.254846555,-2.243202769,-3.005872207,-3.317504652,-1.976455049,-2.298807115,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,6400,-2.222852169,-2.254846555,-2.243202769,-3.005872207,-3.454286982,-1.976455049,-2.425360566,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,5,12800,-2.222816046,-2.254594428,-2.243048434,-3.143335867,-3.18055837,-1.976125794,-2.018637506,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,10,12800,-2.222816046,-2.254594428,-2.243048434,-3.143335867,-3.212156629,-1.976125794,-2.053783867,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,20,12800,-2.222816046,-2.254594428,-2.243048434,-3.143335867,-3.263970466,-1.976125794,-2.109900997,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,40,12800,-2.222816046,-2.254594428,-2.243048434,-3.143335867,-3.340635607,-1.976125794,-2.190210534,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,12800,-2.222816046,-2.254594428,-2.243048434,-3.143335867,-3.442771887,-1.976125794,-2.293300684,wrong,wrong,1,240
daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,160,12800,-2.222816046,-2.254594428,-2.243048434,-3.143335867,-3.56828799,-1.976125794,-2.414904884,wrong,wrong,1,240
daf74d3f,10_easy_full,10,easy,full,blocking_blind,5,25,-3.563257107,-3.330139349,-2.868792802,-2.53428935,-2.302831528,-2.421541302,-2.205669145,validatedCorrect,correct,1,130
daf74d3f,10_easy_full,10,easy,full,blocking_blind,10,25,-3.563257107,-3.330139349,-2.868792802,-2.53428935,-2.219149828,-2.421541302,-2.132833946,validatedCorrect,correct,1,130
daf74d3f,10_easy_full,10,easy,full,blocking_blind,20,25,-3.563257107,-3.330139349,-2.868792802,-2.53428935,-2.147973345,-2.421541302,-2.07503053,validatedCorrect,correct,1,130
daf74d3f,10_easy_full,10,easy,full,blocking_blind,40,25,-3.563257107,-3.330139349,-2.868792802,-2.53428935,-2.141774211,-2.421541302,-2.070914957,validatedCorrect,correct,1,130
daf74d3f,10_easy_full,10,easy,full,blocking_blind,80,25,-3.563257107,-3.330139349,-2.868792802,-2.53428935,-2.141774211,-2.421541302,-2.070914957,validatedCorrect,correct,1,130
daf74d3f,10_easy_full,10,easy,full,blocking_blind,160,25,-3.563257107,-3.330139349,-2.868792802,-2.53428935,-2.141774211,-2.421541302,-2.070914957,validatedCorrect,correct,1,130
daf74d3f,10_easy_full,10,easy,full,blocking_blind,5,50,-3.547787705,-3.285696168,-2.839562605,-2.455785269,-2.222952653,-2.349288272,-2.131602011,validatedCorrect,correct,1,130
daf74d3f,10_easy_full,10,easy,full,blocking_blind,10,50,-3.547787705,-3.285696168,-2.839562605,-2.455785269,-2.127249285,-2.349288272,-2.047150965,validatedCorrect,correct,1,130
