size,type,condition,board_x,heuristic_name,moves,board_size,board_type,actionsSolution,solutionCorrect,solutionAndValidationCorrect,timeMinutes,PercentCorrect,solutionAndValidationCorrectPercent,board_y,timePerMoveMinutes,timePerMove,moves_type
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,2.378966667,100,100,6 MC,0.297370833,17.84224998,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,2.30055,100,100,6 MC,0.15337,9.2022,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,3.663833333,0,0,6 MC,0.610638889,36.63833334,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,0,1.420966667,100,0,6 MC,0.284193333,17.05159998,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,2.803233333,0,0,6 MC,0.065191473,3.91148838,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,2.0489,100,100,6 MC,0.107836842,6.47021052,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,1.887133333,100,100,6 MC,0.943566667,56.61400002,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,2.227983333,0,0,6 MC,0.07187043,4.3122258,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,1.49095,100,100,6 MC,0.18636875,11.182125,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,9.854816667,0,0,6 MC,0.28156619,16.8939714,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,0,0.305816667,100,0,6 MC,0,0,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,1.993116667,100,100,6 MC,0.153316667,9.19900002,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,8.496833333,0,0,6 MC,0.283227778,16.99366668,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,5.429116667,100,100,6 MC,0.164518687,9.87112122,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,2.942316667,100,100,6 MC,0.226332051,13.57992306,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,0,1.640566667,100,0,6 MC,0.546855556,32.81133336,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,1.243633333,100,100,6 MC,0.082908889,4.97453334,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,1.346483333,0,0,6 MC,0.673241667,40.39450002,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,4.075383333,0,0,6 MC,0.185244697,11.11468182,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,1.344433333,0,0,6 MC,0.224072222,13.44433332,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,3.564466667,100,100,6 MC,0.187603509,11.25621054,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,0,7.623416667,100,0,6 MC,0.17325947,10.3955682,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,3.342483333,100,100,6 MC,0.111416111,6.68496666,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,3.698333333,100,100,6 MC,0.176111111,10.56666666,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,2.533916667,100,100,6 MC,0.072397619,4.34385714,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,7.906366667,100,100,6 MC,0.12163641,7.2981846,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,1.7495,100,100,6 MC,0.054671875,3.2803125,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,3.978333333,100,100,6 MC,0.442037037,26.52222222,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,8.25385,100,100,6 MC,0.139895763,8.39374578,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,5.026916667,100,100,6 MC,0.106955674,6.41734044,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,9.7203,0,0,6 MC,0.186928846,11.21573076,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,10.01368333,0,0,6 HC,0.104309201,6.25855206,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,1,1.7741,100,100,6 HC,0.104358824,6.26152944,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,9.61445,0,0,6 HC,0.168674561,10.12047366,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,1,3.18755,100,100,6 HC,0.065052041,3.90312246,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,5.161133333,0,0,6 HC,0.198505128,11.91030768,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,2.681383333,0,0,6 HC,0.167586458,10.05518748,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,0,3.31055,100,0,6 HC,0.206909375,12.4145625,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,0,4.455216667,100,0,6 HC,0.342708974,20.56253844,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,3.618333333,0,0,6 HC,0.106421569,6.38529414,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,0.890016667,0,0,6 HC,0.178003333,10.68019998,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,3.665016667,0,0,6 HC,0.159348551,9.56091306,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,10.03331667,0,0,6 HC,0.13558536,8.1351216,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,9.95205,0,0,6 HC,0.105872872,6.35237232,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,4.228633333,0,0,6 HC,0.076884242,4.61305452,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,2.942733333,0,0,6 HC,0.32697037,19.6182222,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,2.046833333,0,0,6 HC,0.068227778,4.09366668,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,1,3.66615,100,100,6 HC,0.089418293,5.36509758,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,8.212433333,0,0,6 HC,0.109499111,6.56994666,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,5.902316667,0,0,6 HC,0.155324123,9.31944738,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,0,2.078683333,100,0,6 HC,0.230964815,13.8578889,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,1.39695,0,0,6 HC,0.1164125,6.98475,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,4.7544,0,0,6 HC,0.163944828,9.83668968,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,4.019233333,0,0,6 HC,0.071772024,4.30632144,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,1.834583333,0,0,6 HC,0.073383333,4.40299998,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,0,6.905616667,100,0,6 HC,0.25576358,15.3458148,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,3.377516667,0,0,6 HC,0.211094792,12.66568752,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,0,3.37335,100,0,6 HC,0.08433375,5.060025,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,1.751633333,0,0,6 HC,0.145969444,8.75816664,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,9.737716667,0,0,6 HC,0.177049394,10.62296364,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,1.823266667,0,0,6 HC,0.121551111,7.29306666,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,9.58165,0,0,6 HC,0.177437963,10.64627778,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,1.92585,0,0,6 HC,0.087538636,5.25231816,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,8.797733333,0,0,6 HC,0.144225137,8.65350822,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,1.512833333,0,0,6 HC,0.108059524,6.48357144,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,0,6.97065,100,0,6 HC,0.16210814,9.7264884,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,1,6.152116667,100,100,6 HC,0.128169097,7.69014582,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,9.257933333,0,0,6 HC,0.136146078,8.16876468,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,0,0,1.042783333,0,0,6 HC,0.074484524,4.46907144,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,1,3.16295,100,100,6 HC,0.1129625,6.77775,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,1,6.135516667,100,100,6 HC,0.088920531,5.33523186,alpha-beta
6,HC,full,6 HC full,interaction,830,6,hard,830,1,0,2.516566667,100,0,6 HC,0.071901905,4.3141143,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,0.82055,0,0,6 HC,0.048267647,2.89605882,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,2.528833333,0,0,6 HC,0.280981481,16.85888886,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,9.1994,0,0,6 HC,0.278769697,16.72618182,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,1.037733333,0,0,6 HC,0.518866667,31.13200002,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,1,0,2.642933333,100,0,6 HC,0.139101754,8.34610524,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,4.274383333,0,0,6 HC,0.104253252,6.25519512,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,3.336416667,0,0,6 HC,0.081376016,4.88256096,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,2.963433333,0,0,6 HC,0.22795641,13.6773846,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,1.7887,0,0,6 HC,0.2235875,13.41525,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,6.090766667,0,0,6 HC,0.096678836,5.80073016,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,3.475816667,0,0,6 HC,0.102229902,6.13379412,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,1,1,1.346566667,100,100,6 HC,0.122415152,7.34490912,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,0.4724,0,0,6 HC,0,0,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,1.6189,0,0,6 HC,0.2023625,12.14175,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,7.1495,0,0,6 HC,0.230629032,13.83774192,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,4.812,0,0,6 HC,0.267333333,16.03999998,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,1,1,3.126616667,100,100,6 HC,0.173700926,10.42205556,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,2.569866667,0,0,6 HC,0.098841026,5.93046156,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,1.212966667,0,0,6 HC,0.063840351,3.83042106,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,6.18235,0,0,6 HC,0.087075352,5.22452112,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,3.772816667,0,0,6 HC,0.087739922,5.26439532,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,1,1,6.8294,100,100,6 HC,0.067617822,4.05706932,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,4.2958,0,0,6 HC,0.171832,10.30992,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,1,1,0.68805,100,100,6 HC,0.1720125,10.32075,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,1,1,0.779233333,100,100,6 HC,0.048702083,2.92212498,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,1.205816667,0,0,6 HC,0.200969445,12.0581667,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,4.958083333,0,0,6 HC,0.120928862,7.25573172,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,1,1,1.658733333,100,100,6 HC,0.829366667,49.76200002,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,1.8633,0,0,6 HC,0.18633,11.1798,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,2.444016667,0,0,6 HC,0.152751042,9.16506252,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,1.232166667,0,0,6 HC,0.154020833,9.24124998,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,4.846816667,0,0,6 HC,0.161560556,9.69363336,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,1,0,6.531066667,100,0,6 HC,0.138958865,8.3375319,alpha-beta
6,HC,truncated,6 HC truncated,interaction,296,6,hard,296,0,0,1.412866667,0,0,6 HC,0.176608333,10.59649998,alpha-beta
