userid,board_name,board_size,board_type,condition,sizeType,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,scoreByDeltaScore,deltaScoreByScore,delta_score_direction,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
5de11557,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,175637,,0.861111111,,,,,-10.86111111,,-12.61290323,-1,,8.549,8.549,click,,4,,1.51E+12
5de11557,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,209580,,-10000,,,,,-10000,,1,-1,,2.111,2.111,click,,8,,1.51E+12
5de11557,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,261160,,-10000,,,,,-10000,,1,-1,,2.251,2.251,click,,7,,1.51E+12
5de11557,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,288392,,-10000,,,,,-10000,,1,-1,,3.027,3.027,click,,4,,1.51E+12
5de11557,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,332400,,0.25,,,,,-11.83333333,,-47.33333332,-1,,6.36,6.36,click,,3,,1.51E+12
5de11557,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,460121,,10000,,,,,9980.5,,0.99805,1,,111.799,111.799,click,,6,,1.51E+12
6bca8117,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,224544,,-10000,,,,,-10011,,1.0011,-1,,1.648,1.648,click,,7,,1.51E+12
6bca8117,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,260851,,11,,,,,9.777777778,,0.888888889,1,,5.869,5.869,click,,7,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,85830,,-10000,,,,,0,,0,1,,1.952,1.952,click,,7,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,122808,,-10000,,,,,-10000.11111,,1.000011111,-1,,1.557,1.557,click,,6,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,132859,,-10000,,,,,-10001.14,,1.000114,-1,,4.202,4.202,click,,3,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,163160,,0.361111111,,,,,-10.63888889,,-29.46153847,-1,,3.395,3.395,click,,3,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,189357,,11,,,,,0,,0,1,,7.629,7.629,click,,4,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,213842,,-10000,,,,,-10000.25,,1.000025,-1,,2.18,2.18,click,,7,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,236408,,11,,,,,-1.083333333,,-0.098484848,-1,,3.067,3.067,click,,4,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,278559,,0.746598639,,,,,-10.25340136,,-13.7334852,-1,,2.137,2.137,click,,7,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,308866,,10000,,,,,20000,,2,1,,4.126,4.126,click,,7,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,346660,,-10000,,,,,-10000.5,,1.00005,-1,,10.928,10.928,click,,8,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,379542,,-10000,,,,,0,,0,1,,2.2,2.2,click,,6,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,407441,,-10000,,,,,-10000.63549,,1.000063549,-1,,1.49,1.49,click,,7,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,440507,,-10000,,,,,-10000.5,,1.00005,-1,,2.618,2.618,click,,9,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,451124,,10000,,,,,9989,,0.9989,1,,1.236,1.236,click,,3,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,459047,,11,,,,,0,,0,1,,2.689,2.689,click,,4,,1.51E+12
86f6e2cb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,494268,,11,,,,,9.777777778,,0.888888889,1,,2.175,2.175,click,,7,,1.51E+12
8df4f6e8,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,112413,,0.75,,,,,-11.33333333,,-15.11111111,-1,,4.717,4.717,click,,4,,1.51E+12
8df4f6e8,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,148672,,2.944376417,,,,,-8.055623583,,-2.73593537,-1,,3.918,3.918,click,,5,,1.51E+12
8df4f6e8,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,168033,,11,,,,,9.36,,0.850909091,1,,3.787,3.787,click,,6,,1.51E+12
8df4f6e8,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,198693,,-10000,,,,,-10000,,1,-1,,8.313,8.313,click,,3,,1.51E+12
8df4f6e8,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,216621,,-10000,,,,,-10000,,1,-1,,9.992,9.992,click,,3,,1.51E+12
8df4f6e8,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,250644,,10000,,,,,0,,0,1,,4.247,4.247,click,,7,,1.51E+12
8df4f6e8,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,268348,,10000,,,,,9980.5,,0.99805,1,,1.019,1.019,click,,6,,1.51E+12
9defd82d,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,157091,,11.72222222,,,,,0.722222222,,0.061611374,1,,1.285,14.319,undo,,3,,1.51E+12
9defd82d,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,232430,,-10000,,,,,-10000.58333,,1.000058333,-1,,5.433,5.433,click,,4,,1.51E+12
9defd82d,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,359232,,1.14,,,,,1.14,,1,1,,10.437,10.437,click,,7,,1.51E+12
9defd82d,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,418650,,0.25,,,,,-1.082743764,,-4.330975056,-1,,0.688,10.67,undo,,5,,1.51E+12
9defd82d,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,482818,,-10000,,,,,-10000.11111,,1.000011111,-1,,1.052,3.622,undo,,3,,1.51E+12
a6bff327,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,372883,,0.5,,,,,-1.083333333,,-2.166666666,-1,,4.868,4.868,click,,3,,1.51E+12
a6bff327,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,469642,,-10000,,,,,0,,0,1,,2.763,2.763,click,,9,,1.51E+12
aedbea55,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,150303,,10000,,,,,0,,0,1,,15.061,15.061,click,,7,,1.51E+12
aedbea55,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,209886,,10000,,,,,9980.138889,,0.998013889,1,,39.589,39.589,click,,5,,1.51E+12
b3e4f78d,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,83436,,10000,,,,,20000,,2,1,,15.12,15.12,click,,5,,1.51E+12
b4abeb7e,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,235014,,10000,,,,,0,,0,1,,104.917,104.917,click,,7,,1.51E+12
b7eae04f,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,169726,,11.36111111,,,,,0.361111111,,0.031784841,1,,7.58,36.741,undo,,3,,1.51E+12
b7eae04f,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,197596,,11,,,,,10.77777778,,0.97979798,1,,2.393,2.393,click,,4,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,36670,,19.5,,,,,7.416666667,,0.38034188,1,,5.44,5.44,click,,4,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,69243,,11,,,,,0,,0,1,,10.546,10.546,click,,4,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,157667,,-10000,,,,,-10000.5,,1.00005,-1,,4.453,4.453,click,,7,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,249828,,11,,,,,-10.38888889,,-0.944444445,-1,,5.572,5.572,click,,4,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,300169,,10000,,,,,20000,,2,1,,14.862,14.862,click,,7,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,359295,,11,,,,,0.86,,0.078181818,1,,1.419,5.487,undo,,5,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,382452,,10000,,,,,20000,,2,1,,1.57,1.57,click,,7,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,436133,,-10000,,,,,0,,0,1,,9.291,9.291,click,,6,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,463360,,0.111111111,,,,,-10.02888889,,-90.2600001,-1,,3.942,3.942,click,,5,,1.51E+12
cfd6ff5a,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,482300,,0.111111111,,,,,-10.88888889,,-98.00000011,-1,,5.274,5.274,click,,3,,1.51E+12
d3b525de,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,253247,,19.86111111,,,,,9.721111111,,0.489454545,1,,3.216,3.216,click,,5,,1.51E+12
d3b525de,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,263265,,0.553854875,,,,,0.553854875,,1,1,,5.519,5.519,click,,7,,1.51E+12
d6b67ee1,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,216331,,19.5,,,,,7.416666667,,0.38034188,1,,16.278,16.278,click,,4,,1.51E+12
d6b67ee1,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,273407,,11.25,,,,,-8.25,,-0.733333333,-1,,3.632,3.632,click,,5,,1.51E+12
d6b67ee1,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,394028,,10000,,,,,0,,0,1,,87.53,87.53,click,,7,,1.51E+12
d6d500ab,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,238704,,11,,,,,-8.5,,-0.772727273,-1,,6.875,6.875,click,,5,,1.51E+12
d6d500ab,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,292863,,10000,,,,,9989,,0.9989,1,,9.826,9.826,click,,3,,1.51E+12
dabbe6bb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,73380,,19.5,,,,,7.416666667,,0.38034188,1,,1.082,7.078,undo,,3,,1.51E+12
dabbe6bb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,96371,,0.361111111,,,,,-11.36111111,,-31.46153847,-1,,3.56,3.56,click,,4,,1.51E+12
dabbe6bb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,116666,,1.64,,,,,-10.44333333,,-6.367886177,-1,,2.072,2.072,click,,3,,1.51E+12
dabbe6bb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,140587,,-10000,,,,,0,,0,1,,1.704,1.704,click,,7,,1.51E+12
dabbe6bb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,201999,,0.111111111,,,,,-10.02888889,,-90.2600001,-1,,0.412,7.093,undo,,5,,1.51E+12
dabbe6bb,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,262131,,10000,,,,,0,,0,1,,33.257,33.257,click,,7,,1.51E+12
efa7383d,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,25923,,5.25,,,,,4.11,,0.782857143,1,,2.147,2.147,click,,4,,1.51E+12
efa7383d,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,44041,,0.25,,,,,-11.83333333,,-47.33333332,-1,,1.409,1.409,click,,3,,1.51E+12
efa7383d,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,88259,,11,,,,,-4.611111111,,-0.419191919,-1,,2.723,2.723,click,,6,,1.51E+12
efa7383d,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,103419,,-10000,,,,,-10000,,1,-1,,1.133,1.133,click,,5,,1.51E+12
efa7383d,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,122494,,0.843856293,,,,,-4.406143707,,-5.221438465,-1,,1.533,1.533,click,,5,,1.51E+12
efa7383d,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,149330,,-10000,,,,,0,,0,1,,1.742,1.742,click,,7,,1.51E+12
efa7383d,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,178143,,0.442743764,,,,,0.442743764,,1,1,,2.317,2.317,click,,5,,1.51E+12
f9c123d7,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,67809,,0.361111111,,,,,-10.63888889,,-29.46153847,-1,,11.596,11.596,click,,5,,1.51E+12
f9c123d7,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,117236,,10000,,,,,0,,0,1,,6.095,6.095,click,,7,,1.51E+12
f9c123d7,6_easy_full,6,easy,full,6easy,wrong,reset,1.51E+12,253734,,10000,,,,,0,,0,1,,119.94,119.94,click,,7,,1.51E+12
fda4f169,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,94767,,10000,,,,,9989,,0.9989,1,,3.436,3.436,click,,3,,1.51E+12
fda4f169,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,214211,,1.64,,,,,-10.44333333,,-6.367886177,-1,,10.674,10.674,click,,3,,1.51E+12
fda4f169,6_easy_full,6,easy,full,6easy,validatedCorrect,reset,1.51E+12,306459,,10000,,,,,9980.5,,0.99805,1,,75.975,75.975,click,,6,,1.51E+12
11dfe866,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,128746,,0.25,,,,,-10.75,,-43,-1,,1.296,1.296,click,,6,,1.51E+12
11dfe866,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,151462,,0.5,,,,,-10.5,,-21,-1,,2.332,2.332,click,,4,,1.51E+12
11dfe866,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,308999,,10000,,,,,0,,0,1,,114.927,114.927,click,,5,,1.51E+12
12ebbfd2,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,161906,,10000,,,,,0,,0,1,,26.181,26.181,click,,5,,1.51E+12
16e512d0,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,79908,,10000,,,,,9989.86,,0.998986,1,,8.462,8.462,click,,5,,1.51E+12
16e512d0,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,126548,,-10000,,,,,-10010.14,,1.001014,-1,,16.925,16.925,click,,5,,1.51E+12
16e512d0,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,143677,,11,,,,,9.36,,0.850909091,1,,1.189,7.691,undo,,3,,1.51E+12
16e512d0,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,175340,,10000,,,,,9980.5,,0.99805,1,,2.194,2.194,click,,3,,1.51E+12
16e512d0,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,269584,,10000,,,,,9980.5,,0.99805,1,,79.21,79.21,click,,3,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,199701,,10000,,,,,9980.5,,0.99805,1,,6.747,6.747,click,,4,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,271100,,1.5,,,,,-8.64,,-5.76,-1,,5.264,5.264,click,,5,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,309050,,10000,,,,,9989.86,,0.998986,1,,1.427,14.816,undo,,5,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,335820,,-10000,,,,,-10005.61111,,1.000561111,-1,,9.592,9.592,click,,5,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,352769,,11.25,,,,,1.11,,0.098666667,1,,2.023,2.023,click,,5,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,366234,,-10000,,,,,-10000.36111,,1.000036111,-1,,5.502,5.502,click,,4,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,378138,,10000,,,,,9989,,0.9989,1,,1.783,1.783,click,,3,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,406505,,0.5,,,,,-10.5,,-21,-1,,8.806,8.806,click,,4,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,425299,,1.25,,,,,0.11,,0.088,1,,5.873,5.873,click,,3,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,450337,,-10000,,,,,-10000.44274,,1.000044274,-1,,12.379,12.379,click,,4,,1.51E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,523907,,10000,,,,,0,,0,1,,43.2,43.2,click,,5,,1.51E+12
1fdbc072,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,71960,,10000,,,,,9980.5,,0.99805,1,,32.227,32.227,click,,3,,1.51E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,46103,,0.5,,,,,-10.5,,-21,-1,,3.719,3.719,click,,3,,1.51E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,53479,,-10000,,,,,-10001.64,,1.000164,-1,,1.754,1.754,click,,4,,1.51E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,59924,,-10000,,,,,-10000.75,,1.000075,-1,,1.465,1.465,click,,3,,1.51E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,106501,,-10000,,,,,-10000.5,,1.00005,-1,,0.837,0.837,click,,5,,1.51E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,128491,,10000,,,,,9989,,0.9989,1,,5.207,5.207,click,,3,,1.51E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,139097,,10000,,,,,9989,,0.9989,1,,4.54,4.54,click,,3,,1.51E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,147200,,10000,,,,,9989,,0.9989,1,,1.022,1.022,click,,3,,1.51E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,175860,,10000,,,,,0,,0,1,,37.891,37.891,click,,5,,1.51E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,52407,,10000,,,,,0,,0,1,,5.497,5.497,click,,5,,1.51E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,106502,,-10000,,,,,-10000.75,,1.000075,-1,,1.931,1.931,click,,4,,1.51E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,146866,,1.5,,,,,1.5,,1,1,,13.57,13.57,click,,5,,1.51E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,188125,,10000,,,,,0,,0,1,,0.98,0.98,click,,5,,1.51E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,197911,,10000,,,,,9980.5,,0.99805,1,,1.927,1.927,click,,3,,1.51E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,210288,,10000,,,,,9980.5,,0.99805,1,,1.101,1.101,click,,3,,1.51E+12
48c70a00,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,182407,,5.25,,,,,4.75,,0.904761905,1,,19.33,19.33,click,,5,,1.51E+12
48c70a00,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,257592,,5.25,,,,,4.75,,0.904761905,1,,7.086,7.086,click,,5,,1.51E+12
48c70a00,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,403807,,-10000,,,,,-10000.11111,,1.000011111,-1,,8.966,8.966,click,,6,,1.51E+12
48c70a00,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,474359,,5.25,,,,,4.807256236,,0.915667854,1,,7.416,7.416,click,,4,,1.51E+12
48c70a00,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,565510,,11,,,,,9.75,,0.886363636,1,,16.522,16.522,click,,8,,1.51E+12
4dc50d03,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,253206,,0.25,,,,,-10.75,,-43,-1,,6.306,6.306,click,,5,,1.51E+12
4dc50d03,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,378053,,-10000,,,,,-10010.14,,1.001014,-1,,17.442,17.442,click,,8,,1.51E+12
4dc50d03,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,462172,,-10000,,,,,-10001.5,,1.00015,-1,,3.354,3.354,click,,8,,1.51E+12
4dc50d03,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,571732,,1,,,,,0.638888889,,0.638888889,1,,21.058,21.058,click,,5,,1.51E+12
55a709fd,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,224202,,10.14,,,,,9.39,,0.926035503,1,,28.785,28.785,click,,4,,1.51E+12
55a709fd,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,455175,,-10000,,,,,-10011.36111,,1.001136111,-1,,12.849,12.849,click,,8,,1.51E+12
55a709fd,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51E+12,473863,,-10000,,,,,-10000.75,,1.000075,-1,,0.961,0.961,click,,4,,1.51E+12
58e72ee8,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,61177,,-10000,,,,,-10000.25,,1.000025,-1,,1.856,1.856,click,,5,,1.51E+12
58e72ee8,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,97362,,10000,,,,,0,,0,1,,3.345,3.345,click,,5,,1.51E+12
58e72ee8,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,106015,,10000,,,,,0,,0,1,,1.666,1.666,click,,5,,1.51E+12
58e72ee8,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,224201,,10000,,,,,0,,0,1,,78.477,78.477,click,,5,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,63059,,10000,,,,,20000,,2,1,,2.847,2.847,click,,5,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,93750,,-10000,,,,,-10000.75,,1.000075,-1,,3.794,5.791,undo,,3,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,129273,,11,,,,,9.75,,0.886363636,1,,3.294,3.294,click,,7,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,163277,,11.25,,,,,1.11,,0.098666667,1,,3.932,3.932,click,,5,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,201648,,-10000,,,,,-10001.33274,,1.000133274,-1,,5.488,5.488,click,,3,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,231600,,-10000,,,,,-10005.25,,1.000525,-1,,5.525,5.525,click,,5,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,247553,,-10000,,,,,-10000.75,,1.000075,-1,,2.969,2.969,click,,3,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,308645,,10000,,,,,9989.86,,0.998986,1,,42.32,42.32,click,,5,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,332480,,10000,,,,,9989.86,,0.998986,1,,2.128,2.128,click,,6,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,407499,,5.25,,,,,0,,0,1,,2.42,2.42,click,,7,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,424788,,10000,,,,,0,,0,1,,2.77,2.77,click,,5,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,444584,,5.25,,,,,-14.25,,-2.714285714,-1,,3.989,3.989,click,,3,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,487955,,-10000,,,,,-10001.5,,1.00015,-1,,5.44,5.44,click,,5,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,513927,,-10000,,,,,-10001.5,,1.00015,-1,,1.172,1.172,click,,5,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,560646,,10000,,,,,9989.86,,0.998986,1,,24.355,24.355,click,,5,,1.51E+12
67abc3ab,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51E+12,692353,,10000,,,,,9989.86,,0.998986,1,,104.987,104.987,click,,5,,1.51E+12
6cbbcdf7,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,59848,,0.5,,,,,-10.5,,-21,-1,,3.998,3.998,click,,4,,1.51E+12
6cbbcdf7,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,70393,,-10000,,,,,-10000.75,,1.000075,-1,,2.349,2.349,click,,3,,1.51E+12
6cbbcdf7,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,78786,,0.5,,,,,-10.5,,-21,-1,,4.148,4.148,click,,4,,1.51E+12
6cbbcdf7,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,102866,,11,,,,,9.36,,0.850909091,1,,2.602,2.602,click,,4,,1.51E+12
6cbbcdf7,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,114365,,11.36111111,,,,,-4.138888889,,-0.364303179,-1,,3.364,3.364,click,,5,,1.51E+12
6cbbcdf7,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,131472,,-10000,,,,,-10000.44274,,1.000044274,-1,,1.268,1.268,click,,5,,1.51E+12
6cbbcdf7,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,205771,,10000,,,,,0,,0,1,,46.287,46.287,click,,5,,1.51E+12
6fc70a09,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51E+12,93516,,10000,,,,,20000,,2,1,,5.33,5.33,click,,5,,1.51E+12
