userid,key,value,boardSize,boardType,condition,time
4eb4f441,click_sim,"[[2,0,0,0,1,2,2,0,0,2],[0,0,0,0,2,1,1,1,2,1],[0,0,0,1,2,2,2,1,0,1],[0,0,0,2,2,1,1,2,1,1],[2,0,0,1,0,2,2,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,0,0,0,0,0,0,0,0],[2,2,0,0,0,0,1,0,0,0],[0,0,0,0,0,0,1,0,0,0],[0,0,0,0,0,2,2,2,0,0]]",10,pruned,easy,1.51E+12
4eb4f441,clickPos_sim,0_0_2,10,pruned,easy,1.51E+12
4eb4f441,numActionsSolve,10,10,pruned,easy,1.51E+12
4eb4f441,numActionsValidate,3,10,pruned,easy,1.51E+12
4eb4f441,validatedCorrect,TRUE,10,pruned,easy,1.51E+12
4eb4f441,solvedCorrect,TRUE,10,pruned,easy,1.51E+12
4eb4f441,validationTime,52251,10,pruned,easy,1.51E+12
b9e10f8b,experimentalCondition,10_pruned_easy,10,pruned,easy,1.51E+12
b9e10f8b,new_user,b9e10f8b,10,pruned,easy,1.51E+12
b9e10f8b,difficulty,easy,10,pruned,easy,1.51E+12
b9e10f8b,boardSize,10,10,pruned,easy,1.51E+12
b9e10f8b,condition,pruned,10,pruned,easy,1.51E+12
b9e10f8b,start_position,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,0,1,2,2,0,0,0],[0,0,0,0,2,1,1,1,0,0],[0,0,0,1,2,2,2,1,0,0],[0,0,0,2,2,1,1,2,1,1],[2,0,0,1,0,2,2,0,0,1],[1,0,0,0,0,0,0,0,0,0],[1,1,0,0,0,0,0,0,0,0],[2,2,0,0,0,0,1,0,0,0],[0,0,0,0,0,0,1,0,0,0],[0,0,0,0,0,2,2,2,0,0]],nextPlayer:1,streak:5,turns:3,winPath:[[[1,9],[2,9],[5,9]]],losePath:[[[1,8],[0,9]]],winMove:[j9,J9,9j,9J]}",10,pruned,easy,1.51E+12
b9e10f8b,gender,male,10,pruned,easy,1.51E+12
b9e10f8b,education,3,10,pruned,easy,1.51E+12
b9e10f8b,age,41,10,pruned,easy,1.51E+12
b9e10f8b,timeInstructions,57758,10,pruned,easy,1.51E+12
b9e10f8b,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,pruned,easy,1.51E+12
b9e10f8b,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,pruned,easy,1.51E+12
b9e10f8b,clickPos_practice,7_1_1,10,pruned,easy,1.51E+12
b9e10f8b,quiz2,2,10,pruned,easy,1.51E+12
b9e10f8b,timeQuiz,197341,10,pruned,easy,1.51E+12
b9e10f8b,quiz1,2,10,pruned,easy,1.51E+12
b9e10f8b,quiz3,3,10,pruned,easy,1.51E+12
b9e10f8b,quiz4,c1,10,pruned,easy,1.51E+12
b9e10f8b,passedQuiz,TRUE,10,pruned,easy,1.51E+12
b9e10f8b,quiz6,b3,10,pruned,easy,1.51E+12
b9e10f8b,quiz6v,0,10,pruned,easy,1.51E+12
b9e10f8b,quiz5,b4,10,pruned,easy,1.51E+12
b9e10f8b,board,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,0,1,2,2,0,0,0],[0,0,0,0,2,1,1,1,0,0],[0,0,0,1,2,2,2,1,0,0],[0,0,0,2,2,1,1,2,1,1],[2,0,0,1,0,2,2,0,0,1],[1,0,0,0,0,0,0,0,0,0],[1,1,0,0,0,0,0,0,0,0],[2,2,0,0,0,0,1,0,0,0],[0,0,0,0,0,0,1,0,0,0],[0,0,0,0,0,2,2,2,0,0]],nextPlayer:1,streak:5,turns:3,winPath:[[[1,9],[2,9],[5,9]]],losePath:[[[1,8],[0,9]]],winMove:[j9,J9,9j,9J]}",10,pruned,easy,1.51E+12
