"a3a2ec55","10","full","easy","true","true","147111","27217","32","4","1562176961712"
"f2a2ed5c","10","full","easy","false","false","18144","26457","2","0","1562177126635"
"8bd2ed48","10","full","hard","false","false","97882","57422","2","0","1562177161310"
"c0e2ec1e","10","pruned","hard","true","true","148083","24942","11","4","1562177198408"
"b7d2ed28","6","pruned","easy","true","true","142078","31782","19","3","1562177204230"
"83a2ebd3","6","full","easy","false","false","548102","23500","87","0","1562177222776"
"faa2ee32","10","full","hard","false","false","64615","31096","10","0","1562177281326"
"ddf2ee42","6","full","easy","false","false","150892","33850","25","0","1562177403766"
"e0e2ee92","10","full","hard","true","true","111208","59265","2","5","1562177447684"
"44c2eb5a","10","full","easy","true","false","596701","173853","102","24","1562177452500"
"a7a2ecf3","10","full","medium","false","false","601422","41822","28","0","1562177643021"
"89d2eea6","10","pruned","easy","true","false","77703","108398","8","5","1562177851913"
"c4f2ef6f","10","pruned","easy","false","false","113242","39665","8","0","1562177918765"
"22b2f18d","10","full","easy","false","false","158926","25983","10","0","1562178367079"
"1ee2f27e","10","pruned","hard","false","false","109957","13400","12","0","1562178531784"
"f6f2f1d1","10","full","hard","false","false","561992","17890","42","0","1562179003684"
"30f2f747","10","pruned","hard","false","false","125465","27038","21","0","1562179810400"
"80a2f7f4","6","pruned","easy","false","false","91209","42866","52","0","1562179978615"
"cda2f561","6","full","easy","false","false","79488","40266","17","0","1562180055135"
"adc2f895","10","full","hard","true","true","274083","66260","39","9","1562180382671"
"a5d2fa66","10","pruned","hard","true","true","107781","76153","15","6","1562180746285"
"15f2fc36","10","pruned","medium","false","false","44612","27995","7","0","1562180961654"
"5ac2feee","10","pruned","medium","true","true","88161","32677","15","3","1562181709852"
"13d3015e","10","full","easy","false","false","152662","72125","15","0","1562182523633"
"d9a3047f","10","pruned","medium","true","true","45900","27732","9","3","1562182953093"
"b7d3060c","10","pruned","medium","true","false","46412","43655","2","2","1562183482474"
"4ab308f9","6","pruned","easy","true","true","86695","13033","6","3","1562184320975"
"2fd310c0","6","full","easy","true","true","133465","28683","17","5","1562186192630"
"c8b32c21","10","full","easy","true","true","232046","79273","28","8","1562193564126"
"d4f331ad","10","full","medium","false","false","422377","65453","43","0","1562195277645"
