userid,key,value,size,condition,type,time
89d60ba4,simCorrectMove,"""0_1""",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_0_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[2,2,0,1,1,1],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_5_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,1],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""3_0_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_3_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,simCorrectMove,"""0_0""",6,full,hard,1.52208E+12
89d60ba4,reset_sim,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_0_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[2,2,1,1,1,2],[0,2,1,2,0,0],[1,1,1,0,2,0],[2,1,2,2,0,0],[0,1,1,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""4_2_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[1,1,1,0,2,0],[2,1,2,2,0,0],[0,1,1,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""2_4_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[1,1,1,0,2,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""2_0_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[1,1,1,0,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""3_2_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""2_2_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,simCorrectMove,"""0_2""",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_5_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_2_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,1,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,simCorrectMove,"""0_1""",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""3_0_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_3_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,simCorrectMove,"""0_0""",6,full,hard,1.52208E+12
89d60ba4,reset_sim,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""1_0_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[2,2,1,1,1,2],[2,2,1,2,0,0],[0,1,1,0,2,0],[2,1,1,2,0,0],[0,1,1,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[2,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,2,0],[2,1,1,2,0,0],[0,1,1,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""4_2_1""",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""2_4_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[2,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,2,0],[2,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_2_1""",6,full,hard,1.52208E+12
89d60ba4,simCorrectMove,"""0_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[2,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_0_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[2,2,0,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""2_2_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_5_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,2],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""3_2_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""3_0_2""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos_sim,"""0_3_1""",6,full,hard,1.52208E+12
89d60ba4,click_sim,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,simCorrectMove,"""0_0""",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,strategy,"""I just played the game and tried as best as I could to think multiple moves ahead to get X into the guaranteed winnable situation. If I found what I thought would be a winning scenario then I would go back and think about how O might play differently to defeat it.""",6,full,hard,1.52208E+12
89d60ba4,timeStrategy,248525,6,full,hard,1.52208E+12
89d60ba4,correct,TRUE,6,full,hard,1.52208E+12
89d60ba4,verification_answer,"""0""",6,full,hard,1.52208E+12
89d60ba4,best_move,"""d6""",6,full,hard,1.52208E+12
89d60ba4,confidence,"""1""",6,full,hard,1.52208E+12
89d60ba4,next_move,"""""",6,full,hard,1.52208E+12
89d60ba4,timeSolution,565633,6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,0],[2,2,1,2,0,0],[0,1,1,2,0,0],[2,1,1,2,2,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[2,2,1,2,0,0],[0,1,1,2,0,0],[2,1,1,2,2,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""1_0_2""",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[2,1,1,2,2,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_4_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[2,1,0,2,2,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""4_3_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[2,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_3_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_2_1""",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_0_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_3_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[1,1,1,2,0,0],[2,1,2,2,1,2],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_4_1""",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_5_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[1,1,1,2,0,0],[2,1,2,2,0,2],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""4_3_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[1,1,1,2,0,0],[2,1,2,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_3_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[1,1,1,2,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_0_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[1,1,1,0,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_2_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_5_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_0_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_3_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""1_0_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[1,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,undoPos,"""2_3_2""",6,full,hard,1.52208E+12
89d60ba4,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,undoPos,"""2_3_1""",6,full,hard,1.52208E+12
89d60ba4,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_2_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,undoPos,"""2_2_1""",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_3_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_0_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[1,1,1,1,2,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_4_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,1,2,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,1,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_2_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,undo,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,undoPos,"""2_3_1""",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_4_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[2,1,0,2,2,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_0_2""",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_3_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""5_0_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,2,0],[0,1,2,1,0,0],[0,1,1,2,0,0],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""1_4_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,2,0],[0,1,2,1,0,0],[0,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_2_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""5_0_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,2,1,1],[0,2,1,2,2,0],[0,1,0,1,2,0],[0,1,1,2,0,0],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""1_4_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,2,1,1],[0,2,1,2,2,0],[0,1,0,1,2,0],[0,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,2,1,1],[0,2,1,2,0,0],[0,1,0,1,2,0],[0,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_4_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,2,1,1],[0,2,1,2,0,0],[0,1,0,1,2,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,2,1,1],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_3_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,2,1,1],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_5_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,0,0,1,1],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""4_3_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[2,1,1,0,0,0],[2,1,2,2,0,0],[1,1,1,2,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""4_0_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[2,1,1,0,0,0],[2,1,2,2,0,0],[1,1,1,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_0_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[2,1,1,0,0,0],[2,1,2,2,0,0],[0,1,1,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""4_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,2,2,0,0],[0,1,1,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_2_2""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""2_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_5_2""",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""0_2_1""",6,full,hard,1.52208E+12
89d60ba4,click,"[[0,2,1,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
89d60ba4,clickPos,"""3_0_2""",6,full,hard,1.52208E+12
