num,userid,time,key,value
1972,b1fb0b34,1355287488119,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1978,b1fb0b34,1355287532894,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,2,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1979,b1fb0b34,1355287535281,click,"[[0,2,0,1,0,0],[0,1,2,2,1,0],[2,1,1,1,2,0],[1,2,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1980,b1fb0b34,1355287538728,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1981,b1fb0b34,1355287598920,click,"[[0,2,0,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1982,b1fb0b34,1355287599599,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1983,b1fb0b34,1355287637338,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1984,b1fb0b34,1355287668857,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,2,0,0,0]]"
1985,b1fb0b34,1355287671890,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,2,1,0,0]]"
1986,b1fb0b34,1355287675913,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1987,b1fb0b34,1355287683920,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,2]]"
1988,b1fb0b34,1355287684733,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,1],[0,0,0,0,0,2]]"
1989,b1fb0b34,1355287687249,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,1],[0,0,0,0,2,2]]"
1990,b1fb0b34,1355287687965,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,1],[0,0,0,1,2,2]]"
1991,b1fb0b34,1355287689554,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,2,1],[0,0,0,1,2,2]]"
1992,b1fb0b34,1355287690548,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,2,1],[0,0,1,1,2,2]]"
1993,b1fb0b34,1355287692240,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,2,1],[0,0,1,1,2,2]]"
1994,b1fb0b34,1355287694142,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,2,1],[0,1,1,1,2,2]]"
1995,b1fb0b34,1355287695734,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,2,1,1,2,1],[0,1,1,1,2,2]]"
1996,b1fb0b34,1355287697368,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1997,b1fb0b34,1355287720255,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,2]]"
1998,b1fb0b34,1355287726809,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,1],[0,0,0,0,0,2]]"
1999,b1fb0b34,1355287731777,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2000,b1fb0b34,1355287741289,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
2001,b1fb0b34,1355287742668,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,1,2],[0,0,0,0,0,0]]"
2002,b1fb0b34,1355287744275,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,1,2],[0,0,0,0,0,0]]"
2003,b1fb0b34,1355287758536,click,"[[0,2,0,1,0,0],[0,1,2,2,1,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,1,2],[0,0,0,0,0,0]]"
2004,b1fb0b34,1355287760024,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,1,2],[0,0,0,0,0,0]]"
2005,b1fb0b34,1355287761706,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,1,2],[0,0,0,1,0,0]]"
2006,b1fb0b34,1355287763290,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2007,b1fb0b34,1355287803144,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,2]]"
2008,b1fb0b34,1355287809276,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,1],[0,0,0,0,0,2]]"
2009,b1fb0b34,1355287831857,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,2]]"
2010,b1fb0b34,1355287832183,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2011,b1fb0b34,1355287840065,click,"[[0,2,0,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2012,b1fb0b34,1355287840971,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2013,b1fb0b34,1355287887072,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2014,b1fb0b34,1355287887587,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2015,b1fb0b34,1355287893707,click,"[[0,2,0,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2016,b1fb0b34,1355287894760,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2017,b1fb0b34,1355287899625,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2018,b1fb0b34,1355287902334,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,1,0],[0,0,0,0,0,0]]"
2019,b1fb0b34,1355287917585,undo,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2020,b1fb0b34,1355287918284,undo,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2021,b1fb0b34,1355287921968,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
2022,b1fb0b34,1355287922726,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,1,2],[0,0,0,0,0,0]]"
2023,b1fb0b34,1355287924362,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,1,2],[0,0,0,0,0,0]]"
2024,b1fb0b34,1355287931160,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,1,2],[0,0,1,0,0,0]]"
2025,b1fb0b34,1355287932571,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,2],[1,0,2,2,1,0],[2,2,1,1,1,2],[0,0,1,0,0,0]]"
2026,b1fb0b34,1355287936672,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2027,b1fb0b34,1355287939696,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,2,0,0,0]]"
2028,b1fb0b34,1355287944447,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,1,1,1,0,0],[0,0,2,0,0,0]]"
2029,b1fb0b34,1355287948398,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2030,b1fb0b34,1355287954848,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,0,0],[0,0,0,0,0,0]]"
2031,b1fb0b34,1355287959232,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,0,1],[0,0,0,0,0,0]]"
2032,b1fb0b34,1355287960461,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,2,1],[0,0,0,0,0,0]]"
2033,b1fb0b34,1355287982503,click,"[[0,2,0,1,0,0],[0,1,2,2,0,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,2,1],[0,0,0,0,0,0]]"
2034,b1fb0b34,1355287985235,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,2,1],[0,0,0,0,0,0]]"
2035,b1fb0b34,1355287989124,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,2,1],[0,0,1,0,0,0]]"
2036,b1fb0b34,1355287990304,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,2],[1,0,2,2,1,0],[2,2,1,1,2,1],[0,0,1,0,0,0]]"
2037,b1fb0b34,1355287997191,click,"[[0,2,1,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,2],[1,0,2,2,1,0],[2,2,1,1,2,1],[0,0,1,0,0,0]]"
2038,b1fb0b34,1355287999081,click,"[[0,2,1,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,2],[1,0,2,2,1,0],[2,2,1,1,2,1],[0,0,1,0,0,0]]"
2039,b1fb0b34,1355288000795,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2040,b1fb0b34,1355288005629,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[2,0,0,0,0,0]]"
2041,b1fb0b34,1355288008442,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2042,b1fb0b34,1355288011570,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
2043,b1fb0b34,1355288052913,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,1,0,0,0]]"
2044,b1fb0b34,1355288054257,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,2],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,1,0,0,0]]"
2045,b1fb0b34,1355288080827,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,2],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,1,0,0,1]]"
2046,b1fb0b34,1355288082987,click,"[[0,2,0,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,2],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,1,0,0,1]]"
2047,b1fb0b34,1355288085503,click,"[[0,2,0,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,2],[1,0,2,2,1,1],[2,0,1,1,0,2],[0,0,1,0,0,1]]"
2048,b1fb0b34,1355288086433,click,"[[0,2,0,1,0,0],[0,1,2,2,2,2],[2,1,1,1,2,2],[1,0,2,2,1,1],[2,0,1,1,0,2],[0,0,1,0,0,1]]"
2070,b1fb0b34,1355288273234,timeSolution,785322
2069,b1fb0b34,1355288273241,best_move,"""f2"""
2068,b1fb0b34,1355288273248,solution,"""O must play in row 2, otherwise X can play in 2e and force a victory immediately, by playing in f2, O has plenty of space open the entire right most column, which means that she can have O's in f2, f4, and f5, leaving X with a choice between blocking a set of 4 by moving to f3 or e5, but cannot do both  """
2071,b1fb0b34,1355288273393,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2074,b1fb0b34,1355288327802,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2076,b1fb0b34,1355288329936,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2088,b1fb0b34,1355288375537,click,"[[0,2,2,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2089,b1fb0b34,1355288376592,click,"[[0,2,2,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2094,b1fb0b34,1355288390554,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2095,b1fb0b34,1355288392547,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2096,b1fb0b34,1355288394074,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,1],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2098,b1fb0b34,1355288396361,undo,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2099,b1fb0b34,1355288397320,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2100,b1fb0b34,1355288398465,click,"[[0,2,2,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2102,b1fb0b34,1355288405736,click,"[[0,2,2,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2105,b1fb0b34,1355288408490,undo,"[[0,2,2,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2106,b1fb0b34,1355288408895,undo,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2114,b1fb0b34,1355288425663,click,"[[0,2,2,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2115,b1fb0b34,1355288426266,click,"[[0,2,2,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2119,b1fb0b34,1355288432009,undo,"[[0,2,2,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2120,b1fb0b34,1355288432312,undo,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2122,b1fb0b34,1355288447813,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2126,b1fb0b34,1355288452494,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2128,b1fb0b34,1355288453403,click,"[[0,2,1,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2130,b1fb0b34,1355288456124,click,"[[0,2,1,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2131,b1fb0b34,1355288457026,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2143,b1fb0b34,1355288500062,vote.own,FALSE
2144,b1fb0b34,1355288500065,vote.A,FALSE
2147,b1fb0b34,1355288500075,vote.B,TRUE
2146,b1fb0b34,1355288500080,explanationVote,"""This forces X to play defense on every point, and no matter what they do, they do not have enough moves to fully block O"""
2145,b1fb0b34,1355288500085,timeVote,226828
684,b2cca558,1.35441E+12,new_user,"""b2cca558"""
688,b2cca558,1.35441E+12,gender,"""male"""
690,b2cca558,1.35441E+12,education,"""1"""
689,b2cca558,1.35441E+12,age,"""29"""
704,b2cca558,1.35441E+12,timeInstructions,7870
732,b2cca558,1.35441E+12,timeQuiz,35292
733,b2cca558,1.35441E+12,quiz1,"""2"""
735,b2cca558,1.35441E+12,quiz2,"""2"""
734,b2cca558,1.35441E+12,quiz3,"""3"""
736,b2cca558,1.35441E+12,quiz4,"""c1"""
731,b2cca558,1.35441E+12,quiz5,"""b4"""
746,b2cca558,1.35441E+12,passedQuiz,TRUE
745,b2cca558,1.35441E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
805,b2cca558,1.35441E+12,timeSolution,58889
806,b2cca558,1.35441E+12,best_move,"""5f"""
807,b2cca558,1.35441E+12,solution,""" If X does not block, e5 to win"""
808,b2cca558,1.35441E+12,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
821,b2cca558,1.35441E+12,vote,"""B"""
1544,b7f21e1e,1.35372E+12,new_user,"""b7f21e1e"""
1551,b7f21e1e,1.35372E+12,gender,"""female"""
1550,b7f21e1e,1.35372E+12,education,"""1"""
1552,b7f21e1e,1.35372E+12,age,"""19"""
1556,b7f21e1e,1.35372E+12,timeInstructions,19202
1584,b7f21e1e,1.35372E+12,timeQuiz,51482
1587,b7f21e1e,1.35372E+12,quiz1,"""2"""
1585,b7f21e1e,1.35372E+12,quiz2,"""2"""
1588,b7f21e1e,1.35372E+12,quiz3,"""3"""
1586,b7f21e1e,1.35372E+12,quiz4,"""c1"""
1583,b7f21e1e,1.35372E+12,quiz5,"""b4"""
1589,b7f21e1e,1.35372E+12,passedQuiz,TRUE
1590,b7f21e1e,1.35372E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1627,b7f21e1e,1.35372E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1628,b7f21e1e,1.35372E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1640,b7f21e1e,1.35372E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
1641,b7f21e1e,1.35372E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
1642,b7f21e1e,1.35372E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,2],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
1643,b7f21e1e,1.35372E+12,undo,"[[0,2,1,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
1644,b7f21e1e,1.35372E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
1645,b7f21e1e,1.35372E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1646,b7f21e1e,1.35372E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1647,b7f21e1e,1.35372E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1657,b7f21e1e,1.35372E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1659,b7f21e1e,1.35372E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1660,b7f21e1e,1.35372E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1661,b7f21e1e,1.35372E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1665,b7f21e1e,1.35372E+12,undo,"[[0,2,1,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1666,b7f21e1e,1.35372E+12,undo,"[[0,2,1,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1667,b7f21e1e,1.35372E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1668,b7f21e1e,1.35372E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1669,b7f21e1e,1.35372E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1670,b7f21e1e,1.35372E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1671,b7f21e1e,1.35372E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1672,b7f21e1e,1.35372E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1675,b7f21e1e,1.35372E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1676,b7f21e1e,1.35372E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1677,b7f21e1e,1.35372E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1678,b7f21e1e,1.35372E+12,click,"[[0,2,1,1,0,1],[0,1,2,2,1,2],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1679,b7f21e1e,1.35372E+12,click,"[[0,2,1,1,0,1],[0,1,2,2,1,2],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
