userid,key,value,boardSize,condition,boardType,time
a1eedf2f,clickPos_practice,3_1_2,6,pruned,easy,1561976886727
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,2,1,0],[0,2,0,2,0,0],[0,2,1,1,0,2],[0,1,0,0,1,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976890351
a1eedf2f,clickPos_practice,4_4_1,6,pruned,easy,1561976890353
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,2,1,0],[0,2,0,2,0,0],[0,2,1,1,0,2],[0,1,0,0,1,0],[0,0,0,2,0,0]]",6,pruned,easy,1561976890732
a1eedf2f,clickPos_practice,5_3_2,6,pruned,easy,1561976890733
a1eedf2f,timeQuiz,193345,6,pruned,easy,1561976920184
a1eedf2f,quiz1,2,6,pruned,easy,1561976920189
a1eedf2f,quiz2,3,6,pruned,easy,1561976920192
a1eedf2f,quiz3,3,6,pruned,easy,1561976920196
a1eedf2f,quiz4,5,6,pruned,easy,1561976920203
a1eedf2f,quiz5,2,6,pruned,easy,1561976920206
a1eedf2f,quiz6,1,6,pruned,easy,1561976920210
a1eedf2f,quiz6v,0,6,pruned,easy,1561976920215
a1eedf2f,passedQuiz,FALSE,6,pruned,easy,1561976920217
a1eedf2f,gender,female,6,pruned,easy,1561976924900
a1eedf2f,education,3,6,pruned,easy,1561976924901
a1eedf2f,age,35,6,pruned,easy,1561976924903
a1eedf2f,timeInstructions,26123,6,pruned,easy,1561976951027
a1eedf2f,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976951074
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[0,0,1,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976966200
